OID_,DEM_Large_S3_Clip,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
110,-12,-2.535047051150472,19.641270167536479,-12.9828386,-0.0327192,3.6356766,0.6533517
111,-12,-2.527590411150472,19.641270167536479,-12.9828310,-0.0231511,3.6142297,0.6285388
112,-12,-2.520133771150472,19.641270167536479,-12.9828501,-0.0172408,3.6068344,0.6058993
113,-12,-2.512677131150472,19.641270167536479,-12.9828939,-0.0188938,3.6147988,0.5873071
114,-12,-2.505220491150472,19.641270167536479,-12.9829607,-0.0303154,3.6381261,0.5741847
115,-12,-2.497763851150472,19.641270167536479,-12.9830494,-0.0515036,3.6774631,0.5676548
116,-12,-2.490307211150472,19.641270167536479,-12.9831581,-0.0844047,3.7287786,0.5687056
117,-12,-2.482850571150472,19.641270167536479,-12.9832811,-0.1275532,3.7896097,0.5781866
118,-12,-2.475393931150472,19.641270167536479,-12.9834146,-0.1789912,3.8558779,0.5967870
119,-12,-2.467937291150472,19.641270167536479,-12.9835539,-0.2343231,3.9265201,0.6249995
120,-12,-2.460480651150472,19.641270167536479,-12.9836931,-0.2891562,4.0042191,0.6630897
121,-12,-2.453024011150472,19.641270167536479,-12.9838285,-0.3446926,4.0900612,0.7110298
122,-12,-2.445567371150472,19.641270167536479,-12.9839544,-0.3994549,4.1862974,0.7684475
123,-12,-2.438110731150472,19.641270167536479,-12.9840670,-0.4505106,4.2939339,0.8345612
124,-12,-2.430654091150472,19.641270167536479,-12.9841623,-0.4988247,4.4163766,0.9082367
125,-12,-2.423197451150472,19.641270167536479,-12.9842377,-0.5446174,4.5579906,0.9880915
126,-12,-2.415740811150472,19.641270167536479,-12.9842901,-0.5859334,4.7192178,1.0723846
127,-12,-2.408284171150472,19.641270167536479,-12.9843168,-0.6222814,4.9023943,1.1592041
128,-12,-2.400827531150472,19.641270167536479,-12.9843159,-0.6575289,5.1081719,1.2468095
129,-12,-2.393370891150472,19.641270167536479,-12.9842863,-0.6918966,5.3366966,1.3336101
130,-12,-2.385914251150472,19.641270167536479,-12.9842253,-0.7222232,5.5862203,1.4180561
131,-12,-2.378457611150472,19.641270167536479,-12.9841328,-0.7506943,5.8552094,1.4985574
132,-12,-3.347820811150472,19.633813527536482,-12.9962845,-0.1881906,5.5219436,0.3609213
133,-12,-3.340364171150472,19.633813527536482,-12.9969969,-0.2091797,5.6211276,0.2792830
134,-12,-3.332907531150472,19.633813527536482,-12.9977179,-0.2338382,5.6913137,0.2054802
135,-12,-3.325450891150472,19.633813527536482,-12.9984455,-0.2589970,5.7325583,0.1455725
136,-12,-3.317994251150472,19.633813527536482,-12.9991751,-0.2868433,5.7488580,0.1070535
137,-12,-3.310537611150472,19.633813527536482,-12.9999037,-0.3090930,5.7357183,0.0924824
138,-13,-3.303080971150472,19.633813527536482,-13.0006266,-0.3191466,5.7065158,0.0953597
139,-13,-3.295624331150472,19.633813527536482,-13.0013437,-0.3184270,5.6813078,0.1073981
140,-13,-3.288167691150472,19.633813527536482,-13.0020561,-0.3091371,5.6572971,0.1270424
141,-13,-3.280711051150472,19.633813527536482,-13.0027637,-0.2900371,5.6498990,0.1558427
142,-13,-3.273254411150472,19.633813527536482,-13.0034704,-0.2672178,5.6691833,0.1941872
143,-13,-3.265797771150472,19.633813527536482,-13.0041809,-0.2479962,5.7092605,0.2400110
144,-13,-3.258341131150472,19.633813527536482,-13.0048981,-0.2314051,5.7714520,0.2884440
145,-13,-3.250884491150472,19.633813527536482,-13.0056248,-0.2213531,5.8552508,0.3342693
146,-13,-3.243427851150471,19.633813527536482,-13.0063648,-0.2197940,5.9531379,0.3735842
147,-13,-3.235971211150471,19.633813527536482,-13.0071192,-0.2228444,6.0593014,0.4040334
148,-13,-3.228514571150471,19.633813527536482,-13.0078888,-0.2317239,6.1768584,0.4249156
149,-13,-3.221057931150471,19.633813527536482,-13.0086765,-0.2491229,6.2998714,0.4367987
150,-13,-3.213601291150471,19.633813527536482,-13.0094805,-0.2726417,6.4184437,0.4414666
151,-13,-3.206144651150471,19.633813527536482,-13.0103006,-0.3003353,6.5363293,0.4411491
152,-13,-3.198688011150471,19.633813527536482,-13.0111351,-0.3298048,6.6458006,0.4382991
153,-13,-3.191231371150471,19.633813527536482,-13.0119820,-0.3603099,6.7491164,0.4349172
154,-13,-3.183774731150471,19.633813527536482,-13.0128393,-0.3874942,6.8507824,0.4324392
155,-13,-3.176318091150471,19.633813527536482,-13.0137072,-0.4138019,6.9492211,0.4313706
156,-13,-3.168861451150471,19.633813527536482,-13.0145817,-0.4358356,7.0478759,0.4302322
157,-13,-3.161404811150471,19.633813527536482,-13.0154629,-0.4581935,7.1540475,0.4262185
158,-13,-3.153948171150471,19.633813527536482,-13.0163488,-0.4818643,7.2661481,0.4164197
159,-13,-3.146491531150471,19.633813527536482,-13.0172386,-0.5089996,7.3791833,0.3983289
160,-13,-3.139034891150471,19.633813527536482,-13.0181284,-0.5402797,7.4959559,0.3715305
161,-13,-3.131578251150472,19.633813527536482,-13.0190172,-0.5807524,7.6075110,0.3396935
162,-13,-3.124121611150472,19.633813527536482,-13.0199003,-0.6303619,7.7031331,0.3121483
163,-13,-3.116664971150472,19.633813527536482,-13.0207720,-0.6871123,7.7760229,0.3061207
164,-13,-3.109208331150472,19.633813527536482,-13.0216255,-0.7497556,7.8212099,0.3376184
165,-13,-3.101751691150472,19.633813527536482,-13.0224552,-0.8139167,7.8322167,0.4072153
166,-13,-3.094295051150472,19.633813527536482,-13.0232515,-0.8795711,7.8121819,0.5025856
167,-13,-3.086838411150472,19.633813527536482,-13.0240078,-0.9459935,7.7610035,0.6092137
168,-13,-3.079381771150472,19.633813527536482,-13.0247164,-1.0115639,7.6773891,0.7160994
169,-13,-3.071925131150472,19.633813527536482,-13.0253687,-1.0700355,7.5701776,0.8160165
170,-13,-3.064468491150472,19.633813527536482,-13.0259581,-1.1195325,7.4495401,0.9051884
171,-13,-3.057011851150472,19.633813527536482,-13.0264778,-1.1547817,7.3269448,0.9826800
172,-13,-3.049555211150472,19.633813527536482,-13.0269232,-1.1753229,7.2165694,1.0493901
173,-13,-3.042098571150472,19.633813527536482,-13.0272913,-1.1816199,7.1334057,1.1077923
174,-13,-3.034641931150472,19.633813527536482,-13.0275812,-1.1775013,7.0848174,1.1608453
175,-13,-3.027185291150472,19.633813527536482,-13.0277939,-1.1668299,7.0751653,1.2106845
176,-13,-3.019728651150472,19.633813527536482,-13.0279284,-1.1515282,7.1037440,1.2575725
177,-13,-3.012272011150471,19.633813527536482,-13.0279865,-1.1306666,7.1666126,1.2999392
178,-13,-3.004815371150471,19.633813527536482,-13.0279694,-1.1045070,7.2632837,1.3350060
179,-13,-2.997358731150471,19.633813527536482,-13.0278807,-1.0733143,7.3862391,1.3598613
180,-13,-2.989902091150471,19.633813527536482,-13.0277233,-1.0411935,7.5300050,1.3722875
181,-13,-2.982445451150471,19.633813527536482,-13.0275002,-1.0155950,7.6848769,1.3709403
182,-13,-2.974988811150471,19.633813527536482,-13.0272150,-0.9986580,7.8494029,1.3554978
183,-13,-2.967532171150471,19.633813527536482,-13.0268679,-0.9891903,8.0175629,1.3265958
184,-13,-2.960075531150471,19.633813527536482,-13.0264606,-0.9819077,8.1954842,1.2859066
185,-13,-2.952618891150472,19.633813527536482,-13.0259924,-0.9720442,8.3775406,1.2355365
186,-13,-2.945162251150472,19.633813527536482,-13.0254650,-0.9529294,8.5627880,1.1775270
187,-13,-2.937705611150472,19.633813527536482,-13.0248775,-0.9279351,8.7465544,1.1137979
188,-13,-2.930248971150472,19.633813527536482,-13.0242338,-0.9023009,8.9246864,1.0457333
189,-13,-2.922792331150472,19.633813527536482,-13.0235367,-0.8805555,9.0989485,0.9743412
190,-13,-2.915335691150472,19.633813527536482,-13.0227852,-0.8576833,9.2740374,0.9007503
191,-13,-2.907879051150472,19.633813527536482,-13.0219812,-0.8308484,9.4448967,0.8262331
192,-13,-2.900422411150472,19.633813527536482,-13.0211258,-0.7981377,9.6106167,0.7525283
193,-13,-2.892965771150472,19.633813527536482,-13.0202217,-0.7571869,9.7686710,0.6822566
194,-13,-2.885509131150472,19.633813527536482,-13.0192690,-0.7099390,9.9101801,0.6175377
195,-13,-2.878052491150472,19.633813527536482,-13.0182743,-0.6630647,10.0312147,0.5602012
196,-13,-2.870595851150472,19.633813527536482,-13.0172386,-0.6212656,10.1346531,0.5125360
197,-13,-2.863139211150472,19.633813527536482,-13.0161667,-0.5901877,10.2220869,0.4762899
198,-13,-2.855682571150472,19.633813527536482,-13.0150595,-0.5671226,10.3062544,0.4518784
199,-13,-2.848225931150472,19.633813527536482,-13.0139179,-0.5438881,10.3926325,0.4377852
200,-13,-2.840769291150472,19.633813527536482,-13.0127420,-0.5154601,10.4741716,0.4303300
201,-13,-2.833312651150472,19.633813527536482,-13.0115347,-0.4894448,10.5490122,0.4243259
202,-13,-2.825856011150472,19.633813527536482,-13.0102987,-0.4656378,10.6255312,0.4145584
203,-13,-2.818399371150472,19.633813527536482,-13.0090332,-0.4404558,10.7041311,0.3972386
204,-13,-2.810942731150472,19.633813527536482,-13.0077429,-0.4098449,10.7785091,0.3720405
205,-13,-2.803486091150472,19.633813527536482,-13.0064287,-0.3724481,10.8481054,0.3434415
206,-13,-2.796029451150472,19.633813527536482,-13.0050936,-0.3230037,10.9048319,0.3223541
207,-13,-2.788572811150472,19.633813527536482,-13.0037432,-0.2587668,10.9365969,0.3287903
208,-13,-2.781116171150471,19.633813527536482,-13.0023832,-0.1810015,10.9300776,0.3843091
209,-13,-2.773659531150471,19.633813527536482,-13.0010214,-0.0909324,10.8752337,0.4923666
210,-12,-2.766202891150471,19.633813527536482,-12.9996672,0.0059692,10.7608032,0.6407688
211,-12,-2.758746251150471,19.633813527536482,-12.9983301,0.1121455,10.5857000,0.8142693
212,-12,-2.751289611150471,19.633813527536482,-12.9970207,0.2298732,10.3403902,0.9979856
213,-12,-2.743832971150471,19.633813527536482,-12.9957504,0.3501395,10.0068426,1.1786172
214,-12,-2.736376331150471,19.633813527536482,-12.9945326,0.4622684,9.5953569,1.3437711
215,-12,-2.728919691150471,19.633813527536482,-12.9933777,0.5585474,9.1122494,1.4829137
216,-12,-2.721463051150471,19.633813527536482,-12.9922962,0.6319851,8.5690432,1.5888501
217,-12,-2.714006411150471,19.633813527536482,-12.9912949,0.6749449,7.9929318,1.6552566
218,-12,-2.706549771150471,19.633813527536482,-12.9903784,0.6894622,7.4018536,1.6774076
219,-12,-2.699093131150471,19.633813527536482,-12.9895487,0.6773013,6.8188715,1.6550771
220,-12,-2.691636491150472,19.633813527536482,-12.9888029,0.6495301,6.2635164,1.5911325
221,-12,-2.684179851150472,19.633813527536482,-12.9881382,0.6055993,5.7335172,1.4919170
222,-12,-2.676723211150472,19.633813527536482,-12.9875546,0.5374306,5.2439694,1.3669808
223,-12,-2.669266571150472,19.633813527536482,-12.9870424,0.4481384,4.8245792,1.2271297
224,-12,-2.661809931150472,19.633813527536482,-12.9865942,0.3469878,4.4702978,1.0844057
225,-12,-2.654353291150472,19.633813527536482,-12.9862032,0.2415573,4.1858525,0.9507071
226,-12,-2.646896651150472,19.633813527536482,-12.9858580,0.1365143,3.9731290,0.8370123
227,-12,-2.639440011150472,19.633813527536482,-12.9855490,0.0455502,3.8190372,0.7539647
228,-12,-2.631983371150472,19.633813527536482,-12.9852705,-0.0291115,3.7119102,0.7068297
229,-12,-2.624526731150472,19.633813527536482,-12.9850149,-0.0840405,3.6390917,0.6917356
230,-12,-2.617070091150472,19.633813527536482,-12.9847803,-0.1228838,3.5914123,0.6989594
231,-12,-2.609613451150472,19.633813527536482,-12.9845638,-0.1563713,3.5572040,0.7172683
232,-12,-2.602156811150472,19.633813527536482,-12.9843636,-0.1822905,3.5407648,0.7376878
233,-12,-2.594700171150472,19.633813527536482,-12.9841785,-0.1982075,3.5338585,0.7546473
234,-12,-2.587243531150472,19.633813527536482,-12.9840069,-0.1992448,3.5292015,0.7652559
235,-12,-2.579786891150472,19.633813527536482,-12.9838495,-0.1914964,3.5254924,0.7683623
236,-12,-2.572330251150472,19.633813527536482,-12.9837074,-0.1688671,3.5180054,0.7638147
237,-12,-2.564873611150472,19.633813527536482,-12.9835815,-0.1376997,3.5028942,0.7520890
238,-12,-2.557416971150472,19.633813527536482,-12.9834747,-0.1004201,3.4816425,0.7340069
239,-12,-2.549960331150471,19.633813527536482,-12.9833908,-0.0670212,3.4555063,0.7106900
240,-12,-2.542503691150471,19.633813527536482,-12.9833307,-0.0423732,3.4317183,0.6836563
241,-12,-2.535047051150472,19.633813527536482,-12.9832973,-0.0250215,3.4137990,0.6547634
242,-12,-2.527590411150472,19.633813527536482,-12.9832888,-0.0088776,3.4058037,0.6260291
243,-12,-2.520133771150472,19.633813527536482,-12.9833059,0.0011680,3.4104419,0.5995951
244,-12,-2.512677131150472,19.633813527536482,-12.9833488,0.0029173,3.4289968,0.5773193
245,-12,-2.505220491150472,19.633813527536482,-12.9834166,-0.0043692,3.4610755,0.5605354
246,-12,-2.497763851150472,19.633813527536482,-12.9835072,-0.0233750,3.5088012,0.5502899
247,-12,-2.490307211150472,19.633813527536482,-12.9836178,-0.0560481,3.5665967,0.5475042
248,-12,-2.482850571150472,19.633813527536482,-12.9837456,-0.0987270,3.6289966,0.5530056
249,-12,-2.475393931150472,19.633813527536482,-12.9838858,-0.1484819,3.6944745,0.5674865
250,-12,-2.467937291150472,19.633813527536482,-12.9840336,-0.2033572,3.7614222,0.5914897
251,-12,-2.460480651150472,19.633813527536482,-12.9841833,-0.2601755,3.8321261,0.6254122
252,-12,-2.453024011150472,19.633813527536482,-12.9843302,-0.3162434,3.9054146,0.6693687
253,-12,-2.445567371150472,19.633813527536482,-12.9844713,-0.3727718,3.9844556,0.7230843
254,-12,-2.438110731150472,19.633813527536482,-12.9846001,-0.4256090,4.0721741,0.7859566
255,-12,-2.430654091150472,19.633813527536482,-12.9847145,-0.4757195,4.1742873,0.8571279
256,-12,-2.423197451150472,19.633813527536482,-12.9848099,-0.5223562,4.2907057,0.9353763
257,-12,-2.415740811150472,19.633813527536482,-12.9848843,-0.5664814,4.4265013,1.0190468
258,-12,-2.408284171150472,19.633813527536482,-12.9849348,-0.6049228,4.5832720,1.1063629
259,-12,-2.400827531150472,19.633813527536482,-12.9849596,-0.6427673,4.7632227,1.1956445
260,-12,-2.393370891150472,19.633813527536482,-12.9849577,-0.6792612,4.9648132,1.2852554
261,-12,-2.385914251150472,19.633813527536482,-12.9849262,-0.7141554,5.1887016,1.3735465
262,-12,-2.378457611150472,19.633813527536482,-12.9848633,-0.7467184,5.4320521,1.4588614
263,-12,-3.355277451150472,19.626356887536481,-12.9957123,-0.1564528,5.3940768,0.4482486
264,-12,-3.347820811150472,19.626356887536481,-12.9964170,-0.1834908,5.5241914,0.3626381
265,-12,-3.340364171150472,19.626356887536481,-12.9971352,-0.2090799,5.6249704,0.2800022
266,-12,-3.332907531150472,19.626356887536481,-12.9978638,-0.2371151,5.6977530,0.2047463
267,-12,-3.325450891150472,19.626356887536481,-12.9985991,-0.2661339,5.7388411,0.1437020
268,-12,-3.317994251150472,19.626356887536481,-12.9993362,-0.2978436,5.7547698,0.1060080
269,-13,-3.310537611150472,19.626356887536481,-13.0000725,-0.3256562,5.7414513,0.0949218
270,-13,-3.303080971150472,19.626356887536481,-13.0008030,-0.3427476,5.7066770,0.1008887
271,-13,-3.295624331150472,19.626356887536481,-13.0015278,-0.3483474,5.6722922,0.1128277
272,-13,-3.288167691150472,19.626356887536481,-13.0022459,-0.3434369,5.6357503,0.1287391
273,-13,-3.280711051150472,19.626356887536481,-13.0029583,-0.3272696,5.6136136,0.1517209
274,-13,-3.273254411150472,19.626356887536481,-13.0036697,-0.3047066,5.6177740,0.1845323
275,-13,-3.265797771150472,19.626356887536481,-13.0043812,-0.2823531,5.6418290,0.2268528
276,-13,-3.258341131150472,19.626356887536481,-13.0050983,-0.2597119,5.6918325,0.2745710
277,-13,-3.250884491150472,19.626356887536481,-13.0058241,-0.2423975,5.7657700,0.3224398
278,-13,-3.243427851150471,19.626356887536481,-13.0065613,-0.2314003,5.8555818,0.3662225
279,-13,-3.235971211150471,19.626356887536481,-13.0073128,-0.2228314,5.9591823,0.4029934
280,-13,-3.228514571150471,19.626356887536481,-13.0080795,-0.2179055,6.0772877,0.4314579
281,-13,-3.221057931150471,19.626356887536481,-13.0088644,-0.2195566,6.2072930,0.4516462
282,-13,-3.213601291150471,19.626356887536481,-13.0096674,-0.2261069,6.3401179,0.4647797
283,-13,-3.206144651150471,19.626356887536481,-13.0104885,-0.2399753,6.4772887,0.4726405
284,-13,-3.198688011150471,19.626356887536481,-13.0113277,-0.2580205,6.6117125,0.4771425
285,-13,-3.191231371150471,19.626356887536481,-13.0121832,-0.2783019,6.7396984,0.4795945
286,-13,-3.183774731150471,19.626356887536481,-13.0130539,-0.2988743,6.8683782,0.4808397
287,-13,-3.176318091150471,19.626356887536481,-13.0139389,-0.3221851,6.9911752,0.4808934
288,-13,-3.168861451150471,19.626356887536481,-13.0148354,-0.3441153,7.1119184,0.4779532
289,-13,-3.161404811150471,19.626356887536481,-13.0157423,-0.3687764,7.2384357,0.4693926
290,-13,-3.153948171150471,19.626356887536481,-13.0166597,-0.3986328,7.3638554,0.4526995
291,-13,-3.146491531150471,19.626356887536481,-13.0175838,-0.4346252,7.4845295,0.4260120
292,-13,-3.139034891150471,19.626356887536481,-13.0185118,-0.4786472,7.6023059,0.3899348
293,-13,-3.131578251150472,19.626356887536481,-13.0194416,-0.5345489,7.7061434,0.3498738
294,-13,-3.124121611150472,19.626356887536481,-13.0203667,-0.5998769,7.7856512,0.3185942
295,-13,-3.116664971150472,19.626356887536481,-13.0212812,-0.6733349,7.8350077,0.3178107
296,-13,-3.109208331150472,19.626356887536481,-13.0221777,-0.7539464,7.8502893,0.3636105
297,-13,-3.101751691150472,19.626356887536481,-13.0230494,-0.8351787,7.8252096,0.4510550
298,-13,-3.094295051150472,19.626356887536481,-13.0238857,-0.9153341,7.7625980,0.5635850
299,-13,-3.086838411150472,19.626356887536481,-13.0246811,-0.9975376,7.6665378,0.6857318
300,-13,-3.079381771150472,19.626356887536481,-13.0254250,-1.0753468,7.5330462,0.8066049
301,-13,-3.071925131150472,19.626356887536481,-13.0261106,-1.1427199,7.3764911,0.9191093
302,-13,-3.064468491150472,19.626356887536481,-13.0267296,-1.1991986,7.2078691,1.0194737
303,-13,-3.057011851150472,19.626356887536481,-13.0272760,-1.2416584,7.0387740,1.1065638
304,-13,-3.049555211150472,19.626356887536481,-13.0277452,-1.2649927,6.8904057,1.1811196
305,-13,-3.042098571150472,19.626356887536481,-13.0281353,-1.2742543,6.7744012,1.2457380
306,-13,-3.034641931150472,19.626356887536481,-13.0284452,-1.2737477,6.6985960,1.3038032
307,-13,-3.027185291150472,19.626356887536481,-13.0286741,-1.2649305,6.6664090,1.3581288
308,-13,-3.019728651150472,19.626356887536481,-13.0288239,-1.2511789,6.6781769,1.4096264
309,-13,-3.012272011150471,19.626356887536481,-13.0288954,-1.2313102,6.7322340,1.4571220
310,-13,-3.004815371150471,19.626356887536481,-13.0288906,-1.2053509,6.8249493,1.4977229
311,-13,-2.997358731150471,19.626356887536481,-13.0288115,-1.1740594,6.9495063,1.5279979
312,-13,-2.989902091150471,19.626356887536481,-13.0286627,-1.1446863,7.0979972,1.5450616
313,-13,-2.982445451150471,19.626356887536481,-13.0284462,-1.1213313,7.2618856,1.5469321
314,-13,-2.974988811150471,19.626356887536481,-13.0281658,-1.1056730,7.4367242,1.5329162
315,-13,-2.967532171150471,19.626356887536481,-13.0278215,-1.0967391,7.6221919,1.5035399
316,-13,-2.960075531150471,19.626356887536481,-13.0274143,-1.0906992,7.8155231,1.4607277
317,-13,-2.952618891150472,19.626356887536481,-13.0269442,-1.0803466,8.0184097,1.4071335
318,-13,-2.945162251150472,19.626356887536481,-13.0264130,-1.0613999,8.2271404,1.3451917
319,-13,-2.937705611150472,19.626356887536481,-13.0258198,-1.0353124,8.4364462,1.2771133
320,-13,-2.930248971150472,19.626356887536481,-13.0251684,-1.0095361,8.6393709,1.2044710
321,-13,-2.922792331150472,19.626356887536481,-13.0244608,-0.9880838,8.8436155,1.1283128
322,-13,-2.915335691150472,19.626356887536481,-13.0236979,-0.9647575,9.0511532,1.0498050
323,-13,-2.907879051150472,19.626356887536481,-13.0228796,-0.9362912,9.2539873,0.9700769
324,-13,-2.900422411150472,19.626356887536481,-13.0220089,-0.9019399,9.4543028,0.8904216
325,-13,-2.892965771150472,19.626356887536481,-13.0210857,-0.8588888,9.6479950,0.8130177
326,-13,-2.885509131150472,19.626356887536481,-13.0201139,-0.8081578,9.8246841,0.7395468
327,-13,-2.878052491150472,19.626356887536481,-13.0190964,-0.7583278,9.9832573,0.6712608
328,-13,-2.870595851150472,19.626356887536481,-13.0180368,-0.7107992,10.1241312,0.6100928
329,-13,-2.863139211150472,19.626356887536481,-13.0169373,-0.6702798,10.2470036,0.5579153
330,-13,-2.855682571150472,19.626356887536481,-13.0158014,-0.6368954,10.3618650,0.5157019
331,-13,-2.848225931150472,19.626356887536481,-13.0146284,-0.6026806,10.4765720,0.4830812
332,-13,-2.840769291150472,19.626356887536481,-13.0134211,-0.5614159,10.5807438,0.4576712
333,-13,-2.833312651150472,19.626356887536481,-13.0121813,-0.5221218,10.6714048,0.4352920
334,-13,-2.825856011150472,19.626356887536481,-13.0109119,-0.4862307,10.7581329,0.4115179
335,-13,-2.818399371150472,19.626356887536481,-13.0096159,-0.4492154,10.8407183,0.3831131
336,-13,-2.810942731150472,19.626356887536481,-13.0082941,-0.4067992,10.9137506,0.3506276
337,-13,-2.803486091150472,19.626356887536481,-13.0069513,-0.3587919,10.9747372,0.3202557
338,-13,-2.796029451150472,19.626356887536481,-13.0055914,-0.3008990,11.0157852,0.3052903
339,-13,-2.788572811150472,19.626356887536481,-13.0042181,-0.2317536,11.0279627,0.3259152
340,-13,-2.781116171150471,19.626356887536481,-13.0028400,-0.1514210,10.9991226,0.3971171
341,-13,-2.773659531150471,19.626356887536481,-13.0014639,-0.0635192,10.9212618,0.5152574
342,-13,-2.766202891150471,19.626356887536481,-13.0000992,0.0288577,10.7874365,0.6675372
343,-12,-2.758746251150471,19.626356887536481,-12.9987545,0.1283712,10.5935879,0.8405607
344,-12,-2.751289611150471,19.626356887536481,-12.9974403,0.2382348,10.3324862,1.0212429
345,-12,-2.743832971150471,19.626356887536481,-12.9961672,0.3487127,9.9887724,1.1977333
346,-12,-2.736376331150471,19.626356887536481,-12.9949484,0.4517062,9.5705585,1.3587345
347,-12,-2.728919691150471,19.626356887536481,-12.9937925,0.5380674,9.0842772,1.4945430
348,-12,-2.721463051150471,19.626356887536481,-12.9927120,0.6032000,8.5417137,1.5986170
349,-12,-2.714006411150471,19.626356887536481,-12.9917107,0.6380536,7.9670625,1.6649965
350,-12,-2.706549771150471,19.626356887536481,-12.9907942,0.6473196,7.3795490,1.6891338
351,-12,-2.699093131150471,19.626356887536481,-12.9899626,0.6313560,6.7986751,1.6709099
352,-12,-2.691636491150472,19.626356887536481,-12.9892149,0.6034247,6.2420802,1.6129133
353,-12,-2.684179851150472,19.626356887536481,-12.9885473,0.5596036,5.7070222,1.5209326
354,-12,-2.676723211150472,19.626356887536481,-12.9879599,0.4954650,5.2083998,1.4037508
355,-12,-2.669266571150472,19.626356887536481,-12.9874439,0.4097520,4.7717576,1.2711692
356,-12,-2.661809931150472,19.626356887536481,-12.9869919,0.3148850,4.3956661,1.1341299
357,-12,-2.654353291150472,19.626356887536481,-12.9865971,0.2157489,4.0877552,1.0034868
358,-12,-2.646896651150472,19.626356887536481,-12.9862490,0.1177469,3.8437004,0.8892134
359,-12,-2.639440011150472,19.626356887536481,-12.9859390,0.0316369,3.6602910,0.8014433
360,-12,-2.631983371150472,19.626356887536481,-12.9856596,-0.0391413,3.5242629,0.7461053
361,-12,-2.624526731150472,19.626356887536481,-12.9854059,-0.0918877,3.4249454,0.7213990
362,-12,-2.617070091150472,19.626356887536481,-12.9851732,-0.1300048,3.3533814,0.7199825
363,-12,-2.609613451150472,19.626356887536481,-12.9849606,-0.1610513,3.3011298,0.7318314
364,-12,-2.602156811150472,19.626356887536481,-12.9847651,-0.1872128,3.2682946,0.7479532
365,-12,-2.594700171150472,19.626356887536481,-12.9845839,-0.2018970,3.2525713,0.7621311
366,-12,-2.587243531150472,19.626356887536481,-12.9844179,-0.2029129,3.2433312,0.7707687
367,-12,-2.579786891150472,19.626356887536481,-12.9842653,-0.1939188,3.2391775,0.7721919
368,-12,-2.572330251150472,19.626356887536481,-12.9841270,-0.1722348,3.2371981,0.7658488
369,-12,-2.564873611150472,19.626356887536481,-12.9840050,-0.1388351,3.2330356,0.7520341
370,-12,-2.557416971150472,19.626356887536481,-12.9839010,-0.1022605,3.2252321,0.7315651
371,-12,-2.549960331150471,19.626356887536481,-12.9838190,-0.0656712,3.2152953,0.7056605
372,-12,-2.542503691150471,19.626356887536481,-12.9837608,-0.0373593,3.2065978,0.6759294
373,-12,-2.535047051150472,19.626356887536481,-12.9837275,-0.0148878,3.2055118,0.6443526
374,-12,-2.527590411150472,19.626356887536481,-12.9837198,0.0041757,3.2133231,0.6130414
375,-12,-2.520133771150472,19.626356887536481,-12.9837370,0.0188506,3.2303677,0.5841489
376,-12,-2.512677131150472,19.626356887536481,-12.9837809,0.0237617,3.2603736,0.5595366
377,-12,-2.505220491150472,19.626356887536481,-12.9838495,0.0198823,3.3047173,0.5404294
378,-12,-2.497763851150472,19.626356887536481,-12.9839420,0.0033080,3.3592117,0.5277299
379,-12,-2.490307211150472,19.626356887536481,-12.9840565,-0.0279112,3.4199824,0.5222288
380,-12,-2.482850571150472,19.626356887536481,-12.9841881,-0.0693833,3.4838903,0.5246620
381,-12,-2.475393931150472,19.626356887536481,-12.9843340,-0.1169599,3.5474970,0.5356644
382,-12,-2.467937291150472,19.626356887536481,-12.9844885,-0.1706362,3.6103866,0.5557733
383,-12,-2.460480651150472,19.626356887536481,-12.9846468,-0.2277251,3.6714897,0.5854854
384,-12,-2.453024011150472,19.626356887536481,-12.9848051,-0.2855365,3.7335119,0.6250187
385,-12,-2.445567371150472,19.626356887536481,-12.9849577,-0.3416251,3.7965047,0.6742437
386,-12,-2.438110731150472,19.626356887536481,-12.9851007,-0.3954989,3.8663583,0.7327631
387,-12,-2.430654091150472,19.626356887536481,-12.9852304,-0.4456844,3.9448349,0.7999397
388,-12,-2.423197451150472,19.626356887536481,-12.9853439,-0.4938726,4.0388799,0.8747980
389,-12,-2.415740811150472,19.626356887536481,-12.9854383,-0.5378633,4.1481891,0.9559050
390,-12,-2.408284171150472,19.626356887536481,-12.9855099,-0.5771568,4.2784309,1.0416753
391,-12,-2.400827531150472,19.626356887536481,-12.9855585,-0.6163617,4.4302020,1.1305301
392,-12,-2.393370891150472,19.626356887536481,-12.9855814,-0.6564234,4.6052966,1.2208831
393,-12,-2.385914251150472,19.626356887536481,-12.9855766,-0.6939323,4.8015995,1.3110898
394,-12,-2.378457611150472,19.626356887536481,-12.9855423,-0.7288803,5.0185094,1.3994954
395,-12,-3.362734091150471,19.618900247536480,-12.9951077,-0.1148025,5.2532320,0.5397461
396,-12,-3.355277451150472,19.618900247536480,-12.9958019,-0.1437437,5.4180212,0.4547127
397,-12,-3.347820811150472,19.618900247536480,-12.9965134,-0.1758669,5.5502329,0.3687053
398,-12,-3.340364171150472,19.618900247536480,-12.9972401,-0.2077472,5.6508121,0.2855743
399,-12,-3.332907531150472,19.618900247536480,-12.9979773,-0.2418323,5.7191796,0.2100345
400,-12,-3.325450891150472,19.618900247536480,-12.9987202,-0.2742218,5.7593265,0.1497665
