OID_,DEM_Large_S3_Clip6b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
4578,-13,-5.129957771150471,18.440751127536480,-13.2898226,-1.1498444,17.8539009,1.3712173
4579,-13,-5.122501131150471,18.440751127536480,-13.2919044,-1.2552158,18.1651039,1.3146179
4580,-13,-5.115044491150471,18.440751127536480,-13.2939568,-1.3645113,18.4795990,1.2425787
4581,-13,-5.107587851150471,18.440751127536480,-13.2959719,-1.4769256,18.7910061,1.1724583
4582,-13,-5.100131211150471,18.440751127536480,-13.2979422,-1.5997384,19.0908031,1.1311282
4583,-13,-5.092674571150471,18.440751127536480,-13.2998562,-1.7333618,19.3599758,1.1489820
4584,-13,-5.085217931150471,18.440751127536480,-13.3017025,-1.8763279,19.5844803,1.2455175
4585,-13,-5.077761291150471,18.440751127536480,-13.3034668,-2.0174634,19.7542362,1.4191160
4586,-13,-5.070304651150471,18.440751127536480,-13.3051338,-2.1531122,19.8624191,1.6518207
4587,-13,-5.062848011150471,18.440751127536480,-13.3066902,-2.2803986,19.9153423,1.9204428
4588,-13,-5.055391371150471,18.440751127536480,-13.3081226,-2.3969276,19.9073486,2.2029963
4589,-13,-5.047934731150471,18.440751127536480,-13.3094187,-2.5047045,19.8492622,2.4808590
4590,-13,-5.040478091150471,18.440751127536480,-13.3105679,-2.6058974,19.7445965,2.7392764
4591,-13,-5.033021451150471,18.440751127536480,-13.3115606,-2.7071254,19.5997219,2.9675541
4592,-13,-5.025564811150471,18.440751127536480,-13.3123865,-2.7950451,19.4226170,3.1590528
4593,-13,-5.018108171150471,18.440751127536480,-13.3130360,-2.8697755,19.2318687,3.3105853
4594,-13,-5.010651531150471,18.440751127536480,-13.3135042,-2.9263141,19.0424595,3.4217906
4595,-13,-5.003194891150471,18.440751127536480,-13.3137865,-2.9654860,18.8712254,3.4945917
4596,-13,-4.995738251150471,18.440751127536480,-13.3138819,-2.9838891,18.7348404,3.5321889
4597,-13,-4.988281611150471,18.440751127536480,-13.3137903,-2.9803476,18.6461964,3.5379279
4598,-13,-4.980824971150471,18.440751127536480,-13.3135147,-2.9515376,18.6141586,3.5149121
4599,-13,-4.973368331150471,18.440751127536480,-13.3130589,-2.8913336,18.6392727,3.4660289
4600,-13,-4.965911691150471,18.440751127536480,-13.3124323,-2.7929759,18.7179432,3.3944342
4601,-13,-4.958455051150471,18.440751127536480,-13.3116455,-2.6545517,18.8372021,3.3041534
4602,-13,-4.950998411150471,18.440751127536480,-13.3107157,-2.4842553,18.9817734,3.2003949
4603,-13,-4.943541771150471,18.440751127536480,-13.3096600,-2.2934089,19.1331711,3.0893235
4604,-13,-4.936085131150471,18.440751127536480,-13.3085003,-2.0853014,19.2802906,2.9775927
4605,-13,-4.928628491150471,18.440751127536480,-13.3072577,-1.8643442,19.4139156,2.8713250
4606,-13,-4.921171851150471,18.440751127536480,-13.3059540,-1.6355402,19.5203705,2.7746732
4607,-13,-4.913715211150471,18.440751127536480,-13.3046131,-1.4150611,19.5974884,2.6891408
4608,-13,-4.906258571150471,18.440751127536480,-13.3032551,-1.2161236,19.6519585,2.6140797
4609,-13,-4.898801931150471,18.440751127536480,-13.3018999,-1.0472202,19.7003002,2.5475125
4610,-13,-4.891345291150471,18.440751127536480,-13.3005610,-0.9143163,19.7573280,2.4871612
4611,-13,-4.883888651150471,18.440751127536480,-13.2992477,-0.8233514,19.8429718,2.4311357
4612,-13,-4.876432011150471,18.440751127536480,-13.2979631,-0.7730547,19.9687061,2.3775513
4613,-13,-4.868975371150471,18.440751127536480,-13.2967072,-0.7585038,20.1416588,2.3242037
4614,-13,-4.861518731150471,18.440751127536480,-13.2954741,-0.7755705,20.3597641,2.2684040
4615,-13,-4.854062091150471,18.440751127536480,-13.2942543,-0.8200845,20.6218357,2.2066872
4616,-13,-4.846605451150471,18.440751127536480,-13.2930355,-0.8854880,20.9193993,2.1351464
4617,-13,-4.839148811150471,18.440751127536480,-13.2918015,-0.9640300,21.2439556,2.0502596
4618,-13,-4.831692171150471,18.440751127536480,-13.2905378,-1.0441405,21.5839844,1.9495205
4619,-13,-4.824235531150471,18.440751127536480,-13.2892256,-1.1127831,21.9244366,1.8315604
4620,-13,-4.816778891150471,18.440751127536480,-13.2878532,-1.1631887,22.2473774,1.6961715
4621,-13,-4.809322251150471,18.440751127536480,-13.2864094,-1.1962612,22.5388126,1.5443463
4622,-13,-4.801865611150471,18.440751127536480,-13.2848854,-1.2143178,22.7863808,1.3785890
4623,-13,-4.794408971150471,18.440751127536480,-13.2832794,-1.2202740,22.9834576,1.2039517
4624,-13,-4.786952331150471,18.440751127536480,-13.2815876,-1.2097548,23.1308956,1.0291342
4625,-13,-4.779495691150471,18.440751127536480,-13.2798100,-1.1785967,23.2194653,0.8691404
4626,-13,-4.772039051150471,18.440751127536480,-13.2779512,-1.1276864,23.2404785,0.7481709
4627,-13,-4.764582411150471,18.440751127536480,-13.2760181,-1.0604335,23.1937466,0.6973522
4628,-13,-4.757125771150471,18.440751127536480,-13.2740202,-0.9768314,23.0758457,0.7358360
4629,-13,-4.749669131150471,18.440751127536480,-13.2719679,-0.8745838,22.8857346,0.8493097
4630,-13,-4.742212491150472,18.440751127536480,-13.2698736,-0.7673526,22.6173592,1.0059706
4631,-13,-4.734755851150471,18.440751127536480,-13.2677536,-0.6577591,22.2787151,1.1788914
4632,-13,-4.727299211150472,18.440751127536480,-13.2656193,-0.5500607,21.8800240,1.3497782
4633,-13,-4.719842571150471,18.440751127536480,-13.2634840,-0.4432932,21.4203796,1.5065129
4634,-13,-4.712385931150472,18.440751127536480,-13.2613602,-0.3437612,20.9155159,1.6414890
4635,-13,-4.704929291150471,18.440751127536480,-13.2592573,-0.2495244,20.3676090,1.7487103
4636,-13,-4.697472651150472,18.440751127536480,-13.2571869,-0.1676429,19.7823620,1.8235337
4637,-13,-4.690016011150472,18.440751127536480,-13.2551575,-0.1042302,19.1771355,1.8632902
4638,-13,-4.682559371150472,18.440751127536480,-13.2531738,-0.0537511,18.5662365,1.8669103
4639,-13,-4.675102731150472,18.440751127536480,-13.2512417,-0.0238243,17.9496193,1.8353480
4640,-13,-4.667646091150472,18.440751127536480,-13.2493639,-0.0235440,17.3489914,1.7713580
4641,-13,-4.660189451150472,18.440751127536480,-13.2475386,-0.0477834,16.7901039,1.6798584
4642,-13,-4.652732811150472,18.440751127536480,-13.2457619,-0.0823746,16.2750778,1.5672350
4643,-13,-4.645276171150472,18.440751127536480,-13.2440300,-0.1263799,15.8079023,1.4408376
4644,-13,-4.637819531150472,18.440751127536480,-13.2423363,-0.1728247,15.3958111,1.3082920
4645,-13,-4.630362891150472,18.440751127536480,-13.2406769,-0.2160687,15.0310001,1.1777719
4646,-13,-4.622906251150471,18.440751127536480,-13.2390461,-0.2552643,14.7086449,1.0569830
4647,-13,-4.615449611150471,18.440751127536480,-13.2374401,-0.2914829,14.4266376,0.9508235
4648,-13,-4.607992971150471,18.440751127536480,-13.2358551,-0.3189877,14.1752586,0.8626372
4649,-13,-4.600536331150471,18.440751127536480,-13.2342892,-0.3432701,13.9463587,0.7954665
4650,-13,-4.593079691150471,18.440751127536480,-13.2327404,-0.3580588,13.7408085,0.7501364
4651,-13,-4.585623051150471,18.440751127536480,-13.2312050,-0.3629885,13.5470486,0.7246060
4652,-13,-4.578166411150471,18.440751127536480,-13.2296858,-0.3576227,13.3526735,0.7143233
4653,-13,-4.570709771150471,18.440751127536480,-13.2281818,-0.3418033,13.1609831,0.7129124
4654,-13,-4.563253131150471,18.440751127536480,-13.2266951,-0.3165358,12.9528379,0.7133989
4655,-13,-4.555796491150471,18.440751127536480,-13.2252302,-0.2965946,12.7242365,0.7094434
4656,-13,-4.548339851150471,18.440751127536480,-13.2237883,-0.2916331,12.4902506,0.6960630
4657,-13,-4.540883211150471,18.440751127536480,-13.2223711,-0.2990417,12.2602015,0.6695611
4658,-13,-4.533426571150471,18.440751127536480,-13.2209759,-0.3195584,12.0417280,0.6285161
4659,-13,-4.525969931150471,18.440751127536480,-13.2196026,-0.3524609,11.8456230,0.5721776
4660,-13,-4.518513291150471,18.440751127536480,-13.2182436,-0.3885120,11.6832008,0.5026714
4661,-13,-4.511056651150471,18.440751127536480,-13.2168961,-0.4269905,11.5471935,0.4280908
4662,-13,-4.503600011150471,18.440751127536480,-13.2155552,-0.4641174,11.4435453,0.3631351
4663,-13,-4.496143371150471,18.440751127536480,-13.2142153,-0.5084262,11.3729630,0.3296342
4664,-13,-4.488686731150471,18.440751127536480,-13.2128706,-0.5594584,11.3401814,0.3444913
4665,-13,-4.481230091150471,18.440751127536480,-13.2115135,-0.6118361,11.3654251,0.4014757
4666,-13,-4.473773451150471,18.440751127536480,-13.2101355,-0.6460402,11.4375172,0.4806636
4667,-13,-4.466316811150471,18.440751127536480,-13.2087317,-0.6568030,11.5431929,0.5662435
4668,-13,-4.458860171150471,18.440751127536480,-13.2072964,-0.6441682,11.6664705,0.6488583
4669,-13,-4.451403531150471,18.440751127536480,-13.2058306,-0.6122131,11.7910509,0.7235782
4670,-13,-5.390940171150471,18.433294487536479,-13.2193813,0.0528941,12.1396856,1.7614255
4671,-13,-5.383483531150471,18.433294487536479,-13.2207270,-0.0103931,12.3037395,1.8082185
4672,-13,-5.376026891150471,18.433294487536479,-13.2221308,-0.0694185,12.4727793,1.8441560
4673,-13,-5.368570251150471,18.433294487536479,-13.2235909,-0.1251193,12.6471500,1.8705127
4674,-13,-5.361113611150471,18.433294487536479,-13.2251062,-0.1724262,12.8330364,1.8892672
4675,-13,-5.353656971150471,18.433294487536479,-13.2266750,-0.2139406,13.0311327,1.9025711
4676,-13,-5.346200331150471,18.433294487536479,-13.2282963,-0.2481996,13.2456846,1.9113954
4677,-13,-5.338743691150471,18.433294487536479,-13.2299709,-0.2719842,13.4789724,1.9156309
4678,-13,-5.331287051150471,18.433294487536479,-13.2316990,-0.2798066,13.7415018,1.9142425
4679,-13,-5.323830411150471,18.433294487536479,-13.2334824,-0.2796630,14.0496168,1.9052414
4680,-13,-5.316373771150471,18.433294487536479,-13.2353268,-0.2822441,14.3982782,1.8852198
4681,-13,-5.308917131150471,18.433294487536479,-13.2372332,-0.2957037,14.7760563,1.8498111
4682,-13,-5.301460491150471,18.433294487536479,-13.2392035,-0.3171876,15.1685505,1.7944863
4683,-13,-5.294003851150471,18.433294487536479,-13.2412357,-0.3451691,15.5613623,1.7148890
4684,-13,-5.286547211150471,18.433294487536479,-13.2433290,-0.3817377,15.9498177,1.6091237
4685,-13,-5.279090571150471,18.433294487536479,-13.2454786,-0.4262190,16.3109837,1.4791603
4686,-13,-5.271633931150471,18.433294487536479,-13.2476797,-0.4765759,16.6359634,1.3311627
4687,-13,-5.264177291150471,18.433294487536479,-13.2499256,-0.5347291,16.9213715,1.1763126
4688,-13,-5.256720651150471,18.433294487536479,-13.2522097,-0.6056757,17.1457233,1.0294874
4689,-13,-5.249264011150471,18.433294487536479,-13.2545214,-0.6837071,17.2976761,0.9085691
4690,-13,-5.241807371150471,18.433294487536479,-13.2568493,-0.7573348,17.3705082,0.8321797
4691,-13,-5.234350731150471,18.433294487536479,-13.2591829,-0.8127487,17.3719730,0.8099048
4692,-13,-5.226894091150471,18.433294487536479,-13.2615128,-0.8416217,17.3279362,0.8366671
4693,-13,-5.219437451150471,18.433294487536479,-13.2638330,-0.8483691,17.2629929,0.8966421
4694,-13,-5.211980811150471,18.433294487536479,-13.2661438,-0.8446941,17.1945877,0.9717842
4695,-13,-5.204524171150471,18.433294487536479,-13.2684422,-0.8370173,17.1283436,1.0493305
4696,-13,-5.197067531150471,18.433294487536479,-13.2707281,-0.8341514,17.0777473,1.1234882
4697,-13,-5.189610891150471,18.433294487536479,-13.2730036,-0.8324048,17.0419941,1.1933079
4698,-13,-5.182154251150471,18.433294487536479,-13.2752666,-0.8307814,17.0295620,1.2588744
4699,-13,-5.174697611150471,18.433294487536479,-13.2775192,-0.8254063,17.0625439,1.3192908
4700,-13,-5.167240971150471,18.433294487536479,-13.2797642,-0.8250167,17.1481342,1.3711302
4701,-13,-5.159784331150471,18.433294487536479,-13.2820053,-0.8374922,17.2952366,1.4091204
4702,-13,-5.152327691150471,18.433294487536479,-13.2842445,-0.8729280,17.4946136,1.4279759
4703,-13,-5.144871051150471,18.433294487536479,-13.2864828,-0.9389782,17.7351837,1.4231772
4704,-13,-5.137414411150471,18.433294487536479,-13.2887173,-1.0357652,17.9966469,1.3911848
4705,-13,-5.129957771150471,18.433294487536479,-13.2909441,-1.1582621,18.2569714,1.3315908
4706,-13,-5.122501131150471,18.433294487536479,-13.2931519,-1.2922852,18.5064106,1.2496810
4707,-13,-5.115044491150471,18.433294487536479,-13.2953320,-1.4298762,18.7432251,1.1595228
4708,-13,-5.107587851150471,18.433294487536479,-13.2974758,-1.5723832,18.9653206,1.0872570
4709,-13,-5.100131211150471,18.433294487536479,-13.2995720,-1.7262464,19.1617413,1.0702238
4710,-13,-5.092674571150471,18.433294487536479,-13.3016090,-1.8917193,19.3155842,1.1420828
4711,-13,-5.085217931150471,18.433294487536479,-13.3035717,-2.0649250,19.4152508,1.3105841
4712,-13,-5.077761291150471,18.433294487536479,-13.3054457,-2.2363956,19.4503422,1.5571895
4713,-13,-5.070304651150471,18.433294487536479,-13.3072128,-2.3974643,19.4203835,1.8542038
4714,-13,-5.062848011150471,18.433294487536479,-13.3088589,-2.5473108,19.3332386,2.1754282
4715,-13,-5.055391371150471,18.433294487536479,-13.3103695,-2.6815245,19.1890945,2.4984205
4716,-13,-5.047934731150471,18.433294487536479,-13.3117313,-2.8014746,18.9985676,2.8045280
4717,-13,-5.040478091150471,18.433294487536479,-13.3129330,-2.9095385,18.7723942,3.0791950
4718,-13,-5.033021451150471,18.433294487536479,-13.3139658,-3.0124543,18.5156364,3.3126934
4719,-13,-5.025564811150471,18.433294487536479,-13.3148184,-3.0975037,18.2441044,3.5000787
4720,-13,-5.018108171150471,18.433294487536479,-13.3154831,-3.1606481,17.9758034,3.6404824
4721,-13,-5.010651531150471,18.433294487536479,-13.3159561,-3.1996853,17.7317142,3.7360704
4722,-13,-5.003194891150471,18.433294487536479,-13.3162336,-3.2165470,17.5279808,3.7908103
4723,-13,-4.995738251150471,18.433294487536479,-13.3163147,-3.2077925,17.3823051,3.8091264
4724,-13,-4.988281611150471,18.433294487536479,-13.3162031,-3.1742635,17.3066864,3.7946205
4725,-13,-4.980824971150471,18.433294487536479,-13.3159027,-3.1143401,17.3043118,3.7498238
4726,-13,-4.973368331150471,18.433294487536479,-13.3154192,-3.0198293,17.3737183,3.6767676
4727,-13,-4.965911691150471,18.433294487536479,-13.3147621,-2.8840961,17.5066586,3.5782213
4728,-13,-4.958455051150471,18.433294487536479,-13.3139448,-2.7105513,17.6846237,3.4586780
4729,-13,-4.950998411150471,18.433294487536479,-13.3129854,-2.5046732,17.8838654,3.3245995
4730,-13,-4.943541771150471,18.433294487536479,-13.3119049,-2.2797129,18.0847664,3.1839607
4731,-13,-4.936085131150471,18.433294487536479,-13.3107252,-2.0420361,18.2718182,3.0452299
4732,-13,-4.928628491150471,18.433294487536479,-13.3094683,-1.7972376,18.4358521,2.9160371
4733,-13,-4.921171851150471,18.433294487536479,-13.3081579,-1.5478181,18.5654736,2.8015430
4734,-13,-4.913715211150471,18.433294487536479,-13.3068180,-1.3127664,18.6588726,2.7035842
4735,-13,-4.906258571150471,18.433294487536479,-13.3054695,-1.1038949,18.7263107,2.6213503
4736,-13,-4.898801931150471,18.433294487536479,-13.3041315,-0.9324706,18.7832146,2.5524802
4737,-13,-4.891345291150471,18.433294487536479,-13.3028183,-0.8035564,18.8512058,2.4942508
4738,-13,-4.883888651150471,18.433294487536479,-13.3015385,-0.7257408,18.9492874,2.4443312
4739,-13,-4.876432011150471,18.433294487536479,-13.3002949,-0.6934426,19.0930042,2.4003887
4740,-13,-4.868975371150471,18.433294487536479,-13.2990847,-0.7027742,19.2892990,2.3597157
4741,-13,-4.861518731150471,18.433294487536479,-13.2979002,-0.7465348,19.5383682,2.3190510
4742,-13,-4.854062091150471,18.433294487536479,-13.2967300,-0.8213705,19.8355198,2.2742796
4743,-13,-4.846605451150471,18.433294487536479,-13.2955589,-0.9167584,20.1730232,2.2207272
4744,-13,-4.839148811150471,18.433294487536479,-13.2943716,-1.0255207,20.5395527,2.1541717
4745,-13,-4.831692171150471,18.433294487536479,-13.2931471,-1.1354446,20.9264107,2.0714262
4746,-13,-4.824235531150471,18.433294487536479,-13.2918682,-1.2300375,21.3179016,1.9703341
4747,-13,-4.816778891150471,18.433294487536479,-13.2905178,-1.3015343,21.6958447,1.8497920
4748,-13,-4.809322251150471,18.433294487536479,-13.2890844,-1.3505495,22.0458603,1.7096547
4749,-13,-4.801865611150471,18.433294487536479,-13.2875605,-1.3787748,22.3596363,1.5509505
4750,-13,-4.794408971150471,18.433294487536479,-13.2859402,-1.3878661,22.6247959,1.3768445
4751,-13,-4.786952331150471,18.433294487536479,-13.2842216,-1.3781365,22.8411827,1.1932857
4752,-13,-4.779495691150471,18.433294487536479,-13.2824059,-1.3414891,23.0018997,1.0108792
4753,-13,-4.772039051150471,18.433294487536479,-13.2804966,-1.2805347,23.0945244,0.8481340
4754,-13,-4.764582411150471,18.433294487536479,-13.2785025,-1.1985942,23.1157341,0.7348327
4755,-13,-4.757125771150471,18.433294487536479,-13.2764330,-1.0993676,23.0626450,0.7068100
4756,-13,-4.749669131150471,18.433294487536479,-13.2743025,-0.9787112,22.9309368,0.7761757
4757,-13,-4.742212491150472,18.433294487536479,-13.2721233,-0.8517717,22.7144527,0.9169931
4758,-13,-4.734755851150471,18.433294487536479,-13.2699146,-0.7211858,22.4201775,1.0930116
4759,-13,-4.727299211150472,18.433294487536479,-13.2676878,-0.5944569,22.0578842,1.2772552
4760,-13,-4.719842571150471,18.433294487536479,-13.2654591,-0.4700856,21.6255417,1.4524387
4761,-13,-4.712385931150472,18.433294487536479,-13.2632427,-0.3527048,21.1391525,1.6080287
4762,-13,-4.704929291150471,18.433294487536479,-13.2610483,-0.2431681,20.6016216,1.7363138
4763,-13,-4.697472651150472,18.433294487536479,-13.2588892,-0.1479732,20.0202255,1.8313930
4764,-13,-4.690016011150472,18.433294487536479,-13.2567739,-0.0727114,19.4091187,1.8897183
4765,-13,-4.682559371150472,18.433294487536479,-13.2547102,-0.0133000,18.7839680,1.9096314
4766,-13,-4.675102731150472,18.433294487536479,-13.2527018,0.0230170,18.1502285,1.8915848
4767,-13,-4.667646091150472,18.433294487536479,-13.2507534,0.0270438,17.5255260,1.8380824
4768,-13,-4.660189451150472,18.433294487536479,-13.2488632,0.0047306,16.9402885,1.7538894
4769,-13,-4.652732811150472,18.433294487536479,-13.2470264,-0.0306117,16.3995209,1.6452619
4770,-13,-4.645276171150472,18.433294487536479,-13.2452402,-0.0742014,15.9047766,1.5196855
4771,-13,-4.637819531150472,18.433294487536479,-13.2434969,-0.1227729,15.4655771,1.3849688
4772,-13,-4.630362891150472,18.433294487536479,-13.2417927,-0.1694937,15.0746059,1.2495195
4773,-13,-4.622906251150471,18.433294487536479,-13.2401209,-0.2138425,14.7292919,1.1216217
4774,-13,-4.615449611150471,18.433294487536479,-13.2384787,-0.2554460,14.4256468,1.0067135
4775,-13,-4.607992971150471,18.433294487536479,-13.2368603,-0.2896862,14.1584759,0.9087030
4776,-13,-4.600536331150471,18.433294487536479,-13.2352629,-0.3195063,13.9167805,0.8313481
4777,-13,-4.593079691150471,18.433294487536479,-13.2336845,-0.3395789,13.7000170,0.7761225
4778,-13,-4.585623051150471,18.433294487536479,-13.2321224,-0.3479272,13.4987297,0.7417617
4779,-13,-4.578166411150471,18.433294487536479,-13.2305765,-0.3464570,13.2970505,0.7242161
4780,-13,-4.570709771150471,18.433294487536479,-13.2290487,-0.3345460,13.0991030,0.7169562
4781,-13,-4.563253131150471,18.433294487536479,-13.2275381,-0.3136464,12.8878984,0.7126101
4782,-13,-4.555796491150471,18.433294487536479,-13.2260504,-0.2957997,12.6561518,0.7043313
4783,-13,-4.548339851150471,18.433294487536479,-13.2245865,-0.2950766,12.4208593,0.6866745
