OID_,DEM_Large_S3_Regm8c,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
1307,-13,-4.988281611150471,20.357107607536477,-13.2465906,-1.0821886,20.8375149,2.2842236
1308,-13,-4.980824971150471,20.357107607536477,-13.2448425,-0.9605683,21.1107540,2.1269295
1309,-13,-4.973368331150471,20.357107607536477,-13.2430649,-0.8407470,21.3445644,1.9722168
1310,-13,-4.965911691150471,20.357107607536477,-13.2412653,-0.7186724,21.5383110,1.8238132
1311,-13,-4.958455051150471,20.357107607536477,-13.2394533,-0.5954016,21.6916256,1.6848341
1312,-13,-4.950998411150471,20.357107607536477,-13.2376385,-0.4701366,21.8086700,1.5573465
1313,-13,-4.943541771150471,20.357107607536477,-13.2358284,-0.3361642,21.8863583,1.4424545
1314,-13,-4.936085131150471,20.357107607536477,-13.2340345,-0.1964698,21.9210205,1.3408061
1315,-13,-4.928628491150471,20.357107607536477,-13.2322693,-0.0553686,21.9155903,1.2529789
1316,-13,-4.921171851150471,20.357107607536477,-13.2305431,0.0797878,21.8739357,1.1791707
1317,-13,-4.913715211150471,20.357107607536477,-13.2288704,0.2096692,21.8011322,1.1190076
1318,-13,-4.906258571150471,20.357107607536477,-13.2272615,0.3370754,21.7028027,1.0717911
1319,-13,-4.898801931150471,20.357107607536477,-13.2257271,0.4601752,21.5751362,1.0362784
1320,-13,-4.891345291150471,20.357107607536477,-13.2242823,0.5657861,21.4198227,1.0107352
1321,-13,-4.883888651150471,20.357107607536477,-13.2229385,0.6456311,21.2457523,0.9940280
1322,-13,-4.876432011150471,20.357107607536477,-13.2217045,0.6924180,21.0564957,0.9865203
1323,-13,-4.868975371150471,20.357107607536477,-13.2205887,0.6978766,20.8624859,0.9899287
1324,-13,-4.861518731150471,20.357107607536477,-13.2195940,0.6568044,20.6745491,1.0064560
1325,-13,-4.854062091150471,20.357107607536477,-13.2187166,0.5767611,20.4976921,1.0387021
1326,-13,-4.846605451150471,20.357107607536477,-13.2179518,0.4664289,20.3322411,1.0881244
1327,-13,-4.839148811150471,20.357107607536477,-13.2172899,0.3406464,20.1718388,1.1538701
1328,-13,-4.831692171150471,20.357107607536477,-13.2167206,0.2013281,20.0092487,1.2331613
1329,-13,-4.824235531150471,20.357107607536477,-13.2162333,0.0453087,19.8381500,1.3218420
1330,-13,-4.816778891150471,20.357107607536477,-13.2158146,-0.1234854,19.6599903,1.4153228
1331,-13,-5.420766731150471,20.349650967536476,-13.2400703,-0.8604012,13.8599844,0.5333797
1332,-13,-5.413310091150471,20.349650967536476,-13.2417612,-0.7884759,13.8194208,0.3878803
1333,-13,-5.405853451150471,20.349650967536476,-13.2434387,-0.7362936,13.8435564,0.3395652
1334,-13,-5.398396811150471,20.349650967536476,-13.2451124,-0.7041847,13.9254303,0.3723869
1335,-13,-5.390940171150471,20.349650967536476,-13.2467871,-0.6978415,14.0475483,0.4307476
1336,-13,-5.383483531150471,20.349650967536476,-13.2484665,-0.7222478,14.1904774,0.4824789
1337,-13,-5.376026891150471,20.349650967536476,-13.2501526,-0.7762396,14.3341732,0.5211264
1338,-13,-5.368570251150471,20.349650967536476,-13.2518406,-0.8554903,14.4553814,0.5536225
1339,-13,-5.361113611150471,20.349650967536476,-13.2535248,-0.9492218,14.5426350,0.5925054
1340,-13,-5.353656971150471,20.349650967536476,-13.2551966,-1.0537591,14.5961037,0.6512436
1341,-13,-5.346200331150471,20.349650967536476,-13.2568502,-1.1672499,14.6111288,0.7382066
1342,-13,-5.338743691150471,20.349650967536476,-13.2584743,-1.2863971,14.5816193,0.8547977
1343,-13,-5.331287051150471,20.349650967536476,-13.2600584,-1.3994355,14.5113440,0.9966550
1344,-13,-5.323830411150471,20.349650967536476,-13.2615938,-1.5075645,14.4123240,1.1569933
1345,-13,-5.316373771150471,20.349650967536476,-13.2630720,-1.6114680,14.2858324,1.3303041
1346,-13,-5.308917131150471,20.349650967536476,-13.2644854,-1.7155204,14.1334972,1.5120701
1347,-13,-5.301460491150471,20.349650967536476,-13.2658243,-1.8100356,13.9587069,1.6981112
1348,-13,-5.294003851150471,20.349650967536476,-13.2670813,-1.8935461,13.7709208,1.8844521
1349,-13,-5.286547211150471,20.349650967536476,-13.2682505,-1.9640807,13.5816498,2.0679095
1350,-13,-5.279090571150471,20.349650967536476,-13.2693272,-2.0295238,13.3944883,2.2454929
1351,-13,-5.271633931150471,20.349650967536476,-13.2703056,-2.0822411,13.2132072,2.4141271
1352,-13,-5.264177291150471,20.349650967536476,-13.2711830,-2.1208684,13.0458155,2.5709414
1353,-13,-5.256720651150471,20.349650967536476,-13.2719584,-2.1508515,12.8990421,2.7131405
1354,-13,-5.249264011150471,20.349650967536476,-13.2726278,-2.1777811,12.7716684,2.8383203
1355,-13,-5.241807371150471,20.349650967536476,-13.2731915,-2.1967473,12.6678629,2.9446707
1356,-13,-5.234350731150471,20.349650967536476,-13.2736473,-2.2031548,12.5893822,3.0309443
1357,-13,-5.226894091150471,20.349650967536476,-13.2739935,-2.1941652,12.5415745,3.0965834
1358,-13,-5.219437451150471,20.349650967536476,-13.2742329,-2.1677716,12.5245209,3.1415629
1359,-13,-5.211980811150471,20.349650967536476,-13.2743654,-2.1283672,12.5360928,3.1664708
1360,-13,-5.204524171150471,20.349650967536476,-13.2743959,-2.0785301,12.5751276,3.1722922
1361,-13,-5.197067531150471,20.349650967536476,-13.2743282,-2.0219128,12.6397181,3.1604774
1362,-13,-5.189610891150471,20.349650967536476,-13.2741661,-1.9608554,12.7277088,3.1332972
1363,-13,-5.182154251150471,20.349650967536476,-13.2739153,-1.8931268,12.8372650,3.0938916
1364,-13,-5.174697611150471,20.349650967536476,-13.2735786,-1.8123211,12.9627619,3.0461175
1365,-13,-5.167240971150471,20.349650967536476,-13.2731638,-1.7175159,13.0927525,2.9942467
1366,-13,-5.159784331150471,20.349650967536476,-13.2726803,-1.6172211,13.2197790,2.9426754
1367,-13,-5.152327691150471,20.349650967536476,-13.2721367,-1.5256432,13.3365755,2.8954387
1368,-13,-5.144871051150471,20.349650967536476,-13.2715435,-1.4526510,13.4460115,2.8559258
1369,-13,-5.137414411150471,20.349650967536476,-13.2709084,-1.3993319,13.5553684,2.8269546
1370,-13,-5.129957771150471,20.349650967536476,-13.2702351,-1.3612739,13.6688633,2.8105586
1371,-13,-5.122501131150471,20.349650967536476,-13.2695293,-1.3376245,13.7868376,2.8076513
1372,-13,-5.115044491150471,20.349650967536476,-13.2687922,-1.3277755,13.9147463,2.8178399
1373,-13,-5.107587851150472,20.349650967536476,-13.2680273,-1.3308740,14.0542002,2.8393769
1374,-13,-5.100131211150471,20.349650967536476,-13.2672338,-1.3515064,14.2113848,2.8694494
1375,-13,-5.092674571150472,20.349650967536476,-13.2664108,-1.3940411,14.3964052,2.9050968
1376,-13,-5.085217931150471,20.349650967536476,-13.2655554,-1.4566470,14.6223507,2.9434142
1377,-13,-5.077761291150471,20.349650967536476,-13.2646580,-1.5283153,14.9015369,2.9812267
1378,-13,-5.070304651150471,20.349650967536476,-13.2637100,-1.5917869,15.2380390,3.0151010
1379,-13,-5.062848011150471,20.349650967536476,-13.2627029,-1.6323196,15.6232328,3.0410850
1380,-13,-5.055391371150471,20.349650967536476,-13.2616310,-1.6507225,16.0474415,3.0547209
1381,-13,-5.047934731150471,20.349650967536476,-13.2604895,-1.6519970,16.5020580,3.0516298
1382,-13,-5.040478091150471,20.349650967536476,-13.2592745,-1.6355245,16.9838676,3.0281582
1383,-13,-5.033021451150471,20.349650967536476,-13.2579851,-1.6001184,17.4828529,2.9820514
1384,-13,-5.025564811150471,20.349650967536476,-13.2566214,-1.5447189,17.9877396,2.9128885
1385,-13,-5.018108171150471,20.349650967536476,-13.2551832,-1.4731433,18.4869194,2.8220534
1386,-13,-5.010651531150471,20.349650967536476,-13.2536755,-1.3843768,18.9680386,2.7120934
1387,-13,-5.003194891150471,20.349650967536476,-13.2521019,-1.2790170,19.4213200,2.5861244
1388,-13,-4.995738251150471,20.349650967536476,-13.2504711,-1.1589200,19.8334560,2.4480321
1389,-13,-4.988281611150471,20.349650967536476,-13.2487907,-1.0371424,20.1968193,2.3023047
1390,-13,-4.980824971150471,20.349650967536476,-13.2470713,-0.9208598,20.5121307,2.1536720
1391,-13,-4.973368331150471,20.349650967536476,-13.2453213,-0.8045483,20.7874489,2.0064940
1392,-13,-4.965911691150471,20.349650967536476,-13.2435493,-0.6863018,21.0184860,1.8647530
1393,-13,-4.958455051150471,20.349650967536476,-13.2417631,-0.5671205,21.2067032,1.7318659
1394,-13,-4.950998411150471,20.349650967536476,-13.2399740,-0.4468993,21.3568058,1.6100795
1395,-13,-4.943541771150471,20.349650967536476,-13.2381897,-0.3172858,21.4675941,1.5004362
1396,-13,-4.936085131150471,20.349650967536476,-13.2364225,-0.1835223,21.5334911,1.4034090
1397,-13,-4.928628491150471,20.349650967536476,-13.2346840,-0.0483128,21.5571499,1.3192614
1398,-13,-4.921171851150471,20.349650967536476,-13.2329865,0.0787122,21.5423107,1.2479366
1399,-13,-4.913715211150471,20.349650967536476,-13.2313423,0.1988031,21.4952049,1.1891278
1400,-13,-4.906258571150471,20.349650967536476,-13.2297621,0.3129032,21.4235344,1.1425102
1401,-13,-4.898801931150471,20.349650967536476,-13.2282572,0.4210986,21.3182793,1.1076277
1402,-13,-4.891345291150471,20.349650967536476,-13.2268410,0.5112187,21.1846943,1.0838381
1403,-13,-4.883888651150471,20.349650967536476,-13.2255230,0.5749925,21.0288887,1.0707351
1404,-13,-4.876432011150471,20.349650967536476,-13.2243128,0.6092177,20.8536396,1.0686861
1405,-13,-4.868975371150471,20.349650967536476,-13.2232151,0.6053960,20.6634769,1.0788300
1406,-13,-4.861518731150471,20.349650967536476,-13.2222338,0.5577276,20.4688587,1.1022550
1407,-13,-4.854062091150471,20.349650967536476,-13.2213659,0.4728506,20.2769814,1.1400646
1408,-13,-4.846605451150471,20.349650967536476,-13.2206039,0.3628548,20.0844955,1.1924639
1409,-13,-4.839148811150471,20.349650967536476,-13.2199383,0.2383312,19.8899918,1.2579160
1410,-13,-4.831692171150471,20.349650967536476,-13.2193594,0.1036952,19.6854439,1.3335774
1411,-13,-4.824235531150471,20.349650967536476,-13.2188568,-0.0426977,19.4685631,1.4157354
1412,-13,-4.816778891150471,20.349650967536476,-13.2184181,-0.1967302,19.2416325,1.5003568
1413,-13,-4.809322251150471,20.349650967536476,-13.2180281,-0.3433800,19.0079136,1.5838413
1414,-13,-5.420766731150471,20.342194327536479,-13.2407341,-0.8321220,13.8387585,0.5309328
1415,-13,-5.413310091150471,20.342194327536479,-13.2424517,-0.7546650,13.7857561,0.3685849
1416,-13,-5.405853451150471,20.342194327536479,-13.2441568,-0.6957250,13.8015394,0.2926432
1417,-13,-5.398396811150471,20.342194327536479,-13.2458572,-0.6582429,13.8759184,0.3046815
1418,-13,-5.390940171150471,20.342194327536479,-13.2475615,-0.6439700,13.9921703,0.3511778
1419,-13,-5.383483531150471,20.342194327536479,-13.2492733,-0.6623520,14.1305952,0.3924786
1420,-13,-5.376026891150471,20.342194327536479,-13.2509918,-0.7129458,14.2677526,0.4192033
1421,-13,-5.368570251150471,20.342194327536479,-13.2527142,-0.7897921,14.3774700,0.4389613
1422,-13,-5.361113611150471,20.342194327536479,-13.2544355,-0.8791095,14.4526405,0.4676927
1423,-13,-5.353656971150471,20.342194327536479,-13.2561464,-0.9809154,14.4912558,0.5228818
1424,-13,-5.346200331150471,20.342194327536479,-13.2578411,-1.0963793,14.4871912,0.6135892
1425,-13,-5.338743691150471,20.342194327536479,-13.2595072,-1.2188494,14.4302902,0.7383916
1426,-13,-5.331287051150471,20.342194327536479,-13.2611361,-1.3379179,14.3260593,0.8895851
1427,-13,-5.323830411150471,20.342194327536479,-13.2627172,-1.4538797,14.1845722,1.0582730
1428,-13,-5.316373771150471,20.342194327536479,-13.2642412,-1.5658541,14.0047684,1.2380905
1429,-13,-5.308917131150471,20.342194327536479,-13.2656994,-1.6774613,13.7936335,1.4242657
1430,-13,-5.301460491150471,20.342194327536479,-13.2670822,-1.7797756,13.5511713,1.6125535
1431,-13,-5.294003851150471,20.342194327536479,-13.2683811,-1.8705231,13.2901525,1.7992036
1432,-13,-5.286547211150471,20.342194327536479,-13.2695913,-1.9471961,13.0274611,1.9814124
1433,-13,-5.279090571150471,20.342194327536479,-13.2707062,-2.0197921,12.7633839,2.1565359
1434,-13,-5.271633931150471,20.342194327536479,-13.2717199,-2.0780118,12.5037365,2.3219676
1435,-13,-5.264177291150471,20.342194327536479,-13.2726297,-2.1199660,12.2612457,2.4752443
1436,-13,-5.256720651150471,20.342194327536479,-13.2734327,-2.1517625,12.0455770,2.6139963
1437,-13,-5.249264011150471,20.342194327536479,-13.2741289,-2.1794658,11.8569164,2.7361715
1438,-13,-5.241807371150471,20.342194327536479,-13.2747145,-2.1997204,11.7005720,2.8401959
1439,-13,-5.234350731150471,20.342194327536479,-13.2751894,-2.2045052,11.5819674,2.9251478
1440,-13,-5.226894091150471,20.342194327536479,-13.2755527,-2.1954422,11.5052509,2.9907148
1441,-13,-5.219437451150471,20.342194327536479,-13.2758055,-2.1680961,11.4736290,3.0368443
1442,-13,-5.211980811150471,20.342194327536479,-13.2759495,-2.1250811,11.4845247,3.0637853
1443,-13,-5.204524171150471,20.342194327536479,-13.2759886,-2.0683274,11.5344763,3.0720007
1444,-13,-5.197067531150471,20.342194327536479,-13.2759266,-2.0058017,11.6194267,3.0622065
1445,-13,-5.189610891150471,20.342194327536479,-13.2757692,-1.9389549,11.7340870,3.0357513
1446,-13,-5.182154251150471,20.342194327536479,-13.2755213,-1.8667777,11.8740101,2.9949238
1447,-13,-5.174697611150471,20.342194327536479,-13.2751875,-1.7802217,12.0318403,2.9430897
1448,-13,-5.167240971150471,20.342194327536479,-13.2747746,-1.6798158,12.1960325,2.8844645
1449,-13,-5.159784331150471,20.342194327536479,-13.2742910,-1.5728818,12.3527861,2.8237269
1450,-13,-5.152327691150471,20.342194327536479,-13.2737484,-1.4711376,12.4953537,2.7655213
1451,-13,-5.144871051150471,20.342194327536479,-13.2731562,-1.3878577,12.6225691,2.7139881
1452,-13,-5.137414411150471,20.342194327536479,-13.2725220,-1.3268430,12.7437181,2.6727378
1453,-13,-5.129957771150471,20.342194327536479,-13.2718515,-1.2826856,12.8611002,2.6446249
1454,-13,-5.122501131150471,20.342194327536479,-13.2711496,-1.2524124,12.9779606,2.6312912
1455,-13,-5.115044491150471,20.342194327536479,-13.2704191,-1.2363133,13.1000805,2.6330488
1456,-13,-5.107587851150472,20.342194327536479,-13.2696619,-1.2326261,13.2314167,2.6487460
1457,-13,-5.100131211150471,20.342194327536479,-13.2688789,-1.2455775,13.3772621,2.6760168
1458,-13,-5.092674571150472,20.342194327536479,-13.2680683,-1.2802546,13.5483274,2.7122526
1459,-13,-5.085217931150471,20.342194327536479,-13.2672281,-1.3379136,13.7595491,2.7546918
1460,-13,-5.077761291150471,20.342194327536479,-13.2663507,-1.4080580,14.0269566,2.8002765
1461,-13,-5.070304651150471,20.342194327536479,-13.2654266,-1.4710947,14.3554678,2.8454998
1462,-13,-5.062848011150471,20.342194327536479,-13.2644472,-1.5146945,14.7388411,2.8860641
1463,-13,-5.055391371150471,20.342194327536479,-13.2634039,-1.5383748,15.1688213,2.9169726
1464,-13,-5.047934731150471,20.342194327536479,-13.2622948,-1.5437962,15.6351357,2.9331219
1465,-13,-5.040478091150471,20.342194327536479,-13.2611151,-1.5327947,16.1309948,2.9300058
1466,-13,-5.033021451150471,20.342194327536479,-13.2598629,-1.5068305,16.6493378,2.9044065
1467,-13,-5.025564811150471,20.342194327536479,-13.2585363,-1.4616767,17.1809044,2.8550944
1468,-13,-5.018108171150471,20.342194327536479,-13.2571383,-1.3999529,17.7095222,2.7828841
1469,-13,-5.010651531150471,20.342194327536479,-13.2556686,-1.3214003,18.2242508,2.6898856
1470,-13,-5.003194891150471,20.342194327536479,-13.2541342,-1.2264897,18.7141018,2.5790682
1471,-13,-4.995738251150471,20.342194327536479,-13.2525406,-1.1151186,19.1631813,2.4543343
1472,-13,-4.988281611150471,20.342194327536479,-13.2508965,-1.0011139,19.5636940,2.3203046
1473,-13,-4.980824971150471,20.342194327536479,-13.2492123,-0.8909271,19.9152012,2.1821389
1474,-13,-4.973368331150471,20.342194327536479,-13.2474957,-0.7819752,20.2243690,2.0445716
1475,-13,-4.965911691150471,20.342194327536479,-13.2457552,-0.6685389,20.4878139,1.9118865
1476,-13,-4.958455051150471,20.342194327536479,-13.2440023,-0.5538007,20.7051563,1.7877884
1477,-13,-4.950998411150471,20.342194327536479,-13.2422447,-0.4391930,20.8828621,1.6746771
1478,-13,-4.943541771150471,20.342194327536479,-13.2404928,-0.3168925,21.0221729,1.5734998
1479,-13,-4.936085131150471,20.342194327536479,-13.2387571,-0.1902844,21.1142578,1.4845141
1480,-13,-4.928628491150471,20.342194327536479,-13.2370510,-0.0627740,21.1630383,1.4076161
1481,-13,-4.921171851150471,20.342194327536479,-13.2353868,0.0560493,21.1717434,1.3422496
1482,-13,-4.913715211150471,20.342194327536479,-13.2337761,0.1650667,21.1467476,1.2879136
1483,-13,-4.906258571150471,20.342194327536479,-13.2322292,0.2646086,21.0966835,1.2444333
1484,-13,-4.898801931150471,20.342194327536479,-13.2307568,0.3584627,21.0159359,1.2118219
1485,-13,-4.891345291150471,20.342194327536479,-13.2293711,0.4331793,20.9040508,1.1902345
1486,-13,-4.883888651150471,20.342194327536479,-13.2280807,0.4821716,20.7666969,1.1799104
1487,-13,-4.876432011150471,20.342194327536479,-13.2268925,0.5048925,20.6064320,1.1813613
1488,-13,-4.868975371150471,20.342194327536479,-13.2258129,0.4945262,20.4220943,1.1953493
1489,-13,-4.861518731150471,20.342194327536479,-13.2248421,0.4444657,20.2216091,1.2222008
1490,-13,-4.854062091150471,20.342194327536479,-13.2239780,0.3592997,20.0138226,1.2619997
1491,-13,-4.846605451150471,20.342194327536479,-13.2232132,0.2525315,19.7978325,1.3140651
1492,-13,-4.839148811150471,20.342194327536479,-13.2225389,0.1341177,19.5695915,1.3763373
1493,-13,-4.831692171150471,20.342194327536479,-13.2219439,0.0096466,19.3268929,1.4458225
1494,-13,-4.824235531150471,20.342194327536479,-13.2214193,-0.1235553,19.0692043,1.5190412
1495,-13,-4.816778891150471,20.342194327536479,-13.2209530,-0.2582433,18.7994137,1.5924155
1496,-13,-4.809322251150471,20.342194327536479,-13.2205324,-0.3829884,18.5253029,1.6629109
1497,-13,-4.801865611150471,20.342194327536479,-13.2201452,-0.4885241,18.2532539,1.7283437
1498,-13,-5.420766731150471,20.334737687536478,-13.2413235,-0.7945096,13.8375988,0.5336996
1499,-13,-5.413310091150471,20.334737687536478,-13.2430658,-0.7143490,13.7760773,0.3635187
1500,-13,-5.405853451150471,20.334737687536478,-13.2447958,-0.6521932,13.7835140,0.2673181
1501,-13,-5.398396811150471,20.334737687536478,-13.2465229,-0.6082020,13.8509378,0.2582546
1502,-13,-5.390940171150471,20.334737687536478,-13.2482548,-0.5892525,13.9638777,0.2914639
1503,-13,-5.383483531150471,20.334737687536478,-13.2499943,-0.6034991,14.0983906,0.3217584
1504,-13,-5.376026891150471,20.334737687536478,-13.2517433,-0.6511518,14.2284365,0.3362625
1505,-13,-5.368570251150471,20.334737687536478,-13.2534981,-0.7234676,14.3303814,0.3432244
1506,-13,-5.361113611150471,20.334737687536478,-13.2552519,-0.8098980,14.3964596,0.3632524
1507,-13,-5.353656971150471,20.334737687536478,-13.2569990,-0.9100222,14.4238701,0.4192067
1508,-13,-5.346200331150471,20.334737687536478,-13.2587299,-1.0262614,14.4026051,0.5191774
1509,-13,-5.338743691150471,20.334737687536478,-13.2604361,-1.1511711,14.3229876,0.6562161
1510,-13,-5.331287051150471,20.334737687536478,-13.2621059,-1.2758702,14.1895552,0.8185691
1511,-13,-5.323830411150471,20.334737687536478,-13.2637281,-1.3981313,14.0071602,0.9957178
