OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
149,-12,-7.560822411150470,21.154968087536481,-12.7220097,-0.0028099,14.0495872,0.0109340,-0.1454649,4.0000000,-0.0649683,1.0392234,15.7979832,-0.2259614,0.0692040
150,-12,-7.344579851150471,21.154968087536481,-12.7256956,0.0004132,31.4049587,-0.0041150,-0.1273279,4.0000000,-0.2021772,1.0403693,16.0163422,-0.0524787,0.0893198
151,-12,-7.337123211150471,21.154968087536481,-12.7255611,0.0003306,30.5785122,-0.0019783,-0.1319676,4.0000000,-0.1898466,1.0406865,16.0784416,-0.0740885,0.0893765
152,-12,-7.329666571150470,21.154968087536481,-12.7254152,0.0002479,29.7520657,0.0003627,-0.1383381,4.0000000,-0.1812135,1.0410138,16.1419735,-0.0954627,0.0914635
153,-12,-7.322209931150470,21.154968087536481,-12.7252598,0.0000826,28.9256191,0.0020838,-0.1425866,4.0000000,-0.1671713,1.0413517,16.2049847,-0.1180019,0.0922403
154,-12,-7.314753291150470,21.154968087536481,-12.7250938,-0.0000826,28.0991745,0.0045976,-0.1489941,4.0000000,-0.1577924,1.0416846,16.2688942,-0.1401958,0.0944184
155,-12,-7.307296651150470,21.154968087536481,-12.7249203,-0.0002479,27.2727280,0.0063648,-0.1532196,4.0000000,-0.1446292,1.0420089,16.3298874,-0.1618099,0.0953865
156,-12,-7.299840011150470,21.154968087536481,-12.7247381,-0.0003306,27.2727280,0.0086258,-0.1591648,4.0000000,-0.1354263,1.0423199,16.3881664,-0.1829033,0.0979844
157,-12,-7.292383371150470,21.154968087536481,-12.7245493,-0.0004132,27.2727280,0.0097177,-0.1625000,4.0000000,-0.1215793,1.0426117,16.4429226,-0.2034207,0.0994615
158,-12,-7.284926731150470,21.154968087536481,-12.7243538,-0.0005785,26.4462814,0.0104043,-0.1653918,4.0000000,-0.1073792,1.0428861,16.4947567,-0.2234043,0.1012657
159,-12,-7.277470091150470,21.154968087536481,-12.7241516,-0.0007438,25.6198349,0.0083503,-0.1626368,4.0000000,-0.0830681,1.0431337,16.5412235,-0.2422055,0.1006042
160,-12,-7.270013451150470,21.154968087536481,-12.7239466,-0.0009091,24.7933884,0.0063013,-0.1602656,4.0000000,-0.0611963,1.0433501,16.5810108,-0.2593348,0.1007309
161,-12,-7.262556811150470,21.154968087536481,-12.7237377,-0.0010744,23.9669418,0.0023469,-0.1548210,4.0000000,-0.0349479,1.0435272,16.6132812,-0.2746940,0.1009553
162,-12,-7.255100171150470,21.154968087536481,-12.7235270,-0.0012397,23.1404953,-0.0041808,-0.1456475,4.0000000,-0.0032388,1.0436522,16.6375198,-0.2880563,0.1025353
163,-12,-7.247643531150470,21.154968087536481,-12.7233171,-0.0014050,22.3140488,-0.0127849,-0.1333800,4.0000000,0.0323988,1.0437291,16.6520538,-0.2991587,0.1062010
164,-12,-7.240186891150470,21.154968087536481,-12.7231092,-0.0015702,21.4876041,-0.0220702,-0.1206164,4.0000000,0.0672124,1.0437536,16.6559238,-0.3084453,0.1126749
165,-12,-7.232730251150470,21.154968087536481,-12.7229061,-0.0017355,20.6611576,-0.0336374,-0.1042819,4.0000000,0.1061274,1.0437121,16.6492004,-0.3146912,0.1230198
166,-12,-7.225273611150470,21.154968087536481,-12.7227087,-0.0019008,19.8347111,-0.0477342,-0.0848460,4.0000000,0.1494115,1.0436045,16.6297512,-0.3191035,0.1398919
167,-12,-7.217816971150470,21.154968087536481,-12.7225208,-0.0020661,19.0082645,-0.0624084,-0.0655342,4.0000000,0.1907495,1.0434343,16.5972519,-0.3218178,0.1621604
168,-12,-7.210360331150470,21.154968087536481,-12.7223444,-0.0022314,18.1818180,-0.0778138,-0.0461282,4.0000000,0.2307513,1.0431962,16.5532837,-0.3230076,0.1899612
169,-12,-7.202903691150470,21.154968087536481,-12.7221813,-0.0023140,18.1818180,-0.0950216,-0.0259953,4.0000000,0.2713046,1.0428916,16.4976273,-0.3232952,0.2257095
170,-12,-7.195447051150470,21.154968087536481,-12.7220354,-0.0024793,17.3553715,-0.1123266,-0.0068251,4.0000000,0.3083664,1.0425272,16.4291039,-0.3220167,0.2656057
171,-12,-7.187990411150470,21.154968087536481,-12.7219076,-0.0026446,16.5289249,-0.1287564,0.0101058,4.0000000,0.3388740,1.0421028,16.3495865,-0.3186624,0.3063910
172,-12,-7.657758731150470,21.147511447536480,-12.7193060,0.0042975,47.1074371,-0.1570139,-0.1554875,4.0000000,0.2095689,1.0325781,14.4330807,-0.5205439,0.4511192
173,-12,-7.650302091150470,21.147511447536480,-12.7196712,0.0046281,48.7603302,-0.1416666,-0.1663068,4.0000000,0.1844233,1.0332749,14.5822048,-0.5170369,0.4324020
174,-12,-7.642845451150470,21.147511447536480,-12.7200422,-0.0050413,3.3057852,-0.1244763,-0.1763104,4.0000000,0.1577378,1.0339468,14.7237988,-0.5103587,0.4093667
175,-12,-7.635388811150470,21.147511447536480,-12.7204170,-0.0046281,4.9586778,-0.1070247,-0.1852962,4.0000000,0.1304628,1.0345838,14.8590317,-0.5010552,0.3850552
176,-12,-7.627932171150470,21.147511447536480,-12.7207928,-0.0042149,6.6115704,-0.0901167,-0.1923969,4.0000000,0.1047233,1.0351943,14.9875240,-0.4895172,0.3595430
177,-12,-7.620475531150470,21.147511447536480,-12.7211695,-0.0038017,8.2644625,-0.0734141,-0.1975898,4.0000000,0.0796166,1.0357791,15.1071978,-0.4747962,0.3316723
178,-12,-7.613018891150470,21.147511447536480,-12.7215462,-0.0033884,9.9173555,-0.0563613,-0.2013231,4.0000000,0.0542554,1.0363262,15.2176886,-0.4569017,0.3006881
179,-12,-7.605562251150470,21.147511447536480,-12.7219210,-0.0029752,11.5702477,-0.0407502,-0.2029820,4.0000000,0.0309961,1.0368215,15.3189201,-0.4369602,0.2693388
180,-12,-7.598105611150470,21.147511447536480,-12.7222939,-0.0026446,14.0495872,-0.0266855,-0.2032514,4.0000000,0.0089142,1.0372626,15.4093275,-0.4154170,0.2389935
181,-12,-7.590648971150470,21.147511447536480,-12.7226620,-0.0022314,16.5289249,-0.0143785,-0.2014596,4.0000000,-0.0112276,1.0376637,15.4886169,-0.3916916,0.2089023
182,-12,-7.583192331150470,21.147511447536480,-12.7230263,-0.0019008,18.1818180,-0.0042743,-0.1971522,4.0000000,-0.0291033,1.0380222,15.5596867,-0.3652010,0.1793788
183,-12,-7.575735691150470,21.147511447536480,-12.7233858,-0.0015702,19.8347111,0.0052601,-0.1934664,4.0000000,-0.0491880,1.0383261,15.6213198,-0.3377449,0.1524169
184,-12,-7.568279051150470,21.147511447536480,-12.7237387,-0.0012397,21.4876041,0.0122844,-0.1880238,4.0000000,-0.0660595,1.0385818,15.6709814,-0.3099881,0.1282002
185,-12,-7.560822411150470,21.147511447536480,-12.7240858,-0.0009091,23.1404953,0.0165733,-0.1806431,4.0000000,-0.0784227,1.0387901,15.7108908,-0.2828634,0.1071362
186,-12,-7.553365771150471,21.147511447536480,-12.7244263,-0.0006612,24.7933884,0.0208071,-0.1756632,4.0000000,-0.0958553,1.0389471,15.7428999,-0.2554711,0.0905880
187,-12,-7.352036491150471,21.147511447536480,-12.7279463,0.0023140,41.3223152,0.0111753,-0.1556741,4.0000000,-0.2103308,1.0398731,15.9220085,-0.1010174,0.0905330
188,-12,-7.344579851150471,21.147511447536480,-12.7278299,0.0022314,40.4958687,0.0126402,-0.1580679,4.0000000,-0.1955284,1.0401338,15.9716940,-0.1206074,0.0897712
189,-12,-7.337123211150471,21.147511447536480,-12.7277021,0.0021488,39.6694221,0.0146704,-0.1636239,4.0000000,-0.1840704,1.0404001,16.0233727,-0.1431774,0.0925485
190,-12,-7.329666571150470,21.147511447536480,-12.7275639,0.0020661,38.8429756,0.0170641,-0.1718093,4.0000000,-0.1774111,1.0406716,16.0751438,-0.1662076,0.0990472
191,-12,-7.322209931150470,21.147511447536480,-12.7274160,0.0019008,38.0165291,0.0183812,-0.1776251,4.0000000,-0.1653715,1.0409492,16.1293774,-0.1898787,0.1044440
192,-12,-7.314753291150470,21.147511447536480,-12.7272577,0.0017355,37.1900826,0.0204430,-0.1853985,4.0000000,-0.1573085,1.0412312,16.1817436,-0.2134885,0.1118471
193,-12,-7.307296651150470,21.147511447536480,-12.7270918,0.0015702,36.3636360,0.0215149,-0.1916791,4.0000000,-0.1456162,1.0415051,16.2341957,-0.2377421,0.1192214
194,-12,-7.299840011150470,21.147511447536480,-12.7269163,0.0014876,36.3636360,0.0234442,-0.1989824,4.0000000,-0.1377181,1.0417656,16.2836857,-0.2602468,0.1269595
195,-12,-7.292383371150470,21.147511447536480,-12.7267342,0.0014050,36.3636360,0.0237558,-0.2041094,4.0000000,-0.1258338,1.0420117,16.3312435,-0.2823849,0.1346342
196,-12,-7.284926731150470,21.147511447536480,-12.7265444,0.0012397,35.5371895,0.0235671,-0.2078543,4.0000000,-0.1135592,1.0422447,16.3742294,-0.3021494,0.1410687
197,-12,-7.277470091150470,21.147511447536480,-12.7263489,0.0010744,34.7107430,0.0196167,-0.2061583,4.0000000,-0.0915103,1.0424567,16.4131374,-0.3208062,0.1456032
198,-12,-7.270013451150470,21.147511447536480,-12.7261477,0.0009091,33.8842964,0.0162653,-0.2048048,4.0000000,-0.0727702,1.0426337,16.4477100,-0.3368394,0.1496471
199,-12,-7.262556811150470,21.147511447536480,-12.7259436,0.0007438,33.0578499,0.0110009,-0.2006117,4.0000000,-0.0494963,1.0427808,16.4758854,-0.3517271,0.1528407
200,-12,-7.255100171150470,21.147511447536480,-12.7257357,0.0005785,32.2314034,0.0023941,-0.1917997,4.0000000,-0.0194682,1.0428910,16.4955578,-0.3641312,0.1558152
201,-12,-7.247643531150470,21.147511447536480,-12.7255278,0.0004132,31.4049587,-0.0082582,-0.1805784,4.0000000,0.0141852,1.0429525,16.5072365,-0.3753421,0.1604571
202,-12,-7.240186891150470,21.147511447536480,-12.7253208,0.0002479,30.5785122,-0.0192087,-0.1683668,4.0000000,0.0464379,1.0429679,16.5106068,-0.3831715,0.1658458
203,-12,-7.232730251150470,21.147511447536480,-12.7251167,0.0000826,29.7520657,-0.0327295,-0.1539905,4.0000000,0.0827760,1.0429275,16.5033741,-0.3907571,0.1758227
204,-12,-7.225273611150470,21.147511447536480,-12.7249174,-0.0000826,28.9256191,-0.0497152,-0.1345031,4.0000000,0.1258908,1.0428292,16.4849491,-0.3948971,0.1899908
205,-12,-7.217816971150470,21.147511447536480,-12.7247257,-0.0002479,28.0991745,-0.0667044,-0.1149010,4.0000000,0.1667701,1.0426689,16.4556370,-0.3965720,0.2080784
206,-12,-7.210360331150470,21.147511447536480,-12.7245445,-0.0004132,27.2727280,-0.0843127,-0.0954443,4.0000000,0.2062452,1.0424457,16.4141026,-0.3971337,0.2316845
207,-12,-7.202903691150470,21.147511447536480,-12.7243748,-0.0004959,27.2727280,-0.1031591,-0.0750115,4.0000000,0.2458389,1.0421597,16.3595181,-0.3958620,0.2614373
208,-12,-7.195447051150470,21.147511447536480,-12.7242203,-0.0006612,26.4462814,-0.1222537,-0.0544537,4.0000000,0.2837268,1.0418044,16.2931442,-0.3926341,0.2958515
209,-12,-7.187990411150470,21.147511447536480,-12.7240820,-0.0008264,25.6198349,-0.1404137,-0.0361864,4.0000000,0.3160152,1.0413921,16.2157917,-0.3883879,0.3326005
210,-12,-7.180533771150470,21.147511447536480,-12.7239628,-0.0009917,24.7933884,-0.1598995,-0.0173976,4.0000000,0.3486037,1.0409342,16.1272030,-0.3833988,0.3755442
211,-12,-7.173077131150470,21.147511447536480,-12.7238646,-0.0011570,23.9669418,-0.1776186,-0.0015172,4.0000000,0.3734391,1.0404248,16.0292339,-0.3764736,0.4171358
212,-12,-7.657758731150470,21.140054807536480,-12.7211781,-0.0037190,6.6115704,-0.1559394,-0.1674982,4.0000000,0.2079950,1.0319244,14.2891493,-0.5429914,0.4637241
213,-12,-7.650302091150470,21.140054807536480,-12.7215643,-0.0033884,8.2644625,-0.1402913,-0.1799497,4.0000000,0.1815309,1.0326072,14.4366722,-0.5414303,0.4480385
214,-12,-7.642845451150470,21.140054807536480,-12.7219543,-0.0030579,9.9173555,-0.1247011,-0.1911695,4.0000000,0.1553068,1.0332636,14.5791674,-0.5376458,0.4318994
215,-12,-7.635388811150470,21.140054807536480,-12.7223473,-0.0026446,12.3966942,-0.1064408,-0.2033805,4.0000000,0.1249190,1.0338987,14.7156563,-0.5316800,0.4127161
216,-12,-7.627932171150470,21.140054807536480,-12.7227411,-0.0022314,14.8760328,-0.0892384,-0.2118504,4.0000000,0.0974350,1.0345186,14.8443890,-0.5211359,0.3904081
217,-12,-7.620475531150470,21.140054807536480,-12.7231359,-0.0018182,17.3553715,-0.0716776,-0.2191121,4.0000000,0.0704537,1.0351067,14.9669123,-0.5086780,0.3656410
218,-12,-7.613018891150470,21.140054807536480,-12.7235289,-0.0014876,19.0082645,-0.0535951,-0.2244337,4.0000000,0.0431449,1.0356524,15.0804243,-0.4920123,0.3364252
219,-12,-7.605562251150470,21.140054807536480,-12.7239189,-0.0011570,20.6611576,-0.0374371,-0.2283849,4.0000000,0.0179400,1.0361567,15.1842108,-0.4747098,0.3090225
220,-12,-7.598105611150470,21.140054807536480,-12.7243042,-0.0008264,23.1404953,-0.0228039,-0.2298071,4.0000000,-0.0048051,1.0366172,15.2780495,-0.4548092,0.2800294
221,-12,-7.590648971150470,21.140054807536480,-12.7246857,-0.0004132,25.6198349,-0.0108739,-0.2287431,4.0000000,-0.0242057,1.0370401,15.3629608,-0.4332806,0.2520495
222,-12,-7.583192331150470,21.140054807536480,-12.7250614,-0.0000826,27.2727280,0.0001988,-0.2267095,4.0000000,-0.0440935,1.0374182,15.4395456,-0.4093256,0.2241057
223,-12,-7.575735691150470,21.140054807536480,-12.7254305,0.0002479,28.9256191,0.0107810,-0.2251146,4.0000000,-0.0648365,1.0377479,15.5058098,-0.3853928,0.1981660
224,-12,-7.568279051150470,21.140054807536480,-12.7257929,0.0005785,30.5785122,0.0180582,-0.2201786,4.0000000,-0.0804962,1.0380299,15.5612268,-0.3598610,0.1729833
225,-12,-7.560822411150470,21.140054807536480,-12.7261477,0.0009091,32.2314034,0.0228304,-0.2125896,4.0000000,-0.0917749,1.0382606,15.6070671,-0.3334043,0.1484388
226,-12,-7.553365771150471,21.140054807536480,-12.7264938,0.0011570,33.8842964,0.0281092,-0.2082845,4.0000000,-0.1098449,1.0384458,15.6443319,-0.3067240,0.1295763
227,-12,-7.545909131150470,21.140054807536480,-12.7268324,0.0014876,35.5371895,0.0331525,-0.2066873,4.0000000,-0.1313288,1.0385835,15.6714802,-0.2820458,0.1165084
228,-12,-7.359493131150471,21.140054807536480,-12.7301645,-0.0048760,8.2644625,0.0249151,-0.1812050,4.0000000,-0.2194135,1.0393516,15.8196068,-0.1429965,0.0978610
229,-12,-7.352036491150471,21.140054807536480,-12.7300663,-0.0051240,7.4380164,0.0267706,-0.1844900,4.0000000,-0.2059754,1.0395565,15.8601227,-0.1630046,0.0981602
230,-12,-7.344579851150471,21.140054807536480,-12.7299557,0.0047107,49.5867767,0.0277381,-0.1875904,4.0000000,-0.1913323,1.0397669,15.9018183,-0.1838485,0.1001973
231,-12,-7.337123211150471,21.140054807536480,-12.7298346,0.0045455,48.7603302,0.0293678,-0.1933709,4.0000000,-0.1804546,1.0399867,15.9428625,-0.2062873,0.1056163
232,-12,-7.329666571150470,21.140054807536480,-12.7297020,0.0043802,47.9338837,0.0310617,-0.2006734,4.0000000,-0.1726770,1.0402080,15.9850006,-0.2286698,0.1140846
233,-12,-7.322209931150470,21.140054807536480,-12.7295599,0.0041322,47.1074371,0.0327206,-0.2087219,4.0000000,-0.1638967,1.0404257,16.0281925,-0.2535472,0.1243751
234,-12,-7.314753291150470,21.140054807536480,-12.7294083,0.0038843,46.2809906,0.0345304,-0.2171834,4.0000000,-0.1565987,1.0406435,16.0698833,-0.2777681,0.1357418
235,-12,-7.307296651150470,21.140054807536480,-12.7292480,0.0036364,45.4545441,0.0353730,-0.2248163,4.0000000,-0.1465892,1.0408584,16.1113625,-0.3030435,0.1480719
236,-12,-7.299840011150470,21.140054807536480,-12.7290783,0.0034711,45.4545441,0.0363400,-0.2323749,4.0000000,-0.1384806,1.0410680,16.1507607,-0.3262692,0.1605712
237,-12,-7.292383371150470,21.140054807536480,-12.7289019,0.0033058,45.4545441,0.0364108,-0.2392898,4.0000000,-0.1290018,1.0412689,16.1880665,-0.3495777,0.1741387
238,-12,-7.284926731150470,21.140054807536480,-12.7287169,0.0030579,44.6280975,0.0354105,-0.2436914,4.0000000,-0.1178363,1.0414518,16.2243195,-0.3695464,0.1849906
239,-12,-7.277470091150470,21.140054807536480,-12.7285261,0.0028926,43.8016510,0.0303448,-0.2430676,4.0000000,-0.0978629,1.0416188,16.2564583,-0.3882723,0.1938263
240,-12,-7.270013451150470,21.140054807536480,-12.7283287,0.0027273,42.9752083,0.0263287,-0.2430048,4.0000000,-0.0816266,1.0417696,16.2842159,-0.4043830,0.2017352
241,-12,-7.262556811150470,21.140054807536480,-12.7281275,0.0025620,42.1487617,0.0205119,-0.2407509,4.0000000,-0.0619072,1.0418949,16.3080101,-0.4195946,0.2089123
242,-12,-7.255100171150470,21.140054807536480,-12.7279224,0.0023967,41.3223152,0.0100684,-0.2320786,4.0000000,-0.0331901,1.0419855,16.3256073,-0.4309671,0.2130642
243,-12,-7.247643531150470,21.140054807536480,-12.7277155,0.0022314,40.4958687,-0.0022807,-0.2212143,4.0000000,-0.0011674,1.0420320,16.3346119,-0.4412612,0.2180312
244,-12,-7.240186891150470,21.140054807536480,-12.7275095,0.0020661,39.6694221,-0.0137384,-0.2109109,4.0000000,0.0272296,1.0420376,16.3359604,-0.4490514,0.2234832
245,-12,-7.232730251150470,21.140054807536480,-12.7273045,0.0019008,38.8429756,-0.0288955,-0.1959675,4.0000000,0.0624150,1.0419974,16.3285923,-0.4543499,0.2304057
246,-12,-7.225273611150470,21.140054807536480,-12.7271032,0.0017355,38.0165291,-0.0476933,-0.1770666,4.0000000,0.1040450,1.0419039,16.3110180,-0.4581782,0.2418072
247,-12,-7.217816971150470,21.140054807536480,-12.7269087,0.0015702,37.1900826,-0.0659006,-0.1587311,4.0000000,0.1426734,1.0417541,16.2830048,-0.4601355,0.2564052
248,-12,-7.210360331150470,21.140054807536480,-12.7267218,0.0014050,36.3636360,-0.0852468,-0.1389885,4.0000000,0.1819108,1.0415453,16.2434921,-0.4598878,0.2754424
249,-12,-7.202903691150470,21.140054807536480,-12.7265463,0.0013223,36.3636360,-0.1056488,-0.1182778,4.0000000,0.2212925,1.0412741,16.1928463,-0.4578481,0.2999182
250,-12,-7.195447051150470,21.140054807536480,-12.7263832,0.0011570,35.5371895,-0.1267410,-0.0970262,4.0000000,0.2600889,1.0409422,16.1296158,-0.4541412,0.3298246
251,-12,-7.187990411150470,21.140054807536480,-12.7262354,0.0009917,34.7107430,-0.1463872,-0.0773903,4.0000000,0.2937755,1.0405561,16.0546818,-0.4485561,0.3617023
252,-12,-7.180533771150470,21.140054807536480,-12.7261057,0.0008264,33.8842964,-0.1669446,-0.0565340,4.0000000,0.3278366,1.0401152,15.9698992,-0.4409046,0.3988604
253,-12,-7.173077131150470,21.140054807536480,-12.7259941,0.0006612,33.0578499,-0.1848024,-0.0390388,4.0000000,0.3534366,1.0396216,15.8749685,-0.4315141,0.4344535
254,-12,-7.165620491150470,21.140054807536480,-12.7259045,0.0004959,32.2314034,-0.2029655,-0.0227950,4.0000000,0.3765221,1.0390832,15.7694864,-0.4221121,0.4735182
255,-12,-7.650302091150470,21.132598167536482,-12.7234316,-0.0016529,16.5289249,-0.1382113,-0.1888954,4.0000000,0.1795426,1.0319158,14.2889013,-0.5573334,0.4562052
256,-12,-7.642845451150470,21.132598167536482,-12.7238407,-0.0012397,19.0082645,-0.1225877,-0.2019862,4.0000000,0.1519063,1.0325667,14.4306288,-0.5558786,0.4441626
257,-12,-7.635388811150470,21.132598167536482,-12.7242527,-0.0008264,21.4876041,-0.1049865,-0.2151607,4.0000000,0.1212934,1.0332088,14.5657730,-0.5516147,0.4295108
258,-12,-7.627932171150470,21.132598167536482,-12.7246656,-0.0004132,23.9669418,-0.0869988,-0.2259536,4.0000000,0.0919598,1.0338242,14.6968231,-0.5438670,0.4109617
259,-12,-7.620475531150470,21.132598167536482,-12.7250776,0.0000000,26.4462814,-0.0687661,-0.2364508,4.0000000,0.0622708,1.0344012,14.8202085,-0.5351723,0.3923632
260,-12,-7.613018891150470,21.132598167536482,-12.7254868,0.0003306,28.0991745,-0.0504080,-0.2438612,4.0000000,0.0334826,1.0349458,14.9343128,-0.5212049,0.3679829
261,-12,-7.605562251150470,21.132598167536482,-12.7258930,0.0006612,29.7520657,-0.0339165,-0.2491982,4.0000000,0.0071463,1.0354561,15.0393782,-0.5055427,0.3437609
262,-12,-7.598105611150470,21.132598167536482,-12.7262936,0.0009917,32.2314034,-0.0186010,-0.2526879,4.0000000,-0.0172589,1.0359313,15.1374083,-0.4881169,0.3183138
263,-12,-7.590648971150470,21.132598167536482,-12.7266884,0.0014050,34.7107430,-0.0063856,-0.2523312,4.0000000,-0.0365859,1.0363648,15.2257261,-0.4680766,0.2912308
264,-12,-7.583192331150470,21.132598167536482,-12.7270765,0.0017355,36.3636360,0.0056108,-0.2523795,4.0000000,-0.0575594,1.0367543,15.3057365,-0.4471995,0.2655971
265,-12,-7.575735691150470,21.132598167536482,-12.7274570,0.0020661,38.0165291,0.0168724,-0.2524173,4.0000000,-0.0787721,1.0371044,15.3751783,-0.4260626,0.2415946
266,-12,-7.568279051150470,21.132598167536482,-12.7278290,0.0023967,39.6694221,0.0249927,-0.2493238,4.0000000,-0.0953634,1.0374012,15.4357796,-0.4032843,0.2175696
267,-12,-7.560822411150470,21.132598167536482,-12.7281914,0.0027273,41.3223152,0.0303681,-0.2426632,4.0000000,-0.1066176,1.0376543,15.4877415,-0.3787088,0.1918341
268,-12,-7.553365771150471,21.132598167536482,-12.7285452,0.0030579,42.9752083,0.0364828,-0.2395534,4.0000000,-0.1241043,1.0378715,15.5298882,-0.3550025,0.1725904
269,-12,-7.545909131150470,21.132598167536482,-12.7288895,0.0034711,44.6280975,0.0416737,-0.2368643,4.0000000,-0.1431869,1.0380418,15.5629578,-0.3305417,0.1565194
270,-12,-7.538452491150471,21.132598167536482,-12.7292223,0.0038843,46.2809906,0.0441224,-0.2318083,4.0000000,-0.1566427,1.0381682,15.5878668,-0.3069738,0.1414975
271,-12,-7.359493131150471,21.132598167536482,-12.7322702,-0.0022314,17.3553715,0.0390130,-0.2072194,4.0000000,-0.2156006,1.0389669,15.7450771,-0.1988383,0.1101403
272,-12,-7.352036491150471,21.132598167536482,-12.7321768,-0.0023967,16.5289249,0.0404539,-0.2114140,4.0000000,-0.2032907,1.0391308,15.7765408,-0.2195373,0.1138169
273,-12,-7.344579851150471,21.132598167536482,-12.7320709,-0.0025620,15.7024794,0.0413391,-0.2156642,4.0000000,-0.1896217,1.0392958,15.8087549,-0.2417067,0.1189076
274,-12,-7.337123211150471,21.132598167536482,-12.7319536,-0.0027273,14.8760328,0.0418150,-0.2201030,4.0000000,-0.1771930,1.0394568,15.8412399,-0.2630130,0.1255361
