OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3284,-13,-3.921982091150471,20.260171287536476,-13.1635571,-0.0022314,39.6694221,-0.2980853,-0.6603116,4.0000000,-1.4796062,1.3224063,40.8949432,0.1589829,12.1638222
3285,-13,-3.914525451150471,20.260171287536476,-13.1571207,0.0014050,44.6280975,-0.6942580,-0.4810793,4.0000000,-1.3957288,1.3201679,40.7825050,0.4335703,11.2061539
3286,-13,-3.907068811150471,20.260171287536476,-13.1507196,-0.0047934,35.5371895,-1.0426729,-0.3089988,4.0000000,-1.3196149,1.3161621,40.5786667,0.7016173,10.6269379
3287,-13,-4.414120331150471,20.252714647536479,-13.2714624,-0.0036364,8.2644625,-1.6782333,-0.2572671,4.0000000,1.0627636,1.0279080,13.3876057,-1.5772977,3.9656110
3288,-13,-4.406663691150471,20.252714647536479,-13.2727604,-0.0023140,12.3966942,-1.3997705,-0.3042216,5.0000000,0.9105874,1.0289819,13.6415234,-1.5190306,3.4649818
3289,-13,-4.399207051150471,20.252714647536479,-13.2740335,-0.0010744,16.5289249,-1.1194360,-0.3540944,5.0000000,0.7453663,1.0299730,13.8702803,-1.4535552,2.9862194
3290,-13,-4.391750411150471,20.252714647536479,-13.2752810,0.0000826,21.4876041,-0.8436492,-0.4035413,4.0000000,0.5740604,1.0308576,14.0698395,-1.3811430,2.5377400
3291,-13,-4.384293771150471,20.252714647536479,-13.2765007,0.0012397,27.2727280,-0.5835871,-0.4535149,4.0000000,0.4022604,1.0316162,14.2400837,-1.3092902,2.1487405
3292,-13,-4.376837131150471,20.252714647536479,-13.2776909,0.0023140,33.0578499,-0.3451608,-0.5021409,4.0000000,0.2352424,1.0322270,14.3739128,-1.2395240,1.8259778
3293,-13,-4.369380491150471,20.252714647536479,-13.2788496,0.0034711,39.6694221,-0.1288745,-0.5516500,4.0000000,0.0724131,1.0326809,14.4734125,-1.1757132,1.5802834
3294,-13,-4.361923851150471,20.252714647536479,-13.2799759,0.0045455,46.2809906,0.0588877,-0.5997915,4.0000000,-0.0791125,1.0329660,14.5354176,-1.1204705,1.4152405
3295,-13,-4.354467211150471,20.252714647536479,-13.2810678,-0.0042975,6.6115704,0.2229120,-0.6484760,4.0000000,-0.2224747,1.0330840,14.5602884,-1.0744773,1.3293579
3296,-13,-4.347010571150471,20.252714647536479,-13.2821245,-0.0032231,9.9173555,0.3627649,-0.6962340,4.0000000,-0.3547708,1.0330400,14.5509872,-1.0376972,1.3146793
3297,-13,-4.339553931150471,20.252714647536479,-13.2831440,-0.0022314,13.2231407,0.4800343,-0.7437164,4.0000000,-0.4737501,1.0328300,14.5051832,-1.0136827,1.3693705
3298,-13,-4.332097291150471,20.252714647536479,-13.2841263,-0.0013223,17.3553715,0.5824968,-0.7924395,4.0000000,-0.5846843,1.0324830,14.4301386,-1.0001948,1.4862157
3299,-13,-4.324640651150471,20.252714647536479,-13.2850704,-0.0004132,21.4876041,0.6756895,-0.8438827,4.0000000,-0.6883543,1.0319916,14.3223467,-0.9994112,1.6644119
3300,-13,-4.317184011150471,20.252714647536479,-13.2859735,0.0004959,25.6198349,0.7620838,-0.8976575,4.0000000,-0.7832659,1.0313617,14.1841288,-1.0120491,1.8977319
3301,-13,-4.309727371150471,20.252714647536479,-13.2868357,0.0014050,30.5785122,0.8466241,-0.9546481,4.0000000,-0.8713905,1.0306250,14.0208235,-1.0379058,2.1852930
3302,-13,-4.302270731150471,20.252714647536479,-13.2876558,0.0022314,35.5371895,0.9427599,-1.0185513,4.0000000,-0.9579502,1.0297823,13.8302441,-1.0791526,2.5347462
3303,-13,-4.294814091150471,20.252714647536479,-13.2884312,0.0029752,39.6694221,1.0507276,-1.0885581,4.0000000,-1.0395914,1.0288396,13.6130257,-1.1375248,2.9476039
3304,-13,-4.287357451150471,20.252714647536479,-13.2891598,0.0036364,43.8016510,1.1747617,-1.1646295,4.0000000,-1.1178569,1.0278103,13.3721933,-1.2114021,3.4246018
3305,-13,-4.279900811150471,20.252714647536479,-13.2898397,0.0042975,47.9338837,1.3260486,-1.2495651,4.0000000,-1.1957579,1.0266981,13.1090364,-1.3033723,3.9829373
3306,-13,-4.272444171150471,20.252714647536479,-13.2904673,-0.0052066,0.0000000,1.5085835,-1.3433986,4.0000000,-1.2736037,1.0255253,12.8239698,-1.4131933,4.6325769
3307,-13,-4.264987531150471,20.252714647536479,-13.2910395,-0.0047934,0.0000000,1.7231135,-1.4455763,4.0000000,-1.3466967,1.0243073,12.5166759,-1.5444559,5.3837423
3308,-13,-4.257530891150471,20.252714647536479,-13.2915525,-0.0043802,0.0000000,1.9805013,-1.5574470,4.0000000,-1.4168736,1.0230460,12.1929216,-1.6980205,6.2520065
3309,-13,-4.250074251150471,20.252714647536479,-13.2920036,-0.0040496,0.0000000,2.2819474,-1.6781896,4.0000000,-1.4788150,1.0217657,11.8528910,-1.8775643,7.2476268
3310,-13,-4.242617611150471,20.252714647536479,-13.2923870,-0.0038017,0.0000000,2.6345527,-1.8084543,4.0000000,-1.5330900,1.0204833,11.5009413,-2.0838184,8.3915348
3311,-13,-4.235160971150471,20.252714647536479,-13.2926979,-0.0035537,0.0000000,3.0370340,-1.9463496,4.0000000,-1.5749906,1.0192151,11.1412220,-2.3177087,9.6843538
3312,-13,-4.227704331150471,20.252714647536479,-13.2929325,-0.0034711,0.0000000,3.4885833,-2.0910780,4.0000000,-1.6013885,1.0179890,10.7812176,-2.5807676,11.1390982
3313,-13,-4.220247691150471,20.252714647536479,-13.2930851,-0.0033884,0.0000000,3.9907682,-2.2418015,4.0000000,-1.6117373,1.0168334,10.4263611,-2.8718660,12.7611923
3314,-13,-4.212791051150471,20.252714647536479,-13.2931509,-0.0033058,0.0000000,4.5604010,-2.3996825,5.0000000,-1.6109031,1.0157704,10.0885572,-3.1884618,14.5633287
3315,-13,-4.205334411150471,20.252714647536479,-13.2931252,-0.0033058,0.0000000,5.1968560,-2.5632677,4.0000000,-1.6041645,1.0148321,9.7783785,-3.5223708,16.5470276
3316,-13,-4.197877771150471,20.252714647536479,-13.2930012,-0.0033884,0.0000000,5.8806677,-2.7281306,4.0000000,-1.5960628,1.0140603,9.5141897,-3.8601983,18.6807041
3317,-13,-4.190421131150471,20.252714647536479,-13.2927742,-0.0035537,0.0000000,6.6384439,-2.8971109,4.0000000,-1.6125051,1.0134913,9.3094902,-4.1817164,20.9927101
3318,-13,-4.182964491150471,20.252714647536479,-13.2924385,-0.0038843,0.0000000,7.4846163,-3.0698411,4.0000000,-1.6783826,1.0131662,9.1855822,-4.4612994,23.4740582
3319,-13,-4.175507851150471,20.252714647536479,-13.2919884,-0.0046281,0.0000000,8.4178143,-3.2441962,4.0000000,-1.8164916,1.0131381,9.1641760,-4.6719007,26.1032696
3320,-13,-4.168051211150471,20.252714647536479,-13.2914152,-0.0053719,0.0000000,9.4332056,-3.4181678,4.0000000,-2.0435488,1.0134627,9.2658777,-4.7927866,28.8618317
3321,-13,-4.160594571150471,20.252714647536479,-13.2907133,-0.0061983,0.0000000,10.5518856,-3.5924494,5.0000000,-2.3664060,1.0142081,9.5087690,-4.8184934,31.7518902
3322,-13,-4.153137931150471,20.252714647536479,-13.2898741,0.0028926,34.7107430,11.7605200,-3.7637849,5.0000000,-2.7659478,1.0154501,9.9078588,-4.7616220,34.7315025
3323,-13,-4.145681291150471,20.252714647536479,-13.2888889,0.0019835,28.9256191,13.0448513,-3.9298294,5.0000000,-3.2093320,1.0172724,10.4671755,-4.6503267,37.7746735
3324,-13,-4.138224651150471,20.252714647536479,-13.2877483,0.0004959,23.1404953,14.3805771,-4.0873160,4.0000000,-3.6562910,1.0197648,11.1906652,-4.5183415,40.8359833
3325,-13,-4.130768011150471,20.252714647536479,-13.2864418,-0.0010744,17.3553715,15.7409830,-4.2345552,4.0000000,-4.0704498,1.0230186,12.0700274,-4.3986602,43.9116249
3326,-13,-4.123311371150471,20.252714647536479,-13.2849598,-0.0027273,11.5702477,17.0510063,-4.3650022,4.0000000,-4.4261179,1.0271463,13.0970793,-4.3038859,46.9144592
3327,-13,-4.115854731150471,20.252714647536479,-13.2832899,-0.0045455,6.6115704,18.2997837,-4.4791183,4.0000000,-4.7091284,1.0322379,14.2565584,-4.2491083,49.8502846
3328,-13,-4.108398091150470,20.252714647536479,-13.2814226,-0.0067769,2.4793389,19.4019985,-4.5711594,4.0000000,-4.9145789,1.0384185,15.5379477,-4.2277398,52.6471786
3329,-13,-4.100941451150470,20.252714647536479,-13.2793446,0.0010744,36.3636360,20.3106747,-4.6392131,4.0000000,-5.0455022,1.0457687,16.9244385,-4.2329240,55.2787399
3330,-13,-4.093484811150471,20.252714647536479,-13.2770462,-0.0009917,28.0991745,20.9228077,-4.6756711,4.0000000,-5.1025524,1.0543320,18.3939629,-4.2487903,57.5792313
3331,-13,-4.086028171150470,20.252714647536479,-13.2745171,-0.0036364,19.8347111,21.2310829,-4.6816945,4.0000000,-5.0944176,1.0641977,19.9308414,-4.2689714,59.5387421
3332,-13,-4.078571531150471,20.252714647536479,-13.2717476,-0.0063636,12.3966942,21.1960201,-4.6550760,4.0000000,-5.0301991,1.0753530,21.5129642,-4.2799530,61.0774231
3333,-13,-4.071114891150471,20.252714647536479,-13.2687311,0.0004132,38.8429756,20.8211021,-4.5959768,4.0000000,-4.9173002,1.0877677,23.1205826,-4.2746534,62.1196022
3334,-13,-4.063658251150471,20.252714647536479,-13.2654610,-0.0029752,29.7520657,20.1297264,-4.5059614,4.0000000,-4.7639012,1.1013991,24.7330208,-4.2480211,62.6150208
3335,-13,-4.056201611150471,20.252714647536479,-13.2619333,-0.0062810,20.6611576,19.1407146,-4.3850908,4.0000000,-4.5798941,1.1161307,26.3332481,-4.1902876,62.4919624
3336,-13,-4.048744971150471,20.252714647536479,-13.2581463,0.0000826,41.3223152,17.9017277,-4.2355037,4.0000000,-4.3726745,1.1318109,27.9007225,-4.0983334,61.6992950
3337,-13,-4.041288331150471,20.252714647536479,-13.2540998,-0.0039669,32.2314034,16.4751034,-4.0605049,4.0000000,-4.1495290,1.1482258,29.4168224,-3.9714811,60.2202911
3338,-13,-4.033831691150471,20.252714647536479,-13.2497988,0.0018182,45.4545441,14.9657621,-3.8689244,4.0000000,-3.9196975,1.1651562,30.8665981,-3.8181512,58.1998749
3339,-13,-4.026375051150471,20.252714647536479,-13.2452469,-0.0027273,36.3636360,13.4001608,-3.6607761,4.0000000,-3.6863298,1.1823643,32.2412796,-3.6352222,55.5894012
3340,-13,-4.018918411150471,20.252714647536479,-13.2404537,-0.0073554,27.2727280,11.8330479,-3.4402244,4.0000000,-3.4547439,1.1995920,33.5296173,-3.4257050,52.4660683
3341,-13,-4.011461771150471,20.252714647536479,-13.2354279,-0.0024793,38.8429756,10.3118610,-3.2116523,4.0000000,-3.2293098,1.2165741,34.7212486,-3.1939948,48.9339371
3342,-13,-4.004005131150471,20.252714647536479,-13.2301817,-0.0073554,29.7520657,8.8679323,-2.9784429,4.0000000,-3.0130670,1.2330105,35.8145370,-2.9438186,45.1153145
3343,-13,-3.996548491150471,20.252714647536479,-13.2247314,-0.0027273,38.8429756,7.5168595,-2.7425787,4.0000000,-2.8068929,1.2486324,36.8008118,-2.6782644,41.0835762
3344,-13,-3.989091851150471,20.252714647536479,-13.2190924,0.0016529,44.6280975,6.2800956,-2.5081902,4.0000000,-2.6126959,1.2632332,37.6798401,-2.4036841,37.0003090
3345,-13,-3.981635211150471,20.252714647536479,-13.2132816,-0.0039669,35.5371895,5.1554761,-2.2761307,4.0000000,-2.4312792,1.2766005,38.4533501,-2.1209824,32.9700470
3346,-13,-3.974178571150471,20.252714647536479,-13.2073193,0.0002479,43.8016510,4.1440811,-2.0483842,4.0000000,-2.2626393,1.2884953,39.1171303,-1.8341290,29.0923481
3347,-13,-3.966721931150471,20.252714647536479,-13.2012253,-0.0057025,34.7107430,3.2355385,-1.8247288,4.0000000,-2.1057980,1.2988065,39.6755257,-1.5436597,25.4388561
3348,-13,-3.959265291150471,20.252714647536479,-13.1950197,-0.0016529,42.1487617,2.4287958,-1.6074698,4.0000000,-1.9617807,1.3074007,40.1281090,-1.2531590,22.1204872
3349,-13,-3.951808651150471,20.252714647536479,-13.1887245,0.0020661,44.6280975,1.7079823,-1.3953713,4.0000000,-1.8298664,1.3141270,40.4758606,-0.9608763,19.1794224
3350,-13,-3.944352011150471,20.252714647536479,-13.1823616,-0.0038017,35.5371895,1.0759205,-1.1915869,4.0000000,-1.7088006,1.3189536,40.7224464,-0.6743731,16.6645641
3351,-13,-3.936895371150471,20.252714647536479,-13.1759539,-0.0000826,42.9752083,0.5141933,-0.9939483,4.0000000,-1.5990343,1.3218949,40.8694496,-0.3888623,14.5963268
3352,-13,-3.929438731150471,20.252714647536479,-13.1695213,0.0035537,48.7603302,0.0176609,-0.8033523,4.0000000,-1.4995567,1.3229040,40.9204865,-0.1071479,12.9786301
3353,-13,-3.921982091150471,20.252714647536479,-13.1630869,-0.0027273,39.6694221,-0.4227138,-0.6191143,4.0000000,-1.4096500,1.3220086,40.8748436,0.1714214,11.7909908
3354,-13,-3.914525451150471,20.252714647536479,-13.1566706,0.0009917,43.8016510,-0.8063667,-0.4439273,4.0000000,-1.3286017,1.3192803,40.7364807,0.4407471,11.0049162
3355,-13,-3.907068811150471,20.252714647536479,-13.1502943,-0.0052066,34.7107430,-1.1430845,-0.2766255,4.0000000,-1.2562494,1.3148119,40.5094147,0.7029985,10.5812273
3356,-13,-4.399207051150471,20.245258007536478,-13.2726879,-0.0023967,11.5702477,-1.3522478,-0.2368408,4.0000000,0.9172778,1.0287211,13.5821238,-1.3909595,3.2162452
3357,-13,-4.391750411150471,20.245258007536478,-13.2738714,-0.0012397,15.7024794,-1.0800108,-0.2830330,4.0000000,0.7491059,1.0298780,13.8492470,-1.3151718,2.7179976
3358,-13,-4.384293771150471,20.245258007536478,-13.2750330,-0.0000826,20.6611576,-0.8209348,-0.3286997,4.0000000,0.5817872,1.0309279,14.0859632,-1.2391866,2.2647457
3359,-13,-4.376837131150471,20.245258007536478,-13.2761726,0.0009091,25.6198349,-0.5806085,-0.3756287,4.0000000,0.4168863,1.0318373,14.2884474,-1.1681436,1.8752525
3360,-13,-4.369380491150471,20.245258007536478,-13.2772875,0.0019835,31.4049587,-0.3596427,-0.4267331,4.0000000,0.2535017,1.0325900,14.4534311,-1.1069679,1.5644739
3361,-13,-4.361923851150471,20.245258007536478,-13.2783766,0.0029752,37.1900826,-0.1653457,-0.4753234,4.0000000,0.1010316,1.0331773,14.5785789,-1.0516784,1.3279792
3362,-13,-4.354467211150471,20.245258007536478,-13.2794380,0.0041322,43.8016510,0.0060619,-0.5259088,4.0000000,-0.0441788,1.0335842,14.6668892,-1.0076387,1.1750751
3363,-13,-4.347010571150471,20.245258007536478,-13.2804699,-0.0047934,5.7851238,0.1548790,-0.5765556,4.0000000,-0.1798234,1.0338178,14.7163773,-0.9732877,1.0981702
3364,-13,-4.339553931150471,20.245258007536478,-13.2814722,-0.0038017,8.2644625,0.2817222,-0.6274581,4.0000000,-0.3034904,1.0338759,14.7278214,-0.9514258,1.0963696
3365,-13,-4.332097291150471,20.245258007536478,-13.2824411,-0.0028926,11.5702477,0.3929297,-0.6795228,4.0000000,-0.4183404,1.0337781,14.7075701,-0.9407051,1.1610119
3366,-13,-4.324640651150471,20.245258007536478,-13.2833776,-0.0019835,14.8760328,0.4961090,-0.7356198,4.0000000,-0.5264090,1.0335275,14.6522150,-0.9448305,1.2945080
3367,-13,-4.317184011150471,20.245258007536478,-13.2842779,-0.0011570,18.1818180,0.5892573,-0.7916837,4.0000000,-0.6231397,1.0331254,14.5660648,-0.9602276,1.4774210
3368,-13,-4.309727371150471,20.245258007536478,-13.2851419,-0.0003306,22.3140488,0.6822698,-0.8516050,4.0000000,-0.7134353,1.0325973,14.4529715,-0.9897748,1.7163439
3369,-13,-4.302270731150471,20.245258007536478,-13.2859669,0.0004132,26.4462814,0.7874020,-0.9190597,4.0000000,-0.8026887,1.0319532,14.3120613,-1.0354307,2.0195880
3370,-13,-4.294814091150471,20.245258007536478,-13.2867508,0.0012397,30.5785122,0.9031880,-0.9916148,4.0000000,-0.8860702,1.0312055,14.1474304,-1.0971594,2.3807492
3371,-13,-4.287357451150471,20.245258007536478,-13.2874908,0.0019835,34.7107430,1.0356294,-1.0701406,4.0000000,-0.9665672,1.0303724,13.9616957,-1.1737139,2.8040593
3372,-13,-4.279900811150471,20.245258007536478,-13.2881861,0.0027273,38.8429756,1.1913320,-1.1558830,4.0000000,-1.0439306,1.0294641,13.7537832,-1.2678351,3.2983730
3373,-13,-4.272444171150471,20.245258007536478,-13.2888308,0.0033058,42.1487617,1.3801574,-1.2511367,4.0000000,-1.1209359,1.0284865,13.5282297,-1.3813374,3.8826816
3374,-13,-4.264987531150471,20.245258007536478,-13.2894230,0.0038017,44.6280975,1.6026638,-1.3548059,4.0000000,-1.1950504,1.0274557,13.2869053,-1.5145617,4.5646234
3375,-13,-4.257530891150471,20.245258007536478,-13.2899590,0.0042975,47.9338837,1.8671204,-1.4673518,4.0000000,-1.2675966,1.0263906,13.0307980,-1.6671070,5.3535099
3376,-13,-4.250074251150471,20.245258007536478,-13.2904339,-0.0052893,0.0000000,2.1728954,-1.5881217,4.0000000,-1.3353374,1.0253085,12.7642097,-1.8409060,6.2655807
3377,-13,-4.242617611150471,20.245258007536478,-13.2908430,-0.0049587,0.0000000,2.5284905,-1.7180575,4.0000000,-1.3979225,1.0242237,12.4899511,-2.0381927,7.3202415
3378,-13,-4.235160971150471,20.245258007536478,-13.2911835,-0.0046281,0.0000000,2.9345925,-1.8556812,4.0000000,-1.4545745,1.0231510,12.2132244,-2.2567878,8.5219212
3379,-13,-4.227704331150471,20.245258007536478,-13.2914486,-0.0044628,0.0000000,3.3851652,-1.9989078,4.0000000,-1.5003781,1.0221092,11.9362354,-2.4974375,9.8725414
3380,-13,-4.220247691150471,20.245258007536478,-13.2916336,-0.0042975,0.0000000,3.8907516,-2.1494513,4.0000000,-1.5378808,1.0211239,11.6677113,-2.7610216,11.4016972
3381,-13,-4.212791051150471,20.245258007536478,-13.2917347,-0.0042149,0.0000000,4.4632220,-2.3073423,4.0000000,-1.5724745,1.0202168,11.4128637,-3.0422101,13.1141224
3382,-13,-4.205334411150471,20.245258007536478,-13.2917461,-0.0042149,0.0000000,5.1028113,-2.4714265,5.0000000,-1.6057583,1.0194163,11.1819000,-3.3370948,15.0163260
3383,-13,-4.197877771150471,20.245258007536478,-13.2916613,-0.0042975,0.0000000,5.7836657,-2.6365352,4.0000000,-1.6357731,1.0187534,10.9835405,-3.6372969,17.0756855
3384,-13,-4.190421131150471,20.245258007536478,-13.2914753,-0.0045455,0.0000000,6.5414329,-2.8070965,4.0000000,-1.6818265,1.0182570,10.8323650,-3.9323666,19.3354225
3385,-13,-4.182964491150471,20.245258007536478,-13.2911825,-0.0048760,0.0000000,7.3980727,-2.9835649,4.0000000,-1.7605045,1.0179712,10.7389240,-4.2066250,21.7947426
3386,-13,-4.175507851150471,20.245258007536478,-13.2907763,-0.0056198,0.0000000,8.3410292,-3.1624670,4.0000000,-1.8808850,1.0179495,10.7228260,-4.4440489,24.4279060
3387,-13,-4.168051211150471,20.245258007536478,-13.2902489,-0.0063636,0.0000000,9.3625593,-3.3414221,4.0000000,-2.0537641,1.0182424,10.7992706,-4.6290798,27.2137108
3388,-13,-4.160594571150471,20.245258007536478,-13.2895937,0.0028099,35.5371895,10.4825115,-3.5208547,4.0000000,-2.2908232,1.0189167,10.9872475,-4.7508864,30.1491146
3389,-13,-4.153137931150471,20.245258007536478,-13.2888012,0.0019008,29.7520657,11.7007179,-3.6990449,4.0000000,-2.5895977,1.0200516,11.2998466,-4.8084922,33.2116089
3390,-13,-4.145681291150471,20.245258007536478,-13.2878628,0.0009917,24.7933884,13.0054474,-3.8740377,5.0000000,-2.9366784,1.0217313,11.7519054,-4.8113971,36.3913345
3391,-13,-4.138224651150471,20.245258007536478,-13.2867680,-0.0004959,19.8347111,14.3605518,-4.0408826,5.0000000,-3.3102090,1.0240539,12.3527546,-4.7715559,39.6209641
3392,-13,-4.130768011150471,20.245258007536478,-13.2855072,-0.0020661,14.8760328,15.7242546,-4.1958508,5.0000000,-3.6815343,1.0271329,13.1057539,-4.7101679,42.8601341
3393,-13,-4.123311371150471,20.245258007536478,-13.2840672,-0.0037190,9.9173555,17.0511875,-4.3353806,4.0000000,-4.0265684,1.0310776,14.0094862,-4.6441922,46.0661316
3394,-13,-4.115854731150471,20.245258007536478,-13.2824383,-0.0054545,5.7851238,18.3276634,-4.4594517,4.0000000,-4.3252902,1.0359933,15.0555496,-4.5936131,49.2422218
3395,-13,-4.108398091150470,20.245258007536478,-13.2806082,-0.0076033,2.4793389,19.4475002,-4.5596380,4.0000000,-4.5612774,1.0420175,16.2373695,-4.5579982,52.2588463
3396,-13,-4.100941451150470,20.245258007536478,-13.2785635,0.0002479,32.2314034,20.3567638,-4.6332369,4.0000000,-4.7301569,1.0492363,17.5388298,-4.5363169,55.0676575
3397,-13,-4.093484811150471,20.245258007536478,-13.2762947,-0.0017355,24.7933884,20.9636230,-4.6739058,4.0000000,-4.8265715,1.0577185,18.9399529,-4.5212402,57.5263939
3398,-13,-4.086028171150470,20.245258007536478,-13.2737913,-0.0043802,17.3553715,21.2599087,-4.6825356,4.0000000,-4.8558178,1.0675504,20.4230995,-4.5092535,59.6114693
3399,-13,-4.078571531150471,20.245258007536478,-13.2710419,-0.0071074,10.7438021,21.1949940,-4.6556225,4.0000000,-4.8227320,1.0787185,21.9631767,-4.4885130,61.1972961
3400,-13,-4.071114891150471,20.245258007536478,-13.2680407,-0.0002479,36.3636360,20.7865028,-4.5949507,4.0000000,-4.7351217,1.0911899,23.5393734,-4.4547801,62.2434692
3401,-13,-4.063658251150471,20.245258007536478,-13.2647810,-0.0036364,27.2727280,20.0526943,-4.5013375,4.0000000,-4.6023221,1.1049194,25.1280060,-4.4003525,62.6767502
3402,-13,-4.056201611150471,20.245258007536478,-13.2612591,-0.0068595,19.0082645,19.0131645,-4.3750730,4.0000000,-4.4320483,1.1197879,26.7111282,-4.3180976,62.4201584
3403,-13,-4.048744971150471,20.245258007536478,-13.2574730,-0.0004959,39.6694221,17.7302494,-4.2198153,4.0000000,-4.2353420,1.1356196,28.2634029,-4.2042885,61.4601097
3404,-13,-4.041288331150471,20.245258007536478,-13.2534246,-0.0044628,30.5785122,16.2683525,-4.0391717,4.0000000,-4.0199842,1.1521846,29.7658825,-4.0583587,59.7901306
3405,-13,-4.033831691150471,20.245258007536478,-13.2491169,0.0012397,43.8016510,14.7224140,-3.8409650,4.0000000,-3.7946458,1.1692481,31.2029648,-3.8872840,57.5329819
3406,-13,-4.026375051150471,20.245258007536478,-13.2445564,-0.0032231,34.7107430,13.1305084,-3.6267402,4.0000000,-3.5646629,1.1865623,32.5630417,-3.6888173,54.6878204
3407,-13,-4.018918411150471,20.245258007536478,-13.2397518,0.0021488,47.1074371,11.5496283,-3.4012747,4.0000000,-3.3360667,1.2038387,33.8352776,-3.4664826,51.3616028
3408,-13,-4.011461771150471,20.245258007536478,-13.2347145,-0.0030579,38.0165291,10.0174227,-3.1677887,4.0000000,-3.1121514,1.2207804,35.0085030,-3.2234263,47.6297417
3409,-13,-4.004005131150471,20.245258007536478,-13.2294579,0.0020661,47.1074371,8.5685081,-2.9302669,4.0000000,-2.8963544,1.2371194,36.0800209,-2.9641795,43.6331635
3410,-13,-3.996548491150471,20.245258007536478,-13.2239962,-0.0033058,38.0165291,7.2258120,-2.6922204,4.0000000,-2.6915245,1.2525829,37.0429230,-2.6929162,39.5062485
3411,-13,-3.989091851150471,20.245258007536478,-13.2183475,0.0010744,43.8016510,5.9984341,-2.4559815,4.0000000,-2.4987881,1.2669137,37.8970222,-2.4131749,35.3738136
3412,-13,-3.981635211150471,20.245258007536478,-13.2125311,-0.0045455,34.7107430,4.8842125,-2.2224112,4.0000000,-2.3188365,1.2799248,38.6426468,-2.1259856,31.3375950
3413,-13,-3.974178571150471,20.245258007536478,-13.2065649,-0.0004132,42.9752083,3.8865278,-1.9941120,4.0000000,-2.1516809,1.2914114,39.2771187,-1.8365431,27.5092964
3414,-13,-3.966721931150471,20.245258007536478,-13.2004709,-0.0062810,33.8842964,2.9998646,-1.7724316,4.0000000,-1.9983331,1.3012527,39.8051834,-1.5465301,23.9998741
3415,-13,-3.959265291150471,20.245258007536478,-13.1942692,-0.0023140,40.4958687,2.2091134,-1.5561427,4.0000000,-1.8570740,1.3092989,40.2281189,-1.2552112,20.8336048
3416,-13,-3.951808651150471,20.245258007536478,-13.1879835,0.0014876,43.8016510,1.5058414,-1.3460493,4.0000000,-1.7286307,1.3154569,40.5447273,-0.9634680,18.0842857
3417,-13,-3.944352011150471,20.245258007536478,-13.1816349,-0.0044628,34.7107430,0.8915278,-1.1451662,4.0000000,-1.6116314,1.3197088,40.7600060,-0.6787009,15.7851782
3418,-13,-3.936895371150471,20.245258007536478,-13.1752453,-0.0007438,42.1487617,0.3487126,-0.9514459,4.0000000,-1.5062031,1.3220595,40.8781433,-0.3966887,13.9393711
3419,-13,-3.929438731150471,20.245258007536478,-13.1688356,0.0029752,47.9338837,-0.1334241,-0.7638677,4.0000000,-1.4106307,1.3225087,40.9000435,-0.1171047,12.5246983
3420,-13,-3.921982091150471,20.245258007536478,-13.1624289,-0.0033058,38.8429756,-0.5601503,-0.5830420,4.0000000,-1.3249706,1.3210592,40.8273125,0.1588867,11.5295296
3421,-13,-3.914525451150471,20.245258007536478,-13.1560450,0.0004959,42.9752083,-0.9300433,-0.4115165,4.0000000,-1.2478651,1.3178269,40.6626740,0.4248322,10.9026461
3422,-13,-3.907068811150471,20.245258007536478,-13.1497040,0.0042975,49.5867767,-1.2534103,-0.2485846,4.0000000,-1.1796182,1.3129090,40.4109268,0.6824490,10.6123161
3423,-13,-4.384293771150471,20.237801367536477,-13.2735529,-0.0014876,14.8760328,-1.0319964,-0.2081676,4.0000000,0.7488723,1.0300112,13.8803787,-1.1652074,2.4694967
3424,-13,-4.376837131150471,20.237801367536477,-13.2746372,-0.0004959,19.0082645,-0.7907013,-0.2545658,4.0000000,0.5865390,1.0311989,14.1471796,-1.0956706,2.0255342
3425,-13,-4.369380491150471,20.237801367536477,-13.2757034,0.0004959,23.9669418,-0.5691104,-0.3042984,4.0000000,0.4266056,1.0322326,14.3757315,-1.0352025,1.6518838
3426,-13,-4.361923851150471,20.237801367536477,-13.2767506,0.0014050,28.9256191,-0.3691882,-0.3550034,4.0000000,0.2735340,1.0331039,14.5633821,-0.9835409,1.3519263
3427,-13,-4.354467211150471,20.237801367536477,-13.2777767,0.0024793,34.7107430,-0.1921129,-0.4072972,4.0000000,0.1278327,1.0337994,14.7122021,-0.9424270,1.1330802
3428,-13,-4.347010571150471,20.237801367536477,-13.2787800,0.0035537,40.4958687,-0.0357724,-0.4613031,4.0000000,-0.0105576,1.0343108,14.8202143,-0.9120486,0.9941653
3429,-13,-4.339553931150471,20.237801367536477,-13.2797585,0.0045455,46.2809906,0.0997259,-0.5160627,4.0000000,-0.1387469,1.0346400,14.8877630,-0.8933786,0.9337083
3430,-13,-4.332097291150471,20.237801367536477,-13.2807102,-0.0045455,6.6115704,0.2205597,-0.5734801,4.0000000,-0.2593041,1.0347930,14.9197578,-0.8876560,0.9485257
