OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6216,-12,-2.818399371150471,22.512076567536479,-12.7942762,-0.0009091,0.0000000,0.0312793,-0.2137612,5.0000000,-0.3328621,1.0073848,6.9457560,-0.0946604,0.1253702
6217,-12,-2.810942731150471,22.512076567536479,-12.7942572,-0.0009091,0.0000000,0.0261289,-0.1981374,4.0000000,-0.3084847,1.0073732,6.9409566,-0.0877902,0.1092412
6218,-12,-2.803486091150471,22.512076567536479,-12.7942209,-0.0009091,0.0000000,0.0205252,-0.1808345,4.0000000,-0.2812390,1.0073570,6.9330459,-0.0804300,0.0935352
6219,-12,-2.796029451150471,22.512076567536479,-12.7941685,-0.0009091,0.0000000,0.0145227,-0.1628031,4.0000000,-0.2541316,1.0073349,6.9208751,-0.0714745,0.0801624
6220,-12,-2.788572811150471,22.512076567536479,-12.7941008,-0.0009091,0.0000000,0.0086202,-0.1454795,4.0000000,-0.2297914,1.0073022,6.9077053,-0.0611676,0.0701524
6221,-12,-2.781116171150471,22.512076567536479,-12.7940197,-0.0009091,0.0000000,0.0027277,-0.1264760,4.0000000,-0.2024522,1.0072620,6.8899021,-0.0504998,0.0608293
6222,-12,-2.773659531150471,22.512076567536479,-12.7939253,-0.0009917,0.0000000,-0.0029885,-0.1060213,4.0000000,-0.1739714,1.0072167,6.8659062,-0.0380711,0.0528572
6223,-12,-2.766202891150471,22.512076567536479,-12.7938204,-0.0010744,0.0000000,-0.0080683,-0.0872395,4.0000000,-0.1491656,1.0071601,6.8390474,-0.0253133,0.0482491
6224,-12,-3.317994251150471,22.504619927536481,-12.7329359,-0.0024793,9.0909090,-0.0298292,-0.0700423,4.0000000,-0.0008361,1.0246725,12.6034384,-0.1392486,0.0863895
6225,-12,-3.310537611150471,22.504619927536481,-12.7345505,-0.0007438,17.3553715,-0.0229646,-0.1039949,4.0000000,-0.0203060,1.0246284,12.5924301,-0.1876838,0.0964896
6226,-12,-3.303080971150471,22.504619927536481,-12.7361603,0.0010744,26.4462814,-0.0142477,-0.1362588,4.0000000,-0.0410540,1.0245152,12.5636921,-0.2314635,0.1105214
6227,-12,-3.295624331150471,22.504619927536481,-12.7377615,0.0028926,35.5371895,-0.0048949,-0.1664451,4.0000000,-0.0598849,1.0243360,12.5175076,-0.2730052,0.1291280
6228,-12,-3.288167691150471,22.504619927536481,-12.7393532,0.0042975,44.6280975,0.0052629,-0.1938119,4.0000000,-0.0780520,1.0240921,12.4551315,-0.3095717,0.1491155
6229,-12,-3.280711051150471,22.504619927536481,-12.7409315,-0.0043802,2.4793389,0.0146701,-0.2169727,4.0000000,-0.0935912,1.0237952,12.3794918,-0.3403542,0.1692682
6230,-12,-3.273254411150471,22.504619927536481,-12.7424955,-0.0029752,7.4380164,0.0225870,-0.2347004,4.0000000,-0.1075603,1.0234619,12.2938108,-0.3618406,0.1862849
6231,-12,-3.265797771150471,22.504619927536481,-12.7440434,-0.0014050,14.0495872,0.0300340,-0.2489130,4.0000000,-0.1193611,1.0231191,12.2039528,-0.3784650,0.1994563
6232,-12,-3.258341131150471,22.504619927536481,-12.7455759,0.0004132,23.1404953,0.0369573,-0.2619849,4.0000000,-0.1297272,1.0227548,12.1095009,-0.3942425,0.2128898
6233,-12,-3.250884491150471,22.504619927536481,-12.7470903,0.0022314,32.2314034,0.0423914,-0.2712800,4.0000000,-0.1387009,1.0223696,12.0083408,-0.4038590,0.2222207
6234,-12,-3.243427851150471,22.504619927536481,-12.7485876,0.0037190,41.3223152,0.0463131,-0.2770002,4.0000000,-0.1471086,1.0220019,11.9095583,-0.4068918,0.2271364
6235,-12,-3.235971211150471,22.504619927536481,-12.7500677,-0.0050413,0.0000000,0.0501752,-0.2825082,4.0000000,-0.1545402,1.0216348,11.8126125,-0.4104761,0.2319064
6236,-12,-3.228514571150471,22.504619927536481,-12.7515297,-0.0038017,2.4793389,0.0530935,-0.2856532,4.0000000,-0.1609797,1.0212665,11.7114582,-0.4103267,0.2332014
6237,-12,-3.221057931150471,22.504619927536481,-12.7529745,-0.0024793,6.6115704,0.0539374,-0.2852170,4.0000000,-0.1664111,1.0209088,11.6151876,-0.4040228,0.2303717
6238,-12,-3.213601291150471,22.504619927536481,-12.7544012,-0.0009091,13.2231407,0.0540345,-0.2843461,4.0000000,-0.1692711,1.0205796,11.5250177,-0.3994211,0.2280044
6239,-12,-3.206144651150471,22.504619927536481,-12.7558126,0.0008264,21.4876041,0.0542890,-0.2837440,4.0000000,-0.1706125,1.0202626,11.4363813,-0.3968754,0.2258747
6240,-12,-3.198688011150471,22.504619927536481,-12.7572069,0.0023967,30.5785122,0.0537982,-0.2819711,4.0000000,-0.1702008,1.0199499,11.3503294,-0.3937414,0.2224990
6241,-12,-3.191231371150471,22.504619927536481,-12.7585850,0.0037190,39.6694221,0.0547950,-0.2823204,4.0000000,-0.1714092,1.0196581,11.2679129,-0.3932316,0.2210488
6242,-12,-3.183774731150470,22.504619927536481,-12.7599478,0.0048760,48.7603302,0.0553694,-0.2820122,4.0000000,-0.1694548,1.0193657,11.1843548,-0.3945695,0.2188042
6243,-12,-3.176318091150470,22.504619927536481,-12.7612944,-0.0040496,1.6528926,0.0563769,-0.2831664,4.0000000,-0.1663160,1.0190693,11.1010857,-0.4000168,0.2190523
6244,-12,-3.168861451150470,22.504619927536481,-12.7626247,-0.0028099,4.9586778,0.0570923,-0.2836002,4.0000000,-0.1631685,1.0187718,11.0157795,-0.4040318,0.2182247
6245,-12,-3.161404811150470,22.504619927536481,-12.7639380,-0.0014050,9.9173555,0.0589675,-0.2866937,4.0000000,-0.1592390,1.0184786,10.9294348,-0.4141484,0.2212381
6246,-12,-3.153948171150470,22.504619927536481,-12.7652349,0.0001653,16.5289249,0.0606366,-0.2897953,4.0000000,-0.1550608,1.0181676,10.8396025,-0.4245297,0.2247777
6247,-12,-3.146491531150470,22.504619927536481,-12.7665129,0.0015702,23.9669418,0.0637967,-0.2969875,4.0000000,-0.1514638,1.0178392,10.7426767,-0.4425111,0.2353019
6248,-12,-3.139034891150470,22.504619927536481,-12.7677727,0.0029752,33.0578499,0.0647333,-0.3018359,4.0000000,-0.1449179,1.0174906,10.6380453,-0.4587538,0.2449314
6249,-12,-3.131578251150470,22.504619927536481,-12.7690105,0.0041322,42.1487617,0.0657107,-0.3083767,4.0000000,-0.1384621,1.0171176,10.5261087,-0.4782912,0.2589890
6250,-12,-3.124121611150471,22.504619927536481,-12.7702274,-0.0048760,0.0000000,0.0654724,-0.3139599,4.0000000,-0.1320480,1.0167298,10.4079018,-0.4958717,0.2734598
6251,-12,-3.116664971150471,22.504619927536481,-12.7714205,-0.0038843,0.8264463,0.0648987,-0.3204929,4.0000000,-0.1271135,1.0163172,10.2807093,-0.5138723,0.2914572
6252,-12,-3.109208331150471,22.504619927536481,-12.7725887,-0.0027273,3.3057852,0.0620063,-0.3248848,4.0000000,-0.1207957,1.0158945,10.1473293,-0.5289739,0.3088454
6253,-12,-3.101751691150471,22.504619927536481,-12.7737312,-0.0014876,6.6115704,0.0585527,-0.3302221,4.0000000,-0.1161608,1.0154502,10.0060377,-0.5442834,0.3301938
6254,-12,-3.094295051150471,22.504619927536481,-12.7748451,-0.0003306,10.7438021,0.0533753,-0.3331527,4.0000000,-0.1115179,1.0149876,9.8576174,-0.5547875,0.3487080
6255,-12,-3.086838411150471,22.504619927536481,-12.7759295,0.0008264,16.5289249,0.0472341,-0.3362990,4.0000000,-0.1085383,1.0145271,9.7065105,-0.5640597,0.3699544
6256,-12,-3.079381771150471,22.504619927536481,-12.7769842,0.0019008,23.1404953,0.0396873,-0.3367724,4.0000000,-0.1068970,1.0140566,9.5498905,-0.5666477,0.3867720
6257,-12,-3.071925131150471,22.504619927536481,-12.7780066,0.0028926,30.5785122,0.0321421,-0.3374566,4.0000000,-0.1074603,1.0135869,9.3901405,-0.5674530,0.4042011
6258,-12,-3.064468491150471,22.504619927536481,-12.7789974,0.0038843,38.8429756,0.0241158,-0.3354512,4.0000000,-0.1100066,1.0131252,9.2307682,-0.5608958,0.4151952
6259,-12,-3.057011851150471,22.504619927536481,-12.7799540,0.0047934,47.9338837,0.0149486,-0.3343915,4.0000000,-0.1142751,1.0126635,9.0690517,-0.5545080,0.4312288
6260,-12,-3.049555211150471,22.504619927536481,-12.7808771,-0.0042975,0.0000000,0.0071047,-0.3313654,4.0000000,-0.1207979,1.0122119,8.9083767,-0.5419330,0.4391266
6261,-12,-3.042098571150471,22.504619927536481,-12.7817650,-0.0033884,0.0000000,-0.0006294,-0.3278150,4.0000000,-0.1303315,1.0117825,8.7507105,-0.5252986,0.4455096
6262,-12,-3.034641931150471,22.504619927536481,-12.7826185,-0.0024793,0.8264463,-0.0088526,-0.3220843,4.0000000,-0.1395901,1.0113690,8.5967674,-0.5045785,0.4471753
6263,-12,-3.027185291150471,22.504619927536481,-12.7834368,-0.0016529,2.4793389,-0.0150797,-0.3189420,4.0000000,-0.1553941,1.0109679,8.4469700,-0.4824898,0.4518543
6264,-12,-3.019728651150471,22.504619927536481,-12.7842197,-0.0008264,4.9586778,-0.0196682,-0.3157928,5.0000000,-0.1722424,1.0105872,8.2991638,-0.4593431,0.4531579
6265,-12,-3.012272011150471,22.504619927536481,-12.7849674,-0.0000826,7.4380164,-0.0240045,-0.3114261,4.0000000,-0.1895555,1.0102234,8.1570082,-0.4332967,0.4508839
6266,-12,-3.004815371150471,22.504619927536481,-12.7856789,0.0005785,10.7438021,-0.0271501,-0.3060877,4.0000000,-0.2065949,1.0098858,8.0228214,-0.4055806,0.4438249
6267,-12,-2.997358731150471,22.504619927536481,-12.7863560,0.0012397,14.8760328,-0.0297104,-0.3024174,4.0000000,-0.2265263,1.0095717,7.8949647,-0.3783084,0.4399779
6268,-12,-2.989902091150471,22.504619927536481,-12.7869968,0.0018182,19.0082645,-0.0307258,-0.2987428,4.0000000,-0.2467986,1.0092771,7.7736320,-0.3506871,0.4330255
6269,-12,-2.982445451150471,22.504619927536481,-12.7876034,0.0023967,23.9669418,-0.0307338,-0.2952987,4.0000000,-0.2677294,1.0090096,7.6626496,-0.3228679,0.4246841
6270,-12,-2.974988811150471,22.504619927536481,-12.7881756,0.0028926,28.9256191,-0.0301841,-0.2892196,4.0000000,-0.2842281,1.0087670,7.5583696,-0.2942111,0.4089122
6271,-12,-2.967532171150471,22.504619927536481,-12.7887135,0.0034711,34.7107430,-0.0280158,-0.2857876,4.0000000,-0.3022611,1.0085498,7.4655523,-0.2693141,0.3963433
6272,-12,-2.960075531150471,22.504619927536481,-12.7892179,0.0040496,40.4958687,-0.0241020,-0.2830817,4.0000000,-0.3197001,1.0083567,7.3818388,-0.2464633,0.3819641
6273,-12,-2.952618891150470,22.504619927536481,-12.7896900,0.0045455,45.4545441,-0.0208872,-0.2794126,4.0000000,-0.3351430,1.0081848,7.3065391,-0.2236822,0.3668690
6274,-12,-2.945162251150471,22.504619927536481,-12.7901297,-0.0049587,0.0000000,-0.0171307,-0.2738298,4.0000000,-0.3454141,1.0080383,7.2411475,-0.2022454,0.3463877
6275,-12,-2.937705611150471,22.504619927536481,-12.7905369,-0.0045455,0.0000000,-0.0128501,-0.2720959,4.0000000,-0.3591400,1.0079137,7.1856093,-0.1850518,0.3337204
6276,-12,-2.930248971150471,22.504619927536481,-12.7909145,-0.0041322,0.0000000,-0.0089951,-0.2684414,4.0000000,-0.3685445,1.0078082,7.1384339,-0.1683383,0.3176613
6277,-12,-2.922792331150471,22.504619927536481,-12.7912617,-0.0038017,0.0000000,-0.0053432,-0.2645419,4.0000000,-0.3766106,1.0077239,7.1004925,-0.1524732,0.3016079
6278,-12,-2.915335691150471,22.504619927536481,-12.7915802,-0.0034711,0.0000000,-0.0007610,-0.2618484,4.0000000,-0.3848651,1.0076562,7.0686688,-0.1388318,0.2863739
6279,-12,-2.907879051150471,22.504619927536481,-12.7918701,-0.0031405,0.0000000,0.0037116,-0.2589172,4.0000000,-0.3912439,1.0075988,7.0435247,-0.1265906,0.2709111
6280,-12,-2.900422411150471,22.504619927536481,-12.7921314,-0.0028926,0.0000000,0.0078826,-0.2557574,4.0000000,-0.3947403,1.0075555,7.0236583,-0.1167745,0.2556310
6281,-12,-2.892965771150471,22.504619927536481,-12.7923660,-0.0026446,0.0000000,0.0112399,-0.2533125,4.0000000,-0.3990170,1.0075251,7.0099707,-0.1076080,0.2436273
6282,-12,-2.885509131150471,22.504619927536481,-12.7925749,-0.0024793,0.0000000,0.0150980,-0.2515956,4.0000000,-0.4026553,1.0075048,7.0008793,-0.1005359,0.2321464
6283,-12,-2.878052491150471,22.504619927536481,-12.7927570,-0.0023140,0.0000000,0.0179312,-0.2479527,4.0000000,-0.4029113,1.0074940,6.9959183,-0.0929940,0.2188202
6284,-12,-2.870595851150471,22.504619927536481,-12.7929144,-0.0021488,0.0000000,0.0205086,-0.2457505,4.0000000,-0.4054785,1.0074872,6.9916716,-0.0860225,0.2090688
6285,-12,-2.863139211150471,22.504619927536481,-12.7930470,-0.0020661,0.0000000,0.0224147,-0.2409164,4.0000000,-0.4017076,1.0074806,6.9904780,-0.0801252,0.1954104
6286,-12,-2.855682571150471,22.504619927536481,-12.7931547,-0.0019835,0.0000000,0.0234075,-0.2348867,4.0000000,-0.3951367,1.0074776,6.9897156,-0.0746367,0.1814712
6287,-12,-2.848225931150471,22.504619927536481,-12.7932405,-0.0019008,0.0000000,0.0233163,-0.2276581,4.0000000,-0.3862398,1.0074778,6.9891214,-0.0690764,0.1677832
6288,-12,-2.840769291150471,22.504619927536481,-12.7933025,-0.0018182,0.0000000,0.0229795,-0.2199621,4.0000000,-0.3749233,1.0074778,6.9878864,-0.0650009,0.1541530
6289,-12,-2.833312651150471,22.504619927536481,-12.7933435,-0.0018182,0.0000000,0.0213452,-0.2086682,4.0000000,-0.3567266,1.0074739,6.9877915,-0.0606097,0.1373728
6290,-12,-2.825856011150471,22.504619927536481,-12.7933645,-0.0018182,0.0000000,0.0182995,-0.1968815,4.0000000,-0.3398901,1.0074645,6.9843097,-0.0538728,0.1237744
6291,-12,-2.818399371150471,22.504619927536481,-12.7933655,-0.0018182,0.0000000,0.0150006,-0.1843892,5.0000000,-0.3202119,1.0074524,6.9779358,-0.0485666,0.1107424
6292,-12,-2.810942731150471,22.504619927536481,-12.7933483,-0.0018182,0.0000000,0.0106262,-0.1687711,4.0000000,-0.2959881,1.0074342,6.9687343,-0.0415540,0.0967944
6293,-12,-2.803486091150471,22.504619927536481,-12.7933140,-0.0018182,0.0000000,0.0058140,-0.1512328,4.0000000,-0.2683793,1.0074073,6.9573197,-0.0340862,0.0833405
6294,-12,-2.796029451150471,22.504619927536481,-12.7932634,-0.0018182,0.0000000,0.0009241,-0.1341747,4.0000000,-0.2418155,1.0073721,6.9411726,-0.0265340,0.0731405
6295,-12,-2.788572811150471,22.504619927536481,-12.7931995,-0.0018182,0.0000000,-0.0043618,-0.1159065,4.0000000,-0.2145077,1.0073279,6.9201002,-0.0173052,0.0650080
6296,-12,-2.781116171150471,22.504619927536481,-12.7931223,-0.0018182,0.0000000,-0.0094898,-0.0976303,4.0000000,-0.1882424,1.0072725,6.8926196,-0.0070182,0.0593197
6297,-12,-3.317994251150471,22.497163287536480,-12.7325268,-0.0028099,7.4380164,-0.0368643,-0.0844518,4.0000000,-0.0186095,1.0243980,12.5345240,-0.1502941,0.1114629
6298,-12,-3.310537611150471,22.497163287536480,-12.7341309,-0.0011570,14.8760328,-0.0279758,-0.1184177,4.0000000,-0.0381103,1.0243672,12.5267534,-0.1987251,0.1214109
6299,-12,-3.303080971150471,22.497163287536480,-12.7357292,0.0006612,23.9669418,-0.0174396,-0.1516498,4.0000000,-0.0589965,1.0242683,12.5013504,-0.2443031,0.1367602
6300,-12,-3.295624331150471,22.497163287536480,-12.7373199,0.0024793,33.0578499,-0.0065358,-0.1809099,4.0000000,-0.0770895,1.0241084,12.4604015,-0.2847303,0.1545567
6301,-12,-3.288167691150471,22.497163287536480,-12.7389002,0.0039669,42.1487617,0.0053198,-0.2087594,4.0000000,-0.0956333,1.0238822,12.4019299,-0.3218856,0.1751287
6302,-12,-3.280711051150471,22.497163287536480,-12.7404680,-0.0047107,1.6528926,0.0160745,-0.2309801,4.0000000,-0.1109412,1.0236038,12.3305082,-0.3510191,0.1934709
6303,-12,-3.273254411150471,22.497163287536480,-12.7420216,-0.0033884,5.7851238,0.0256749,-0.2496601,4.0000000,-0.1256256,1.0232856,12.2482357,-0.3736947,0.2109945
6304,-12,-3.265797771150471,22.497163287536480,-12.7435589,-0.0019008,11.5702477,0.0339003,-0.2638841,4.0000000,-0.1373882,1.0229521,12.1617727,-0.3903800,0.2243217
6305,-12,-3.258341131150471,22.497163287536480,-12.7450809,-0.0001653,19.8347111,0.0415890,-0.2767205,4.0000000,-0.1480254,1.0226080,12.0704279,-0.4054156,0.2372272
6306,-12,-3.250884491150471,22.497163287536480,-12.7465858,0.0016529,28.9256191,0.0469027,-0.2848536,4.0000000,-0.1557789,1.0222369,11.9728222,-0.4139283,0.2451223
6307,-12,-3.243427851150471,22.497163287536480,-12.7480726,0.0032231,38.0165291,0.0512810,-0.2903476,4.0000000,-0.1640051,1.0218729,11.8760719,-0.4166902,0.2491368
6308,-12,-3.235971211150471,22.497163287536480,-12.7495422,0.0045455,47.1074371,0.0543082,-0.2937480,4.0000000,-0.1694210,1.0215222,11.7819681,-0.4180749,0.2509891
6309,-12,-3.228514571150471,22.497163287536480,-12.7509947,-0.0042149,1.6528926,0.0577154,-0.2966648,4.0000000,-0.1753589,1.0211701,11.6863146,-0.4179707,0.2509246
6310,-12,-3.221057931150471,22.497163287536480,-12.7524290,-0.0029752,4.9586778,0.0580273,-0.2948369,4.0000000,-0.1786358,1.0208306,11.5934725,-0.4110380,0.2456193
6311,-12,-3.213601291150471,22.497163287536480,-12.7538471,-0.0014876,10.7438021,0.0579260,-0.2930338,4.0000000,-0.1802665,1.0205133,11.5058088,-0.4058012,0.2412318
6312,-12,-3.206144651150471,22.497163287536480,-12.7552490,0.0001653,18.1818180,0.0576860,-0.2912504,4.0000000,-0.1806741,1.0202024,11.4204950,-0.4018267,0.2371696
6313,-12,-3.198688011150471,22.497163287536480,-12.7566338,0.0017355,26.4462814,0.0576959,-0.2894643,4.0000000,-0.1810151,1.0199026,11.3363714,-0.3979134,0.2325927
6314,-12,-3.191231371150471,22.497163287536480,-12.7580032,0.0031405,35.5371895,0.0581498,-0.2881549,4.0000000,-0.1809893,1.0196193,11.2576952,-0.3953206,0.2282410
6315,-12,-3.183774731150470,22.497163287536480,-12.7593575,0.0043802,44.6280975,0.0593950,-0.2878160,4.0000000,-0.1806296,1.0193362,11.1765594,-0.3950023,0.2245283
6316,-12,-3.176318091150470,22.497163287536480,-12.7606955,-0.0045455,0.8264463,0.0612243,-0.2891873,4.0000000,-0.1788461,1.0190504,11.0946522,-0.3995285,0.2236438
6317,-12,-3.168861451150470,22.497163287536480,-12.7620173,-0.0033884,3.3057852,0.0619302,-0.2891522,4.0000000,-0.1752771,1.0187527,11.0101166,-0.4030273,0.2216911
6318,-12,-3.161404811150470,22.497163287536480,-12.7633219,-0.0020661,7.4380164,0.0642568,-0.2917448,4.0000000,-0.1726754,1.0184567,10.9239521,-0.4108142,0.2227048
6319,-12,-3.153948171150470,22.497163287536480,-12.7646103,-0.0005785,13.2231407,0.0656499,-0.2939031,4.0000000,-0.1677016,1.0181521,10.8346682,-0.4201047,0.2246025
6320,-12,-3.146491531150470,22.497163287536480,-12.7658806,0.0008264,19.8347111,0.0693618,-0.3010946,4.0000000,-0.1644550,1.0178232,10.7377329,-0.4377343,0.2342073
6321,-12,-3.139034891150470,22.497163287536480,-12.7671318,0.0022314,28.0991745,0.0713651,-0.3063908,4.0000000,-0.1602832,1.0174702,10.6318760,-0.4524983,0.2429659
6322,-12,-3.131578251150470,22.497163287536480,-12.7683620,0.0034711,37.1900826,0.0729882,-0.3124175,4.0000000,-0.1562043,1.0170953,10.5191059,-0.4686307,0.2546563
6323,-12,-3.124121611150471,22.497163287536480,-12.7695704,0.0045455,46.2809906,0.0731861,-0.3175009,4.0000000,-0.1514214,1.0167055,10.4001303,-0.4835804,0.2671336
6324,-12,-3.116664971150471,22.497163287536480,-12.7707558,-0.0044628,0.0000000,0.0727006,-0.3237998,4.0000000,-0.1469017,1.0162859,10.2701254,-0.5006980,0.2845244
6325,-12,-3.109208331150471,22.497163287536480,-12.7719154,-0.0033884,1.6528926,0.0704215,-0.3291525,4.0000000,-0.1416588,1.0158522,10.1344748,-0.5166462,0.3033957
6326,-12,-3.101751691150471,22.497163287536480,-12.7730494,-0.0022314,4.1322312,0.0668401,-0.3337744,4.0000000,-0.1374227,1.0154020,9.9908361,-0.5301260,0.3232334
6327,-12,-3.094295051150471,22.497163287536480,-12.7741547,-0.0010744,7.4380164,0.0615905,-0.3367104,4.0000000,-0.1334646,1.0149341,9.8392706,-0.5399562,0.3420200
6328,-12,-3.086838411150471,22.497163287536480,-12.7752314,0.0000826,12.3966942,0.0548204,-0.3379413,4.0000000,-0.1304404,1.0144638,9.6849432,-0.5454422,0.3593018
6329,-12,-3.079381771150471,22.497163287536480,-12.7762775,0.0011570,18.1818180,0.0474798,-0.3386662,4.0000000,-0.1291736,1.0139832,9.5250816,-0.5481589,0.3763930
6330,-12,-3.071925131150471,22.497163287536480,-12.7772913,0.0021488,24.7933884,0.0386760,-0.3381795,4.0000000,-0.1280014,1.0135078,9.3630705,-0.5483576,0.3931316
6331,-12,-3.064468491150471,22.497163287536480,-12.7782736,0.0031405,32.2314034,0.0299968,-0.3359530,4.0000000,-0.1300537,1.0130391,9.2000475,-0.5418524,0.4048351
6332,-12,-3.057011851150471,22.497163287536480,-12.7792225,0.0040496,40.4958687,0.0203919,-0.3344286,4.0000000,-0.1337016,1.0125741,9.0366926,-0.5351555,0.4204627
6333,-12,-3.049555211150471,22.497163287536480,-12.7801371,-0.0050413,0.0000000,0.0109001,-0.3297458,4.0000000,-0.1382219,1.0121161,8.8720922,-0.5212697,0.4272133
6334,-12,-3.042098571150471,22.497163287536480,-12.7810163,-0.0041322,0.0000000,0.0010070,-0.3245438,4.0000000,-0.1449336,1.0116760,8.7113695,-0.5041540,0.4336294
6335,-12,-3.034641931150471,22.497163287536480,-12.7818623,-0.0032231,0.0000000,-0.0075376,-0.3195624,4.0000000,-0.1528092,1.0112584,8.5554819,-0.4863156,0.4380239
6336,-12,-3.027185291150471,22.497163287536480,-12.7826719,-0.0023967,0.8264463,-0.0151086,-0.3157327,4.0000000,-0.1658016,1.0108562,8.4022751,-0.4656637,0.4436798
6337,-12,-3.019728651150471,22.497163287536480,-12.7834473,-0.0015702,2.4793389,-0.0214732,-0.3104336,5.0000000,-0.1798148,1.0104740,8.2550898,-0.4410523,0.4431770
6338,-12,-3.012272011150471,22.497163287536480,-12.7841864,-0.0008264,4.1322312,-0.0267225,-0.3060899,4.0000000,-0.1950426,1.0101116,8.1125298,-0.4171373,0.4429848
6339,-12,-3.004815371150471,22.497163287536480,-12.7848911,-0.0001653,6.6115704,-0.0308541,-0.3012439,4.0000000,-0.2116770,1.0097755,7.9762664,-0.3908108,0.4393971
6340,-12,-2.997358731150471,22.497163287536480,-12.7855597,0.0004959,9.9173555,-0.0341107,-0.2971045,4.0000000,-0.2298428,1.0094621,7.8494682,-0.3643663,0.4359441
6341,-12,-2.989902091150471,22.497163287536480,-12.7861938,0.0010744,13.2231407,-0.0367621,-0.2922385,4.0000000,-0.2475928,1.0091710,7.7289767,-0.3368841,0.4296142
6342,-12,-2.982445451150471,22.497163287536480,-12.7867928,0.0016529,17.3553715,-0.0380723,-0.2871133,4.0000000,-0.2664290,1.0089051,7.6173663,-0.3077976,0.4201201
6343,-12,-2.974988811150471,22.497163287536480,-12.7873573,0.0021488,21.4876041,-0.0388172,-0.2810399,4.0000000,-0.2817701,1.0086665,7.5148983,-0.2803097,0.4074242
6344,-12,-2.967532171150471,22.497163287536480,-12.7878876,0.0026446,26.4462814,-0.0381274,-0.2771231,4.0000000,-0.2991160,1.0084556,7.4244304,-0.2551302,0.3970239
6345,-12,-2.960075531150471,22.497163287536480,-12.7883854,0.0031405,31.4049587,-0.0372676,-0.2719992,4.0000000,-0.3144991,1.0082701,7.3432846,-0.2294992,0.3836851
6346,-12,-2.952618891150470,22.497163287536480,-12.7888498,0.0036364,36.3636360,-0.0354462,-0.2661570,4.0000000,-0.3273737,1.0081093,7.2711043,-0.2049402,0.3669854
6347,-12,-2.945162251150471,22.497163287536480,-12.7892818,0.0041322,41.3223152,-0.0321825,-0.2605536,4.0000000,-0.3390971,1.0079710,7.2099767,-0.1820101,0.3481167
6348,-12,-2.937705611150471,22.497163287536480,-12.7896833,0.0045455,45.4545441,-0.0295160,-0.2563916,4.0000000,-0.3515880,1.0078518,7.1579738,-0.1611953,0.3338102
6349,-12,-2.930248971150471,22.497163287536480,-12.7900543,-0.0050413,0.0000000,-0.0267648,-0.2512695,4.0000000,-0.3613574,1.0077546,7.1134448,-0.1411817,0.3174651
6350,-12,-2.922792331150471,22.497163287536480,-12.7903948,-0.0047107,0.0000000,-0.0234411,-0.2461502,4.0000000,-0.3689777,1.0076798,7.0795188,-0.1233227,0.3001603
6351,-12,-2.915335691150471,22.497163287536480,-12.7907066,-0.0043802,0.0000000,-0.0196582,-0.2417488,4.0000000,-0.3766677,1.0076230,7.0538654,-0.1068299,0.2835749
6352,-12,-2.907879051150471,22.497163287536480,-12.7909899,-0.0040496,0.0000000,-0.0163281,-0.2361479,4.0000000,-0.3814309,1.0075784,7.0327377,-0.0908648,0.2657168
6353,-12,-2.900422411150471,22.497163287536480,-12.7912464,-0.0038017,0.0000000,-0.0127383,-0.2322388,4.0000000,-0.3862255,1.0075451,7.0191712,-0.0782520,0.2508211
6354,-12,-2.892965771150471,22.497163287536480,-12.7914762,-0.0035537,0.0000000,-0.0095616,-0.2292942,4.0000000,-0.3914406,1.0075235,7.0093846,-0.0671477,0.2387330
6355,-12,-2.885509131150471,22.497163287536480,-12.7916794,-0.0033884,0.0000000,-0.0067446,-0.2246679,4.0000000,-0.3931549,1.0075127,7.0038466,-0.0561809,0.2242981
6356,-12,-2.878052491150471,22.497163287536480,-12.7918568,-0.0032231,0.0000000,-0.0036662,-0.2200519,4.0000000,-0.3928201,1.0075078,7.0021520,-0.0472837,0.2094989
6357,-12,-2.870595851150471,22.497163287536480,-12.7920103,-0.0030579,0.0000000,-0.0007151,-0.2168762,4.0000000,-0.3945689,1.0075065,7.0028391,-0.0391834,0.1977322
6358,-12,-2.863139211150471,22.497163287536480,-12.7921391,-0.0029752,0.0000000,0.0016657,-0.2113170,4.0000000,-0.3900692,1.0075071,7.0024805,-0.0325648,0.1829662
6359,-12,-2.855682571150471,22.497163287536480,-12.7922449,-0.0028926,0.0000000,0.0032995,-0.2040798,4.0000000,-0.3819847,1.0075102,7.0041671,-0.0261750,0.1671207
6360,-12,-2.848225931150471,22.497163287536480,-12.7923279,-0.0028099,0.0000000,0.0040592,-0.1975669,4.0000000,-0.3748063,1.0075121,7.0047688,-0.0203275,0.1546940
6361,-12,-2.840769291150471,22.497163287536480,-12.7923889,-0.0027273,0.0000000,0.0039652,-0.1884193,4.0000000,-0.3621738,1.0075097,7.0059266,-0.0146648,0.1401950
6362,-12,-2.833312651150471,22.497163287536480,-12.7924290,-0.0027273,0.0000000,0.0030024,-0.1761637,4.0000000,-0.3430460,1.0075067,7.0031223,-0.0092815,0.1235503
