OID_,DEM_Large_S3_RegL2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
144,-12,-3.414930571150471,19.022369047536479,-12.9916353,-0.0011570,36.3636360,19.4594879,-8.7464180,4.0000000,-1.2046782,1.1923898,31.2176743,-16.2881584,367.0643616
145,-12,-3.407473931150471,19.022369047536479,-12.9931498,0.0003306,42.1487617,-51.8860893,-6.3787589,4.0000000,1.3756610,1.1745713,31.6767616,-14.1331787,404.4889526
146,-12,-3.400017291150471,19.022369047536479,-12.9946184,0.0015702,47.1074371,-65.0707092,-4.9007907,4.0000000,-0.2069774,1.1398034,27.5977306,-9.5946035,334.7205505
147,-12,-3.392560651150471,19.022369047536479,-12.9960451,0.0026446,50.4132233,-17.2456379,-4.8544717,3.0000000,-2.5665236,1.1179944,24.2367001,-7.1424198,175.7292786
148,-12,-3.385104011150471,19.022369047536479,-12.9974346,0.0037190,52.8925629,-29.9493847,-2.4272406,4.0000000,1.7982669,1.1106553,23.6613140,-6.6527481,109.3432159
149,-12,-3.377647371150471,19.022369047536479,-12.9987936,-0.0050413,24.7933884,-53.6627274,-3.9730251,4.0000000,0.8065242,1.1443682,26.7272396,-8.7525749,243.7791290
150,-13,-3.370190731150471,19.022369047536479,-13.0001278,-0.0037190,28.9256191,-25.0460835,-6.3044024,4.0000000,-4.4605336,1.1550505,29.5127144,-8.1482706,347.5522461
151,-13,-3.362734091150471,19.022369047536479,-13.0014381,-0.0024793,32.2314034,103.3872986,-12.6747999,4.0000000,-9.9048405,1.1040093,24.2273922,-15.4447603,600.8443604
152,-13,-3.355277451150471,19.022369047536479,-13.0027256,-0.0011570,35.5371895,97.7995300,-13.8160944,4.0000000,-6.2724504,1.0712714,19.0440598,-21.3597374,656.3786011
153,-13,-3.347820811150471,19.022369047536479,-13.0039854,0.0001653,38.8429756,-6.3101878,-10.4198036,4.0000000,0.1403117,1.0775431,21.9331017,-20.9799194,520.6492310
154,-13,-3.340364171150471,19.022369047536479,-13.0052147,0.0014876,42.1487617,-69.1625061,-6.1031222,4.0000000,3.7057559,1.1233045,26.9640274,-15.9120007,378.4282532
155,-13,-3.332907531150471,19.022369047536479,-13.0064058,0.0028099,46.2809906,3.4014854,-5.8882031,4.0000000,-2.3024335,1.1753471,29.3666039,-9.4739723,194.1101074
156,-13,-3.325450891150471,19.022369047536479,-13.0075521,-0.0059504,17.3553715,32.6113892,-6.4865274,4.0000000,-5.3480716,1.1567900,29.5202560,-7.6249833,171.1483765
157,-13,-3.317994251150471,19.022369047536479,-13.0086441,-0.0047107,19.8347111,37.0145760,-6.6313181,4.0000000,-6.5457292,1.1211178,29.0891972,-6.7169075,179.1436157
158,-13,-3.310537611150471,19.022369047536479,-13.0096712,-0.0033884,22.3140488,6.4052949,-3.9316843,4.0000000,-3.0954828,1.1203240,27.3328342,-4.7678857,75.1277237
159,-13,-3.303080971150471,19.022369047536479,-13.0106220,-0.0021488,24.7933884,-14.2028770,-0.2874025,3.0000000,1.6646222,1.1145505,26.9961090,-2.2394271,45.0889473
160,-13,-3.295624331150471,19.022369047536479,-13.0114861,-0.0012397,25.6198349,-39.1845360,2.0071435,4.0000000,3.0901167,1.1063039,25.9675312,0.9241700,147.8387299
161,-13,-3.288167691150471,19.022369047536479,-13.0122519,-0.0004132,26.4462814,-50.6980400,-0.0352923,4.0000000,-3.9230149,1.0886133,23.8319511,3.8524303,145.6594543
162,-13,-3.280711051150471,19.022369047536479,-13.0129147,0.0002479,26.4462814,-29.1163902,-4.2389374,4.0000000,-10.2036228,1.0538286,18.7329521,1.7257485,176.2576141
163,-13,-3.273254411150471,19.022369047536479,-13.0134678,0.0005785,23.9669418,-6.4837971,-4.5228982,4.0000000,-7.5160971,1.0260038,13.3541784,-1.5296991,109.1920929
164,-13,-3.265797771150471,19.022369047536479,-13.0139132,0.0009091,21.4876041,3.3742158,-3.0315528,3.0000000,-3.8235018,1.0178524,11.3045092,-2.2396038,32.8827744
165,-13,-3.258341131150471,19.022369047536479,-13.0142508,0.0011570,19.0082645,4.5439572,-2.6398838,4.0000000,-3.9649112,1.0167696,10.9596920,-1.3148565,20.7908802
166,-13,-3.250884491150471,19.022369047536479,-13.0144844,0.0012397,16.5289249,-6.8559494,-2.3667006,4.0000000,-4.7606444,1.0157291,10.8784561,0.0272428,39.7340584
167,-13,-3.243427851150471,19.022369047536479,-13.0146170,0.0012397,14.0495872,-10.4557190,0.1085807,4.0000000,0.3543179,1.0182879,10.8133125,-0.1371566,22.5198975
168,-13,-3.235971211150471,19.022369047536479,-13.0146532,0.0011570,11.5702477,1.4182332,2.9935265,4.0000000,5.4551487,1.0177560,9.1792078,0.5319043,35.5652618
169,-13,-3.228514571150471,19.022369047536479,-13.0146036,0.0009091,9.0909090,-2.1320348,2.4720755,1.0000000,2.8662050,1.0121738,5.7866588,2.0779459,29.3427143
170,-13,-3.221057931150471,19.022369047536479,-13.0144758,0.0006612,6.6115704,-10.4297333,0.9832540,5.0000000,0.7987332,1.0076011,4.0433164,1.1677747,24.9707069
171,-13,-3.213601291150471,19.022369047536479,-13.0142822,0.0003306,4.1322312,-30.4100590,-2.3384256,2.0000000,-0.5114260,1.0034081,4.1431341,-4.1654253,83.4730148
172,-13,-3.206144651150471,19.022369047536479,-13.0140324,-0.0000826,1.6528926,-22.2515736,-1.2678208,3.0000000,1.8211811,1.0177242,8.7561655,-4.3568225,52.9993668
173,-13,-3.198688011150471,19.022369047536479,-13.0137348,-0.0002479,0.0000000,0.8205486,2.1011794,4.0000000,2.2919259,1.0280463,12.8610868,1.9104329,17.8352489
174,-13,-3.191231371150471,19.022369047536479,-13.0133972,-0.0002479,0.0000000,27.3558578,6.3898683,4.0000000,3.5822885,1.0169331,8.0955448,9.1974487,111.5734482
175,-13,-3.183774731150470,19.022369047536479,-13.0130215,-0.0002479,0.0000000,15.0067310,4.3608489,3.0000000,6.2646575,1.0069314,4.5197692,2.4570405,46.8422737
176,-13,-3.176318091150470,19.022369047536479,-13.0126114,-0.0002479,0.0000000,-3.5902932,2.0122130,5.0000000,2.2504146,1.0023631,2.9318466,1.7740113,23.5044613
177,-13,-3.168861451150471,19.022369047536479,-13.0121670,-0.0002479,0.0000000,-5.5786591,1.4919772,5.0000000,2.3266258,1.0013133,0.6465956,0.6573288,20.0670490
178,-13,-3.161404811150471,19.022369047536479,-13.0116892,-0.0004132,0.0000000,-7.9825439,1.0133226,4.0000000,3.6892059,1.0001986,1.7982516,-1.6625606,20.1226826
179,-13,-3.153948171150471,19.022369047536479,-13.0111790,-0.0009917,0.0000000,-0.8896385,-0.6092947,2.0000000,0.4392928,1.0009259,1.8651162,-1.6578822,3.2684507
180,-13,-3.146491531150471,19.022369047536479,-13.0106354,-0.0019008,0.0000000,-10.1670456,-1.4328079,2.0000000,-4.7802401,1.0019608,1.1901237,1.9146241,28.5787773
181,-13,-3.139034891150471,19.022369047536479,-13.0100584,-0.0028099,0.0000000,-16.1044121,-0.5618765,3.0000000,2.5028803,1.0047735,3.1616678,-3.6266334,33.6551895
182,-12,-3.496953611150471,19.014912407536482,-12.9742174,-0.0008264,24.7933884,-22.1241398,3.8805282,4.0000000,2.5950935,1.1263729,26.2739849,5.1659632,156.0635223
183,-12,-3.489496971150471,19.014912407536482,-12.9761286,0.0011570,31.4049587,-58.9895363,-2.1244638,4.0000000,4.2805748,1.1137444,24.9532223,-8.5295029,188.0248871
184,-12,-3.482040331150471,19.014912407536482,-12.9780512,0.0033058,38.8429756,-28.6553326,-2.9583201,4.0000000,1.3235794,1.1401294,29.0792027,-7.2402196,137.9512939
185,-12,-3.474583691150471,19.014912407536482,-12.9799776,-0.0042975,24.7933884,-16.6267509,-4.2463112,4.0000000,-0.1359716,1.1760979,27.1452980,-8.3566504,144.8889008
186,-12,-3.467127051150471,19.014912407536482,-12.9818993,-0.0018182,31.4049587,-1.5748305,-3.3752038,4.0000000,-1.5200297,1.1320243,28.4726200,-5.2303782,72.3159332
187,-12,-3.459670411150471,19.014912407536482,-12.9838018,0.0007438,38.0165291,29.6152992,-5.8756471,4.0000000,-5.3957748,1.1310086,29.8894196,-6.3555188,138.8480988
188,-12,-3.452213771150471,19.014912407536482,-12.9856739,-0.0070248,19.8347111,44.6669197,-6.6948814,5.0000000,-6.3098512,1.1201653,25.2217407,-7.0799122,133.8940430
189,-12,-3.444757131150471,19.014912407536482,-12.9875031,-0.0048760,24.7933884,22.8517265,-4.8088689,4.0000000,-4.2859497,1.0903478,22.5245762,-5.3317885,62.8883743
190,-12,-3.437300491150471,19.014912407536482,-12.9892836,-0.0028099,29.7520657,1.8264717,-4.6469874,4.0000000,-1.4348452,1.1012082,24.9241066,-7.8591294,106.7494888
191,-12,-3.429843851150471,19.014912407536482,-12.9910069,-0.0009917,34.7107430,42.3210258,-8.7330914,4.0000000,-3.2069776,1.1257746,26.7168331,-14.2592049,285.7872009
192,-12,-3.422387211150471,19.014912407536482,-12.9926710,-0.0093388,10.7438021,78.2592621,-10.2048807,4.0000000,-5.4816494,1.1182659,25.6920815,-14.9281120,341.3746643
193,-12,-3.414930571150471,19.014912407536482,-12.9942732,-0.0079339,13.2231407,88.1822739,-11.2406769,4.0000000,-5.5581388,1.0920444,22.8765717,-16.9232140,404.2039185
194,-12,-3.407473931150471,19.014912407536482,-12.9958143,-0.0065289,16.5289249,3.3811953,-8.9291363,5.0000000,-0.4053221,1.0781037,20.9911251,-17.4529495,359.4164429
195,-12,-3.400017291150471,19.014912407536482,-12.9972973,-0.0052893,19.8347111,-6.8311634,-6.2486868,3.0000000,0.1044175,1.0752198,21.2071590,-12.6017914,197.3333282
196,-12,-3.392560651150471,19.014912407536482,-12.9987259,-0.0041322,23.9669418,-15.6155014,-4.0403528,4.0000000,1.1704036,1.0855703,21.9767647,-9.2511091,114.6236954
197,-13,-3.385104011150471,19.014912407536482,-13.0001049,-0.0029752,28.9256191,-49.8711929,-0.7191974,4.0000000,4.0612803,1.1066818,23.8834267,-5.4996748,143.1819153
198,-13,-3.377647371150471,19.014912407536482,-13.0014400,-0.0016529,33.8842964,-71.4520569,0.0198414,4.0000000,-2.0043344,1.1231245,24.7711506,2.0440173,210.4255829
199,-13,-3.370190731150471,19.014912407536482,-13.0027351,-0.0004132,38.0165291,-19.7126884,-2.7208881,4.0000000,-6.6518564,1.1008376,22.6599102,1.2100799,105.5367889
200,-13,-3.362734091150471,19.014912407536482,-13.0039940,0.0007438,41.3223152,37.0139427,-6.3561463,4.0000000,-7.7541332,1.0527509,15.9802494,-4.9581594,106.1187668
201,-13,-3.355277451150471,19.014912407536482,-13.0052147,0.0019835,44.6280975,18.5891190,-5.5550113,4.0000000,-2.0710721,1.0419757,16.7713623,-9.0389509,95.0029755
202,-13,-3.347820811150471,19.014912407536482,-13.0063963,-0.0067769,15.7024794,-20.5955563,-4.7991681,4.0000000,1.7579042,1.0702995,18.9296455,-11.3562403,150.0263672
203,-13,-3.340364171150471,19.014912407536482,-13.0075340,-0.0055372,19.0082645,-36.8818550,-2.8093839,4.0000000,2.5296843,1.1120589,21.7251873,-8.1484518,130.5857239
204,-13,-3.332907531150471,19.014912407536482,-13.0086222,-0.0042975,22.3140488,9.5256901,-5.4358177,4.0000000,-3.0632365,1.1322944,25.3169403,-7.8083992,134.9257050
205,-13,-3.325450891150471,19.014912407536482,-13.0096560,-0.0031405,25.6198349,71.3642120,-9.0572567,5.0000000,-6.7079358,1.1079041,22.5308762,-11.4065771,239.1076355
206,-13,-3.317994251150471,19.014912407536482,-13.0106258,-0.0019835,28.9256191,100.3467636,-10.3501863,4.0000000,-7.9356365,1.0905293,20.1657772,-12.7647371,279.4064331
207,-13,-3.310537611150471,19.014912407536482,-13.0115242,-0.0009091,31.4049587,38.9984856,-7.3792605,4.0000000,-3.6149242,1.0819036,21.3410492,-11.1435966,166.5623932
208,-13,-3.303080971150471,19.014912407536482,-13.0123425,0.0000826,33.8842964,-18.2001038,-4.4734745,3.0000000,1.3966855,1.0739120,20.7637005,-10.3436346,135.1088562
209,-13,-3.295624331150471,19.014912407536482,-13.0130701,0.0007438,34.7107430,-80.3312912,-1.8886831,3.0000000,3.3717136,1.0710227,17.8760700,-7.1490798,208.7903900
210,-13,-3.288167691150471,19.014912407536482,-13.0137014,0.0014050,35.5371895,-64.3792267,-2.5320711,4.0000000,-4.7034483,1.0526465,14.7239838,-0.3606939,178.2030945
211,-13,-3.280711051150471,19.014912407536482,-13.0142298,0.0019008,35.5371895,-14.4133644,-5.0485501,4.0000000,-9.3630171,1.0245596,9.7209997,-0.7340840,141.2764587
212,-13,-3.273254411150471,19.014912407536482,-13.0146532,0.0019835,32.2314034,-3.2495048,-3.5272717,4.0000000,-5.4141774,1.0100576,5.9794235,-1.6403660,57.8057518
213,-13,-3.265797771150471,19.014912407536482,-13.0149727,0.0020661,28.9256191,3.2152786,-2.4659989,4.0000000,-3.1123843,1.0092980,5.5037088,-1.8196133,18.2884369
214,-13,-3.258341131150471,19.014912407536482,-13.0151911,0.0020661,25.6198349,5.3872886,-2.6906762,4.0000000,-3.6357670,1.0100310,6.2843328,-1.7455853,18.7549248
215,-13,-3.250884491150471,19.014912407536482,-13.0153122,0.0019835,22.3140488,11.3450499,-4.5445242,4.0000000,-4.9440708,1.0101503,7.4959030,-4.1449780,62.1488838
216,-13,-3.243427851150471,19.014912407536482,-13.0153399,0.0018182,19.0082645,2.2827294,-2.8504331,5.0000000,-0.4449194,1.0134484,9.4842720,-5.2559471,28.7287598
217,-13,-3.235971211150471,19.014912407536482,-13.0152798,0.0015702,15.7024794,-11.3510542,0.6277547,5.0000000,2.7820363,1.0155638,9.4580860,-1.5265268,25.8051014
218,-13,-3.228514571150471,19.014912407536482,-13.0151415,0.0012397,12.3966942,-3.8431566,0.9712546,4.0000000,3.1492286,1.0135249,6.9666209,-1.2067194,11.9348927
219,-13,-3.221057931150471,19.014912407536482,-13.0149336,0.0009091,9.0909090,-3.7076528,-0.0648594,4.0000000,0.6219644,1.0102713,7.4627333,-0.7516832,7.6863766
220,-13,-3.213601291150471,19.014912407536482,-13.0146685,0.0004959,5.7851238,-15.2009983,-2.5697088,5.0000000,-2.2333312,1.0069104,6.0328875,-2.9060867,58.0534515
221,-13,-3.206144651150471,19.014912407536482,-13.0143538,0.0000000,2.4793389,-11.8457928,-1.3071449,4.0000000,-0.4586523,1.0137588,8.6519260,-2.1556375,31.8510551
222,-13,-3.198688011150471,19.014912407536482,-13.0139980,-0.0002479,0.0000000,-1.7175733,1.9259459,3.0000000,0.9230472,1.0179479,11.8501530,2.9288447,19.5631485
223,-13,-3.191231371150471,19.014912407536482,-13.0136089,-0.0002479,0.0000000,20.7492599,5.7014289,4.0000000,4.2725687,1.0170649,8.5293379,7.1302891,91.8137970
224,-13,-3.183774731150470,19.014912407536482,-13.0131874,-0.0002479,0.0000000,11.5860147,3.7582061,3.0000000,5.3177490,1.0142964,6.9021316,2.1986632,34.6629372
225,-13,-3.176318091150470,19.014912407536482,-13.0127363,-0.0002479,0.0000000,-3.2910392,2.8974574,4.0000000,4.7850785,1.0078334,4.6306686,1.0098363,40.8372841
226,-13,-3.168861451150471,19.014912407536482,-13.0122566,-0.0002479,0.0000000,0.6619983,3.5639808,1.0000000,6.5179243,1.0043041,2.6109388,0.6100371,49.7777863
227,-13,-3.161404811150471,19.014912407536482,-13.0117483,-0.0003306,0.0000000,11.7078772,4.1783533,0.0000000,3.9217608,1.0014509,0.9395319,4.4349456,46.4426041
228,-13,-3.153948171150471,19.014912407536482,-13.0112114,-0.0008264,0.0000000,-2.9996834,2.1450384,0.0000000,3.0487392,1.0017861,2.4075444,1.2413377,24.5042419
229,-13,-3.146491531150471,19.014912407536482,-13.0106430,-0.0017355,0.0000000,-21.3873615,0.1930473,4.0000000,-4.0092635,1.0015453,1.9310967,4.3953581,43.0177689
230,-13,-3.139034891150471,19.014912407536482,-13.0100441,-0.0026446,0.0000000,-16.1006775,0.4729294,7.0000000,2.3473141,1.0070994,3.8345037,-1.4014554,33.4101410
231,-13,-3.131578251150471,19.014912407536482,-13.0094128,-0.0034711,0.0000000,-17.6496296,-0.0270690,2.0000000,1.6873941,1.0095137,4.3291593,-1.7415321,35.7069931
232,-12,-3.504410251150471,19.007455767536481,-12.9738216,0.0087603,60.3305779,102.2114868,13.3943300,3.0000000,6.6773734,1.0776737,17.3955479,20.1112862,580.5821533
233,-12,-3.496953611150471,19.007455767536481,-12.9758368,0.0007438,29.7520657,8.8917427,5.7462916,4.0000000,3.8212159,1.1382409,30.0863476,7.6713672,186.2621918
234,-12,-3.489496971150471,19.007455767536481,-12.9778643,0.0028926,37.1900826,-16.4822197,-1.9072769,4.0000000,2.1014872,1.1484867,29.2677631,-5.9160409,70.0001068
235,-12,-3.482040331150471,19.007455767536481,-12.9798975,-0.0047934,22.3140488,7.4139495,-4.1898866,4.0000000,-1.1153954,1.1810091,28.2789230,-7.2643771,73.0008926
236,-12,-3.474583691150471,19.007455767536481,-12.9819298,-0.0022314,29.7520657,-3.5046139,-2.3803926,4.0000000,-2.1131318,1.1351054,27.2811108,-2.6476531,47.1013298
237,-12,-3.467127051150471,19.007455767536481,-12.9839506,0.0004132,37.1900826,9.2550097,-5.0499568,4.0000000,-5.6288414,1.1151752,26.5928516,-4.4710722,136.7461090
238,-12,-3.459670411150471,19.007455767536481,-12.9859447,-0.0068595,19.0082645,50.7028236,-7.4080572,4.0000000,-7.2333217,1.1411297,26.9060497,-7.5827923,189.4622040
239,-12,-3.452213771150471,19.007455767536481,-12.9879007,-0.0044628,24.7933884,62.3859024,-8.1935349,5.0000000,-6.0316978,1.0986258,22.5850067,-10.3553715,184.7129364
240,-12,-3.444757131150471,19.007455767536481,-12.9898071,-0.0021488,30.5785122,19.7433357,-5.7114015,4.0000000,-3.5750239,1.0822434,22.7058563,-7.8477793,116.0650024
241,-12,-3.437300491150471,19.007455767536481,-12.9916534,0.0000000,36.3636360,-11.5981779,-3.9869864,5.0000000,-2.6770449,1.1019362,22.9213181,-5.2969279,116.4557343
242,-12,-3.429843851150471,19.007455767536481,-12.9934340,-0.0080992,11.5702477,39.5414848,-6.9525290,5.0000000,-5.2969670,1.0968894,22.8308716,-8.6080904,149.7931519
243,-12,-3.422387211150471,19.007455767536481,-12.9951439,-0.0064463,14.8760328,42.6374969,-6.7305527,4.0000000,-5.1005783,1.0704689,18.3706360,-8.3605270,113.2290039
244,-12,-3.414930571150471,19.007455767536481,-12.9967813,-0.0049587,18.1818180,24.3329659,-5.9480953,5.0000000,-5.1626091,1.0488448,15.6854897,-6.7335811,106.6638794
245,-12,-3.407473931150471,19.007455767536481,-12.9983473,-0.0035537,22.3140488,-15.8292980,-1.8949022,4.0000000,-0.9986433,1.0543367,16.6339989,-2.7911613,53.9514771
246,-12,-3.400017291150471,19.007455767536481,-12.9998436,-0.0023140,26.4462814,-11.1453543,-0.9986076,5.0000000,-1.1157508,1.0785410,19.4943199,-0.8814645,33.3670616
247,-13,-3.392560651150471,19.007455767536481,-13.0012741,-0.0010744,31.4049587,2.2613213,1.5454410,3.0000000,1.3006130,1.0940877,21.0236988,1.7902690,6.4127536
248,-13,-3.385104011150471,19.007455767536481,-13.0026417,0.0001653,37.1900826,-7.6872153,2.6818767,4.0000000,3.3561013,1.0871047,20.2141304,2.0076523,58.2742920
249,-13,-3.377647371150471,19.007455767536481,-13.0039520,0.0014876,42.9752083,-17.4078770,4.3332767,4.0000000,0.9957363,1.0686421,18.4100723,7.6708174,128.5255432
250,-13,-3.370190731150471,19.007455767536481,-13.0052090,0.0026446,47.1074371,-8.9901562,2.2003088,4.0000000,-1.5187645,1.0412471,16.5100994,5.9193821,41.0870819
251,-13,-3.362734091150471,19.007455767536481,-13.0064163,0.0037190,50.4132233,-9.3586226,-1.2508814,3.0000000,-3.1368515,1.0440634,16.9912434,0.6350885,30.9149170
252,-13,-3.355277451150471,19.007455767536481,-13.0075722,-0.0050413,17.3553715,-5.5633111,1.8276091,3.0000000,3.2025735,1.0822350,14.7944326,0.4526446,28.8259029
253,-13,-3.347820811150471,19.007455767536481,-13.0086765,-0.0038843,21.4876041,-3.0481608,2.0351279,4.0000000,4.4813523,1.0894765,18.6531906,-0.4110965,30.9410706
254,-13,-3.340364171150471,19.007455767536481,-13.0097256,-0.0027273,25.6198349,-0.3930560,-0.6044403,4.0000000,-0.4787019,1.0713458,20.8991032,-0.7301786,2.9054749
255,-13,-3.332907531150471,19.007455767536481,-13.0107155,-0.0015702,29.7520657,48.1189880,-6.9789429,3.0000000,-7.7178144,1.0554243,18.3787594,-6.2400713,124.8846893
256,-13,-3.325450891150471,19.007455767536481,-13.0116396,-0.0004959,33.8842964,28.4992390,-6.4884410,4.0000000,-8.8924475,1.0370317,13.5054398,-4.0844340,128.7093964
257,-13,-3.317994251150471,19.007455767536481,-13.0124931,0.0005785,38.0165291,63.8818398,-8.8807087,4.0000000,-7.7538533,1.0349795,12.0743399,-10.0075636,203.4916687
258,-13,-3.310537611150471,19.007455767536481,-13.0132694,0.0014050,40.4958687,45.0665627,-8.1543303,5.0000000,-4.0561581,1.0368696,12.4561434,-12.2525024,186.6180115
259,-13,-3.303080971150471,19.007455767536481,-13.0139599,0.0021488,42.9752083,18.4019032,-7.0496740,3.0000000,-1.4630803,1.0325069,13.2041817,-12.6362677,171.1705170
260,-13,-3.295624331150471,19.007455767536481,-13.0145588,0.0026446,43.8016510,-38.4062271,-2.3129995,3.0000000,3.7289841,1.0268439,12.8534441,-8.3549833,105.6829300
261,-13,-3.288167691150471,19.007455767536481,-13.0150604,0.0031405,44.6280975,-23.0993614,-3.0448327,4.0000000,-2.8831201,1.0219920,11.9383192,-3.2065454,90.8205872
262,-13,-3.280711051150471,19.007455767536481,-13.0154629,0.0034711,44.6280975,-18.1914253,-3.3963642,4.0000000,-4.2206197,1.0205696,8.8333654,-2.5721085,86.8457489
263,-13,-3.273254411150471,19.007455767536481,-13.0157633,0.0033058,40.4958687,-7.9624867,-2.1237833,3.0000000,-1.0129471,1.0203384,8.4572010,-3.2346199,35.2725449
264,-13,-3.265797771150471,19.007455767536481,-13.0159655,0.0031405,36.3636360,-4.8893762,-0.4987831,4.0000000,-0.6098002,1.0184171,7.7824855,-0.3877660,11.1844902
265,-13,-3.258341131150471,19.007455767536481,-13.0160713,0.0029752,32.2314034,6.6354976,-2.8471148,5.0000000,-3.6726685,1.0129613,7.8153262,-2.0215609,20.0670452
266,-13,-3.250884491150471,19.007455767536481,-13.0160875,0.0027273,28.0991745,22.2645416,-5.6347179,4.0000000,-6.5549765,1.0096170,6.8314643,-4.7144599,85.1662827
267,-13,-3.243427851150471,19.007455767536481,-13.0160170,0.0023967,23.9669418,12.6368561,-3.9594188,5.0000000,-2.6240158,1.0117247,9.0331173,-5.2948217,38.8068581
268,-13,-3.235971211150471,19.007455767536481,-13.0158672,0.0019835,19.8347111,-19.5509033,0.0100995,4.0000000,-1.2661426,1.0084018,7.9300332,1.2863417,40.6339569
269,-13,-3.228514571150471,19.007455767536481,-13.0156469,0.0015702,15.7024794,-17.5992298,0.3470573,3.0000000,3.0573189,1.0037596,3.7314517,-2.3632042,36.0006676
270,-13,-3.221057931150471,19.007455767536481,-13.0153656,0.0011570,11.5702477,4.3287678,-2.3439500,5.0000000,-2.0453537,1.0059303,5.4614410,-2.6425462,13.5380116
271,-13,-3.213601291150471,19.007455767536481,-13.0150328,0.0006612,7.4380164,7.9638023,-3.4394314,4.0000000,-3.3834074,1.0080475,6.6421242,-3.4954555,32.2398148
