OID_,DEM_Large_S3_RegL1,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4251,-13,-3.064468491150471,19.350461207536480,-13.0231056,0.0000000,0.0000000,-8.4668503,-3.9952321,5.0000000,-6.5800271,1.0020286,2.8308749,-1.4104371,81.2782516
4252,-13,-3.057011851150471,19.350461207536480,-13.0233154,0.0000000,0.0000000,1.8406157,-3.8088415,5.0000000,-0.3488348,1.0004932,2.1073205,-7.2688479,54.4236603
4253,-13,-3.049555211150471,19.350461207536480,-13.0234442,0.0000000,0.0000000,10.5378790,-3.6955614,5.0000000,-3.5982087,1.0024698,2.6873331,-3.7929144,33.6978302
4254,-13,-3.042098571150471,19.350461207536480,-13.0234890,0.0000000,0.0000000,2.7632141,-2.3577242,6.0000000,-4.0166316,1.0047450,3.4289134,-0.6988168,16.8857918
4255,-13,-3.034641931150471,19.350461207536480,-13.0234499,0.0000000,0.0000000,-15.3041563,-0.0572862,4.0000000,-2.2710140,1.0042003,3.0158496,2.1564415,30.7931213
4256,-13,-3.027185291150471,19.350461207536480,-13.0233288,0.0000000,0.0000000,-15.3731279,-0.4751361,3.0000000,2.7947330,1.0047553,4.2400103,-3.7450051,31.9640331
4257,-13,-3.019728651150471,19.350461207536480,-13.0231256,0.0000000,0.0000000,1.1261705,-2.3380933,6.0000000,-0.2751063,1.0056329,6.0028410,-4.4010801,19.8348560
4258,-13,-3.012272011150471,19.350461207536480,-13.0228443,-0.0001653,0.0000000,19.8294106,-4.5543361,4.0000000,-4.2772474,1.0042204,4.8711319,-4.8314242,43.9045143
4259,-13,-3.004815371150471,19.350461207536480,-13.0224886,-0.0004959,0.0000000,6.3698211,-3.0538909,4.0000000,-1.7580042,1.0053146,5.5746317,-4.3497777,24.8836708
4260,-13,-2.997358731150471,19.350461207536480,-13.0220642,-0.0009091,0.0000000,3.7953391,-2.7469826,3.0000000,-0.8215501,1.0051863,4.8825264,-4.6724153,22.7684326
4261,-13,-2.989902091150471,19.350461207536480,-13.0215750,-0.0016529,0.0000000,4.0237002,-3.4242368,5.0000000,-0.6693092,1.0097277,6.0313711,-6.1791639,39.3006401
4262,-13,-2.982445451150471,19.350461207536480,-13.0210276,-0.0024793,0.0000000,0.6805385,-1.7705102,4.0000000,-0.2632610,1.0123497,9.5212517,-3.2777593,11.5068073
4263,-13,-2.974988811150471,19.350461207536480,-13.0204277,-0.0033058,0.0000000,-3.3314006,1.2198637,5.0000000,-0.9254875,1.0062696,6.9297466,3.3652148,12.8337927
4264,-13,-2.967532171150471,19.350461207536480,-13.0197811,-0.0042149,0.0000000,-0.7299781,-0.6052845,4.0000000,-1.6245081,1.0056127,4.5393119,0.4139391,2.9781859
4265,-13,-2.960075531150471,19.350461207536480,-13.0190935,-0.0051240,0.0000000,11.5042753,-3.5227306,4.0000000,-3.6736569,1.0149635,7.6299028,-3.3718042,27.6375790
4266,-13,-2.952618891150471,19.350461207536480,-13.0183697,0.0039669,39.6694221,3.3671141,-2.1848629,4.0000000,-1.3788413,1.0201267,11.1548920,-2.9908845,13.0586061
4267,-13,-2.945162251150471,19.350461207536480,-13.0176134,0.0030579,30.5785122,-3.7788775,-0.8095911,4.0000000,-1.5257621,1.0208366,9.8574390,-0.0934201,10.8778210
4268,-13,-2.937705611150471,19.350461207536480,-13.0168304,0.0021488,21.4876041,-2.9911630,-0.0222869,3.0000000,-1.7515856,1.0200069,8.9105043,1.7070118,6.2879128
4269,-13,-2.930248971150471,19.350461207536480,-13.0160217,0.0014050,14.0495872,-8.3059578,2.2401648,6.0000000,-1.4071683,1.0225792,8.4792366,5.8874979,37.5925407
4270,-13,-2.922792331150471,19.350461207536480,-13.0151901,0.0006612,8.2644625,-12.9641228,3.1724789,3.0000000,-0.1888721,1.0162572,4.6144810,6.5338302,66.7722015
4271,-13,-2.915335691150471,19.350461207536480,-13.0143356,-0.0001653,3.3057852,-10.5813169,-0.5071436,2.0000000,1.2510853,1.0035497,4.0732093,-2.2653725,22.3989105
4272,-13,-2.907879051150471,19.350461207536480,-13.0134602,-0.0009917,1.6528926,6.5867796,-2.8111503,4.0000000,-3.9575672,1.0052209,4.7186704,-1.6647334,18.7779541
4273,-13,-2.900422411150471,19.350461207536480,-13.0125637,-0.0018182,0.8264463,8.2159557,-3.0198534,4.0000000,-3.7022269,1.0064498,6.3177719,-2.3374798,20.6449623
4274,-13,-2.892965771150471,19.350461207536480,-13.0116453,-0.0028099,0.0000000,11.7564774,-3.4862885,4.0000000,-4.1147175,1.0092738,6.6124988,-2.8578598,25.9055843
4275,-13,-2.885509131150471,19.350461207536480,-13.0107069,-0.0037190,0.0000000,19.2747059,-5.1694398,4.0000000,-3.0970535,1.0121101,8.8542204,-7.2418265,70.6408463
4276,-13,-2.878052491150471,19.350461207536480,-13.0097475,-0.0046281,0.0000000,0.6630859,-1.4378378,4.0000000,-1.0355210,1.0330279,13.6750383,-1.8401546,7.6486645
4277,-13,-2.870595851150471,19.350461207536480,-13.0087671,0.0044628,44.6280975,0.7656123,1.1606035,4.0000000,0.6106784,1.0293108,11.4891109,1.7105287,4.0728612
4278,-13,-2.863139211150471,19.350461207536480,-13.0077667,0.0035537,35.5371895,-8.2480297,-1.0396297,4.0000000,1.9445800,1.0147456,7.6253791,-4.0238395,21.3472061
4279,-13,-2.855682571150471,19.350461207536480,-13.0067453,0.0026446,26.4462814,-3.8965466,0.7325848,3.0000000,2.6272790,1.0319426,15.3454933,-1.1621095,11.9849758
4280,-13,-2.848225931150471,19.350461207536480,-13.0057039,0.0014050,17.3553715,0.8243344,4.5717673,4.0000000,0.0911982,1.0200425,9.6080389,9.0523367,84.3046646
4281,-13,-2.840769291150471,19.350461207536480,-13.0046444,0.0000826,9.9173555,-2.7605309,1.3664879,5.0000000,0.3878452,1.0020167,0.3524472,2.3451304,12.9909992
4282,-13,-2.833312651150471,19.350461207536480,-13.0035667,-0.0011570,4.1322312,3.7632310,-2.3488955,5.0000000,-3.3232973,1.0185826,8.7552986,-1.3744938,15.4694967
4283,-13,-2.825856011150471,19.350461207536480,-13.0024748,-0.0023140,1.6528926,-4.0335312,-0.6408431,3.0000000,-2.6483393,1.0183319,8.7309093,1.3666531,10.3014135
4284,-13,-2.818399371150471,19.350461207536480,-13.0013714,-0.0033884,0.0000000,-6.5447979,0.0431533,4.0000000,0.6566144,1.0152289,6.3677931,-0.5703078,13.4267082
4285,-13,-3.235971211150471,19.343004567536482,-13.0084963,0.0051240,51.2396698,-9.0633478,-1.0750109,4.0000000,-3.7021482,1.0107609,6.6401610,1.5521264,23.5278015
4286,-13,-3.228514571150471,19.343004567536482,-13.0093575,-0.0039669,0.0000000,-4.0786610,1.5087403,4.0000000,-0.3855835,1.0016643,2.5608485,3.4030640,17.3087273
4287,-13,-3.221057931150471,19.343004567536482,-13.0101795,-0.0030579,0.0000000,7.8766069,3.7215042,2.0000000,1.4872675,1.0071990,6.0139732,5.9557409,40.1571159
4288,-13,-3.213601291150471,19.343004567536482,-13.0109634,-0.0021488,0.0000000,-1.9443147,1.8954661,3.0000000,2.9187384,1.0176396,10.3559666,0.8721936,19.7772388
4289,-13,-3.206144651150471,19.343004567536482,-13.0117121,-0.0014876,0.0000000,-18.0480270,0.0787485,4.0000000,2.3203139,1.0127285,7.6306429,-2.1628170,37.4438095
4290,-13,-3.198688011150471,19.343004567536482,-13.0124321,-0.0008264,0.0000000,-17.2222328,0.2762207,4.0000000,1.8702972,1.0165035,8.4572773,-1.3178558,36.3447037
4291,-13,-3.191231371150471,19.343004567536482,-13.0131283,-0.0003306,0.0000000,-7.0345221,-1.1894991,4.0000000,0.7539480,1.0233117,10.5991364,-3.1329463,20.8001423
4292,-13,-3.183774731150471,19.343004567536482,-13.0138063,0.0000000,0.0000000,13.9531784,-4.1124067,5.0000000,-3.5810370,1.0120443,8.8508196,-4.6437769,41.4824715
4293,-13,-3.176318091150471,19.343004567536482,-13.0144720,0.0000000,0.0000000,20.6122646,-4.7290692,4.0000000,-6.0138273,1.0067397,6.0762010,-3.4443107,49.6143112
4294,-13,-3.168861451150471,19.343004567536482,-13.0151300,0.0001653,1.6528926,0.1906635,-1.7834544,4.0000000,-0.6983284,1.0062103,4.4326887,-2.8685803,12.4435043
4295,-13,-3.161404811150471,19.343004567536482,-13.0157824,0.0004132,4.1322312,-8.7022886,-0.1501435,4.0000000,0.8143497,1.0056727,5.3066359,-1.1146368,17.7929306
4296,-13,-3.153948171150471,19.343004567536482,-13.0164328,0.0009091,9.0909090,0.4073279,-1.7668512,3.0000000,-1.2971418,1.0066056,6.4583073,-2.2365606,11.9306479
4297,-13,-3.146491531150471,19.343004567536482,-13.0170813,0.0016529,16.5289249,12.1281176,-3.5282404,5.0000000,-3.8763895,1.0059141,4.6409593,-3.1800911,25.9086189
4298,-13,-3.139034891150471,19.343004567536482,-13.0177279,0.0024793,24.7933884,-3.2712340,-0.2445437,2.0000000,1.4673827,1.0035467,3.6218126,-1.9564700,6.8294234
4299,-13,-3.131578251150471,19.343004567536482,-13.0183697,0.0033884,33.8842964,-7.6324129,3.6319559,1.0000000,0.4195223,1.0040450,1.9297376,6.8443894,68.1307449
4300,-13,-3.124121611150471,19.343004567536482,-13.0190039,0.0042975,42.9752083,8.2057390,4.3124504,3.0000000,1.4119476,1.0068470,7.2750702,7.2129536,59.0544319
4301,-13,-3.116664971150471,19.343004567536482,-13.0196228,0.0052066,52.0661163,2.4789724,2.0893695,3.0000000,1.6086097,1.0168742,9.2586174,2.5701294,13.0695639
4302,-13,-3.109208331150471,19.343004567536482,-13.0202198,-0.0038843,0.0000000,-10.2377644,1.6665437,4.0000000,3.2823150,1.0213413,10.4815664,0.0507726,34.1784782
4303,-13,-3.101751691150471,19.343004567536482,-13.0207853,-0.0029752,0.0000000,-7.8136182,-0.4123181,4.0000000,1.5009737,1.0325068,13.9564877,-2.3256099,18.1860294
4304,-13,-3.094295051150471,19.343004567536482,-13.0213118,-0.0020661,0.0000000,21.6396599,-4.8147511,4.0000000,-3.9107652,1.0410920,14.7815199,-5.7187371,55.3561211
4305,-13,-3.086838411150471,19.343004567536482,-13.0217905,-0.0013223,0.0000000,49.7766685,-7.6027055,5.0000000,-8.9380703,1.0212520,9.8490362,-6.2673397,141.0426331
4306,-13,-3.079381771150471,19.343004567536482,-13.0222111,-0.0006612,0.0000000,46.3988533,-6.9878182,5.0000000,-8.2562752,1.0074636,7.8532286,-5.7193613,107.1711349
4307,-13,-3.071925131150471,19.343004567536482,-13.0225658,-0.0002479,0.0000000,11.3422117,-3.8737457,4.0000000,-2.2036784,1.0081595,7.6966500,-5.5438132,38.2359886
4308,-13,-3.064468491150471,19.343004567536482,-13.0228491,-0.0000826,0.0000000,-8.1259499,-1.3547130,3.0000000,1.6585053,1.0088998,7.6063914,-4.3679314,24.1463871
4309,-13,-3.057011851150471,19.343004567536482,-13.0230541,0.0000000,0.0000000,-6.4349265,-1.0026554,4.0000000,0.7316082,1.0075254,6.5131946,-2.7369189,17.2425785
4310,-13,-3.049555211150471,19.343004567536482,-13.0231752,0.0000000,0.0000000,-0.6041129,-1.8334274,4.0000000,-1.3061333,1.0061229,5.5931644,-2.3607216,14.8991899
4311,-13,-3.042098571150471,19.343004567536482,-13.0232115,0.0000000,0.0000000,0.8578215,-1.9107952,4.0000000,-2.1801445,1.0047227,4.9905357,-1.6414458,13.1023159
4312,-13,-3.034641931150471,19.343004567536482,-13.0231600,0.0000000,0.0000000,-1.2338607,1.1114705,2.0000000,-0.4491332,1.0062855,6.0198479,2.6720743,7.4969034
4313,-13,-3.027185291150471,19.343004567536482,-13.0230246,0.0000000,0.0000000,-2.9609480,2.1922078,2.0000000,1.1672714,1.0081513,6.2500358,3.2171443,25.6429119
4314,-13,-3.019728651150471,19.343004567536482,-13.0228043,0.0000000,0.0000000,-2.7435162,1.6452901,4.0000000,2.6794369,1.0082511,7.3485270,0.6111435,16.9792500
4315,-13,-3.012272011150471,19.343004567536482,-13.0225048,-0.0002479,0.0000000,-4.0456657,-1.5333891,4.0000000,-3.9970474,1.0088823,7.3940368,0.9302691,18.3540974
4316,-13,-3.004815371150471,19.343004567536482,-13.0221291,-0.0006612,0.0000000,3.3942814,-2.1225061,5.0000000,-2.7941332,1.0093961,6.1753969,-1.4508791,11.5647097
4317,-13,-2.997358731150471,19.343004567536482,-13.0216837,-0.0011570,0.0000000,7.3975573,-3.2108111,4.0000000,-1.6703948,1.0065304,5.4341850,-4.7512274,26.7424412
4318,-13,-2.989902091150471,19.343004567536482,-13.0211735,-0.0019835,0.0000000,9.1762762,-3.7476943,5.0000000,-1.7330422,1.0061991,5.0989566,-5.7623463,38.1908836
4319,-13,-2.982445451150471,19.343004567536482,-13.0206051,-0.0028926,0.0000000,14.2059917,-3.9785058,3.0000000,-3.9590998,1.0111598,7.7036853,-3.9979122,36.1906204
4320,-13,-2.974988811150471,19.343004567536482,-13.0199862,-0.0038017,0.0000000,-5.5719056,-1.3402407,4.0000000,-3.9513087,1.0128984,9.1481218,1.2708274,19.6749229
4321,-13,-2.967532171150471,19.343004567536482,-13.0193205,-0.0047107,0.0000000,-1.3176656,-2.0682683,4.0000000,-4.2721629,1.0132933,6.8618746,0.1356262,20.5940552
4322,-13,-2.960075531150471,19.343004567536482,-13.0186167,0.0043802,43.8016510,5.8557587,-2.7141740,4.0000000,-3.4893916,1.0132165,8.7343168,-1.9389561,18.8138065
4323,-13,-2.952618891150471,19.343004567536482,-13.0178785,0.0034711,34.7107430,5.3935137,-2.7233443,4.0000000,-1.7133961,1.0194614,10.9996357,-3.7332926,19.9058933
4324,-13,-2.945162251150471,19.343004567536482,-13.0171108,0.0025620,25.6198349,-10.0406990,-0.0614984,4.0000000,-0.3119086,1.0175565,9.8056116,0.1889118,21.3170300
4325,-13,-2.937705611150471,19.343004567536482,-13.0163164,0.0016529,16.5289249,-3.9138455,-0.1039063,5.0000000,-0.6747777,1.0158966,8.7436972,0.4669650,8.2536602
4326,-13,-2.930248971150471,19.343004567536482,-13.0155001,0.0009091,9.9173555,-0.1274694,1.7463598,3.0000000,0.4032155,1.0242766,9.0835524,3.0895040,12.8530025
4327,-13,-2.922792331150471,19.343004567536482,-13.0146627,0.0001653,4.9586778,0.3322379,3.1793165,3.0000000,0.5325294,1.0148157,8.0394373,5.8261037,40.6854782
4328,-13,-2.915335691150471,19.343004567536482,-13.0138044,-0.0006612,0.8264463,-1.3761879,1.7369627,4.0000000,1.1668105,1.0038904,5.4602108,2.3071146,15.0561924
4329,-13,-2.907879051150471,19.343004567536482,-13.0129261,-0.0014876,0.0000000,-9.9858322,-0.8394871,4.0000000,-4.0384631,1.0080012,6.5265908,2.3594890,23.5363884
4330,-13,-2.900422411150471,19.343004567536482,-13.0120287,-0.0023140,0.0000000,-2.4789996,-0.7336867,4.0000000,-2.1264508,1.0132568,8.9152889,0.6590773,7.5713372
4331,-13,-2.892965771150471,19.343004567536482,-13.0111132,-0.0032231,0.0000000,-1.0668308,-1.0345548,5.0000000,-2.4214072,1.0144417,8.9426413,0.3522975,6.8858080
4332,-13,-2.885509131150471,19.343004567536482,-13.0101776,-0.0041322,0.0000000,0.9896456,-3.7160523,4.0000000,-2.3151739,1.0191902,10.8197546,-5.1169310,56.4375114
4333,-13,-2.878052491150471,19.343004567536482,-13.0092230,-0.0050413,0.0000000,0.5701046,-1.7025243,4.0000000,-0.2715830,1.0325971,13.3114624,-3.1334655,11.0815449
4334,-13,-2.870595851150471,19.343004567536482,-13.0082493,0.0040496,40.4958687,-2.8157091,-0.2716614,4.0000000,0.4631643,1.0236583,10.6908798,-1.0064871,6.3274117
4335,-13,-2.863139211150471,19.343004567536482,-13.0072565,0.0031405,31.4049587,-2.2589302,-1.9313338,4.0000000,0.1287683,1.0170013,9.0644331,-3.9914358,20.0247650
4336,-13,-2.855682571150471,19.343004567536482,-13.0062447,0.0021488,22.3140488,-4.0891809,-0.1806071,4.0000000,-1.4663552,1.0317991,13.9583702,1.1051410,9.4368401
4337,-13,-2.848225931150471,19.343004567536482,-13.0052147,0.0009091,14.0495872,-14.4851532,2.7414830,3.0000000,-1.2089854,1.0187595,9.5568905,6.6919513,61.1658211
4338,-13,-2.840769291150471,19.343004567536482,-13.0041676,-0.0004132,7.4380164,-2.0270472,-0.1962507,3.0000000,-1.2289187,1.0104901,5.3990121,0.8364174,4.2910910
4339,-13,-2.833312651150471,19.343004567536482,-13.0031052,-0.0016529,2.4793389,-1.1202248,-0.9243205,4.0000000,-1.9425623,1.0249977,11.4766941,0.0939213,6.3022413
4340,-13,-2.825856011150471,19.343004567536482,-13.0020304,-0.0027273,0.8264463,2.8763011,1.7302603,5.0000000,1.4348819,1.0189875,9.6322718,2.0256386,6.5274081
4341,-13,-2.818399371150471,19.343004567536482,-13.0009451,-0.0037190,0.0000000,1.9563562,2.6165299,5.0000000,4.7526765,1.0132934,6.5929575,0.4803835,24.4102402
4342,-13,-3.235971211150471,19.335547927536481,-13.0086536,-0.0046281,0.0000000,-7.0256419,1.2479631,4.0000000,3.0504158,1.0030386,4.0418134,-0.5544897,20.5293369
4343,-13,-3.228514571150471,19.335547927536481,-13.0094976,-0.0037190,0.0000000,3.4259748,2.6805191,4.0000000,3.2011423,1.0017648,2.4150774,2.1598959,21.9767017
4344,-13,-3.221057931150471,19.335547927536481,-13.0102968,-0.0028099,0.0000000,12.0678988,3.7650011,3.0000000,2.8558576,1.0117853,7.2252746,4.6741443,33.3988991
4345,-13,-3.213601291150471,19.335547927536481,-13.0110531,-0.0019008,0.0000000,-20.5627174,1.2497095,4.0000000,1.4415569,1.0183721,9.8619013,1.0578619,50.3109322
4346,-13,-3.206144651150471,19.335547927536481,-13.0117722,-0.0012397,0.0000000,-44.7663231,0.4273855,3.0000000,2.8997545,1.0083613,5.0304008,-2.0449836,91.7009506
4347,-13,-3.198688011150471,19.335547927536481,-13.0124578,-0.0006612,0.0000000,-42.1235542,0.1344382,5.0000000,5.1828046,1.0077670,6.0935993,-4.9139285,86.2871323
4348,-13,-3.191231371150471,19.335547927536481,-13.0131197,-0.0002479,0.0000000,-12.6840801,0.3363593,4.0000000,3.2073276,1.0213856,8.9019985,-2.5346088,27.2066288
4349,-13,-3.183774731150471,19.335547927536481,-13.0137615,0.0000000,0.0000000,1.9713705,-2.3814430,5.0000000,-1.4186485,1.0207351,9.0512028,-3.3442376,19.4683323
4350,-13,-3.176318091150471,19.335547927536481,-13.0143919,0.0000000,0.0000000,-0.7301870,-2.1505482,4.0000000,-3.9895480,1.0086362,7.2972884,-0.3115486,20.8877869
4351,-13,-3.168861451150471,19.335547927536481,-13.0150146,0.0000826,0.8264463,0.5723794,-1.4627864,4.0000000,-2.3268192,1.0048399,4.2682943,-0.5987538,7.5255322
4352,-13,-3.161404811150471,19.335547927536481,-13.0156345,0.0002479,2.4793389,-0.8074567,0.8101016,4.0000000,1.5654173,1.0067737,5.4265604,0.0547859,4.3393292
4353,-13,-3.153948171150471,19.335547927536481,-13.0162554,0.0006612,6.6115704,-0.0790051,0.0219475,4.0000000,-0.1210597,1.0088664,6.4066143,0.1649546,0.1638374
4354,-13,-3.146491531150471,19.335547927536481,-13.0168781,0.0013223,13.2231407,-1.5535498,-1.3712090,5.0000000,-3.1783912,1.0089660,6.8340783,0.4359732,11.0819759
4355,-13,-3.139034891150471,19.335547927536481,-13.0175018,0.0020661,20.6611576,-4.6447515,-0.2612693,3.0000000,-0.3145955,1.0060614,4.3214388,-0.2079432,9.6723957
4356,-13,-3.131578251150471,19.335547927536481,-13.0181246,0.0028926,28.9256191,-22.6132870,2.6382573,3.0000000,-1.4911585,1.0073805,4.2490082,6.7676730,73.6352463
4357,-13,-3.124121611150471,19.335547927536481,-13.0187454,0.0038017,38.0165291,-11.1162663,2.5977495,4.0000000,-1.6167819,1.0132964,8.8843908,6.8122811,50.5661583
4358,-13,-3.116664971150471,19.335547927536481,-13.0193548,-0.0052893,0.0000000,-3.0668437,-0.9345071,4.0000000,-2.0259025,1.0126405,8.9300241,0.1568882,10.2139406
4359,-13,-3.109208331150471,19.335547927536481,-13.0199442,-0.0043802,0.0000000,-16.5339565,0.1434024,4.0000000,0.3503979,1.0093489,5.6106305,-0.0635931,33.7942772
4360,-13,-3.101751691150471,19.335547927536481,-13.0205059,-0.0034711,0.0000000,-14.6797714,1.6457585,4.0000000,4.4434795,1.0160840,10.1053410,-1.1519625,43.4117050
4361,-13,-3.094295051150471,19.335547927536481,-13.0210304,-0.0025620,0.0000000,-7.7949238,-0.6691440,4.0000000,1.5522840,1.0295677,13.8150501,-2.8905721,19.1744518
4362,-13,-3.086838411150471,19.335547927536481,-13.0215073,-0.0017355,0.0000000,-26.5067978,-4.2070189,5.0000000,-5.4678369,1.0231917,9.7382803,-2.9462011,131.8803711
4363,-13,-3.079381771150471,19.335547927536481,-13.0219278,-0.0009917,0.0000000,-30.5938702,-2.9868908,4.0000000,-9.0800123,1.0092560,7.4819279,3.1062307,101.5466080
4364,-13,-3.071925131150471,19.335547927536481,-13.0222807,-0.0004959,0.0000000,-6.6988454,0.4261051,4.0000000,-0.6557274,1.0091519,8.1598463,1.5079377,14.6721907
4365,-13,-3.064468491150471,19.335547927536481,-13.0225611,-0.0002479,0.0000000,5.3090167,2.9606271,3.0000000,2.8726327,1.0091249,6.9693646,3.0486212,25.1652527
4366,-13,-3.057011851150471,19.335547927536481,-13.0227613,-0.0000826,0.0000000,-0.2681766,2.5337291,2.0000000,0.3446748,1.0076388,5.1918526,4.7227831,26.4654770
4367,-13,-3.049555211150471,19.335547927536481,-13.0228767,0.0000000,0.0000000,-12.6151772,1.0015060,3.0000000,-2.5502570,1.0048610,3.7057910,4.5532689,29.4284439
4368,-13,-3.042098571150471,19.335547927536481,-13.0229025,0.0000000,0.0000000,-26.4768581,-0.3711171,4.0000000,-0.1829969,1.0014943,2.0220599,-0.5592372,53.6377525
4369,-13,-3.034641931150471,19.335547927536481,-13.0228395,0.0000000,0.0000000,-5.0112391,2.2651670,3.0000000,5.0472612,1.0060267,5.0652628,-0.5169277,31.2294426
4370,-13,-3.027185291150471,19.335547927536481,-13.0226898,0.0000000,0.0000000,10.3470430,4.0323348,2.0000000,3.5414371,1.0076302,3.9406116,4.5232320,44.7291832
4371,-13,-3.019728651150471,19.335547927536481,-13.0224533,-0.0000826,0.0000000,6.6533561,3.7673552,2.0000000,3.0818083,1.0049231,3.9242804,4.4529018,43.8265533
4372,-13,-3.012272011150471,19.335547927536481,-13.0221357,-0.0004132,0.0000000,-16.6664314,0.1586776,2.0000000,-3.4348342,1.0074662,4.9617124,3.7521894,33.9228020
4373,-13,-3.004815371150471,19.335547927536481,-13.0217419,-0.0009091,0.0000000,-6.2549043,-0.0169788,4.0000000,-2.5179961,1.0088147,7.0061731,2.4840384,12.8957920
4374,-13,-2.997358731150471,19.335547927536481,-13.0212765,-0.0014876,0.0000000,1.0613898,-1.0369490,3.0000000,-1.0081739,1.0101720,8.1610699,-1.0657241,2.2667253
4375,-13,-2.989902091150471,19.335547927536481,-13.0207472,-0.0023967,0.0000000,9.3440285,-3.1560421,5.0000000,-2.7433605,1.0127431,6.8635993,-3.5687234,21.6968098
4376,-13,-2.982445451150471,19.335547927536481,-13.0201597,-0.0033058,0.0000000,14.3747520,-3.9618504,6.0000000,-3.0577178,1.0176826,8.9385128,-4.8659830,35.3829689
4377,-13,-2.974988811150471,19.335547927536481,-13.0195227,-0.0042149,0.0000000,0.5852883,-1.1793222,4.0000000,-1.3292804,1.0207716,10.5650940,-1.0293640,4.7312384
4378,-13,-2.967532171150471,19.335547927536481,-13.0188408,0.0048760,48.7603302,0.3513403,-2.2035811,3.0000000,-4.0347013,1.0154289,7.7503338,-0.3724608,19.7305355
4379,-13,-2.960075531150471,19.335547927536481,-13.0181217,0.0039669,39.6694221,6.7830939,-2.6406748,4.0000000,-3.0577149,1.0121570,9.8200378,-2.2236345,15.3423471
4380,-13,-2.952618891150471,19.335547927536481,-13.0173712,0.0030579,30.5785122,-3.0611627,-0.6786800,4.0000000,-0.5996440,1.0218867,11.7419605,-0.7577159,8.6588545
4381,-13,-2.945162251150471,19.335547927536481,-13.0165920,0.0021488,21.4876041,-8.0085306,1.5635468,4.0000000,1.8340341,1.0189680,8.5673075,1.2930596,27.0210266
4382,-13,-2.937705611150471,19.335547927536481,-13.0157900,0.0013223,13.2231407,-13.1653328,0.0440371,5.0000000,2.8538203,1.0140206,7.9786463,-2.7657461,27.3965454
4383,-13,-2.930248971150471,19.335547927536481,-13.0149670,0.0005785,7.4380164,-2.9124448,1.1954882,5.0000000,3.0592673,1.0192748,8.7278996,-0.6682907,12.3124294
4384,-13,-2.922792331150471,19.335547927536481,-13.0141239,-0.0001653,3.3057852,6.0874419,2.6029882,2.0000000,2.0272157,1.0125018,6.3673658,3.1787608,15.2264557
4385,-13,-2.915335691150471,19.335547927536481,-13.0132627,-0.0009917,0.0000000,0.7978722,2.6440427,2.0000000,0.9350162,1.0044163,3.0857718,4.3530693,26.4689121
4386,-13,-2.907879051150471,19.335547927536481,-13.0123835,-0.0018182,0.0000000,-14.3202257,1.2198732,2.0000000,-2.4290292,1.0111848,6.9644837,4.8687758,35.3645859
4387,-13,-2.900422411150471,19.335547927536481,-13.0114861,-0.0027273,0.0000000,-1.7400508,0.9999062,3.0000000,-0.2168986,1.0168821,8.2433558,2.2167110,7.6923399
4388,-13,-2.892965771150471,19.335547927536481,-13.0105724,-0.0036364,0.0000000,-9.5337534,-0.5075923,3.0000000,-1.6421895,1.0115616,6.8940616,0.6270050,20.7247753
4389,-13,-2.885509131150471,19.335547927536481,-13.0096407,-0.0045455,0.0000000,-17.8169785,-1.6925079,5.0000000,0.1141032,1.0192238,9.7672377,-3.4991188,49.5514107
4390,-13,-2.878052491150471,19.335547927536481,-13.0086908,0.0045455,45.4545441,-2.6848178,-0.3440502,4.0000000,0.9474569,1.0238432,11.5229445,-1.6355573,6.2635956
4391,-13,-2.870595851150471,19.335547927536481,-13.0077238,0.0036364,36.3636360,-0.1689171,0.7716618,4.0000000,0.8318051,1.0167499,9.6370831,0.7115184,2.8848748
4392,-13,-2.863139211150471,19.335547927536481,-13.0067396,0.0026446,27.2727280,-3.1652150,-1.2385955,4.0000000,0.7779893,1.0202408,9.4751806,-3.2551804,12.8855391
4393,-13,-2.855682571150471,19.335547927536481,-13.0057383,0.0015702,18.1818180,-5.3382163,0.5396706,4.0000000,-0.1289354,1.0248735,12.8469887,1.2082766,13.0262613
4394,-13,-2.848225931150471,19.335547927536481,-13.0047207,0.0003306,10.7438021,4.3921595,3.2947340,4.0000000,2.7044928,1.0139279,9.5267019,3.8849752,36.3959885
4395,-13,-2.840769291150471,19.335547927536481,-13.0036879,-0.0009917,4.9586778,-4.0299830,0.6565002,4.0000000,1.4815273,1.0159287,5.4433727,-0.1685269,9.9824638
4396,-13,-2.833312651150471,19.335547927536481,-13.0026417,-0.0022314,0.8264463,-4.0070815,1.3670760,2.0000000,2.5612898,1.0259565,11.5274677,0.1728622,17.0999413
4397,-13,-2.825856011150471,19.335547927536481,-13.0015841,-0.0032231,0.0000000,12.1816559,3.7011685,2.0000000,4.8932719,1.0144743,8.2044258,2.5090652,32.0947304
4398,-13,-2.818399371150471,19.335547927536481,-13.0005178,-0.0041322,0.0000000,16.5516319,4.5543370,4.0000000,6.5978084,1.0076689,4.3854036,2.5108659,50.6746902
4399,-13,-3.228514571150471,19.328091287536481,-13.0095978,-0.0036364,0.0000000,4.5003095,2.9803672,3.0000000,2.1918828,1.0212035,7.9026146,3.7688513,27.3791275
