OID_,RegF2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6948,-13,-4.540883211150471,18.045549207536482,-13.2110262,-0.0047934,15.7024794,-0.2037811,-1.4447765,4.0000000,-0.2921674,1.0688940,20.6750679,-2.5973856,10.3471460
6949,-13,-4.533426571150471,18.045549207536482,-13.2084818,0.0026446,40.4958687,-0.1178377,-1.3597853,4.0000000,-0.3769142,1.0702457,20.8733330,-2.3426564,9.1256399
6950,-13,-4.525969931150471,18.045549207536482,-13.2058649,0.0000826,31.4049587,-0.0899770,-1.2443448,4.0000000,-0.4389968,1.0716658,21.0751896,-2.0496931,7.7283373
6951,-13,-5.077761291150471,18.038092567536481,-13.2238312,-0.0017355,36.3636360,0.0026139,-0.8856531,4.0000000,-0.0131288,1.1838620,32.3856544,-1.7581775,4.4157376
6952,-13,-5.070304651150471,18.038092567536481,-13.2257442,0.0001653,41.3223152,0.2595725,-0.9693129,4.0000000,-0.1533689,1.1859769,32.5442085,-1.7852569,4.6069951
6953,-13,-5.062848011150471,18.038092567536481,-13.2276182,0.0019835,45.4545441,0.4766347,-1.0374022,4.0000000,-0.2681631,1.1875254,32.6598015,-1.8066411,4.8382134
6954,-13,-5.055391371150471,18.038092567536481,-13.2294474,0.0037190,48.7603302,0.6527168,-1.0920517,4.0000000,-0.3592410,1.1886131,32.7409058,-1.8248624,5.0827546
6955,-13,-5.047934731150471,18.038092567536481,-13.2312260,-0.0044628,30.5785122,0.8113900,-1.1404108,4.0000000,-0.4412552,1.1893004,32.7912903,-1.8395663,5.3415227
6956,-13,-5.040478091150471,18.038092567536481,-13.2329521,-0.0027273,34.7107430,0.9677955,-1.1874713,4.0000000,-0.5225854,1.1896151,32.8146095,-1.8523571,5.6337876
6957,-13,-5.033021451150471,18.038092567536481,-13.2346201,-0.0011570,38.0165291,1.1275264,-1.2344450,4.0000000,-0.6064709,1.1895263,32.8080673,-1.8624190,5.9613457
6958,-13,-5.025564811150471,18.038092567536481,-13.2362261,0.0003306,41.3223152,1.2860389,-1.2801080,4.0000000,-0.6908702,1.1890361,32.7708206,-1.8693458,6.3148232
6959,-13,-5.018108171150471,18.038092567536481,-13.2377634,0.0019008,43.8016510,1.4224263,-1.3192930,4.0000000,-0.7652352,1.1881831,32.7063828,-1.8733509,6.6507111
6960,-13,-5.010651531150471,18.038092567536481,-13.2392282,0.0033058,47.1074371,1.5285463,-1.3506807,4.0000000,-0.8252344,1.1870052,32.6154976,-1.8761270,6.9463592
6961,-13,-5.003194891150471,18.038092567536481,-13.2406178,-0.0052893,28.9256191,1.5916439,-1.3712730,4.0000000,-0.8645144,1.1855469,32.5032806,-1.8780315,7.1622405
6962,-13,-4.995738251150471,18.038092567536481,-13.2419310,-0.0038843,32.2314034,1.6175460,-1.3837500,4.0000000,-0.8837792,1.1838744,32.3749161,-1.8837208,7.3127298
6963,-13,-4.988281611150471,18.038092567536481,-13.2431669,-0.0028099,34.7107430,1.6245555,-1.3929065,4.0000000,-0.8906885,1.1820686,32.2353363,-1.8951248,7.4333367
6964,-13,-4.980824971150471,18.038092567536481,-13.2443295,-0.0017355,37.1900826,1.6382676,-1.4053220,4.0000000,-0.8969764,1.1801769,32.0890694,-1.9136676,7.5812831
6965,-13,-4.973368331150471,18.038092567536481,-13.2454166,-0.0005785,38.8429756,1.6653306,-1.4220204,4.0000000,-0.9059183,1.1782295,31.9365177,-1.9381225,7.7616997
6966,-13,-4.965911691150471,18.038092567536481,-13.2464304,0.0004959,41.3223152,1.6801127,-1.4366698,4.0000000,-0.9060296,1.1762464,31.7788982,-1.9673101,7.9228654
6967,-13,-4.958455051150471,18.038092567536481,-13.2473688,0.0014050,43.8016510,1.6614734,-1.4439523,4.0000000,-0.8892443,1.1742380,31.6189804,-1.9986603,8.0231218
6968,-13,-4.950998411150471,18.038092567536481,-13.2482357,0.0023140,45.4545441,1.5927242,-1.4399030,4.0000000,-0.8485910,1.1722333,31.4593220,-2.0312152,8.0341740
6969,-13,-4.943541771150471,18.038092567536481,-13.2490330,0.0031405,47.1074371,1.4766519,-1.4252996,4.0000000,-0.7873540,1.1702788,31.3015327,-2.0632453,7.9787283
6970,-13,-4.936085131150471,18.038092567536481,-13.2497683,0.0038017,48.7603302,1.3298687,-1.4038327,4.0000000,-0.7148877,1.1683919,31.1480083,-2.0927775,7.8998237
6971,-13,-4.928628491150471,18.038092567536481,-13.2504473,-0.0056198,29.7520657,1.1843181,-1.3824873,4.0000000,-0.6469646,1.1665373,30.9967422,-2.1180100,7.8490500
6972,-13,-4.921171851150472,18.038092567536481,-13.2510777,-0.0049587,31.4049587,1.0522927,-1.3637984,4.0000000,-0.5901882,1.1646680,30.8441677,-2.1374085,7.8372645
6973,-13,-4.913715211150471,18.038092567536481,-13.2516632,-0.0043802,32.2314034,0.9442195,-1.3495404,4.0000000,-0.5489101,1.1627390,30.6846619,-2.1501706,7.8589954
6974,-13,-4.906258571150472,18.038092567536481,-13.2522087,-0.0036364,33.0578499,0.8486658,-1.3364700,4.0000000,-0.5187035,1.1607068,30.5143032,-2.1542366,7.8866606
6975,-13,-4.898801931150471,18.038092567536481,-13.2527161,-0.0029752,33.8842964,0.7448665,-1.3195029,4.0000000,-0.4894017,1.1585159,30.3292103,-2.1496041,7.8883634
6976,-13,-4.891345291150472,18.038092567536481,-13.2531891,-0.0024793,34.7107430,0.6360766,-1.2992858,4.0000000,-0.4619524,1.1561524,30.1290531,-2.1366191,7.8668685
6977,-13,-4.883888651150472,18.038092567536481,-13.2536297,-0.0020661,35.5371895,0.5401430,-1.2786278,4.0000000,-0.4427141,1.1536279,29.9099789,-2.1145415,7.8158827
6978,-13,-4.876432011150472,18.038092567536481,-13.2540407,-0.0016529,36.3636360,0.4869821,-1.2641338,4.0000000,-0.4434262,1.1509267,29.6744366,-2.0848415,7.7501960
6979,-13,-4.868975371150472,18.038092567536481,-13.2544222,-0.0013223,36.3636360,0.4867960,-1.2581018,4.0000000,-0.4673568,1.1480542,29.4213657,-2.0488470,7.6686597
6980,-13,-4.861518731150472,18.038092567536481,-13.2547722,-0.0009917,36.3636360,0.5400562,-1.2610992,4.0000000,-0.5141160,1.1450518,29.1521301,-2.0080824,7.5753875
6981,-13,-4.854062091150472,18.038092567536481,-13.2550879,-0.0006612,36.3636360,0.6245680,-1.2685161,4.0000000,-0.5735391,1.1419501,28.8698769,-1.9634930,7.4623051
6982,-13,-4.846605451150472,18.038092567536481,-13.2553616,-0.0003306,36.3636360,0.7267472,-1.2779794,4.0000000,-0.6390077,1.1387875,28.5797615,-1.9169509,7.3311720
6983,-13,-4.839148811150472,18.038092567536481,-13.2555895,-0.0001653,36.3636360,0.8294368,-1.2863605,4.0000000,-0.7027016,1.1356301,28.2833309,-1.8700192,7.1799746
6984,-13,-4.831692171150472,18.038092567536481,-13.2557640,-0.0000826,36.3636360,0.9298583,-1.2929211,4.0000000,-0.7636241,1.1325239,27.9893436,-1.8222179,7.0068440
6985,-13,-4.824235531150472,18.038092567536481,-13.2558813,-0.0001653,36.3636360,1.0246810,-1.2983381,4.0000000,-0.8190851,1.1295142,27.7005291,-1.7775910,6.8272691
6986,-13,-4.816778891150472,18.038092567536481,-13.2559338,-0.0002479,36.3636360,1.1064506,-1.3006805,5.0000000,-0.8655527,1.1266682,27.4231033,-1.7358083,6.6317611
6987,-13,-4.809322251150472,18.038092567536481,-13.2559185,-0.0003306,36.3636360,1.1750878,-1.3011152,4.0000000,-0.9039407,1.1240228,27.1615448,-1.6982896,6.4398675
6988,-13,-4.801865611150472,18.038092567536481,-13.2558317,-0.0004132,36.3636360,1.2350757,-1.3006712,4.0000000,-0.9364249,1.1215968,26.9208412,-1.6649176,6.2570615
6989,-13,-4.794408971150472,18.038092567536481,-13.2556686,-0.0004959,36.3636360,1.2831583,-1.3002585,4.0000000,-0.9606892,1.1194142,26.6998825,-1.6398277,6.1020961
6990,-13,-4.786952331150472,18.038092567536481,-13.2554264,-0.0008264,35.5371895,1.3119611,-1.2969648,4.0000000,-0.9707288,1.1174729,26.5022907,-1.6232008,5.9466476
6991,-13,-4.779495691150472,18.038092567536481,-13.2551041,-0.0011570,34.7107430,1.3199083,-1.2903546,4.0000000,-0.9658529,1.1157514,26.3270874,-1.6148564,5.7890563
6992,-13,-4.772039051150472,18.038092567536481,-13.2547007,-0.0014876,33.8842964,1.3074781,-1.2810724,4.0000000,-0.9442248,1.1142316,26.1713161,-1.6179199,5.6347814
6993,-13,-4.764582411150472,18.038092567536481,-13.2542171,-0.0019008,33.0578499,1.2948751,-1.2749410,4.0000000,-0.9182364,1.1128806,26.0301189,-1.6316456,5.5229793
6994,-13,-4.757125771150472,18.038092567536481,-13.2536545,-0.0024793,31.4049587,1.2836528,-1.2726612,4.0000000,-0.8897294,1.1116686,25.9025211,-1.6555929,5.4600348
6995,-13,-4.749669131150472,18.038092567536481,-13.2530136,-0.0029752,29.7520657,1.2704123,-1.2730774,4.0000000,-0.8577642,1.1105576,25.7868557,-1.6883906,5.4377398
6996,-13,-4.742212491150472,18.038092567536481,-13.2522955,-0.0035537,27.2727280,1.2494386,-1.2753199,4.0000000,-0.8194178,1.1095148,25.6779423,-1.7312220,5.4557686
6997,-13,-4.734755851150472,18.038092567536481,-13.2515020,-0.0043802,24.7933884,1.2268919,-1.2810748,4.0000000,-0.7819406,1.1085117,25.5711002,-1.7802088,5.5284653
6998,-13,-4.727299211150472,18.038092567536481,-13.2506342,-0.0052893,21.4876041,1.2012792,-1.2907512,4.0000000,-0.7442346,1.1075155,25.4638653,-1.8372678,5.6635079
6999,-13,-4.719842571150472,18.038092567536481,-13.2496920,0.0038017,47.9338837,1.1455579,-1.2947710,4.0000000,-0.6915975,1.1064866,25.3533478,-1.8979443,5.7901750
7000,-13,-4.712385931150472,18.038092567536481,-13.2486773,0.0026446,44.6280975,1.0597813,-1.2930964,4.0000000,-0.6268653,1.1053549,25.2320347,-1.9593275,5.9118576
7001,-13,-4.704929291150472,18.038092567536481,-13.2475939,0.0016529,41.3223152,0.9484816,-1.2875136,4.0000000,-0.5537128,1.1041189,25.0962162,-2.0213144,6.0455270
7002,-13,-4.697472651150472,18.038092567536481,-13.2464418,0.0005785,38.0165291,0.8274390,-1.2826288,4.0000000,-0.4802496,1.1027551,24.9446621,-2.0850079,6.2173634
7003,-13,-4.690016011150472,18.038092567536481,-13.2452259,-0.0006612,33.8842964,0.6838837,-1.2750019,4.0000000,-0.4011452,1.1012267,24.7747784,-2.1488585,6.4125695
7004,-13,-4.682559371150472,18.038092567536481,-13.2439470,-0.0019835,28.9256191,0.5212510,-1.2649494,4.0000000,-0.3169275,1.0995560,24.5850334,-2.2129714,6.6267796
7005,-13,-4.675102731150472,18.038092567536481,-13.2426062,-0.0032231,24.7933884,0.3326801,-1.2503259,4.0000000,-0.2238794,1.0977058,24.3730412,-2.2767725,6.8497944
7006,-13,-4.667646091150472,18.038092567536481,-13.2412090,-0.0046281,20.6611576,0.1203124,-1.2315000,4.0000000,-0.1236711,1.0956646,24.1370029,-2.3393290,7.0851083
7007,-13,-4.660189451150472,18.038092567536481,-13.2397566,0.0038843,46.2809906,-0.1146306,-1.2082953,4.0000000,-0.0164899,1.0934516,23.8770313,-2.4001007,7.3308258
7008,-13,-4.652732811150472,18.038092567536481,-13.2382526,0.0024793,41.3223152,-0.3698602,-1.1824937,4.0000000,0.0964329,1.0910454,23.5879002,-2.4614203,7.6050448
7009,-13,-4.645276171150472,18.038092567536481,-13.2367010,0.0009917,35.5371895,-0.6252038,-1.1605794,4.0000000,0.2044032,1.0884438,23.2711315,-2.5255620,7.9337659
7010,-13,-4.637819531150472,18.038092567536481,-13.2351065,-0.0006612,29.7520657,-0.8538325,-1.1509417,4.0000000,0.2955004,1.0856965,22.9289951,-2.5973837,8.3365974
7011,-13,-4.630362891150472,18.038092567536481,-13.2334709,-0.0021488,24.7933884,-1.0557669,-1.1524723,4.0000000,0.3708084,1.0828774,22.5711842,-2.6757529,8.7933884
7012,-13,-4.622906251150471,18.038092567536481,-13.2317924,-0.0038017,19.8347111,-1.2198431,-1.1671251,4.0000000,0.4268215,1.0800480,22.2032928,-2.7610717,9.2953587
7013,-13,-4.615449611150471,18.038092567536481,-13.2300720,-0.0055372,15.7024794,-1.3540993,-1.1900615,4.0000000,0.4682416,1.0772841,21.8376751,-2.8483646,9.8137007
7014,-13,-4.607992971150471,18.038092567536481,-13.2283068,0.0027273,38.8429756,-1.4493903,-1.2212478,4.0000000,0.4922140,1.0746450,21.4808559,-2.9347095,10.3324614
7015,-13,-4.600536331150471,18.038092567536481,-13.2264938,0.0009091,32.2314034,-1.5062248,-1.2575010,4.0000000,0.4995580,1.0722022,21.1421185,-3.0145600,10.8264198
7016,-13,-4.593079691150471,18.038092567536481,-13.2246294,-0.0010744,26.4462814,-1.5013747,-1.3022423,4.0000000,0.4822476,1.0700210,20.8338299,-3.0867321,11.2901592
7017,-13,-4.585623051150471,18.038092567536481,-13.2227097,-0.0030579,20.6611576,-1.4389849,-1.3495679,5.0000000,0.4426673,1.0681731,20.5698051,-3.1418030,11.6774979
7018,-13,-4.578166411150471,18.038092567536481,-13.2207279,-0.0050413,15.7024794,-1.3002738,-1.4034636,5.0000000,0.3751443,1.0667452,20.3597488,-3.1820714,12.0030575
7019,-13,-4.570709771150471,18.038092567536481,-13.2186794,0.0028926,38.8429756,-1.0992739,-1.4544944,4.0000000,0.2847114,1.0658263,20.2235718,-3.1937003,12.1928444
7020,-13,-4.563253131150471,18.038092567536481,-13.2165565,0.0006612,31.4049587,-0.8758236,-1.4913946,4.0000000,0.1818210,1.0654554,20.1713219,-3.1646104,12.1885977
7021,-13,-4.555796491150471,18.038092567536481,-13.2143536,-0.0015702,24.7933884,-0.6663963,-1.5042738,4.0000000,0.0754857,1.0655900,20.1918049,-3.0840333,11.9236460
7022,-13,-4.548339851150471,18.038092567536481,-13.2120676,-0.0038843,18.1818180,-0.4675450,-1.4966816,4.0000000,-0.0339320,1.0661939,20.2809944,-2.9594312,11.4232540
7023,-13,-4.540883211150471,18.038092567536481,-13.2096977,0.0038017,43.8016510,-0.3160631,-1.4605886,4.0000000,-0.1354737,1.0671984,20.4311066,-2.7857034,10.6626272
7024,-13,-4.533426571150471,18.038092567536481,-13.2072439,0.0013223,34.7107430,-0.2208364,-1.3924438,4.0000000,-0.2244531,1.0684713,20.6187782,-2.5604346,9.6322651
7025,-13,-4.525969931150471,18.038092567536481,-13.2047110,-0.0011570,26.4462814,-0.1833305,-1.2930214,4.0000000,-0.2955170,1.0698597,20.8204231,-2.2905259,8.3901415
7026,-13,-5.070304651150471,18.030635927536480,-13.2213345,-0.0041322,32.2314034,0.0014766,-0.8343713,4.0000000,-0.0334921,1.1904864,32.8852158,-1.6352503,4.0094318
7027,-13,-5.062848011150471,18.030635927536480,-13.2231636,-0.0023967,36.3636360,0.2162859,-0.9019227,4.0000000,-0.1541827,1.1926671,33.0443306,-1.6496627,4.0956807
7028,-13,-5.055391371150471,18.030635927536480,-13.2249546,-0.0007438,39.6694221,0.3949721,-0.9563182,4.0000000,-0.2521049,1.1943392,33.1667595,-1.6605315,4.2162223
7029,-13,-5.047934731150471,18.030635927536480,-13.2267008,0.0009917,42.9752083,0.5518051,-1.0034074,4.0000000,-0.3383180,1.1955370,33.2547951,-1.6684967,4.3675218
7030,-13,-5.040478091150471,18.030635927536480,-13.2283983,0.0027273,46.2809906,0.7017386,-1.0488199,4.0000000,-0.4219080,1.1963320,33.3128242,-1.6757319,4.5651193
7031,-13,-5.033021451150471,18.030635927536480,-13.2300444,-0.0057025,28.9256191,0.8526312,-1.0940943,4.0000000,-0.5083265,1.1966923,33.3382759,-1.6798621,4.8083658
7032,-13,-5.025564811150471,18.030635927536480,-13.2316322,-0.0042149,32.2314034,1.0006441,-1.1383469,4.0000000,-0.5950336,1.1966009,33.3313370,-1.6816602,5.0919700
7033,-13,-5.018108171150471,18.030635927536480,-13.2331572,-0.0026446,34.7107430,1.1295757,-1.1770518,4.0000000,-0.6725734,1.1960841,33.2925186,-1.6815301,5.3787704
7034,-13,-5.010651531150471,18.030635927536480,-13.2346144,-0.0012397,38.0165291,1.2346846,-1.2100394,4.0000000,-0.7370583,1.1951836,33.2264061,-1.6830204,5.6571503
7035,-13,-5.003194891150471,18.030635927536480,-13.2360010,0.0001653,41.3223152,1.3069239,-1.2347769,4.0000000,-0.7829378,1.1939770,33.1357651,-1.6866161,5.8901205
7036,-13,-4.995738251150471,18.030635927536480,-13.2373152,0.0015702,43.8016510,1.3481159,-1.2529043,4.0000000,-0.8089592,1.1925380,33.0280647,-1.6968493,6.0798602
7037,-13,-4.988281611150471,18.030635927536480,-13.2385569,0.0026446,46.2809906,1.3737816,-1.2687041,4.0000000,-0.8228801,1.1909395,32.9082298,-1.7145280,6.2537274
7038,-13,-4.980824971150471,18.030635927536480,-13.2397261,0.0038017,47.9338837,1.4040509,-1.2874720,4.0000000,-0.8350347,1.1892316,32.7796707,-1.7399094,6.4522452
7039,-13,-4.973368331150471,18.030635927536480,-13.2408237,-0.0050413,29.7520657,1.4428645,-1.3094130,4.0000000,-0.8482206,1.1874413,32.6440926,-1.7706053,6.6748333
7040,-13,-4.965911691150471,18.030635927536480,-13.2418480,-0.0039669,32.2314034,1.4681634,-1.3286140,4.0000000,-0.8515437,1.1855977,32.5044861,-1.8056842,6.8742909
7041,-13,-4.958455051150471,18.030635927536480,-13.2427998,-0.0030579,34.7107430,1.4635336,-1.3405143,4.0000000,-0.8383436,1.1837385,32.3613510,-1.8426851,7.0131168
7042,-13,-4.950998411150471,18.030635927536480,-13.2436810,-0.0021488,36.3636360,1.4126265,-1.3414453,4.0000000,-0.8017666,1.1818901,32.2180557,-1.8811239,7.0701356
7043,-13,-4.943541771150471,18.030635927536480,-13.2444944,-0.0013223,38.0165291,1.3143654,-1.3312262,4.0000000,-0.7433851,1.1800668,32.0767899,-1.9190674,7.0579891
7044,-13,-4.936085131150471,18.030635927536480,-13.2452459,-0.0006612,39.6694221,1.1834579,-1.3140315,4.0000000,-0.6725726,1.1782905,31.9392128,-1.9554904,7.0293527
7045,-13,-4.928628491150471,18.030635927536480,-13.2459440,-0.0000826,41.3223152,1.0477129,-1.2962803,4.0000000,-0.6046633,1.1765376,31.8014965,-1.9878972,7.0328407
7046,-13,-4.921171851150472,18.030635927536480,-13.2465935,0.0005785,42.1487617,0.9181215,-1.2798349,4.0000000,-0.5457221,1.1747530,31.6604786,-2.0139475,7.0708966
7047,-13,-4.913715211150471,18.030635927536480,-13.2472019,0.0011570,42.9752083,0.8071284,-1.2674657,4.0000000,-0.5018978,1.1728746,31.5114231,-2.0330336,7.1501703
7048,-13,-4.906258571150472,18.030635927536480,-13.2477722,0.0019008,44.6280975,0.7072267,-1.2577307,4.0000000,-0.4696866,1.1708405,31.3497410,-2.0457749,7.2607713
7049,-13,-4.898801931150471,18.030635927536480,-13.2483082,0.0024793,46.2809906,0.6009980,-1.2450057,4.0000000,-0.4408033,1.1686195,31.1696529,-2.0492082,7.3589225
7050,-13,-4.891345291150472,18.030635927536480,-13.2488127,0.0029752,47.9338837,0.4918421,-1.2300633,4.0000000,-0.4155813,1.1661850,30.9700794,-2.0445452,7.4444346
7051,-13,-4.883888651150472,18.030635927536480,-13.2492886,0.0033884,48.7603302,0.4024384,-1.2177631,4.0000000,-0.4022743,1.1635245,30.7497940,-2.0332520,7.5223227
7052,-13,-4.876432011150472,18.030635927536480,-13.2497387,0.0038017,49.5867767,0.3497877,-1.2108734,4.0000000,-0.4074473,1.1606482,30.5089855,-2.0142994,7.5816617
7053,-13,-4.868975371150472,18.030635927536480,-13.2501631,-0.0058678,27.2727280,0.3547037,-1.2135997,4.0000000,-0.4389777,1.1575521,30.2467575,-1.9882215,7.6213531
7054,-13,-4.861518731150472,18.030635927536480,-13.2505589,-0.0054545,27.2727280,0.4128098,-1.2262836,4.0000000,-0.4933006,1.1542654,29.9641838,-1.9592665,7.6560464
7055,-13,-4.854062091150472,18.030635927536480,-13.2509203,-0.0050413,27.2727280,0.5082953,-1.2441468,4.0000000,-0.5613270,1.1508397,29.6639385,-1.9269667,7.6610761
7056,-13,-4.846605451150472,18.030635927536480,-13.2512436,-0.0046281,27.2727280,0.6183849,-1.2619108,4.0000000,-0.6327186,1.1473138,29.3515244,-1.8911030,7.6234627
7057,-13,-4.839148811150472,18.030635927536480,-13.2515202,-0.0043802,27.2727280,0.7357822,-1.2793798,4.0000000,-0.7041454,1.1437547,29.0321693,-1.8546144,7.5600471
7058,-13,-4.831692171150472,18.030635927536480,-13.2517443,-0.0042149,27.2727280,0.8504064,-1.2935252,4.0000000,-0.7707629,1.1402372,28.7098331,-1.8162875,7.4509792
7059,-13,-4.824235531150472,18.030635927536480,-13.2519102,-0.0042149,27.2727280,0.9592341,-1.3041129,4.0000000,-0.8322393,1.1368157,28.3917160,-1.7759864,7.3023882
7060,-13,-4.816778891150472,18.030635927536480,-13.2520103,-0.0042149,27.2727280,1.0563920,-1.3100377,4.0000000,-0.8837599,1.1335460,28.0841866,-1.7363156,7.1075263
7061,-13,-4.809322251150472,18.030635927536480,-13.2520409,-0.0042149,27.2727280,1.1394490,-1.3122431,5.0000000,-0.9254383,1.1305054,27.7936668,-1.6990479,6.8895516
7062,-13,-4.801865611150472,18.030635927536480,-13.2519970,-0.0042149,27.2727280,1.2043628,-1.3098226,4.0000000,-0.9573933,1.1277295,27.5234604,-1.6622519,6.6493158
7063,-13,-4.794408971150472,18.030635927536480,-13.2518749,-0.0042149,27.2727280,1.2523271,-1.3049309,4.0000000,-0.9794874,1.1252131,27.2785244,-1.6303744,6.4156952
7064,-13,-4.786952331150472,18.030635927536480,-13.2516718,-0.0043802,26.4462814,1.2756943,-1.2951428,4.0000000,-0.9862467,1.1229761,27.0582142,-1.6040387,6.1682243
7065,-13,-4.779495691150472,18.030635927536480,-13.2513866,-0.0047107,25.6198349,1.2721583,-1.2798016,4.0000000,-0.9763874,1.1210247,26.8640385,-1.5832157,5.9055266
7066,-13,-4.772039051150472,18.030635927536480,-13.2510185,-0.0050413,24.7933884,1.2453071,-1.2592382,4.0000000,-0.9506278,1.1193225,26.6921673,-1.5678486,5.6258335
7067,-13,-4.764582411150472,18.030635927536480,-13.2505684,-0.0054545,23.9669418,1.2205893,-1.2428433,4.0000000,-0.9231000,1.1178200,26.5405636,-1.5625864,5.4055848
7068,-13,-4.757125771150472,18.030635927536480,-13.2500391,-0.0060331,22.3140488,1.1904528,-1.2280335,4.0000000,-0.8907036,1.1164922,26.4066181,-1.5653635,5.2247281
7069,-13,-4.749669131150472,18.030635927536480,-13.2494307,0.0034711,47.9338837,1.1549307,-1.2147719,4.0000000,-0.8527269,1.1153096,26.2867165,-1.5768169,5.0797491
7070,-13,-4.742212491150472,18.030635927536480,-13.2487459,0.0028926,46.2809906,1.1081129,-1.2024016,4.0000000,-0.8067337,1.1142174,26.1740360,-1.5980694,4.9746852
7071,-13,-4.734755851150472,18.030635927536480,-13.2479858,0.0020661,43.8016510,1.0629547,-1.1954416,4.0000000,-0.7633053,1.1131579,26.0647583,-1.6275779,4.9426160
