OID_,RegA,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3397,-13,-4.936085131150471,17.225318807536478,-13.0413427,-0.0042149,0.0000000,0.6797185,-1.0339291,4.0000000,-0.4537632,1.0167925,10.4085388,-1.6140951,3.0332935
3398,-13,-4.928628491150471,17.225318807536478,-13.0412655,-0.0042975,0.0000000,0.8602555,-1.0961649,4.0000000,-0.5895131,1.0171181,10.5067520,-1.6028168,3.2231135
3399,-13,-4.921171851150471,17.225318807536478,-13.0411558,-0.0044628,0.0000000,1.0757604,-1.1693821,4.0000000,-0.7531050,1.0175433,10.6354799,-1.5856593,3.4860992
3400,-13,-4.913715211150471,17.225318807536478,-13.0410051,-0.0046281,0.0000000,1.2993648,-1.2446258,4.0000000,-0.9255117,1.0180819,10.7972746,-1.5637400,3.8053911
3401,-13,-4.906258571150471,17.225318807536478,-13.0408049,-0.0048760,0.0000000,1.5182376,-1.3159609,4.0000000,-1.0969561,1.0187464,10.9903908,-1.5349656,4.1461992
3402,-13,-4.898801931150471,17.225318807536478,-13.0405474,-0.0051240,0.0000000,1.7160850,-1.3777480,4.0000000,-1.2545488,1.0195370,11.2179642,-1.5009474,4.4691157
3403,-13,-4.891345291150471,17.225318807536478,-13.0402231,-0.0053719,0.0000000,1.8909031,-1.4288678,4.0000000,-1.3930843,1.0204557,11.4769154,-1.4646513,4.7484598
3404,-13,-4.883888651150471,17.225318807536478,-13.0398264,0.0042149,46.2809906,2.0299754,-1.4666696,4.0000000,-1.5027393,1.0215036,11.7641611,-1.4305998,4.9612889
3405,-13,-4.876432011150471,17.225318807536478,-13.0393505,0.0038017,43.8016510,2.1119130,-1.4854645,4.0000000,-1.5739076,1.0226699,12.0769987,-1.3970214,5.0642362
3406,-13,-4.868975371150471,17.225318807536478,-13.0387926,0.0032231,40.4958687,2.1247878,-1.4822611,4.0000000,-1.6003743,1.0239531,12.4101801,-1.3641478,5.0308652
3407,-13,-4.861518731150471,17.225318807536478,-13.0381498,0.0025620,36.3636360,2.0804143,-1.4613507,4.0000000,-1.5947658,1.0253364,12.7571154,-1.3279357,4.8910975
3408,-13,-4.854062091150471,17.225318807536478,-13.0374222,0.0017355,31.4049587,1.9888105,-1.4251715,4.0000000,-1.5642703,1.0267953,13.1141863,-1.2860729,4.6621547
3409,-13,-4.846605451150471,17.225318807536478,-13.0366106,0.0008264,26.4462814,1.8563472,-1.3743554,4.0000000,-1.5116506,1.0283251,13.4773979,-1.2370604,4.3506422
3410,-13,-4.839148811150471,17.225318807536478,-13.0357170,0.0000000,22.3140488,1.7032804,-1.3147750,4.0000000,-1.4480859,1.0299001,13.8405724,-1.1814642,4.0001040
3411,-13,-4.831692171150471,17.225318807536478,-13.0347452,-0.0009091,18.1818180,1.5393686,-1.2484747,4.0000000,-1.3740950,1.0315050,14.1997089,-1.1228545,3.6240640
3412,-13,-4.824235531150471,17.225318807536478,-13.0336981,-0.0019008,14.0495872,1.3736870,-1.1782612,4.0000000,-1.2950550,1.0331218,14.5513363,-1.0614673,3.2443805
3413,-13,-4.816778891150471,17.225318807536478,-13.0325785,-0.0029752,10.7438021,1.1971325,-1.0995654,4.0000000,-1.2083594,1.0347382,14.8938770,-0.9907714,2.8436644
3414,-13,-4.809322251150471,17.225318807536478,-13.0313892,-0.0042149,7.4380164,1.0059730,-1.0080025,4.0000000,-1.1083862,1.0363269,15.2229366,-0.9076189,2.4069676
3415,-13,-4.801865611150471,17.225318807536478,-13.0301371,-0.0054545,4.9586778,0.8107616,-0.9056520,4.0000000,-1.0024329,1.0378336,15.5270996,-0.8088711,1.9609563
3416,-13,-4.794408971150471,17.225318807536478,-13.0288277,0.0031405,41.3223152,0.6293606,-0.7995341,4.0000000,-0.8981485,1.0392581,15.8086615,-0.7009199,1.5477079
3417,-13,-4.786952331150471,17.225318807536478,-13.0274668,0.0019008,34.7107430,0.4631267,-0.6889359,4.0000000,-0.7951301,1.0405905,16.0665836,-0.5827416,1.1712570
3418,-13,-4.779495691150471,17.225318807536478,-13.0260620,0.0006612,28.0991745,0.3104705,-0.5698180,4.0000000,-0.6886073,1.0417997,16.2966824,-0.4510286,0.8275337
3419,-12,-5.540072971150471,17.217862167536481,-12.9254360,0.0006612,6.6115704,0.3111259,2.2718379,4.0000000,3.3690252,1.0014802,2.9339585,1.1746505,20.1544037
3420,-12,-5.532616331150471,17.217862167536481,-12.9258671,0.0010744,10.7438021,0.2620307,2.0892675,4.0000000,3.3736858,1.0029558,4.3085384,0.8048489,17.1905441
3421,-12,-5.525159691150471,17.217862167536481,-12.9264412,0.0016529,16.5289249,0.2416788,1.9182600,4.0000000,3.1531506,1.0049070,5.6156721,0.6833693,14.6055565
3422,-12,-5.517703051150471,17.217862167536481,-12.9271498,0.0023967,23.9669418,0.2327179,1.7610748,4.0000000,2.8678162,1.0072383,6.8507948,0.6543332,12.4031715
3423,-12,-5.510246411150471,17.217862167536481,-12.9279890,0.0032231,32.2314034,0.1994630,1.6131070,4.0000000,2.5633261,1.0098823,8.0142565,0.6628877,10.5368853
3424,-12,-5.502789771150471,17.217862167536481,-12.9289551,0.0041322,41.3223152,0.1565693,1.4803685,4.0000000,2.2629974,1.0127708,9.1084738,0.6977397,9.0186129
3425,-12,-5.495333131150471,17.217862167536481,-12.9300432,-0.0047934,1.6528926,0.0781227,1.3572377,4.0000000,1.9713655,1.0158678,10.1463547,0.7431099,7.7958159
3426,-12,-5.487876491150471,17.217862167536481,-12.9312506,-0.0035537,4.9586778,-0.0283784,1.2433990,4.0000000,1.6907586,1.0191425,11.1325769,0.7960396,6.8275681
3427,-12,-5.480419851150471,17.217862167536481,-12.9325762,-0.0021488,9.9173555,-0.1632268,1.1320239,4.0000000,1.4196138,1.0225713,12.0730572,0.8444341,6.0293684
3428,-12,-5.472963211150471,17.217862167536481,-12.9340172,-0.0006612,16.5289249,-0.3180687,1.0218164,4.0000000,1.1569579,1.0261230,12.9728174,0.8866748,5.3717685
3429,-12,-5.465506571150471,17.217862167536481,-12.9355717,0.0009091,24.7933884,-0.4817109,0.9035715,4.0000000,0.8990334,1.0297488,13.8233700,0.9081098,4.7588797
3430,-12,-5.458049931150471,17.217862167536481,-12.9372358,0.0025620,33.8842964,-0.6442513,0.7813244,4.0000000,0.6518270,1.0333761,14.6216726,0.9108218,4.2281199
3431,-12,-5.450593291150471,17.217862167536481,-12.9390039,0.0042975,42.9752083,-0.7977217,0.6618705,4.0000000,0.4177411,1.0369506,15.3613920,0.9059997,3.8207283
3432,-12,-5.443136651150471,17.217862167536481,-12.9408712,-0.0038843,11.5702477,-0.9461912,0.5528616,4.0000000,0.1996236,1.0404873,16.0549049,0.9060996,3.5825770
3433,-12,-5.435680011150471,17.217862167536481,-12.9428339,-0.0020661,19.0082645,-1.0848842,0.4508397,4.0000000,-0.0056352,1.0439916,16.7107639,0.9073147,3.4638309
3434,-12,-5.428223371150471,17.217862167536481,-12.9448891,-0.0000826,28.0991745,-1.2072432,0.3531143,4.0000000,-0.2000594,1.0474378,17.3268814,0.9062880,3.4249108
3435,-12,-5.420766731150471,17.217862167536481,-12.9470320,0.0020661,37.1900826,-1.3001038,0.2526079,4.0000000,-0.3859443,1.0508037,17.9079113,0.8911601,3.4103131
3436,-12,-5.413310091150471,17.217862167536481,-12.9492598,0.0042975,46.2809906,-1.3578825,0.1484571,4.0000000,-0.5628902,1.0540307,18.4446163,0.8598044,3.4145541
3437,-12,-5.405853451150471,17.217862167536481,-12.9515657,-0.0034711,17.3553715,-1.3648440,0.0386464,4.0000000,-0.7280190,1.0570724,18.9305229,0.8053117,3.4097202
3438,-12,-5.398396811150471,17.217862167536481,-12.9539452,-0.0011570,26.4462814,-1.3264683,-0.0742095,4.0000000,-0.8794947,1.0598418,19.3644695,0.7310758,3.4230545
3439,-12,-5.390940171150471,17.217862167536481,-12.9563875,0.0013223,35.5371895,-1.2298746,-0.1944254,4.0000000,-1.0177120,1.0622849,19.7366047,0.6288612,3.4387581
3440,-12,-5.383483531150471,17.217862167536481,-12.9588861,0.0038017,44.6280975,-1.0993865,-0.3109149,4.0000000,-1.1389995,1.0643638,20.0433826,0.5171698,3.5008490
3441,-12,-5.376026891150471,17.217862167536481,-12.9614305,-0.0038017,18.1818180,-0.9303200,-0.4245763,4.0000000,-1.2428865,1.0660571,20.2899685,0.3937339,3.5844367
3442,-12,-5.368570251150471,17.217862167536481,-12.9640131,-0.0013223,27.2727280,-0.7133299,-0.5410460,4.0000000,-1.3328621,1.0673540,20.4788437,0.2507702,3.6844363
3443,-12,-5.361113611150471,17.217862167536481,-12.9666214,0.0012397,36.3636360,-0.4107004,-0.6710413,4.0000000,-1.4106845,1.0681764,20.5973511,0.0686019,3.7810733
3444,-12,-5.353656971150471,17.217862167536481,-12.9692459,0.0038017,45.4545441,-0.0472537,-0.8079422,4.0000000,-1.4746177,1.0684197,20.6302643,-0.1412666,3.9254339
3445,-12,-5.346200331150471,17.217862167536481,-12.9718704,-0.0037190,19.0082645,0.3339036,-0.9403393,4.0000000,-1.5237393,1.0680381,20.5733280,-0.3569392,4.1397996
3446,-12,-5.338743691150471,17.217862167536481,-12.9744816,-0.0011570,28.0991745,0.6954371,-1.0592767,4.0000000,-1.5557361,1.0671196,20.4383163,-0.5628175,4.4032850
3447,-12,-5.331287051150471,17.217862167536481,-12.9770670,0.0014050,37.1900826,1.0271220,-1.1642314,4.0000000,-1.5706716,1.0657282,20.2335777,-0.7577913,4.6884933
3448,-12,-5.323830411150471,17.217862167536481,-12.9796162,0.0039669,46.2809906,1.2991692,-1.2491304,4.0000000,-1.5699869,1.0639529,19.9684143,-0.9282738,4.9565806
3449,-12,-5.316373771150471,17.217862167536481,-12.9821186,-0.0035537,19.0082645,1.4912452,-1.3094050,4.0000000,-1.5514538,1.0619411,19.6623230,-1.0673562,5.1552296
3450,-12,-5.308917131150471,17.217862167536481,-12.9845695,-0.0013223,27.2727280,1.6127585,-1.3488472,4.0000000,-1.5181576,1.0597991,19.3336182,-1.1795367,5.2765546
3451,-12,-5.301460491150471,17.217862167536481,-12.9869633,0.0011570,36.3636360,1.6821246,-1.3736185,4.0000000,-1.4723653,1.0576086,18.9909840,-1.2748716,5.3385134
3452,-12,-5.294003851150471,17.217862167536481,-12.9892979,0.0036364,45.4545441,1.7040522,-1.3849059,4.0000000,-1.4151217,1.0554453,18.6442795,-1.3546903,5.3398843
3453,-12,-5.286547211150471,17.217862167536481,-12.9915714,-0.0041322,14.0495872,1.6527432,-1.3751720,4.0000000,-1.3435721,1.0533389,18.2985134,-1.4067719,5.2441692
3454,-12,-5.279090571150471,17.217862167536481,-12.9937820,-0.0019835,21.4876041,1.5180722,-1.3411003,4.0000000,-1.2574302,1.0514052,17.9742966,-1.4247705,5.0465407
3455,-12,-5.271633931150471,17.217862167536481,-12.9959354,0.0002479,29.7520657,1.3171231,-1.2865680,4.0000000,-1.1590424,1.0497499,17.6924934,-1.4140939,4.7811937
3456,-12,-5.264177291150471,17.217862167536481,-12.9980345,0.0025620,38.8429756,1.0996618,-1.2247705,4.0000000,-1.0537012,1.0484090,17.4617043,-1.3958399,4.5111637
3457,-13,-5.256720651150471,17.217862167536481,-13.0000868,-0.0053719,9.0909090,0.8929516,-1.1627202,4.0000000,-0.9497607,1.0473630,17.2804871,-1.3756797,4.2608438
3458,-13,-5.249264011150471,17.217862167536481,-13.0020962,-0.0033884,14.8760328,0.7126151,-1.1046005,4.0000000,-0.8529139,1.0465777,17.1439476,-1.3562872,4.0355701
3459,-13,-5.241807371150471,17.217862167536481,-13.0040693,-0.0014876,21.4876041,0.5837689,-1.0593315,4.0000000,-0.7719606,1.0460309,17.0493526,-1.3467026,3.8557520
3460,-13,-5.234350731150471,17.217862167536481,-13.0060091,0.0004959,28.9256191,0.5174921,-1.0311594,4.0000000,-0.7081865,1.0456239,16.9792614,-1.3541323,3.7151949
3461,-13,-5.226894091150471,17.217862167536481,-13.0079174,0.0025620,37.1900826,0.4939527,-1.0158459,4.0000000,-0.6623427,1.0452597,16.9161377,-1.3693491,3.6065259
3462,-13,-5.219437451150471,17.217862167536481,-13.0097933,0.0044628,46.2809906,0.4901685,-1.0070904,4.0000000,-0.6294640,1.0449390,16.8605633,-1.3847167,3.5188160
3463,-13,-5.211980811150471,17.217862167536481,-13.0116377,-0.0037190,13.2231407,0.5128483,-1.0074778,4.0000000,-0.6110287,1.0446433,16.8073044,-1.4039268,3.4576316
3464,-13,-5.204524171150471,17.217862167536481,-13.0134497,-0.0019008,19.0082645,0.5855839,-1.0257192,4.0000000,-0.6130139,1.0443094,16.7515526,-1.4384243,3.4485538
3465,-13,-5.197067531150471,17.217862167536481,-13.0152273,-0.0001653,25.6198349,0.7171983,-1.0650183,4.0000000,-0.6412058,1.0438888,16.6782017,-1.4888307,3.5116506
3466,-13,-5.189610891150471,17.217862167536481,-13.0169659,0.0014876,32.2314034,0.8979965,-1.1200558,4.0000000,-0.6938353,1.0433035,16.5708179,-1.5462762,3.6380074
3467,-13,-5.182154251150471,17.217862167536481,-13.0186586,0.0030579,39.6694221,1.0925525,-1.1782302,4.0000000,-0.7620673,1.0425118,16.4244995,-1.5943930,3.7980487
3468,-13,-5.174697611150471,17.217862167536481,-13.0202980,-0.0052893,7.4380164,1.2962552,-1.2390767,4.0000000,-0.8421017,1.0415355,16.2421627,-1.6360518,4.0010438
3469,-13,-5.167240971150471,17.217862167536481,-13.0218792,-0.0037190,11.5702477,1.4982209,-1.2989671,5.0000000,-0.9273953,1.0403897,16.0238686,-1.6705388,4.2313862
3470,-13,-5.159784331150471,17.217862167536481,-13.0233955,-0.0021488,15.7024794,1.6715211,-1.3488678,5.0000000,-1.0090817,1.0390952,15.7718134,-1.6886538,4.4366241
3471,-13,-5.152327691150471,17.217862167536481,-13.0248413,-0.0007438,20.6611576,1.8035825,-1.3855047,4.0000000,-1.0808336,1.0377328,15.5016069,-1.6901758,4.5893641
3472,-13,-5.144871051150471,17.217862167536481,-13.0262156,0.0005785,26.4462814,1.8996876,-1.4110287,4.0000000,-1.1436547,1.0363363,15.2200899,-1.6784029,4.6917267
3473,-13,-5.137414411150471,17.217862167536481,-13.0275145,0.0016529,32.2314034,1.9775841,-1.4318318,4.0000000,-1.2004542,1.0349363,14.9308691,-1.6632094,4.7774878
3474,-13,-5.129957771150471,17.217862167536481,-13.0287399,0.0028099,38.8429756,2.0295358,-1.4457831,4.0000000,-1.2475977,1.0335469,14.6393433,-1.6439685,4.8333993
3475,-13,-5.122501131150471,17.217862167536481,-13.0298891,0.0038843,45.4545441,2.0378737,-1.4476532,4.0000000,-1.2764114,1.0321771,14.3436718,-1.6188948,4.8270593
3476,-13,-5.115044491150471,17.217862167536481,-13.0309649,-0.0049587,3.3057852,1.9937280,-1.4354956,4.0000000,-1.2786468,1.0308826,14.0575113,-1.5923443,4.7522550
3477,-13,-5.107587851150471,17.217862167536481,-13.0319691,-0.0038843,5.7851238,1.9240614,-1.4174125,4.0000000,-1.2627319,1.0296767,13.7857866,-1.5720931,4.6577048
3478,-13,-5.100131211150471,17.217862167536481,-13.0329056,-0.0029752,8.2644625,1.8600175,-1.4023138,4.0000000,-1.2387953,1.0285617,13.5301895,-1.5658323,4.5892015
3479,-13,-5.092674571150471,17.217862167536481,-13.0337791,-0.0020661,11.5702477,1.8000357,-1.3890171,4.0000000,-1.2073975,1.0275311,13.2889404,-1.5706367,4.5349431
3480,-13,-5.085217931150471,17.217862167536481,-13.0345907,-0.0012397,14.8760328,1.7633040,-1.3834827,4.0000000,-1.1778593,1.0265828,13.0618668,-1.5891061,4.5256968
3481,-13,-5.077761291150471,17.217862167536481,-13.0353432,-0.0004959,18.1818180,1.7534112,-1.3861116,4.0000000,-1.1544169,1.0257121,12.8501425,-1.6178064,4.5580430
3482,-13,-5.070304651150471,17.217862167536481,-13.0360384,0.0002479,22.3140488,1.7754927,-1.3976036,4.0000000,-1.1421498,1.0248954,12.6481581,-1.6530575,4.6302271
3483,-13,-5.062848011150471,17.217862167536481,-13.0366755,0.0009917,26.4462814,1.7965139,-1.4083108,4.0000000,-1.1276535,1.0241278,12.4541473,-1.6889681,4.6963663
3484,-13,-5.055391371150471,17.217862167536481,-13.0372543,0.0017355,30.5785122,1.8178096,-1.4188344,4.0000000,-1.1136788,1.0234197,12.2731342,-1.7239901,4.7617564
3485,-13,-5.047934731150471,17.217862167536481,-13.0377741,0.0023140,33.8842964,1.8366652,-1.4277636,4.0000000,-1.1001041,1.0227690,12.1035852,-1.7554229,4.8149571
3486,-13,-5.040478091150471,17.217862167536481,-13.0382357,0.0028926,37.1900826,1.8531595,-1.4348377,4.0000000,-1.0886821,1.0221673,11.9439783,-1.7809933,4.8526812
3487,-13,-5.033021451150471,17.217862167536481,-13.0386391,0.0033058,39.6694221,1.8436291,-1.4338254,4.0000000,-1.0681893,1.0216118,11.7949791,-1.7994615,4.8472257
3488,-13,-5.025564811150471,17.217862167536481,-13.0389833,0.0036364,41.3223152,1.8019718,-1.4233398,4.0000000,-1.0341609,1.0211040,11.6588097,-1.8125190,4.7946224
3489,-13,-5.018108171150471,17.217862167536481,-13.0392704,0.0039669,42.9752083,1.7056221,-1.3971252,4.0000000,-0.9755563,1.0206490,11.5332394,-1.8186942,4.6698895
3490,-13,-5.010651531150471,17.217862167536481,-13.0395021,0.0042149,44.6280975,1.5586293,-1.3558532,4.0000000,-0.8918762,1.0202465,11.4204092,-1.8198303,4.4833722
3491,-13,-5.003194891150471,17.217862167536481,-13.0396843,0.0044628,46.2809906,1.3677144,-1.3008808,4.0000000,-0.7857538,1.0198892,11.3209562,-1.8160077,4.2528510
3492,-13,-4.995738251150471,17.217862167536481,-13.0398226,0.0047107,47.9338837,1.1613395,-1.2391572,4.0000000,-0.6706153,1.0195746,11.2326488,-1.8076991,4.0117803
3493,-13,-4.988281611150471,17.217862167536481,-13.0399218,0.0048760,48.7603302,0.9698911,-1.1797789,4.0000000,-0.5617494,1.0193028,11.1541424,-1.7978085,3.7979875
3494,-13,-4.980824971150471,17.217862167536481,-13.0399895,0.0048760,48.7603302,0.8160172,-1.1287807,4.0000000,-0.4718604,1.0190716,11.0856113,-1.7857009,3.6177609
3495,-13,-4.973368331150471,17.217862167536481,-13.0400314,-0.0051240,0.0000000,0.6943281,-1.0854850,4.0000000,-0.3992617,1.0188863,11.0319281,-1.7717083,3.4646602
3496,-13,-4.965911691150471,17.217862167536481,-13.0400496,-0.0051240,0.0000000,0.6127497,-1.0543668,5.0000000,-0.3500934,1.0187619,10.9958572,-1.7586404,3.3528917
3497,-13,-4.958455051150471,17.217862167536481,-13.0400486,-0.0051240,0.0000000,0.5767258,-1.0386816,4.0000000,-0.3302531,1.0187221,10.9840269,-1.7471100,3.2898102
3498,-13,-4.950998411150471,17.217862167536481,-13.0400286,-0.0051240,0.0000000,0.6005294,-1.0432755,4.0000000,-0.3507057,1.0187837,10.9990921,-1.7358452,3.2822061
3499,-13,-4.943541771150471,17.217862167536481,-13.0399895,0.0048760,48.7603302,0.6730440,-1.0655653,4.0000000,-0.4063639,1.0189428,11.0444355,-1.7247667,3.3328867
3500,-13,-4.936085131150471,17.217862167536481,-13.0399275,0.0048760,48.7603302,0.8026965,-1.1071000,4.0000000,-0.5018386,1.0191960,11.1186972,-1.7123613,3.4497843
3501,-13,-4.928628491150471,17.217862167536481,-13.0398378,0.0047107,47.9338837,0.9827743,-1.1649864,4.0000000,-0.6332966,1.0195540,11.2204618,-1.6966761,3.6404710
3502,-13,-4.921171851150471,17.217862167536481,-13.0397139,0.0044628,46.2809906,1.1961222,-1.2323129,4.0000000,-0.7907824,1.0200270,11.3531294,-1.6738434,3.8947852
3503,-13,-4.913715211150471,17.217862167536481,-13.0395470,0.0042149,44.6280975,1.4080205,-1.2978616,4.0000000,-0.9522336,1.0206192,11.5181208,-1.6434895,4.1782379
3504,-13,-4.906258571150471,17.217862167536481,-13.0393276,0.0038843,42.9752083,1.6094970,-1.3578798,4.0000000,-1.1087004,1.0213336,11.7156191,-1.6070591,4.4631886
3505,-13,-4.898801931150471,17.217862167536481,-13.0390491,0.0035537,41.3223152,1.7879025,-1.4082329,4.0000000,-1.2503297,1.0221757,11.9414854,-1.5661360,4.7168236
3506,-13,-4.891345291150471,17.217862167536481,-13.0387049,0.0032231,39.6694221,1.9381496,-1.4474102,4.0000000,-1.3691617,1.0231390,12.1949549,-1.5256586,4.9163404
3507,-13,-4.883888651150471,17.217862167536481,-13.0382881,0.0027273,37.1900826,2.0563974,-1.4753306,4.0000000,-1.4619977,1.0242068,12.4706287,-1.4886636,5.0552731
3508,-13,-4.876432011150471,17.217862167536481,-13.0377951,0.0022314,34.7107430,2.1219556,-1.4863431,4.0000000,-1.5196499,1.0253763,12.7663317,-1.4530364,5.0937195
3509,-13,-4.868975371150471,17.217862167536481,-13.0372200,0.0015702,31.4049587,2.1271179,-1.4789249,4.0000000,-1.5369335,1.0266392,13.0740900,-1.4209162,5.0192595
3510,-13,-4.861518731150471,17.217862167536481,-13.0365620,0.0008264,27.2727280,2.0803227,-1.4560938,4.0000000,-1.5256312,1.0279658,13.3907213,-1.3865563,4.8559031
3511,-13,-4.854062091150471,17.217862167536481,-13.0358219,0.0000000,23.1404953,1.9910260,-1.4197993,4.0000000,-1.4914740,1.0293516,13.7132454,-1.3481246,4.6158171
3512,-13,-4.846605451150471,17.217862167536481,-13.0349989,-0.0008264,19.0082645,1.8566698,-1.3680979,4.0000000,-1.4344050,1.0307932,14.0391617,-1.3017910,4.2927184
3513,-13,-4.839148811150471,17.217862167536481,-13.0340958,-0.0016529,15.7024794,1.7001934,-1.3071129,4.0000000,-1.3637165,1.0322561,14.3626127,-1.2505093,3.9280357
3514,-13,-4.831692171150471,17.217862167536481,-13.0331154,-0.0025620,12.3966942,1.5324515,-1.2394547,4.0000000,-1.2839164,1.0337322,14.6801729,-1.1949930,3.5418406
3515,-13,-4.824235531150471,17.217862167536481,-13.0320597,-0.0035537,9.0909090,1.3654436,-1.1690398,4.0000000,-1.2010382,1.0352068,14.9894953,-1.1370414,3.1614892
3516,-13,-4.816778891150471,17.217862167536481,-13.0309343,-0.0046281,6.6115704,1.1916331,-1.0918298,4.0000000,-1.1107811,1.0366634,15.2884951,-1.0728784,2.7689090
3517,-13,-4.809322251150471,17.217862167536481,-13.0297403,0.0041322,46.2809906,1.0059992,-1.0033007,4.0000000,-1.0100884,1.0380840,15.5757465,-0.9965128,2.3485808
3518,-13,-4.801865611150471,17.217862167536481,-13.0284834,0.0028926,39.6694221,0.8179691,-0.9048899,4.0000000,-0.9033998,1.0394236,15.8392506,-0.9063800,1.9191426
3519,-13,-4.794408971150471,17.217862167536481,-13.0271702,0.0015702,33.0578499,0.6435542,-0.8028612,4.0000000,-0.7988880,1.0406771,16.0801086,-0.8068343,1.5183616
3520,-13,-4.786952331150471,17.217862167536481,-13.0258055,0.0003306,27.2727280,0.4858283,-0.6977968,4.0000000,-0.6980650,1.0418292,16.3002453,-0.6975286,1.1540239
3521,-13,-4.779495691150471,17.217862167536481,-13.0243959,-0.0009091,21.4876041,0.3409358,-0.5845801,4.0000000,-0.5940804,1.0428623,16.4938240,-0.5750798,0.8155220
