OID_,RegL,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1796,-12,-2.363544331150472,19.909709207536480,-12.9421120,-0.0033058,4.9586778,0.1648182,-0.5108901,4.0000000,-0.4723110,1.0227897,12.1186256,-0.5494692,0.7784858
1797,-12,-2.356087691150472,19.909709207536480,-12.9412813,-0.0039669,3.3057852,0.1249082,-0.4734338,4.0000000,-0.3687220,1.0231509,12.2152758,-0.5781455,0.6993669
1798,-12,-2.348631051150472,19.909709207536480,-12.9404087,-0.0047934,1.6528926,0.0723168,-0.4118823,4.0000000,-0.2393863,1.0233901,12.2792368,-0.5843784,0.5717778
1799,-12,-2.341174411150472,19.909709207536480,-12.9395027,0.0042975,44.6280975,0.0177463,-0.3409806,4.0000000,-0.1075757,1.0234929,12.3036966,-0.5743855,0.4555832
1800,-12,-2.333717771150472,19.909709207536480,-12.9385700,0.0033884,38.0165291,-0.0303583,-0.2696343,4.0000000,0.0124221,1.0234460,12.2896919,-0.5516906,0.3705623
1801,-12,-2.326261131150472,19.909709207536480,-12.9376192,0.0024793,31.4049587,-0.0706042,-0.2003319,4.0000000,0.1180796,1.0232433,12.2382584,-0.5187435,0.3182636
1802,-12,-2.318804491150472,19.909709207536480,-12.9366579,0.0015702,25.6198349,-0.0996907,-0.1386137,4.0000000,0.2032471,1.0229210,12.1527786,-0.4804746,0.2933460
1803,-12,-2.311347851150472,19.909709207536480,-12.9356918,0.0006612,20.6611576,-0.1187297,-0.0833316,4.0000000,0.2711679,1.0225005,12.0403929,-0.4378310,0.2844572
1804,-12,-2.303891211150472,19.909709207536480,-12.9347267,-0.0002479,15.7024794,-0.1281338,-0.0319091,4.0000000,0.3245912,1.0219945,11.9054213,-0.3884093,0.2821039
1805,-12,-2.296434571150472,19.909709207536480,-12.9337683,-0.0011570,11.5702477,-0.1271352,0.0102408,4.0000000,0.3581948,1.0214261,11.7518826,-0.3377131,0.2781064
1806,-12,-2.288977931150472,19.909709207536480,-12.9328213,-0.0020661,8.2644625,-0.1168384,0.0381100,4.0000000,0.3678306,1.0208393,11.5902157,-0.2916106,0.2625096
1807,-12,-2.281521291150472,19.909709207536480,-12.9318867,-0.0030579,4.9586778,-0.0966263,0.0460183,4.0000000,0.3453169,1.0202718,11.4308052,-0.2532802,0.2211064
1808,-12,-2.274064651150472,19.909709207536480,-12.9309664,-0.0040496,2.4793389,-0.0728899,0.0361078,4.0000000,0.2982556,1.0197691,11.2889900,-0.2260400,0.1649841
1809,-12,-2.266608011150472,19.909709207536480,-12.9300556,-0.0049587,0.8264463,-0.0509761,0.0195604,4.0000000,0.2416204,1.0193732,11.1785212,-0.2024996,0.1125204
1810,-12,-2.259151371150472,19.909709207536480,-12.9291515,0.0042149,43.8016510,-0.0344323,0.0123197,4.0000000,0.1972332,1.0190618,11.0922680,-0.1725938,0.0753383
1811,-12,-2.251694731150472,19.909709207536480,-12.9282522,0.0033058,36.3636360,-0.0234204,0.0138965,4.0000000,0.1675600,1.0188245,11.0235701,-0.1397669,0.0516741
1812,-12,-2.244238091150473,19.909709207536480,-12.9273539,0.0023967,29.7520657,-0.0154080,0.0231982,4.0000000,0.1480377,1.0186363,10.9703350,-0.1016414,0.0359765
1813,-12,-2.236781451150473,19.909709207536480,-12.9264584,0.0014876,23.9669418,-0.0092663,0.0411682,4.0000000,0.1405268,1.0184770,10.9263000,-0.0581905,0.0278945
1814,-12,-2.229324811150473,19.909709207536480,-12.9255638,0.0006612,19.0082645,-0.0028282,0.0687768,4.0000000,0.1452312,1.0183420,10.8876429,-0.0076777,0.0272665
1815,-12,-2.221868171150473,19.909709207536480,-12.9246721,-0.0002479,14.0495872,0.0071247,0.1088660,4.0000000,0.1652531,1.0182050,10.8498735,0.0524788,0.0366119
1816,-12,-2.646896651150472,19.902252567536479,-12.9624043,-0.0034711,0.0000000,-0.4680752,-0.9388996,4.0000000,0.1266072,1.0173661,10.5886631,-2.0044065,4.6349034
1817,-12,-2.639440011150472,19.902252567536479,-12.9621620,-0.0036364,0.0000000,-0.2879059,-0.9681258,4.0000000,0.0393990,1.0174474,10.6149359,-1.9756505,4.4921803
1818,-12,-2.631983371150472,19.902252567536479,-12.9619274,-0.0038017,0.0000000,-0.1000400,-1.0010160,4.0000000,-0.0536024,1.0175910,10.6601229,-1.9484297,4.3725314
1819,-12,-2.624526731150472,19.902252567536479,-12.9616957,-0.0039669,0.0000000,0.0675400,-1.0296282,4.0000000,-0.1382201,1.0177835,10.7194138,-1.9210361,4.2687197
1820,-12,-2.617070091150472,19.902252567536479,-12.9614611,-0.0040496,0.0000000,0.2119799,-1.0532658,4.0000000,-0.2134653,1.0180122,10.7885809,-1.8930662,4.1771994
1821,-12,-2.609613451150472,19.902252567536479,-12.9612198,-0.0042149,0.0000000,0.3167036,-1.0678177,4.0000000,-0.2686070,1.0182599,10.8624096,-1.8670284,4.0918689
1822,-12,-2.602156811150472,19.902252567536479,-12.9609671,-0.0043802,0.0000000,0.4087878,-1.0798113,4.0000000,-0.3168776,1.0185088,10.9366102,-1.8427451,4.0115047
1823,-12,-2.594700171150472,19.902252567536479,-12.9607029,-0.0045455,0.0000000,0.4831759,-1.0863962,4.0000000,-0.3572537,1.0187535,11.0092363,-1.8155388,3.9199982
1824,-12,-2.587243531150472,19.902252567536479,-12.9604225,-0.0047107,0.0000000,0.5645360,-1.0950446,4.0000000,-0.4024085,1.0189952,11.0784235,-1.7876806,3.8334875
1825,-12,-2.579786891150472,19.902252567536479,-12.9601240,-0.0050413,0.0000000,0.6585234,-1.1073327,4.0000000,-0.4568311,1.0192372,11.1471710,-1.7578344,3.7558181
1826,-12,-2.572330251150472,19.902252567536479,-12.9598055,0.0046281,47.9338837,0.7570282,-1.1194295,4.0000000,-0.5179953,1.0194883,11.2199516,-1.7208637,3.6694653
1827,-12,-2.564873611150472,19.902252567536479,-12.9594612,0.0043802,46.2809906,0.8253845,-1.1220893,4.0000000,-0.5676035,1.0197532,11.2951126,-1.6765749,3.5583644
1828,-12,-2.557416971150472,19.902252567536479,-12.9590883,0.0040496,43.8016510,0.8623862,-1.1148840,4.0000000,-0.6034481,1.0200344,11.3738279,-1.6263199,3.4197929
1829,-12,-2.549960331150472,19.902252567536479,-12.9586859,0.0036364,41.3223152,0.8708988,-1.0971019,4.0000000,-0.6263142,1.0203228,11.4550400,-1.5678897,3.2426260
1830,-12,-2.542503691150472,19.902252567536479,-12.9582520,0.0031405,38.0165291,0.8574139,-1.0696797,4.0000000,-0.6386933,1.0206146,11.5375080,-1.5006661,3.0262184
1831,-12,-2.535047051150472,19.902252567536479,-12.9577856,0.0026446,34.7107430,0.8258280,-1.0338343,4.0000000,-0.6412218,1.0209132,11.6192245,-1.4264470,2.7793570
1832,-12,-2.527590411150472,19.902252567536479,-12.9572859,0.0020661,31.4049587,0.7676219,-0.9858353,4.0000000,-0.6293864,1.0212076,11.7010489,-1.3422842,2.4962459
1833,-12,-2.520133771150472,19.902252567536479,-12.9567547,0.0014876,28.0991745,0.6828027,-0.9248509,4.0000000,-0.5992338,1.0214930,11.7799520,-1.2504680,2.1845391
1834,-12,-2.512677131150472,19.902252567536479,-12.9561920,0.0008264,23.9669418,0.5625318,-0.8451513,4.0000000,-0.5406494,1.0217615,11.8527927,-1.1496533,1.8412557
1835,-12,-2.505220491150472,19.902252567536479,-12.9556017,0.0000826,19.8347111,0.4289008,-0.7538345,4.0000000,-0.4606220,1.0219814,11.9129782,-1.0470471,1.5033863
1836,-12,-2.497763851150472,19.902252567536479,-12.9549894,-0.0004959,16.5289249,0.2887938,-0.6499735,4.0000000,-0.3586832,1.0221336,11.9549236,-0.9412639,1.1790361
1837,-12,-2.490307211150472,19.902252567536479,-12.9543591,-0.0011570,13.2231407,0.1625198,-0.5435640,4.0000000,-0.2482249,1.0222027,11.9735203,-0.8389030,0.9055618
1838,-12,-2.482850571150472,19.902252567536479,-12.9537172,-0.0018182,9.9173555,0.0564757,-0.4363641,4.0000000,-0.1342940,1.0221707,11.9645147,-0.7384341,0.6835703
1839,-12,-2.475393931150472,19.902252567536479,-12.9530725,-0.0024793,7.4380164,-0.0168236,-0.3389326,4.0000000,-0.0344677,1.0220546,11.9324484,-0.6433976,0.5189238
1840,-12,-2.467937291150472,19.902252567536479,-12.9524288,-0.0030579,4.9586778,-0.0655925,-0.2498338,4.0000000,0.0534478,1.0218674,11.8805361,-0.5531155,0.4013093
1841,-12,-2.460480651150472,19.902252567536479,-12.9517908,-0.0035537,3.3057852,-0.0928187,-0.1742097,4.0000000,0.1246101,1.0216209,11.8148813,-0.4730294,0.3250119
1842,-12,-2.453024011150472,19.902252567536479,-12.9511642,-0.0041322,1.6528926,-0.1008744,-0.1141106,4.0000000,0.1739294,1.0213510,11.7389278,-0.4021506,0.2703649
1843,-12,-2.445567371150472,19.902252567536479,-12.9505520,-0.0045455,0.8264463,-0.0903096,-0.0817068,4.0000000,0.1858021,1.0210743,11.6595211,-0.3492157,0.2215393
1844,-12,-2.438110731150472,19.902252567536479,-12.9499540,0.0048760,49.5867767,-0.0663755,-0.0781731,4.0000000,0.1561420,1.0208130,11.5880413,-0.3124883,0.1675268
1845,-12,-2.430654091150472,19.902252567536479,-12.9493685,0.0043802,45.4545441,-0.0332185,-0.1044864,4.0000000,0.0831827,1.0206100,11.5318089,-0.2921555,0.1160761
1846,-12,-2.423197451150472,19.902252567536479,-12.9487896,0.0038843,41.3223152,0.0017571,-0.1492641,4.0000000,-0.0157302,1.0204937,11.4969263,-0.2827981,0.0894001
1847,-12,-2.415740811150472,19.902252567536479,-12.9482098,0.0033058,37.1900826,0.0372941,-0.2081262,4.0000000,-0.1306327,1.0204654,11.4884777,-0.2856198,0.1042539
1848,-12,-2.408284171150472,19.902252567536479,-12.9476223,0.0027273,33.0578499,0.0719773,-0.2733559,4.0000000,-0.2492820,1.0205283,11.5058737,-0.2974299,0.1670206
1849,-12,-2.400827531150472,19.902252567536479,-12.9470177,0.0020661,28.9256191,0.1050379,-0.3396214,4.0000000,-0.3596259,1.0206929,11.5518684,-0.3196168,0.2741483
1850,-12,-2.393370891150472,19.902252567536479,-12.9463882,0.0013223,24.7933884,0.1322929,-0.3978488,4.0000000,-0.4463171,1.0209461,11.6216707,-0.3493806,0.4041580
1851,-12,-2.385914251150472,19.902252567536479,-12.9457264,0.0005785,20.6611576,0.1564794,-0.4522582,4.0000000,-0.5137362,1.0212749,11.7121735,-0.3907803,0.5550426
1852,-12,-2.378457611150472,19.902252567536479,-12.9450254,-0.0002479,16.5289249,0.1720572,-0.4963552,4.0000000,-0.5518780,1.0216769,11.8211126,-0.4408325,0.7044297
1853,-12,-2.371000971150472,19.902252567536479,-12.9442806,-0.0010744,13.2231407,0.1729026,-0.5206105,4.0000000,-0.5497618,1.0221288,11.9425421,-0.4914593,0.8093433
1854,-12,-2.363544331150472,19.902252567536479,-12.9434872,-0.0019008,9.9173555,0.1523252,-0.5136742,4.0000000,-0.4951129,1.0225928,12.0685291,-0.5322354,0.8197185
1855,-12,-2.356087691150472,19.902252567536479,-12.9426451,-0.0026446,7.4380164,0.1134617,-0.4737169,4.0000000,-0.3920420,1.0230187,12.1822891,-0.5553918,0.7274827
1856,-12,-2.348631051150472,19.902252567536479,-12.9417591,-0.0034711,4.9586778,0.0626539,-0.4080855,4.0000000,-0.2599254,1.0233305,12.2632790,-0.5562456,0.5813311
1857,-12,-2.341174411150472,19.902252567536479,-12.9408379,-0.0043802,3.3057852,0.0100827,-0.3301096,4.0000000,-0.1215328,1.0234932,12.3067970,-0.5386864,0.4425405
1858,-12,-2.333717771150472,19.902252567536479,-12.9398880,0.0047107,47.1074371,-0.0357949,-0.2503420,4.0000000,0.0072777,1.0235060,12.3083601,-0.5079616,0.3408233
1859,-12,-2.326261131150472,19.902252567536479,-12.9389181,0.0038017,40.4958687,-0.0707666,-0.1749680,4.0000000,0.1191088,1.0233588,12.2681446,-0.4690449,0.2793853
1860,-12,-2.318804491150472,19.902252567536479,-12.9379368,0.0028099,33.8842964,-0.0942695,-0.1055297,4.0000000,0.2115513,1.0230726,12.1945448,-0.4226106,0.2489242
1861,-12,-2.311347851150472,19.902252567536479,-12.9369507,0.0019008,28.0991745,-0.1069839,-0.0411020,4.0000000,0.2877676,1.0226767,12.0890446,-0.3699717,0.2390288
1862,-12,-2.303891211150472,19.902252567536479,-12.9359665,0.0009917,22.3140488,-0.1092467,0.0171367,4.0000000,0.3474315,1.0221887,11.9588394,-0.3131582,0.2411346
1863,-12,-2.296434571150472,19.902252567536479,-12.9349890,0.0000826,17.3553715,-0.1020657,0.0647176,4.0000000,0.3860626,1.0216236,11.8069315,-0.2566274,0.2447012
1864,-12,-2.288977931150472,19.902252567536479,-12.9340239,-0.0008264,13.2231407,-0.0871178,0.0992252,4.0000000,0.4017108,1.0210265,11.6433945,-0.2032603,0.2377615
1865,-12,-2.281521291150472,19.902252567536479,-12.9330740,-0.0018182,9.0909090,-0.0669637,0.1109624,4.0000000,0.3829006,1.0204480,11.4819794,-0.1609759,0.2040508
1866,-12,-2.274064651150472,19.902252567536479,-12.9321384,-0.0028099,5.7851238,-0.0468333,0.1018523,4.0000000,0.3353181,1.0199326,11.3369665,-0.1316135,0.1504127
1867,-12,-2.266608011150472,19.902252567536479,-12.9312162,-0.0037190,3.3057852,-0.0299819,0.0851592,4.0000000,0.2768257,1.0195299,11.2232504,-0.1065073,0.0989116
1868,-12,-2.259151371150472,19.902252567536479,-12.9303017,-0.0045455,1.6528926,-0.0175577,0.0735337,4.0000000,0.2250185,1.0192195,11.1370382,-0.0779511,0.0631004
1869,-12,-2.251694731150472,19.902252567536479,-12.9293938,0.0045455,45.4545441,-0.0091786,0.0716518,4.0000000,0.1888062,1.0189800,11.0714216,-0.0455025,0.0433177
1870,-12,-2.244238091150473,19.902252567536479,-12.9284897,0.0035537,38.0165291,-0.0027907,0.0779620,4.0000000,0.1628542,1.0188069,11.0220032,-0.0069302,0.0332872
1871,-12,-2.236781451150473,19.902252567536479,-12.9275885,0.0026446,31.4049587,0.0028295,0.0931652,4.0000000,0.1492449,1.0186710,10.9825935,0.0370855,0.0321395
1872,-12,-2.229324811150473,19.902252567536479,-12.9266901,0.0018182,25.6198349,0.0092278,0.1165550,4.0000000,0.1476710,1.0185599,10.9525232,0.0854389,0.0392180
1873,-12,-2.646896651150472,19.894795927536478,-12.9637156,-0.0024793,0.8264463,-0.5568455,-0.9191685,4.0000000,0.1440859,1.0145639,9.7029142,-1.9824228,4.6421256
1874,-12,-2.639440011150472,19.894795927536478,-12.9634800,-0.0027273,0.0000000,-0.3535459,-0.9587371,4.0000000,0.0482102,1.0146596,9.7355986,-1.9656844,4.5286727
1875,-12,-2.631983371150472,19.894795927536478,-12.9632530,-0.0028926,0.0000000,-0.1484109,-0.9986483,4.0000000,-0.0509495,1.0148177,9.7885294,-1.9463470,4.4289241
1876,-12,-2.624526731150472,19.894795927536478,-12.9630299,-0.0030579,0.0000000,0.0441478,-1.0370747,4.0000000,-0.1457811,1.0150208,9.8566179,-1.9283683,4.3570890
1877,-12,-2.617070091150472,19.894795927536478,-12.9628048,-0.0031405,0.0000000,0.2083881,-1.0678525,4.0000000,-0.2291254,1.0152560,9.9353085,-1.9065796,4.2894406
1878,-12,-2.609613451150472,19.894795927536478,-12.9625721,-0.0033058,0.0000000,0.3326541,-1.0891955,4.0000000,-0.2931069,1.0155133,10.0199289,-1.8852841,4.2272282
1879,-12,-2.602156811150472,19.894795927536478,-12.9623289,-0.0034711,0.0000000,0.4361605,-1.1046240,4.0000000,-0.3467708,1.0157815,10.1041279,-1.8624773,4.1574936
1880,-12,-2.594700171150472,19.894795927536478,-12.9620724,-0.0036364,0.0000000,0.5202823,-1.1155488,4.0000000,-0.3925797,1.0160462,10.1899252,-1.8385179,4.0883265
1881,-12,-2.587243531150472,19.894795927536478,-12.9617987,-0.0038017,0.0000000,0.6024870,-1.1254804,4.0000000,-0.4387880,1.0163099,10.2730646,-1.8121729,4.0150661
1882,-12,-2.579786891150472,19.894795927536478,-12.9615078,-0.0040496,0.0000000,0.6932609,-1.1369236,4.0000000,-0.4935219,1.0165830,10.3560419,-1.7803252,3.9401035
1883,-12,-2.572330251150472,19.894795927536478,-12.9611940,-0.0042975,0.0000000,0.7911971,-1.1493481,4.0000000,-0.5572346,1.0168698,10.4445124,-1.7414616,3.8621750
1884,-12,-2.564873611150472,19.894795927536478,-12.9608545,-0.0044628,0.0000000,0.8590453,-1.1524597,4.0000000,-0.6111196,1.0171775,10.5395088,-1.6937999,3.7588155
1885,-12,-2.557416971150472,19.894795927536478,-12.9604874,-0.0047107,0.0000000,0.8975502,-1.1453222,4.0000000,-0.6540982,1.0175146,10.6417971,-1.6365463,3.6182985
1886,-12,-2.549960331150472,19.894795927536478,-12.9600887,-0.0050413,0.0000000,0.9048114,-1.1263074,4.0000000,-0.6843561,1.0178770,10.7502384,-1.5682585,3.4305239
1887,-12,-2.542503691150472,19.894795927536478,-12.9596586,0.0045455,47.1074371,0.8934560,-1.0992079,4.0000000,-0.7062899,1.0182586,10.8650475,-1.4921259,3.2094040
1888,-12,-2.535047051150472,19.894795927536478,-12.9591961,0.0041322,43.8016510,0.8603989,-1.0621649,4.0000000,-0.7179006,1.0186650,10.9846945,-1.4064291,2.9498990
1889,-12,-2.527590411150472,19.894795927536478,-12.9587002,0.0036364,40.4958687,0.7996895,-1.0131252,4.0000000,-0.7149005,1.0190924,11.1087704,-1.3113497,2.6556902
1890,-12,-2.520133771150472,19.894795927536478,-12.9581709,0.0031405,37.1900826,0.7092777,-0.9498858,4.0000000,-0.6903878,1.0195218,11.2325926,-1.2093838,2.3271289
1891,-12,-2.512677131150472,19.894795927536478,-12.9576111,0.0025620,33.0578499,0.5901324,-0.8713924,4.0000000,-0.6400889,1.0199422,11.3539543,-1.1026957,1.9766802
1892,-12,-2.505220491150472,19.894795927536478,-12.9570227,0.0019008,28.9256191,0.4562881,-0.7798715,4.0000000,-0.5659326,1.0203259,11.4621868,-0.9938104,1.6197927
1893,-12,-2.497763851150472,19.894795927536478,-12.9564104,0.0012397,24.7933884,0.3174780,-0.6772527,4.0000000,-0.4692848,1.0206480,11.5541506,-0.8852207,1.2779788
1894,-12,-2.490307211150472,19.894795927536478,-12.9557800,0.0004959,20.6611576,0.1880063,-0.5689284,4.0000000,-0.3574863,1.0208948,11.6224003,-0.7803704,0.9770997
1895,-12,-2.482850571150472,19.894795927536478,-12.9551373,-0.0002479,16.5289249,0.0778532,-0.4590079,4.0000000,-0.2391886,1.0210413,11.6616669,-0.6788272,0.7290103
1896,-12,-2.475393931150472,19.894795927536478,-12.9544907,-0.0009917,13.2231407,-0.0004387,-0.3569343,4.0000000,-0.1294328,1.0210906,11.6752548,-0.5844358,0.5405822
1897,-12,-2.467937291150472,19.894795927536478,-12.9538431,-0.0016529,9.9173555,-0.0544073,-0.2628768,4.0000000,-0.0284874,1.0210572,11.6652069,-0.4972661,0.4078202
1898,-12,-2.460480651150472,19.894795927536478,-12.9532022,-0.0022314,7.4380164,-0.0856134,-0.1821624,4.0000000,0.0569102,1.0209469,11.6325293,-0.4212350,0.3225792
1899,-12,-2.453024011150472,19.894795927536478,-12.9525728,-0.0028926,4.9586778,-0.0955658,-0.1184736,4.0000000,0.1206975,1.0207785,11.5854454,-0.3576447,0.2635601
1900,-12,-2.445567371150472,19.894795927536478,-12.9519567,-0.0033884,3.3057852,-0.0860316,-0.0815598,4.0000000,0.1467013,1.0205832,11.5301971,-0.3098209,0.2123621
1901,-12,-2.438110731150472,19.894795927536478,-12.9513550,-0.0039669,1.6528926,-0.0631007,-0.0751907,4.0000000,0.1296621,1.0203928,11.4739447,-0.2800434,0.1587179
1902,-12,-2.430654091150472,19.894795927536478,-12.9507656,-0.0044628,0.8264463,-0.0308551,-0.0995777,4.0000000,0.0659879,1.0202380,11.4294519,-0.2651432,0.1070311
1903,-12,-2.423197451150472,19.894795927536478,-12.9501839,-0.0049587,0.0000000,0.0025571,-0.1426315,4.0000000,-0.0256297,1.0201510,11.4050245,-0.2596334,0.0797679
1904,-12,-2.415740811150472,19.894795927536478,-12.9496021,0.0045455,46.2809906,0.0358087,-0.2004595,4.0000000,-0.1349416,1.0201428,11.4011383,-0.2659774,0.0943223
1905,-12,-2.408284171150472,19.894795927536478,-12.9490118,0.0040496,42.1487617,0.0688351,-0.2669790,4.0000000,-0.2518740,1.0202204,11.4214764,-0.2820840,0.1591467
1906,-12,-2.400827531150472,19.894795927536478,-12.9484053,0.0034711,38.0165291,0.0999923,-0.3347237,4.0000000,-0.3628275,1.0203909,11.4695740,-0.3066200,0.2708750
1907,-12,-2.393370891150472,19.894795927536478,-12.9477730,0.0028099,33.8842964,0.1276666,-0.3974476,4.0000000,-0.4544461,1.0206500,11.5420589,-0.3404491,0.4128965
1908,-12,-2.385914251150472,19.894795927536478,-12.9471073,0.0020661,28.9256191,0.1510046,-0.4544286,4.0000000,-0.5262399,1.0209945,11.6356916,-0.3826173,0.5756825
1909,-12,-2.378457611150472,19.894795927536478,-12.9464025,0.0012397,23.9669418,0.1647221,-0.4996343,4.0000000,-0.5682761,1.0214193,11.7513704,-0.4309925,0.7350804
1910,-12,-2.371000971150472,19.894795927536478,-12.9456511,0.0004132,19.8347111,0.1649783,-0.5256465,4.0000000,-0.5711540,1.0219077,11.8849792,-0.4801390,0.8505530
1911,-12,-2.363544331150472,19.894795927536478,-12.9448490,-0.0004132,15.7024794,0.1459611,-0.5201954,4.0000000,-0.5213475,1.0224258,12.0256243,-0.5190434,0.8645615
1912,-12,-2.356087691150472,19.894795927536478,-12.9439974,-0.0012397,12.3966942,0.1068010,-0.4772684,4.0000000,-0.4181985,1.0229192,12.1566133,-0.5363383,0.7586957
1913,-12,-2.348631051150472,19.894795927536478,-12.9430990,-0.0021488,9.0909090,0.0580198,-0.4082210,4.0000000,-0.2852213,1.0233083,12.2578239,-0.5312207,0.5940012
1914,-12,-2.341174411150472,19.894795927536478,-12.9421625,-0.0030579,6.6115704,0.0096354,-0.3266461,4.0000000,-0.1452705,1.0235451,12.3208303,-0.5080218,0.4355350
1915,-12,-2.333717771150472,19.894795927536478,-12.9411964,-0.0039669,4.1322312,-0.0330960,-0.2419607,4.0000000,-0.0116297,1.0236194,12.3404179,-0.4722917,0.3186329
1916,-12,-2.326261131150472,19.894795927536478,-12.9402094,-0.0048760,2.4793389,-0.0649234,-0.1581740,4.0000000,0.1078814,1.0235329,12.3158636,-0.4242294,0.2439858
1917,-12,-2.318804491150472,19.894795927536478,-12.9392099,0.0041322,42.9752083,-0.0841427,-0.0819854,4.0000000,0.2070822,1.0232958,12.2533083,-0.3710530,0.2094354
1918,-12,-2.311347851150472,19.894795927536478,-12.9382057,0.0031405,36.3636360,-0.0916617,-0.0110310,4.0000000,0.2895789,1.0229282,12.1571980,-0.3116409,0.2008114
1919,-12,-2.303891211150472,19.894795927536478,-12.9372025,0.0022314,29.7520657,-0.0883994,0.0537429,4.0000000,0.3558248,1.0224622,12.0339899,-0.2483390,0.2092187
1920,-12,-2.296434571150472,19.894795927536478,-12.9362068,0.0013223,23.9669418,-0.0761949,0.1090439,4.0000000,0.4030652,1.0219086,11.8844986,-0.1849774,0.2243202
