OID_,RegG,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
646,-13,-4.071114891150471,19.283351447536479,-13.0643244,-0.0003306,37.1900826,-2.6214433,1.0271807,4.0000000,0.9187250,1.1347210,28.1971512,1.1356363,15.6102142
647,-13,-4.063658251150471,19.283351447536479,-13.0604181,-0.0040496,28.0991745,-2.4114738,1.1168349,4.0000000,0.8334795,1.1267812,27.4350758,1.4001902,15.4445009
648,-13,-4.056201611150471,19.283351447536479,-13.0566273,0.0021488,42.1487617,-2.1511583,1.1989992,4.0000000,0.7499825,1.1189115,26.6475697,1.6480159,15.1185980
649,-13,-4.048744971150471,19.283351447536479,-13.0529575,-0.0016529,33.0578499,-1.8694471,1.2601556,4.0000000,0.6682195,1.1111434,25.8332005,1.8520917,14.5425491
650,-13,-4.041288331150471,19.283351447536479,-13.0494137,0.0048760,46.2809906,-1.5864767,1.2901462,4.0000000,0.5936043,1.1037111,25.0231762,1.9866881,13.6484213
651,-13,-4.033831691150471,19.283351447536479,-13.0459957,0.0015702,37.1900826,-1.3045082,1.3028063,4.0000000,0.5260610,1.0968356,24.2436790,2.0795517,12.6230259
652,-13,-4.026375051150471,19.283351447536479,-13.0426989,-0.0019008,28.0991745,-1.0344589,1.3020624,4.0000000,0.4668185,1.0904493,23.4857216,2.1373062,11.5406904
653,-13,-4.018918411150471,19.283351447536479,-13.0395231,0.0047934,48.7603302,-0.8027374,1.2809324,4.0000000,0.4175535,1.0845970,22.7639046,2.1443112,10.3888397
654,-13,-4.011461771150471,19.283351447536479,-13.0364618,0.0019835,39.6694221,-0.6150234,1.2398179,4.0000000,0.3767188,1.0794302,22.1011047,2.1029167,9.1950455
655,-13,-4.004005131150471,19.283351447536479,-13.0335073,-0.0011570,30.5785122,-0.4597067,1.1926887,4.0000000,0.3422142,1.0748886,21.4990578,2.0431633,8.0955343
656,-13,-3.996548491150472,19.283351447536479,-13.0306520,-0.0037190,21.4876041,-0.3288487,1.1417817,4.0000000,0.3154906,1.0709246,20.9566898,1.9680727,7.0892010
657,-13,-3.989091851150472,19.283351447536479,-13.0278893,0.0036364,43.8016510,-0.2034819,1.0946194,4.0000000,0.2978480,1.0675027,20.4742813,1.8913908,6.1983681
658,-13,-3.981635211150472,19.283351447536479,-13.0252104,0.0007438,34.7107430,-0.0941951,1.0507287,4.0000000,0.2852996,1.0645037,20.0395432,1.8161577,5.4279037
659,-13,-4.779495691150472,19.275894807536478,-13.2134914,-0.0020661,1.6528926,-2.9476399,0.3057065,4.0000000,1.9708939,1.0124689,8.9874268,-1.3594810,6.6413651
660,-13,-4.772039051150472,19.275894807536478,-13.2146196,-0.0009091,4.1322312,-3.0523562,0.2848293,4.0000000,1.9948149,1.0108122,8.3692455,-1.4251564,6.7555265
661,-13,-4.764582411150472,19.275894807536478,-13.2156639,0.0001653,7.4380164,-3.0750186,0.2815226,4.0000000,2.0058045,1.0092660,7.7482615,-1.4427594,6.7467422
662,-13,-4.757125771150472,19.275894807536478,-13.2166243,0.0014876,14.8760328,-3.0262189,0.2913394,4.0000000,2.0028200,1.0078756,7.1434259,-1.4201411,6.6271458
663,-13,-4.749669131150472,19.275894807536478,-13.2175026,0.0023967,23.9669418,-2.8909638,0.3149894,4.0000000,1.9830110,1.0066608,6.5672383,-1.3530322,6.3725934
664,-13,-4.742212491150472,19.275894807536478,-13.2183027,0.0033058,33.0578499,-2.6661325,0.3536243,4.0000000,1.9442860,1.0056475,6.0443664,-1.2370375,5.9899774
665,-13,-4.734755851150472,19.275894807536478,-13.2190323,0.0042149,42.1487617,-2.3794513,0.4008823,4.0000000,1.8847556,1.0048430,5.5959439,-1.0829910,5.5293317
666,-13,-4.727299211150472,19.275894807536478,-13.2196980,0.0051240,51.2396698,-2.0738375,0.4455878,4.0000000,1.7997509,1.0042241,5.2286334,-0.9085753,5.0455952
667,-13,-4.719842571150472,19.275894807536478,-13.2203074,-0.0039669,0.0000000,-1.7560347,0.4858312,4.0000000,1.6877823,1.0037727,4.9417634,-0.7161199,4.5408297
668,-13,-4.712385931150472,19.275894807536478,-13.2208710,-0.0030579,0.0000000,-1.4331758,0.5245484,4.0000000,1.5593542,1.0034604,4.7344933,-0.5102574,4.0366740
669,-13,-4.704929291150472,19.275894807536478,-13.2213945,-0.0021488,0.0000000,-1.1215992,0.5568937,4.0000000,1.4205443,1.0032643,4.6046982,-0.3067569,3.5417097
670,-13,-4.697472651150472,19.275894807536478,-13.2218876,-0.0014050,0.0000000,-0.8435025,0.5780475,4.0000000,1.2780845,1.0031645,4.5372896,-0.1219896,3.0720842
671,-13,-4.690016011150472,19.275894807536478,-13.2223577,-0.0007438,0.0000000,-0.6239385,0.5817306,4.0000000,1.1326665,1.0031281,4.5163612,0.0307947,2.6421821
672,-13,-4.682559371150472,19.275894807536478,-13.2228098,-0.0001653,0.0000000,-0.4565860,0.5707114,4.0000000,0.9831052,1.0031224,4.5187731,0.1583176,2.2497416
673,-13,-4.675102731150472,19.275894807536478,-13.2232475,0.0000000,0.0000000,-0.3414201,0.5438289,4.0000000,0.8270952,1.0031245,4.5250106,0.2605627,1.8931962
674,-13,-4.667646091150472,19.275894807536478,-13.2236738,0.0000000,0.0000000,-0.2874176,0.4986858,3.0000000,0.6576811,1.0031145,4.5226574,0.3396906,1.5913018
675,-13,-4.660189451150472,19.275894807536478,-13.2240887,0.0000000,0.0000000,-0.2992559,0.4316700,3.0000000,0.4656816,1.0030600,4.4864101,0.3976584,1.3608376
676,-13,-4.652732811150472,19.275894807536478,-13.2244883,0.0000000,0.0000000,-0.3545299,0.3520250,4.0000000,0.2540800,1.0029401,4.4005294,0.4499701,1.2182384
677,-13,-4.645276171150472,19.275894807536478,-13.2248697,0.0000000,0.0000000,-0.4327009,0.2694260,4.0000000,0.0340133,1.0027517,4.2568779,0.5048388,1.1671921
678,-13,-4.637819531150472,19.275894807536478,-13.2252264,0.0000000,0.0000000,-0.5341377,0.1857444,4.0000000,-0.1902865,1.0024958,4.0532398,0.5617753,1.2170147
679,-13,-4.630362891150472,19.275894807536478,-13.2255545,0.0000000,0.0000000,-0.6594625,0.0996968,4.0000000,-0.4209253,1.0021811,3.7856300,0.6203188,1.3696964
680,-13,-4.622906251150471,19.275894807536478,-13.2258472,0.0000000,0.0000000,-0.8055446,0.0109798,4.0000000,-0.6567718,1.0018198,3.4542696,0.6787314,1.6232349
681,-13,-4.615449611150471,19.275894807536478,-13.2260981,0.0000000,0.0000000,-0.9582591,-0.0757952,4.0000000,-0.8955712,1.0014335,3.0587826,0.7439808,1.9513083
682,-13,-4.607992971150471,19.275894807536478,-13.2262993,0.0000000,0.0000000,-1.1048433,-0.1567018,4.0000000,-1.1320471,1.0010546,2.6111226,0.8186435,2.3187978
683,-13,-4.600536331150471,19.275894807536478,-13.2264452,0.0000000,0.0000000,-1.2421247,-0.2302094,4.0000000,-1.3527493,1.0007163,2.1315410,0.8923306,2.7051475
684,-13,-4.593079691150471,19.275894807536478,-13.2265291,0.0000000,0.0000000,-1.3676853,-0.2962373,4.0000000,-1.4694296,1.0004475,1.6542972,0.8769550,3.0927098
685,-13,-4.585623051150471,19.275894807536478,-13.2265444,0.0000000,0.0000000,-1.4718857,-0.3510224,5.0000000,-1.0710241,1.0002800,1.2668517,0.3689794,3.4404953
686,-13,-4.578166411150471,19.275894807536478,-13.2264872,0.0000000,0.0000000,-1.5445385,-0.3895705,5.0000000,0.2708581,1.0002413,1.1522187,-1.0499991,3.6987123
687,-13,-4.570709771150471,19.275894807536478,-13.2263527,0.0000000,0.0000000,-1.5856766,-0.4095984,4.0000000,0.9145559,1.0003496,1.4261495,-1.7337526,3.8458557
688,-13,-4.563253131150471,19.275894807536478,-13.2261400,0.0000000,0.0000000,-1.5886474,-0.4059257,4.0000000,0.6829506,1.0006118,1.9407765,-1.4948020,3.8431809
689,-13,-4.555796491150471,19.275894807536478,-13.2258492,0.0000000,0.0000000,-1.5582961,-0.3810067,4.0000000,0.3684386,1.0010135,2.5357220,-1.1304522,3.7095294
690,-13,-4.548339851150471,19.275894807536478,-13.2254839,0.0000000,0.0000000,-1.5063254,-0.3319454,4.0000000,0.1237967,1.0015302,3.1401298,-0.7876874,3.4723935
691,-13,-4.540883211150471,19.275894807536478,-13.2250500,0.0000000,0.0000000,-1.4407958,-0.2629558,4.0000000,-0.0663569,1.0021274,3.7162902,-0.4595546,3.1840024
692,-13,-4.533426571150471,19.275894807536478,-13.2245560,-0.0001653,0.0000000,-1.3708881,-0.1731029,4.0000000,-0.2314554,1.0027571,4.2382612,-0.1147504,2.8933771
693,-13,-4.525969931150471,19.275894807536478,-13.2240133,-0.0004132,0.0000000,-1.3055321,-0.0687806,4.0000000,-0.3876542,1.0033758,4.6937056,0.2500930,2.6661673
694,-13,-4.518513291150471,19.275894807536478,-13.2234344,-0.0008264,0.0000000,-1.2528849,0.0519007,4.0000000,-0.5360498,1.0039384,5.0711322,0.6398512,2.5553839
695,-13,-4.511056651150471,19.275894807536478,-13.2228355,-0.0012397,0.0000000,-1.2283630,0.1810453,4.0000000,-0.6709518,1.0044097,5.3646874,1.0330424,2.6282241
696,-13,-4.503600011150471,19.275894807536478,-13.2222338,-0.0017355,0.0000000,-1.2626436,0.3102462,4.0000000,-0.7765038,1.0047784,5.5795970,1.3969963,2.9531744
697,-13,-4.496143371150471,19.275894807536478,-13.2216492,-0.0022314,0.0000000,-1.3906100,0.4201193,3.0000000,-0.8314216,1.0050644,5.7361455,1.6716601,3.5365853
698,-13,-4.488686731150471,19.275894807536478,-13.2210999,-0.0027273,0.0000000,-1.6310610,0.4927341,3.0000000,-0.8077752,1.0053345,5.8761950,1.7932434,4.2960620
699,-13,-4.481230091150471,19.275894807536478,-13.2206001,-0.0032231,0.0000000,-1.9741335,0.5133728,4.0000000,-0.6892863,1.0056797,6.0543885,1.7160319,5.0876241
700,-13,-4.473773451150471,19.275894807536478,-13.2201595,-0.0038017,0.0000000,-2.3775623,0.4776624,4.0000000,-0.4900145,1.0061891,6.3152280,1.4453393,5.7845707
701,-13,-4.466316811150471,19.275894807536478,-13.2197838,0.0056198,56.1983490,-2.7802572,0.3846357,4.0000000,-0.2660638,1.0069399,6.6865063,1.0353353,6.3086329
702,-13,-4.458860171150471,19.275894807536478,-13.2194700,0.0050413,50.4132233,-3.1131279,0.2408736,4.0000000,-0.0858066,1.0079722,7.1696353,0.5675538,6.6592813
703,-13,-4.451403531150471,19.275894807536478,-13.2192144,0.0045455,46.2809906,-3.3164389,0.0508064,4.0000000,-0.0067736,1.0092936,7.7445135,0.1083864,6.8909874
704,-13,-4.443946891150471,19.275894807536478,-13.2190065,0.0041322,42.9752083,-3.3217459,-0.1846731,4.0000000,-0.0706063,1.0108972,8.3889418,-0.2987399,7.0761352
705,-13,-4.436490251150471,19.275894807536478,-13.2188311,0.0038843,41.3223152,-3.0692329,-0.4653650,4.0000000,-0.2967665,1.0127662,9.0803804,-0.6339634,7.3589802
706,-13,-4.429033611150471,19.275894807536478,-13.2186680,0.0035537,39.6694221,-2.5230088,-0.7771921,4.0000000,-0.6660639,1.0148834,9.8015537,-0.8883203,7.9039817
707,-13,-4.421576971150471,19.275894807536478,-13.2184916,0.0032231,38.0165291,-1.6820551,-1.1024249,4.0000000,-1.1352770,1.0172347,10.5409718,-1.0695727,8.8117418
708,-13,-4.414120331150471,19.275894807536478,-13.2182751,0.0028099,36.3636360,-0.6200691,-1.4165505,4.0000000,-1.6453172,1.0198197,11.2963285,-1.1877838,10.0791197
709,-13,-4.406663691150471,19.275894807536478,-13.2179918,0.0023140,33.8842964,0.5662148,-1.7019174,4.0000000,-2.1392660,1.0226692,12.0708170,-1.2645689,11.5840349
710,-13,-4.399207051150471,19.275894807536478,-13.2176142,0.0017355,31.4049587,1.7398840,-1.9413066,4.0000000,-2.5630686,1.0258298,12.8696661,-1.3195446,13.1210423
711,-13,-4.391750411150472,19.275894807536478,-13.2171221,0.0011570,28.9256191,2.8027146,-2.1312912,4.0000000,-2.8946559,1.0293417,13.6982613,-1.3679262,14.5423269
712,-13,-4.384293771150471,19.275894807536478,-13.2164984,0.0003306,25.6198349,3.7059734,-2.2738283,4.0000000,-3.1291091,1.0332466,14.5614796,-1.4185474,15.7282887
713,-13,-4.376837131150472,19.275894807536478,-13.2157278,-0.0006612,22.3140488,4.4168735,-2.3736269,4.0000000,-3.2737284,1.0375865,15.4598703,-1.4735255,16.6503124
714,-13,-4.369380491150471,19.275894807536478,-13.2147999,-0.0016529,19.0082645,4.9287829,-2.4348607,4.0000000,-3.3377936,1.0423886,16.3887405,-1.5319277,17.2743893
715,-13,-4.361923851150472,19.275894807536478,-13.2137070,-0.0028099,15.7024794,5.2312593,-2.4592099,4.0000000,-3.3302491,1.0476675,17.3446026,-1.5881705,17.5702934
716,-13,-4.354467211150472,19.275894807536478,-13.2124414,-0.0041322,12.3966942,5.3369641,-2.4504216,4.0000000,-3.2640598,1.0534060,18.3219051,-1.6367835,17.5439053
717,-13,-4.347010571150472,19.275894807536478,-13.2110014,-0.0056198,9.0909090,5.2966790,-2.4187543,4.0000000,-3.1596761,1.0595772,19.3066006,-1.6778327,17.3014202
718,-13,-4.339553931150472,19.275894807536478,-13.2093849,0.0027273,42.1487617,5.1554017,-2.3742833,4.0000000,-3.0390813,1.0661865,20.2980938,-1.7094855,16.9940510
719,-13,-4.332097291150472,19.275894807536478,-13.2075901,0.0009917,35.5371895,4.9570870,-2.3254924,4.0000000,-2.9126031,1.0732744,21.2986088,-1.7383819,16.7319393
720,-13,-4.324640651150472,19.275894807536478,-13.2056141,-0.0009091,28.9256191,4.7123070,-2.2744842,4.0000000,-2.7835968,1.0809039,22.3132629,-1.7653714,16.5524025
721,-13,-4.317184011150472,19.275894807536478,-13.2034540,-0.0031405,23.1404953,4.4416003,-2.2254915,5.0000000,-2.6511030,1.0891218,23.3448906,-1.7998798,16.5050354
722,-13,-4.309727371150472,19.275894807536478,-13.2011051,-0.0055372,17.3553715,4.1261287,-2.1724205,5.0000000,-2.5045345,1.0980040,24.3982849,-1.8403069,16.4832954
723,-13,-4.302270731150472,19.275894807536478,-13.1985617,0.0021488,42.1487617,3.7753522,-2.1164973,4.0000000,-2.3440185,1.1075742,25.4712639,-1.8889761,16.4899578
724,-13,-4.294814091150472,19.275894807536478,-13.1958189,-0.0004959,34.7107430,3.3754370,-2.0507038,4.0000000,-2.1626985,1.1178398,26.5568581,-1.9387091,16.3826008
725,-13,-4.287357451150472,19.275894807536478,-13.1928730,-0.0033884,27.2727280,2.9421349,-1.9768317,4.0000000,-1.9665320,1.1287662,27.6483746,-1.9871315,16.1738605
726,-13,-4.279900811150472,19.275894807536478,-13.1897211,0.0035537,47.9338837,2.4732699,-1.8870410,4.0000000,-1.7538528,1.1402544,28.7357063,-2.0202291,15.6958275
727,-13,-4.272444171150472,19.275894807536478,-13.1863613,0.0001653,38.8429756,1.9895842,-1.7829289,4.0000000,-1.5299610,1.1521739,29.8037453,-2.0358968,14.9576178
728,-13,-4.264987531150472,19.275894807536478,-13.1827955,-0.0033884,30.5785122,1.5048695,-1.6566007,4.0000000,-1.2941509,1.1643285,30.8359756,-2.0190506,13.7859049
729,-13,-4.257530891150472,19.275894807536478,-13.1790285,0.0030579,47.1074371,1.0484242,-1.5092877,4.0000000,-1.0525846,1.1763718,31.8113995,-1.9659908,12.2099123
730,-13,-4.250074251150472,19.275894807536478,-13.1750708,-0.0007438,38.0165291,0.6393125,-1.3406941,4.0000000,-0.8097655,1.1879326,32.7041092,-1.8716228,10.2897024
731,-13,-4.242617611150472,19.275894807536478,-13.1709356,-0.0047934,28.9256191,0.2996474,-1.1603703,4.0000000,-0.5727693,1.1986847,33.4994316,-1.7479714,8.2712011
732,-13,-4.235160971150472,19.275894807536478,-13.1666412,0.0011570,42.1487617,0.0384218,-0.9730018,4.0000000,-0.3469798,1.2082773,34.1826324,-1.5990237,6.3172245
733,-13,-4.227704331150472,19.275894807536478,-13.1622066,-0.0031405,33.0578499,-0.1509895,-0.7888638,4.0000000,-0.1354795,1.2164370,34.7458191,-1.4422482,4.6601558
734,-13,-4.220247691150472,19.275894807536478,-13.1576557,0.0023140,45.4545441,-0.2800438,-0.6117474,4.0000000,0.0595425,1.2230456,35.1893196,-1.2830373,3.3896451
735,-13,-4.212791051150472,19.275894807536478,-13.1530075,-0.0021488,36.3636360,-0.3647602,-0.4479835,4.0000000,0.2366326,1.2280101,35.5145111,-1.1325997,2.5694869
736,-13,-4.205334411150472,19.275894807536478,-13.1482859,0.0032231,47.1074371,-0.4228248,-0.2991036,4.0000000,0.3965326,1.2313082,35.7263756,-0.9947399,2.1814108
737,-13,-4.197877771150472,19.275894807536478,-13.1435089,-0.0014876,38.0165291,-0.4737342,-0.1688335,4.0000000,0.5393659,1.2330050,35.8335228,-0.8770329,2.1980419
738,-13,-4.190421131150472,19.275894807536478,-13.1386967,0.0038843,47.9338837,-0.5322095,-0.0543596,4.0000000,0.6674677,1.2331861,35.8419685,-0.7761869,2.5522885
739,-13,-4.182964491150472,19.275894807536478,-13.1338644,-0.0008264,38.8429756,-0.6197900,0.0360844,4.0000000,0.7795224,1.2319728,35.7585907,-0.7073535,3.2032461
740,-13,-4.175507851150472,19.275894807536478,-13.1290283,0.0042975,47.9338837,-0.7443215,0.1070966,4.0000000,0.8771817,1.2295926,35.6010933,-0.6629886,4.0725017
741,-13,-4.168051211150472,19.275894807536478,-13.1241989,-0.0005785,38.8429756,-0.9128892,0.1589049,4.0000000,0.9600464,1.2262533,35.3790054,-0.6422366,5.0987163
742,-13,-4.160594571150471,19.275894807536478,-13.1193857,0.0047107,47.9338837,-1.1224031,0.1934795,4.0000000,1.0269457,1.2220941,35.0975533,-0.6399867,6.2037807
743,-13,-4.153137931150471,19.275894807536478,-13.1145954,-0.0001653,38.8429756,-1.3630424,0.2123991,4.0000000,1.0761596,1.2174168,34.7802963,-0.6513614,7.3107438
744,-13,-4.145681291150471,19.275894807536478,-13.1098318,0.0052066,48.7603302,-1.6216452,0.2280070,4.0000000,1.1116484,1.2123859,34.4343414,-0.6556345,8.4164190
745,-13,-4.138224651150471,19.275894807536478,-13.1050987,0.0004132,39.6694221,-1.8855187,0.2478892,4.0000000,1.1339163,1.2070758,34.0630455,-0.6381378,9.5052919
746,-13,-4.130768011150471,19.275894807536478,-13.1003981,-0.0042975,30.5785122,-2.1459599,0.2802867,4.0000000,1.1458211,1.2015054,33.6682434,-0.5852476,10.5954361
747,-13,-4.123311371150471,19.275894807536478,-13.0957365,0.0011570,41.3223152,-2.3863943,0.3340641,4.0000000,1.1478181,1.1955934,33.2406197,-0.4796899,11.6810827
748,-13,-4.115854731150471,19.275894807536478,-13.0911188,-0.0034711,32.2314034,-2.5920329,0.4045314,4.0000000,1.1392348,1.1892334,32.7695885,-0.3301721,12.6915312
749,-13,-4.108398091150471,19.275894807536478,-13.0865555,0.0019835,42.9752083,-2.7528548,0.4871663,4.0000000,1.1184182,1.1824845,32.2568398,-0.1440857,13.5840025
750,-13,-4.100941451150471,19.275894807536478,-13.0820541,-0.0023140,33.8842964,-2.8473141,0.5854547,4.0000000,1.0857809,1.1753691,31.7030296,0.0851284,14.3404856
751,-13,-4.093484811150471,19.275894807536478,-13.0776253,0.0031405,44.6280975,-2.8703136,0.6928732,4.0000000,1.0438727,1.1677796,31.0944004,0.3418736,14.9267445
752,-13,-4.086028171150471,19.275894807536478,-13.0732813,-0.0009917,35.5371895,-2.8157640,0.8017201,4.0000000,0.9946020,1.1598939,30.4404144,0.6088381,15.2918930
753,-13,-4.078571531150471,19.275894807536478,-13.0690289,0.0044628,47.9338837,-2.6836209,0.9142279,4.0000000,0.9396439,1.1518176,29.7501812,0.8888119,15.4962311
754,-13,-4.071114891150471,19.275894807536478,-13.0648785,0.0003306,38.8429756,-2.4849131,1.0279971,4.0000000,0.8832455,1.1434785,29.0092754,1.1727487,15.5796595
755,-13,-4.063658251150471,19.275894807536478,-13.0608416,-0.0035537,29.7520657,-2.2295792,1.1350989,4.0000000,0.8270158,1.1350371,28.2299290,1.4431820,15.5067968
756,-13,-4.056201611150471,19.275894807536478,-13.0569229,0.0024793,42.9752083,-1.9307512,1.2330151,4.0000000,0.7725441,1.1266001,27.4197598,1.6934861,15.2941961
757,-13,-4.048744971150471,19.275894807536478,-13.0531321,-0.0014050,33.8842964,-1.6080296,1.3104173,4.0000000,0.7201723,1.1182187,26.5755482,1.9006622,14.8360310
758,-13,-4.041288331150471,19.275894807536478,-13.0494738,0.0050413,47.1074371,-1.2911421,1.3536837,4.0000000,0.6718768,1.1101594,25.7286835,2.0354908,14.0236864
759,-13,-4.033831691150471,19.275894807536478,-13.0459471,0.0015702,38.0165291,-0.9800711,1.3787936,4.0000000,0.6302599,1.1026527,24.9089947,2.1273274,13.0744686
760,-13,-4.026375051150471,19.275894807536478,-13.0425482,-0.0019835,28.9256191,-0.6904845,1.3882200,4.0000000,0.5945857,1.0956593,24.1064091,2.1818542,12.0517368
761,-13,-4.018918411150471,19.275894807536478,-13.0392771,0.0046281,47.9338837,-0.4520447,1.3736287,4.0000000,0.5645238,1.0892229,23.3367538,2.1827335,10.9220924
762,-13,-4.011461771150471,19.275894807536478,-13.0361271,0.0017355,38.8429756,-0.2674586,1.3385049,4.0000000,0.5406200,1.0835186,22.6295967,2.1363897,9.7494860
763,-13,-4.004005131150471,19.275894807536478,-13.0330887,-0.0014876,29.7520657,-0.1159309,1.2983702,4.0000000,0.5209088,1.0784965,21.9809418,2.0758317,8.6761932
764,-13,-3.996548491150472,19.275894807536478,-13.0301561,-0.0042149,20.6611576,0.0024444,1.2527524,4.0000000,0.5027131,1.0740830,21.3911152,2.0027916,7.6870008
765,-13,-3.989091851150472,19.275894807536478,-13.0273199,0.0030579,42.1487617,0.1088908,1.2096077,4.0000000,0.4888221,1.0702339,20.8621044,1.9303933,6.8161845
766,-13,-3.981635211150472,19.275894807536478,-13.0245743,0.0000826,33.0578499,0.2035435,1.1698567,4.0000000,0.4787681,1.0668283,20.3793564,1.8609452,6.0593300
767,-13,-3.974178571150472,19.275894807536478,-13.0219135,-0.0024793,23.9669418,0.2769276,1.1283849,4.0000000,0.4700857,1.0638169,19.9376354,1.7866843,5.3741889
768,-13,-4.794408971150472,19.268438167536480,-13.2108822,-0.0041322,0.0000000,-2.5483398,0.2939613,4.0000000,1.8590127,1.0159892,10.1741924,-1.2710901,5.8634205
769,-13,-4.786952331150472,19.268438167536480,-13.2121811,-0.0032231,0.0000000,-2.7926700,0.2310504,3.0000000,1.8913245,1.0141869,9.5879717,-1.4292237,6.1825628
770,-13,-4.779495691150472,19.268438167536480,-13.2133970,-0.0022314,0.8264463,-2.9831505,0.1873451,3.0000000,1.9154431,1.0123421,8.9438658,-1.5407529,6.4481244
