OID_,DEM_Large_S3_Clip15,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
151,-12,-3.079381771150472,20.588263447536480,-12.8782825,0.0033884,38.8429756,-0.0384844,-0.3085444,4.0000000,-0.3067297,1.0241585,12.4705324,-0.3103591,0.5037621
152,-12,-3.071925131150472,20.588263447536480,-12.8778458,0.0028926,35.5371895,-0.0336568,-0.3714382,4.0000000,-0.3949490,1.0238824,12.4002056,-0.3479274,0.6826429
153,-12,-3.064468491150472,20.588263447536480,-12.8773727,0.0023140,32.2314034,-0.0317003,-0.4294976,4.0000000,-0.4665060,1.0236634,12.3439074,-0.3924891,0.8835709
154,-12,-3.057011851150472,20.588263447536480,-12.8768568,0.0017355,28.9256191,-0.0358515,-0.4810401,4.0000000,-0.5192737,1.0235165,12.3069935,-0.4428064,1.0988017
155,-12,-3.049555211150472,20.588263447536480,-12.8762913,0.0009917,24.7933884,-0.0517259,-0.5195016,4.0000000,-0.5358303,1.0234494,12.2894049,-0.5031729,1.3002836
156,-12,-3.042098571150472,20.588263447536480,-12.8756704,0.0002479,20.6611576,-0.0802324,-0.5411834,4.0000000,-0.5102551,1.0234385,12.2877874,-0.5721118,1.4586517
157,-12,-3.034641931150472,20.588263447536480,-12.8749924,-0.0004959,17.3553715,-0.1263491,-0.5439954,4.0000000,-0.4412207,1.0234536,12.2936373,-0.6467702,1.5654248
158,-12,-3.027185291150472,20.588263447536480,-12.8742561,-0.0012397,14.0495872,-0.1893364,-0.5278524,4.0000000,-0.3336852,1.0234730,12.3003073,-0.7220196,1.6183845
159,-12,-3.019728651150472,20.588263447536480,-12.8734627,-0.0019835,10.7438021,-0.2639909,-0.4931483,4.0000000,-0.1926472,1.0234586,12.2971630,-0.7936494,1.6173570
160,-12,-3.012272011150472,20.588263447536480,-12.8726158,-0.0027273,8.2644625,-0.3509612,-0.4415633,4.0000000,-0.0277645,1.0233632,12.2748995,-0.8553622,1.5892191
161,-12,-3.004815371150472,20.588263447536480,-12.8717213,-0.0035537,5.7851238,-0.4437891,-0.3747237,4.0000000,0.1508722,1.0231602,12.2232227,-0.9003196,1.5498121
162,-12,-2.997358731150472,20.588263447536480,-12.8707848,-0.0043802,3.3057852,-0.5373751,-0.2991767,4.0000000,0.3305547,1.0228182,12.1323576,-0.9289081,1.5320711
163,-12,-2.989902091150472,20.588263447536480,-12.8698158,0.0046281,45.4545441,-0.6246717,-0.2191321,4.0000000,0.5018197,1.0223099,11.9991407,-0.9400839,1.5452894
164,-12,-2.982445451150472,20.588263447536480,-12.8688231,0.0038017,38.8429756,-0.7008767,-0.1313645,4.0000000,0.6649742,1.0216422,11.8221312,-0.9277032,1.5842297
165,-12,-2.974988811150472,20.588263447536480,-12.8678141,0.0028926,32.2314034,-0.7581265,-0.0345203,4.0000000,0.8193426,1.0208025,11.5922432,-0.8883832,1.6477847
166,-12,-3.139034891150472,20.580806807536479,-12.8830318,-0.0019835,13.2231407,-0.0355896,0.1093416,4.0000000,0.3156514,1.0272505,13.2325630,-0.0969681,0.1381124
167,-12,-3.131578251150472,20.580806807536479,-12.8826294,-0.0024793,10.7438021,-0.0495954,0.0601356,4.0000000,0.2628110,1.0268425,13.1343555,-0.1425398,0.1293843
168,-12,-3.124121611150472,20.580806807536479,-12.8822384,-0.0028926,8.2644625,-0.0582883,0.0114796,4.0000000,0.2041967,1.0264177,13.0316296,-0.1812374,0.1306116
169,-12,-3.116664971150472,20.580806807536479,-12.8818550,-0.0033058,6.6115704,-0.0625551,-0.0364784,4.0000000,0.1427444,1.0259897,12.9275436,-0.2157011,0.1431483
170,-12,-3.109208331150472,20.580806807536479,-12.8814735,-0.0037190,4.9586778,-0.0631042,-0.0818782,4.0000000,0.0802914,1.0255592,12.8212042,-0.2440477,0.1664115
171,-12,-3.101751691150472,20.580806807536479,-12.8810911,-0.0041322,3.3057852,-0.0580706,-0.1359999,4.0000000,-0.0000789,1.0251312,12.7149153,-0.2719210,0.2060206
172,-12,-3.094295051150472,20.580806807536479,-12.8807020,-0.0044628,2.4793389,-0.0471967,-0.1993061,4.0000000,-0.1000678,1.0247293,12.6142702,-0.2985445,0.2751558
173,-12,-3.086838411150472,20.580806807536479,-12.8802986,-0.0047934,1.6528926,-0.0323613,-0.2698565,4.0000000,-0.2116506,1.0243691,12.5234632,-0.3280624,0.3888717
174,-12,-3.079381771150472,20.580806807536479,-12.8798733,0.0047934,47.9338837,-0.0186773,-0.3364448,4.0000000,-0.3132260,1.0240600,12.4445515,-0.3596637,0.5376843
175,-12,-3.071925131150472,20.580806807536479,-12.8794174,0.0042975,44.6280975,-0.0066857,-0.4000294,4.0000000,-0.4027394,1.0238076,12.3807325,-0.3973194,0.7185715
176,-12,-3.064468491150472,20.580806807536479,-12.8789244,0.0038017,41.3223152,0.0004912,-0.4575940,4.0000000,-0.4745794,1.0236204,12.3317451,-0.4406086,0.9205592
177,-12,-3.057011851150472,20.580806807536479,-12.8783875,0.0033058,38.0165291,0.0039632,-0.5119117,4.0000000,-0.5303729,1.0235069,12.3035526,-0.4934505,1.1441605
178,-12,-3.049555211150472,20.580806807536479,-12.8778000,0.0026446,33.8842964,-0.0041010,-0.5545003,4.0000000,-0.5525930,1.0234774,12.2978172,-0.5564076,1.3590645
179,-12,-3.042098571150472,20.580806807536479,-12.8771563,0.0019008,28.9256191,-0.0260592,-0.5795798,4.0000000,-0.5325847,1.0235271,12.3102999,-0.6265750,1.5271105
180,-12,-3.034641931150472,20.580806807536479,-12.8764524,0.0011570,24.7933884,-0.0663370,-0.5864443,4.0000000,-0.4710907,1.0236193,12.3357344,-0.7017978,1.6430355
181,-12,-3.027185291150472,20.580806807536479,-12.8756886,0.0003306,20.6611576,-0.1241969,-0.5743749,4.0000000,-0.3706545,1.0237285,12.3650398,-0.7780952,1.6991152
182,-12,-3.019728651150472,20.580806807536479,-12.8748636,-0.0004959,16.5289249,-0.2006586,-0.5404888,4.0000000,-0.2337566,1.0238167,12.3905487,-0.8472211,1.6916027
183,-12,-3.012272011150472,20.580806807536479,-12.8739824,-0.0013223,13.2231407,-0.2900032,-0.4879180,4.0000000,-0.0713486,1.0238349,12.3953714,-0.9044873,1.6427078
184,-12,-3.004815371150472,20.580806807536479,-12.8730497,-0.0022314,9.9173555,-0.3863373,-0.4182707,4.0000000,0.1057372,1.0237458,12.3743134,-0.9422787,1.5734361
185,-12,-2.997358731150472,20.580806807536479,-12.8720732,-0.0031405,6.6115704,-0.4835201,-0.3388160,4.0000000,0.2846152,1.0235127,12.3150215,-0.9622470,1.5234159
186,-12,-2.989902091150472,20.580806807536479,-12.8710604,-0.0041322,4.1322312,-0.5749620,-0.2518691,4.0000000,0.4572988,1.0231181,12.2111101,-0.9610369,1.5036852
187,-12,-2.982445451150472,20.580806807536479,-12.8700199,-0.0050413,2.4793389,-0.6555327,-0.1570592,4.0000000,0.6238773,1.0225452,12.0635052,-0.9379959,1.5188711
188,-12,-2.974988811150472,20.580806807536479,-12.8689623,0.0039669,39.6694221,-0.7168635,-0.0501590,4.0000000,0.7849836,1.0217774,11.8590317,-0.8853016,1.5674602
189,-12,-2.967532171150472,20.580806807536479,-12.8678970,0.0030579,33.0578499,-0.7531244,0.0568507,5.0000000,0.9259615,1.0208013,11.5915670,-0.8122600,1.6599455
190,-12,-3.139034891150472,20.573350167536478,-12.8847351,-0.0001653,22.3140488,-0.0571505,0.0648027,4.0000000,0.2969278,1.0271950,13.2173662,-0.1673225,0.1497464
191,-12,-3.131578251150472,20.573350167536478,-12.8843212,-0.0006612,19.8347111,-0.0657863,0.0223666,4.0000000,0.2487968,1.0267522,13.1104050,-0.2040635,0.1498076
192,-12,-3.124121611150472,20.573350167536478,-12.8839169,-0.0011570,16.5289249,-0.0693572,-0.0218287,4.0000000,0.1919514,1.0262975,13.0010653,-0.2356087,0.1550750
193,-12,-3.116664971150472,20.573350167536478,-12.8835192,-0.0016529,14.0495872,-0.0688993,-0.0641581,4.0000000,0.1332518,1.0258460,12.8903255,-0.2615680,0.1681044
194,-12,-3.109208331150472,20.573350167536478,-12.8831224,-0.0021488,11.5702477,-0.0658307,-0.1067586,4.0000000,0.0721516,1.0254009,12.7803650,-0.2856687,0.1918418
195,-12,-3.101751691150472,20.573350167536478,-12.8827238,-0.0026446,9.0909090,-0.0573380,-0.1576364,4.0000000,-0.0056758,1.0249652,12.6711550,-0.3095970,0.2311740
196,-12,-3.094295051150472,20.573350167536478,-12.8823175,-0.0030579,7.4380164,-0.0423113,-0.2209821,4.0000000,-0.1056869,1.0245608,12.5702686,-0.3362774,0.3031963
197,-12,-3.086838411150472,20.573350167536478,-12.8818970,-0.0034711,5.7851238,-0.0235126,-0.2901961,4.0000000,-0.2150015,1.0242012,12.4786005,-0.3653907,0.4180342
198,-12,-3.079381771150472,20.573350167536478,-12.8814535,-0.0038843,4.1322312,-0.0031763,-0.3584763,4.0000000,-0.3170413,1.0239028,12.4030733,-0.3999112,0.5691605
199,-12,-3.071925131150472,20.573350167536478,-12.8809786,-0.0043802,2.4793389,0.0148538,-0.4225663,4.0000000,-0.4061485,1.0236713,12.3435583,-0.4389840,0.7506768
200,-12,-3.064468491150472,20.573350167536478,-12.8804665,-0.0048760,1.6528926,0.0293488,-0.4824709,4.0000000,-0.4799286,1.0235126,12.3028431,-0.4850132,0.9576778
201,-12,-3.057011851150472,20.573350167536478,-12.8799086,0.0046281,47.1074371,0.0390193,-0.5388855,4.0000000,-0.5373175,1.0234385,12.2830811,-0.5404536,1.1892291
202,-12,-3.049555211150472,20.573350167536478,-12.8792992,0.0039669,42.9752083,0.0384358,-0.5846646,4.0000000,-0.5647660,1.0234483,12.2869663,-0.6045632,1.4142298
203,-12,-3.042098571150472,20.573350167536478,-12.8786325,0.0033058,38.0165291,0.0232984,-0.6140577,4.0000000,-0.5517510,1.0235475,12.3140707,-0.6763644,1.5973756
204,-12,-3.034641931150472,20.573350167536478,-12.8779039,0.0025620,33.0578499,-0.0098528,-0.6249612,4.0000000,-0.4980266,1.0237101,12.3573723,-0.7518958,1.7221603
205,-12,-3.027185291150472,20.573350167536478,-12.8771124,0.0017355,28.0991745,-0.0626080,-0.6160071,4.0000000,-0.4035282,1.0239098,12.4100790,-0.8284860,1.7798690
206,-12,-3.019728651150472,20.573350167536478,-12.8762579,0.0009091,23.1404953,-0.1367047,-0.5840604,4.0000000,-0.2727742,1.0241054,12.4616728,-0.8953466,1.7647418
207,-12,-3.012272011150472,20.573350167536478,-12.8753443,0.0000826,19.0082645,-0.2247467,-0.5303943,4.0000000,-0.1152861,1.0242420,12.4975080,-0.9455025,1.6879393
208,-12,-3.004815371150472,20.573350167536478,-12.8743753,-0.0008264,14.8760328,-0.3217540,-0.4590240,4.0000000,0.0572824,1.0242778,12.5072699,-0.9753305,1.5872604
209,-12,-2.997358731150472,20.573350167536478,-12.8733587,-0.0018182,10.7438021,-0.4201653,-0.3755624,4.0000000,0.2327389,1.0241640,12.4812078,-0.9838637,1.4986917
210,-12,-2.989902091150472,20.573350167536478,-12.8723040,-0.0028926,7.4380164,-0.5154237,-0.2838150,4.0000000,0.4053076,1.0238894,12.4109306,-0.9729375,1.4479582
211,-12,-2.982445451150472,20.573350167536478,-12.8712187,-0.0038843,4.9586778,-0.5979018,-0.1809933,4.0000000,0.5746825,1.0234352,12.2940950,-0.9366692,1.4294236
212,-12,-2.974988811150472,20.573350167536478,-12.8701124,-0.0049587,2.4793389,-0.6607124,-0.0652194,5.0000000,0.7402018,1.0227579,12.1196032,-0.8706405,1.4558067
213,-12,-2.967532171150472,20.573350167536478,-12.8689985,0.0040496,40.4958687,-0.6955011,0.0527654,5.0000000,0.8882991,1.0218503,11.8778973,-0.7827683,1.5387002
214,-12,-2.960075531150472,20.573350167536478,-12.8678875,0.0030579,33.0578499,-0.7008060,0.1614995,4.0000000,1.0093352,1.0207468,11.5759134,-0.6863361,1.6607709
215,-12,-2.952618891150472,20.573350167536478,-12.8667898,0.0021488,26.4462814,-0.6753877,0.2595029,4.0000000,1.1026844,1.0194857,11.2210693,-0.5836785,1.7879423
216,-12,-3.131578251150472,20.565893527536481,-12.8860044,0.0011570,28.9256191,-0.0741181,-0.0020808,4.0000000,0.2365067,1.0265993,13.0735531,-0.2406683,0.1647328
217,-12,-3.124121611150472,20.565893527536481,-12.8855867,0.0006612,25.6198349,-0.0747148,-0.0411208,4.0000000,0.1822491,1.0261348,12.9588070,-0.2644908,0.1712219
218,-12,-3.116664971150472,20.565893527536481,-12.8851738,0.0001653,23.1404953,-0.0722753,-0.0792398,4.0000000,0.1258001,1.0256754,12.8469725,-0.2842798,0.1842631
219,-12,-3.109208331150472,20.565893527536481,-12.8847618,-0.0003306,20.6611576,-0.0678705,-0.1188109,4.0000000,0.0666032,1.0252242,12.7360563,-0.3042250,0.2076253
220,-12,-3.101751691150472,20.565893527536481,-12.8843460,-0.0009091,17.3553715,-0.0587862,-0.1669073,4.0000000,-0.0089754,1.0247912,12.6263790,-0.3248392,0.2470080
221,-12,-3.094295051150472,20.565893527536481,-12.8839235,-0.0014050,14.8760328,-0.0431319,-0.2286527,4.0000000,-0.1074368,1.0243896,12.5245132,-0.3498687,0.3195539
222,-12,-3.086838411150472,20.565893527536481,-12.8834839,-0.0019008,12.3966942,-0.0233403,-0.2983930,4.0000000,-0.2161204,1.0240314,12.4345150,-0.3806656,0.4380660
223,-12,-3.079381771150472,20.565893527536481,-12.8830223,-0.0023967,9.9173555,-0.0019036,-0.3665120,4.0000000,-0.3162228,1.0237362,12.3591366,-0.4168012,0.5908724
224,-12,-3.071925131150472,20.565893527536481,-12.8825283,-0.0029752,7.4380164,0.0191706,-0.4320652,4.0000000,-0.4050207,1.0235156,12.3021278,-0.4591098,0.7754185
225,-12,-3.064468491150472,20.565893527536481,-12.8819962,-0.0034711,5.7851238,0.0379568,-0.4941173,4.0000000,-0.4794192,1.0233759,12.2654982,-0.5088153,0.9869480
226,-12,-3.057011851150472,20.565893527536481,-12.8814182,-0.0039669,4.1322312,0.0539111,-0.5542817,4.0000000,-0.5392762,1.0233334,12.2551899,-0.5692872,1.2284132
227,-12,-3.049555211150472,20.565893527536481,-12.8807869,-0.0046281,2.4793389,0.0596865,-0.6030741,4.0000000,-0.5692644,1.0233883,12.2693453,-0.6368838,1.4614452
228,-12,-3.042098571150472,20.565893527536481,-12.8800974,-0.0052893,1.6528926,0.0513525,-0.6365721,4.0000000,-0.5620387,1.0235413,12.3103905,-0.7111053,1.6575154
229,-12,-3.034641931150472,20.565893527536481,-12.8793440,0.0039669,42.1487617,0.0269752,-0.6526988,4.0000000,-0.5163925,1.0237746,12.3714771,-0.7890050,1.7954112
230,-12,-3.027185291150472,20.565893527536481,-12.8785267,0.0030579,36.3636360,-0.0179415,-0.6475228,4.0000000,-0.4298832,1.0240573,12.4457359,-0.8651624,1.8556348
231,-12,-3.019728651150472,20.565893527536481,-12.8776436,0.0022314,30.5785122,-0.0845927,-0.6177155,4.0000000,-0.3061458,1.0243521,12.5223198,-0.9292853,1.8272661
232,-12,-3.012272011150472,20.565893527536481,-12.8766975,0.0014050,25.6198349,-0.1673649,-0.5640823,4.0000000,-0.1552598,1.0246009,12.5878839,-0.9729047,1.7235681
233,-12,-3.004815371150472,20.565893527536481,-12.8756943,0.0004959,20.6611576,-0.2603589,-0.4916205,4.0000000,0.0108257,1.0247620,12.6297579,-0.9940667,1.5884991
234,-12,-2.997358731150472,20.565893527536481,-12.8746405,-0.0004959,15.7024794,-0.3561709,-0.4064352,4.0000000,0.1798365,1.0247867,12.6358852,-0.9927068,1.4643639
235,-12,-2.989902091150472,20.565893527536481,-12.8735456,-0.0015702,11.5702477,-0.4503216,-0.3100378,4.0000000,0.3497539,1.0246412,12.6012487,-0.9698296,1.3741804
236,-12,-2.982445451150472,20.565893527536481,-12.8724174,-0.0026446,8.2644625,-0.5308001,-0.2003296,4.0000000,0.5190466,1.0243092,12.5188551,-0.9197059,1.3164706
237,-12,-2.974988811150472,20.565893527536481,-12.8712664,-0.0038017,4.9586778,-0.5909056,-0.0761375,5.0000000,0.6873545,1.0237395,12.3744802,-0.8396295,1.3132128
238,-12,-2.967532171150472,20.565893527536481,-12.8701048,-0.0048760,2.4793389,-0.6209885,0.0506711,4.0000000,0.8403080,1.0229170,12.1609526,-0.7389657,1.3806218
239,-12,-2.960075531150472,20.565893527536481,-12.8689451,0.0040496,40.4958687,-0.6187946,0.1717581,4.0000000,0.9713408,1.0218709,11.8825026,-0.6278247,1.5056145
240,-12,-2.952618891150472,20.565893527536481,-12.8677988,0.0030579,33.0578499,-0.5853314,0.2824052,4.0000000,1.0775459,1.0206400,11.5456629,-0.5127355,1.6577539
241,-12,-2.945162251150472,20.565893527536481,-12.8666744,0.0021488,26.4462814,-0.5212542,0.3796881,4.0000000,1.1565470,1.0192665,11.1574812,-0.3971707,1.7973723
242,-12,-2.937705611150472,20.565893527536481,-12.8655825,0.0011570,19.8347111,-0.4383654,0.4593026,4.0000000,1.2083619,1.0178097,10.7314739,-0.2897565,1.8995423
243,-12,-2.930248971150472,20.565893527536481,-12.8645296,0.0000826,14.0495872,-0.3447214,0.5185876,4.0000000,1.2318428,1.0163366,10.2796745,-0.1946676,1.9351721
244,-12,-3.131578251150472,20.558436887536480,-12.8876791,0.0029752,38.0165291,-0.0764313,-0.0186029,4.0000000,0.2220601,1.0264447,13.0350828,-0.2592659,0.1703627
245,-12,-3.124121611150472,20.558436887536480,-12.8872471,0.0024793,34.7107430,-0.0755803,-0.0513506,4.0000000,0.1725871,1.0259739,12.9198990,-0.2752884,0.1767140
246,-12,-3.116664971150472,20.558436887536480,-12.8868189,0.0019835,32.2314034,-0.0732844,-0.0869420,4.0000000,0.1190807,1.0255139,12.8067341,-0.2929646,0.1916949
247,-12,-3.109208331150472,20.558436887536480,-12.8863897,0.0014876,29.7520657,-0.0690575,-0.1249235,4.0000000,0.0622575,1.0250601,12.6938486,-0.3121045,0.2164281
248,-12,-3.101751691150472,20.558436887536480,-12.8859587,0.0009091,26.4462814,-0.0599245,-0.1730567,4.0000000,-0.0128474,1.0246235,12.5853786,-0.3332660,0.2583257
249,-12,-3.094295051150472,20.558436887536480,-12.8855171,0.0004132,23.9669418,-0.0457763,-0.2339543,4.0000000,-0.1080759,1.0242251,12.4838953,-0.3598327,0.3356486
250,-12,-3.086838411150472,20.558436887536480,-12.8850603,-0.0001653,20.6611576,-0.0257933,-0.3037758,4.0000000,-0.2145851,1.0238781,12.3948812,-0.3929664,0.4569516
251,-12,-3.079381771150472,20.558436887536480,-12.8845787,-0.0007438,17.3553715,-0.0049024,-0.3717434,4.0000000,-0.3118585,1.0235953,12.3219242,-0.4316283,0.6133248
252,-12,-3.071925131150472,20.558436887536480,-12.8840656,-0.0014050,14.0495872,0.0180074,-0.4389997,4.0000000,-0.4000267,1.0233819,12.2680244,-0.4779726,0.8029931
253,-12,-3.064468491150472,20.558436887536480,-12.8835135,-0.0019835,11.5702477,0.0411782,-0.5036656,4.0000000,-0.4753637,1.0232575,12.2356482,-0.5319676,1.0198313
254,-12,-3.057011851150472,20.558436887536480,-12.8829145,-0.0025620,9.0909090,0.0613776,-0.5659636,4.0000000,-0.5358827,1.0232388,12.2300453,-0.5960445,1.2672362
255,-12,-3.049555211150472,20.558436887536480,-12.8822622,-0.0032231,6.6115704,0.0763944,-0.6194167,4.0000000,-0.5695813,1.0233288,12.2546139,-0.6692520,1.5100441
256,-12,-3.042098571150472,20.558436887536480,-12.8815498,-0.0038843,4.9586778,0.0783504,-0.6579937,4.0000000,-0.5678787,1.0235275,12.3072348,-0.7481086,1.7175716
257,-12,-3.034641931150472,20.558436887536480,-12.8807735,-0.0046281,3.3057852,0.0628197,-0.6779718,4.0000000,-0.5280694,1.0238235,12.3830633,-0.8278742,1.8622048
258,-12,-3.027185291150472,20.558436887536480,-12.8799295,0.0044628,45.4545441,0.0255789,-0.6753672,4.0000000,-0.4499205,1.0241843,12.4772425,-0.9008139,1.9204631
259,-12,-3.019728651150472,20.558436887536480,-12.8790188,0.0035537,38.8429756,-0.0328202,-0.6473832,4.0000000,-0.3357135,1.0245725,12.5786419,-0.9590527,1.8779593
260,-12,-3.012272011150472,20.558436887536480,-12.8780422,0.0026446,33.0578499,-0.1091606,-0.5948783,4.0000000,-0.1949371,1.0249335,12.6702824,-0.9948195,1.7527418
261,-12,-3.004815371150472,20.558436887536480,-12.8770065,0.0017355,27.2727280,-0.1976797,-0.5205379,4.0000000,-0.0369398,1.0252132,12.7428713,-1.0041361,1.5802395
262,-12,-2.997358731150472,20.558436887536480,-12.8759184,0.0007438,21.4876041,-0.2904877,-0.4326388,4.0000000,0.1256881,1.0253679,12.7815418,-0.9909656,1.4178225
263,-12,-2.989902091150472,20.558436887536480,-12.8747854,-0.0003306,16.5289249,-0.3785638,-0.3331316,4.0000000,0.2888989,1.0253586,12.7795353,-0.9551620,1.2831873
264,-12,-2.982445451150472,20.558436887536480,-12.8736172,-0.0014050,12.3966942,-0.4551571,-0.2183566,5.0000000,0.4551553,1.0251567,12.7325306,-0.8918684,1.1853316
265,-12,-2.974988811150472,20.558436887536480,-12.8724232,-0.0025620,8.2644625,-0.5108836,-0.0871332,5.0000000,0.6239367,1.0247066,12.6206455,-0.7982031,1.1482546
266,-12,-2.967532171150472,20.558436887536480,-12.8712177,-0.0037190,4.9586778,-0.5348392,0.0489368,4.0000000,0.7818774,1.0239856,12.4380140,-0.6840037,1.1956521
267,-12,-2.960075531150472,20.558436887536480,-12.8700123,-0.0048760,2.4793389,-0.5257121,0.1808686,4.0000000,0.9226472,1.0230120,12.1861820,-0.5609100,1.3232573
268,-12,-2.952618891150472,20.558436887536480,-12.8688192,0.0040496,40.4958687,-0.4819516,0.3035834,4.0000000,1.0414221,1.0218250,11.8708572,-0.4342554,1.4964626
269,-12,-2.945162251150472,20.558436887536480,-12.8676491,0.0030579,33.0578499,-0.4119539,0.4101674,4.0000000,1.1342542,1.0204723,11.4990225,-0.3139194,1.6768126
270,-12,-2.937705611150472,20.558436887536480,-12.8665113,0.0020661,25.6198349,-0.3215828,0.5015818,4.0000000,1.2039846,1.0190045,11.0828524,-0.2008210,1.8368754
271,-12,-2.930248971150472,20.558436887536480,-12.8654127,0.0009917,19.0082645,-0.2248930,0.5704599,4.0000000,1.2456970,1.0174879,10.6339045,-0.1047773,1.9353787
272,-12,-2.922792331150472,20.558436887536480,-12.8643599,-0.0000826,13.2231407,-0.1338526,0.6157259,4.0000000,1.2598716,1.0159841,10.1682758,-0.0284198,1.9551871
273,-12,-2.915335691150472,20.558436887536480,-12.8633547,-0.0011570,8.2644625,-0.0624138,0.6350883,4.0000000,1.2474390,1.0145440,9.7022142,0.0227375,1.8894513
274,-12,-2.907879051150472,20.558436887536480,-12.8623981,-0.0021488,4.9586778,-0.0122910,0.6306548,4.0000000,1.2103043,1.0132071,9.2461338,0.0510054,1.7430757
