OID_,RegB,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
10293,-12,-4.063658251150471,17.113469207536479,-12.9812260,-0.0038843,13.2231407,-2.5509789,-0.2424720,4.0000000,1.0769694,1.0487295,17.5218983,-1.5619134,6.3265495
10294,-12,-4.056201611150471,17.113469207536479,-12.9804726,-0.0046281,9.9173555,-2.5015204,-0.2349966,4.0000000,1.0785626,1.0449797,16.8561192,-1.5485557,6.1140327
10295,-12,-4.048744971150471,17.113469207536479,-12.9797363,0.0046281,47.9338837,-2.4024947,-0.2487992,4.0000000,1.0442818,1.0414616,16.2037239,-1.5418802,5.8325601
10296,-12,-4.041288331150471,17.113469207536479,-12.9790163,0.0038017,43.8016510,-2.2622585,-0.2805141,4.0000000,0.9813597,1.0382067,15.5720692,-1.5423880,5.5078740
10297,-12,-4.473773451150471,17.106012567536482,-12.9627151,-0.0021488,28.9256191,-0.6236001,0.6813205,4.0000000,1.5284973,1.0851134,22.8455887,-0.1658563,4.8728361
10298,-12,-4.466316811150471,17.106012567536482,-12.9632969,-0.0014050,31.4049587,-0.5775881,0.6506070,4.0000000,1.4784560,1.0889363,23.3205395,-0.1772419,4.5696912
10299,-12,-4.458860171150471,17.106012567536482,-12.9639673,-0.0006612,33.8842964,-0.5313863,0.6100340,4.0000000,1.4102300,1.0928118,23.7895947,-0.1901620,4.1822329
10300,-12,-4.451403531150471,17.106012567536482,-12.9647207,0.0000000,35.5371895,-0.4840486,0.5604693,4.0000000,1.3250233,1.0966641,24.2438755,-0.2040846,3.7233863
10301,-12,-4.443946891150471,17.106012567536482,-12.9655523,0.0009091,38.0165291,-0.4399067,0.4974663,4.0000000,1.2165936,1.1004239,24.6764545,-0.2216610,3.1881042
10302,-12,-4.436490251150471,17.106012567536482,-12.9664555,0.0017355,40.4958687,-0.3977632,0.4222391,4.0000000,1.0870216,1.1040001,25.0794792,-0.2425435,2.6107776
10303,-12,-4.429033611150471,17.106012567536482,-12.9674206,0.0026446,42.9752083,-0.3545344,0.3365520,4.0000000,0.9401318,1.1073171,25.4446220,-0.2670278,2.0289795
10304,-12,-4.421576971150471,17.106012567536482,-12.9684391,0.0036364,46.2809906,-0.3092506,0.2448148,4.0000000,0.7851204,1.1103077,25.7677898,-0.2954907,1.4981149
10305,-12,-4.414120331150471,17.106012567536482,-12.9695015,0.0045455,48.7603302,-0.2622074,0.1467603,4.0000000,0.6238820,1.1128976,26.0431099,-0.3303614,1.0473332
10306,-12,-4.406663691150471,17.106012567536482,-12.9705963,-0.0044628,23.9669418,-0.2108690,0.0395264,4.0000000,0.4528813,1.1150762,26.2713699,-0.3738286,0.6968989
10307,-12,-4.399207051150471,17.106012567536482,-12.9717150,-0.0033884,27.2727280,-0.1499503,-0.0774342,4.0000000,0.2729498,1.1168175,26.4501534,-0.4278182,0.4762340
10308,-12,-4.391750411150471,17.106012567536482,-12.9728422,-0.0022314,30.5785122,-0.0731411,-0.2007440,4.0000000,0.0894532,1.1181105,26.5810184,-0.4909411,0.4083832
10309,-12,-4.384293771150471,17.106012567536482,-12.9739676,-0.0013223,33.0578499,0.0182206,-0.3212303,4.0000000,-0.0814754,1.1189866,26.6686993,-0.5609851,0.4933358
10310,-12,-4.376837131150471,17.106012567536482,-12.9750757,-0.0002479,36.3636360,0.1244243,-0.4377396,4.0000000,-0.2399752,1.1195083,26.7204323,-0.6355041,0.7078379
10311,-12,-4.369380491150471,17.106012567536482,-12.9761572,0.0008264,39.6694221,0.2395827,-0.5457867,4.0000000,-0.3787324,1.1197715,26.7435818,-0.7128409,1.0155370
10312,-12,-4.361923851150471,17.106012567536482,-12.9772005,0.0017355,42.1487617,0.3577799,-0.6428372,4.0000000,-0.4963016,1.1198491,26.7485104,-0.7893727,1.3740357
10313,-12,-4.354467211150471,17.106012567536482,-12.9781961,0.0027273,44.6280975,0.4637290,-0.7210026,4.0000000,-0.5825474,1.1198223,26.7436638,-0.8594579,1.7114773
10314,-12,-4.347010571150471,17.106012567536482,-12.9791384,0.0037190,47.1074371,0.5447267,-0.7770321,4.0000000,-0.6348197,1.1197759,26.7378712,-0.9192445,1.9758229
10315,-12,-4.339553931150471,17.106012567536482,-12.9800224,-0.0054545,23.9669418,0.6019561,-0.8152907,4.0000000,-0.6644950,1.1197792,26.7372627,-0.9660864,2.1661963
10316,-12,-4.332097291150471,17.106012567536482,-12.9808464,-0.0046281,26.4462814,0.6398156,-0.8402349,4.0000000,-0.6807949,1.1198559,26.7450790,-0.9996749,2.2951536
10317,-12,-4.324640651150471,17.106012567536482,-12.9816093,-0.0038843,28.0991745,0.6524358,-0.8488862,4.0000000,-0.6795620,1.1200129,26.7614708,-1.0182104,2.3360310
10318,-12,-4.317184011150471,17.106012567536482,-12.9823132,-0.0032231,29.7520657,0.6341797,-0.8382645,4.0000000,-0.6569316,1.1202520,26.7856827,-1.0195974,2.2694378
10319,-12,-4.309727371150471,17.106012567536482,-12.9829597,-0.0025620,31.4049587,0.5957927,-0.8142604,4.0000000,-0.6204300,1.1205407,26.8154087,-1.0080907,2.1311963
10320,-12,-4.302270731150471,17.106012567536482,-12.9835520,-0.0019008,33.0578499,0.5463632,-0.7816042,4.0000000,-0.5762036,1.1208469,26.8494587,-0.9870048,1.9526215
10321,-12,-4.294814091150471,17.106012567536482,-12.9840946,-0.0014050,33.8842964,0.4903177,-0.7421854,4.0000000,-0.5273288,1.1211541,26.8823490,-0.9570419,1.7489645
10322,-12,-4.287357451150471,17.106012567536482,-12.9845934,-0.0008264,35.5371895,0.4389869,-0.7026927,4.0000000,-0.4851134,1.1214198,26.9096985,-0.9202721,1.5566968
10323,-12,-4.279900811150471,17.106012567536482,-12.9850531,-0.0003306,37.1900826,0.4004309,-0.6697691,4.0000000,-0.4558178,1.1215824,26.9277248,-0.8837205,1.4036403
10324,-12,-4.272444171150472,17.106012567536482,-12.9854755,0.0000826,38.8429756,0.3796397,-0.6477779,4.0000000,-0.4480724,1.1216135,26.9323406,-0.8474833,1.3037056
10325,-12,-4.264987531150471,17.106012567536482,-12.9858637,0.0004132,39.6694221,0.3728563,-0.6367085,4.0000000,-0.4587737,1.1214750,26.9197540,-0.8146432,1.2563795
10326,-12,-4.257530891150472,17.106012567536482,-12.9862165,0.0007438,40.4958687,0.3755755,-0.6353831,4.0000000,-0.4836745,1.1211480,26.8890305,-0.7870917,1.2597884
10327,-12,-4.250074251150472,17.106012567536482,-12.9865332,0.0010744,41.3223152,0.3763609,-0.6375321,4.0000000,-0.5073538,1.1206486,26.8380299,-0.7677103,1.2917514
10328,-12,-4.242617611150472,17.106012567536482,-12.9868107,0.0014050,42.1487617,0.3728605,-0.6417386,4.0000000,-0.5271576,1.1199582,26.7686462,-0.7563196,1.3475134
10329,-12,-4.235160971150472,17.106012567536482,-12.9870501,0.0017355,42.9752083,0.3664021,-0.6492741,4.0000000,-0.5436252,1.1190681,26.6792717,-0.7549230,1.4325147
10330,-12,-4.227704331150472,17.106012567536482,-12.9872484,0.0019835,43.8016510,0.3653232,-0.6650842,4.0000000,-0.5680130,1.1179876,26.5707264,-0.7621553,1.5677774
10331,-12,-4.220247691150472,17.106012567536482,-12.9874058,0.0021488,44.6280975,0.3692039,-0.6889183,4.0000000,-0.5997777,1.1167191,26.4393864,-0.7780588,1.7563034
10332,-12,-4.212791051150472,17.106012567536482,-12.9875183,0.0023140,45.4545441,0.3809425,-0.7220163,4.0000000,-0.6399723,1.1152620,26.2883644,-0.8040603,2.0063818
10333,-12,-4.205334411150472,17.106012567536482,-12.9875832,0.0023967,45.4545441,0.3883517,-0.7576011,4.0000000,-0.6784155,1.1136124,26.1159840,-0.8367867,2.2985289
10334,-12,-4.197877771150472,17.106012567536482,-12.9875965,0.0023140,45.4545441,0.3921583,-0.7969729,5.0000000,-0.7155125,1.1117682,25.9228344,-0.8784333,2.6437750
10335,-12,-4.190421131150472,17.106012567536482,-12.9875555,0.0021488,44.6280975,0.3747356,-0.8319236,4.0000000,-0.7390139,1.1097304,25.7059422,-0.9248333,3.0109477
10336,-12,-4.182964491150472,17.106012567536482,-12.9874563,0.0019835,43.8016510,0.3367250,-0.8642178,4.0000000,-0.7501207,1.1074997,25.4643574,-0.9783149,3.4083633
10337,-12,-4.175507851150472,17.106012567536482,-12.9872961,0.0018182,42.9752083,0.2702692,-0.8907152,4.0000000,-0.7463946,1.1050609,25.1964722,-1.0350356,3.8219566
10338,-12,-4.168051211150472,17.106012567536482,-12.9870749,0.0014876,42.1487617,0.1784193,-0.9147313,4.0000000,-0.7328206,1.1024009,24.9002781,-1.0966420,4.2734733
10339,-12,-4.160594571150471,17.106012567536482,-12.9867907,0.0011570,41.3223152,0.0545360,-0.9314901,4.0000000,-0.7028046,1.0995226,24.5747795,-1.1601756,4.7253122
10340,-12,-4.153137931150471,17.106012567536482,-12.9864426,0.0007438,39.6694221,-0.1045152,-0.9406105,4.0000000,-0.6529789,1.0964422,24.2207012,-1.2282423,5.1761413
10341,-12,-4.145681291150471,17.106012567536482,-12.9860315,0.0003306,38.0165291,-0.3105821,-0.9339239,4.0000000,-0.5719893,1.0931896,23.8363457,-1.2958585,5.5706034
10342,-12,-4.138224651150471,17.106012567536482,-12.9855585,-0.0001653,36.3636360,-0.5624168,-0.9097276,4.0000000,-0.4597299,1.0897481,23.4220638,-1.3597254,5.8999510
10343,-12,-4.130768011150471,17.106012567536482,-12.9850283,-0.0007438,33.8842964,-0.8502354,-0.8702674,4.0000000,-0.3221110,1.0861142,22.9740181,-1.4184239,6.1822591
10344,-12,-4.123311371150471,17.106012567536482,-12.9844456,-0.0013223,31.4049587,-1.1576028,-0.8153688,4.0000000,-0.1619568,1.0823134,22.4937649,-1.4687808,6.3995337
10345,-12,-4.115854731150471,17.106012567536482,-12.9838181,-0.0018182,28.0991745,-1.4739528,-0.7445725,4.0000000,0.0191392,1.0783497,21.9779129,-1.5082842,6.5543413
10346,-12,-4.108398091150471,17.106012567536482,-12.9831553,-0.0023967,25.6198349,-1.7796220,-0.6593093,4.0000000,0.2148969,1.0742588,21.4283237,-1.5335156,6.6472449
10347,-12,-4.100941451150471,17.106012567536482,-12.9824657,-0.0030579,22.3140488,-2.0588255,-0.5650025,4.0000000,0.4149869,1.0700635,20.8469620,-1.5449920,6.7089434
10348,-12,-4.093484811150471,17.106012567536482,-12.9817610,-0.0037190,19.0082645,-2.2951212,-0.4682831,4.0000000,0.6052754,1.0657883,20.2325497,-1.5418415,6.7511415
10349,-12,-4.086028171150471,17.106012567536482,-12.9810524,-0.0043802,15.7024794,-2.4703183,-0.3823879,4.0000000,0.7636080,1.0614866,19.5893402,-1.5283840,6.7741485
10350,-12,-4.078571531150471,17.106012567536482,-12.9803486,-0.0050413,12.3966942,-2.5748651,-0.3147738,4.0000000,0.8795837,1.0572110,18.9250717,-1.5091313,6.7410417
10351,-12,-4.071114891150471,17.106012567536482,-12.9796562,0.0043802,47.9338837,-2.6116896,-0.2666766,4.0000000,0.9543505,1.0530392,18.2512341,-1.4877037,6.6258473
10352,-12,-4.063658251150471,17.106012567536482,-12.9789801,0.0037190,44.6280975,-2.5852549,-0.2431707,4.0000000,0.9828990,1.0490395,17.5722599,-1.4692403,6.4250584
10353,-12,-4.056201611150471,17.106012567536482,-12.9783211,0.0030579,42.1487617,-2.5024405,-0.2427044,4.0000000,0.9709718,1.0452559,16.9037895,-1.4563805,6.1430645
10354,-12,-4.048744971150471,17.106012567536482,-12.9776773,0.0023967,38.8429756,-2.3771515,-0.2630305,4.0000000,0.9254706,1.0417221,16.2514248,-1.4515315,5.8137965
10355,-12,-4.041288331150471,17.106012567536482,-12.9770460,0.0016529,34.7107430,-2.2178860,-0.2984814,4.0000000,0.8563538,1.0384634,15.6226492,-1.4533167,5.4594574
10356,-12,-4.473773451150471,17.098555927536481,-12.9596243,0.0047934,49.5867767,-0.4670798,0.7326760,4.0000000,1.5092102,1.0841081,22.7189732,-0.0438582,4.8076921
10357,-12,-4.466316811150471,17.098555927536481,-12.9601488,-0.0045455,22.3140488,-0.4482961,0.7060288,4.0000000,1.4756606,1.0877956,23.1796780,-0.0636030,4.6057038
10358,-12,-4.458860171150471,17.098555927536481,-12.9607630,-0.0038843,24.7933884,-0.4317029,0.6680245,4.0000000,1.4239467,1.0915939,23.6424999,-0.0878978,4.3108544
10359,-12,-4.451403531150471,17.098555927536481,-12.9614630,-0.0033058,26.4462814,-0.4194307,0.6180573,4.0000000,1.3545310,1.0954243,24.0982857,-0.1184166,3.9338868
10360,-12,-4.443946891150471,17.098555927536481,-12.9622421,-0.0024793,28.9256191,-0.4071819,0.5540157,4.0000000,1.2606006,1.0992279,24.5398064,-0.1525691,3.4600759
10361,-12,-4.436490251150471,17.098555927536481,-12.9630966,-0.0016529,31.4049587,-0.3958033,0.4764408,4.0000000,1.1451340,1.1029161,24.9578037,-0.1922522,2.9263058
10362,-12,-4.429033611150471,17.098555927536481,-12.9640160,-0.0008264,33.8842964,-0.3822477,0.3860413,4.0000000,1.0101020,1.1064090,25.3452415,-0.2380194,2.3672118
10363,-12,-4.421576971150471,17.098555927536481,-12.9649935,0.0000826,37.1900826,-0.3611329,0.2879926,4.0000000,0.8651825,1.1096475,25.6966057,-0.2891973,1.8376824
10364,-12,-4.414120331150471,17.098555927536481,-12.9660187,0.0009917,39.6694221,-0.3318604,0.1817749,4.0000000,0.7097722,1.1125546,26.0062962,-0.3462223,1.3683033
10365,-12,-4.406663691150471,17.098555927536481,-12.9670820,0.0019835,42.1487617,-0.2896731,0.0643066,4.0000000,0.5397623,1.1150916,26.2728405,-0.4111490,0.9802658
10366,-12,-4.399207051150471,17.098555927536481,-12.9681721,0.0030579,44.6280975,-0.2284848,-0.0641417,4.0000000,0.3557169,1.1172178,26.4930000,-0.4840002,0.7142131
10367,-12,-4.391750411150471,17.098555927536481,-12.9692755,0.0042149,47.9338837,-0.1445616,-0.1986114,4.0000000,0.1667643,1.1189197,26.6659889,-0.5639871,0.6113081
10368,-12,-4.384293771150471,17.098555927536481,-12.9703789,-0.0048760,23.9669418,-0.0386811,-0.3310872,4.0000000,-0.0141282,1.1202221,26.7950459,-0.6480462,0.6781725
10369,-12,-4.376837131150471,17.098555927536481,-12.9714699,-0.0038017,27.2727280,0.0858251,-0.4584599,4.0000000,-0.1822131,1.1211542,26.8868389,-0.7347068,0.8963845
10370,-12,-4.369380491150471,17.098555927536481,-12.9725342,-0.0027273,30.5785122,0.2225136,-0.5763049,4.0000000,-0.3320854,1.1217879,26.9489079,-0.8205245,1.2253647
10371,-12,-4.361923851150471,17.098555927536481,-12.9735613,-0.0018182,33.0578499,0.3610546,-0.6795973,4.0000000,-0.4587530,1.1222047,26.9890060,-0.9004415,1.6064739
10372,-12,-4.354467211150471,17.098555927536481,-12.9745417,-0.0009917,35.5371895,0.4826274,-0.7602350,4.0000000,-0.5530474,1.1224903,27.0159321,-0.9674226,1.9573995
10373,-12,-4.347010571150471,17.098555927536481,-12.9754677,-0.0000826,38.0165291,0.5751686,-0.8171767,4.0000000,-0.6130384,1.1227282,27.0368443,-1.0213150,2.2291615
10374,-12,-4.339553931150471,17.098555927536481,-12.9763355,0.0007438,39.6694221,0.6405002,-0.8547958,4.0000000,-0.6501811,1.1229568,27.0573254,-1.0594105,2.4162326
10375,-12,-4.332097291150471,17.098555927536481,-12.9771442,0.0015702,42.1487617,0.6775228,-0.8745346,4.0000000,-0.6682184,1.1231846,27.0811710,-1.0808508,2.5122502
10376,-12,-4.324640651150471,17.098555927536481,-12.9778919,0.0023140,44.6280975,0.6834560,-0.8759703,4.0000000,-0.6656394,1.1234363,27.1077881,-1.0863012,2.5061347
10377,-12,-4.317184011150471,17.098555927536481,-12.9785795,0.0029752,46.2809906,0.6602259,-0.8600075,4.0000000,-0.6424323,1.1237372,27.1373482,-1.0775826,2.3993556
10378,-12,-4.309727371150471,17.098555927536481,-12.9792109,0.0036364,47.9338837,0.6141966,-0.8301404,4.0000000,-0.6039643,1.1240574,27.1685658,-1.0563165,2.2212660
10379,-12,-4.302270731150471,17.098555927536481,-12.9797897,0.0042975,49.5867767,0.5515426,-0.7887740,4.0000000,-0.5539480,1.1243520,27.1993675,-1.0235999,1.9938071
10380,-12,-4.294814091150471,17.098555927536481,-12.9803219,-0.0052066,24.7933884,0.4844462,-0.7423522,4.0000000,-0.5002439,1.1245990,27.2254982,-0.9844605,1.7575800
10381,-12,-4.287357451150471,17.098555927536481,-12.9808111,-0.0046281,26.4462814,0.4233738,-0.6963955,4.0000000,-0.4539405,1.1247752,27.2446613,-0.9388505,1.5413997
10382,-12,-4.279900811150471,17.098555927536481,-12.9812641,-0.0041322,28.0991745,0.3756156,-0.6563361,4.0000000,-0.4219741,1.1248378,27.2513409,-0.8906980,1.3652611
10383,-12,-4.272444171150472,17.098555927536481,-12.9816828,-0.0036364,29.7520657,0.3467802,-0.6277482,4.0000000,-0.4113935,1.1247628,27.2449188,-0.8441029,1.2456750
10384,-12,-4.264987531150471,17.098555927536481,-12.9820709,-0.0032231,30.5785122,0.3333772,-0.6106758,4.0000000,-0.4203614,1.1245302,27.2229042,-0.8009901,1.1794190
10385,-12,-4.257530891150472,17.098555927536481,-12.9824266,-0.0028926,31.4049587,0.3287983,-0.6024719,4.0000000,-0.4428300,1.1241235,27.1832371,-0.7621138,1.1575348
10386,-12,-4.250074251150472,17.098555927536481,-12.9827480,-0.0025620,32.2314034,0.3234707,-0.5985808,4.0000000,-0.4655281,1.1235462,27.1270142,-0.7316337,1.1664475
10387,-12,-4.242617611150472,17.098555927536481,-12.9830351,-0.0022314,33.0578499,0.3149703,-0.5969880,4.0000000,-0.4840038,1.1228027,27.0536766,-0.7099723,1.1961703
10388,-12,-4.235160971150472,17.098555927536481,-12.9832859,-0.0019008,33.8842964,0.3034252,-0.5977879,4.0000000,-0.4991476,1.1219034,26.9640713,-0.6964283,1.2475860
10389,-12,-4.227704331150472,17.098555927536481,-12.9835005,-0.0016529,34.7107430,0.2975636,-0.6075049,4.0000000,-0.5215812,1.1208371,26.8568153,-0.6934286,1.3461419
10390,-12,-4.220247691150472,17.098555927536481,-12.9836769,-0.0014876,35.5371895,0.2976163,-0.6264493,4.0000000,-0.5528243,1.1195894,26.7321491,-0.7000742,1.4976149
10391,-12,-4.212791051150472,17.098555927536481,-12.9838114,-0.0013223,36.3636360,0.3020049,-0.6534226,4.0000000,-0.5912532,1.1181592,26.5869884,-0.7155920,1.7025943
10392,-12,-4.205334411150472,17.098555927536481,-12.9839029,-0.0012397,36.3636360,0.3046250,-0.6849410,4.0000000,-0.6284321,1.1165551,26.4227180,-0.7414500,1.9527701
10393,-12,-4.197877771150472,17.098555927536481,-12.9839468,-0.0013223,36.3636360,0.2991610,-0.7177399,5.0000000,-0.6609526,1.1147734,26.2381916,-0.7745271,2.2418931
10394,-12,-4.190421131150472,17.098555927536481,-12.9839401,-0.0014876,35.5371895,0.2763589,-0.7489156,4.0000000,-0.6821938,1.1127914,26.0300961,-0.8156374,2.5672793
10395,-12,-4.182964491150472,17.098555927536481,-12.9838800,-0.0016529,34.7107430,0.2290449,-0.7766595,4.0000000,-0.6903375,1.1105794,25.7959137,-0.8629816,2.9294610
10396,-12,-4.175507851150472,17.098555927536481,-12.9837646,-0.0018182,33.8842964,0.1576981,-0.8022439,4.0000000,-0.6872328,1.1081144,25.5317612,-0.9172551,3.3341532
10397,-12,-4.168051211150472,17.098555927536481,-12.9835939,-0.0020661,33.0578499,0.0579023,-0.8249534,4.0000000,-0.6743545,1.1054097,25.2366581,-0.9755524,3.7856402
10398,-12,-4.160594571150471,17.098555927536481,-12.9833660,-0.0023140,32.2314034,-0.0694463,-0.8438065,4.0000000,-0.6495149,1.1024665,24.9083824,-1.0380981,4.2659192
10399,-12,-4.153137931150471,17.098555927536481,-12.9830809,-0.0026446,30.5785122,-0.2369133,-0.8534401,4.0000000,-0.6043910,1.0992845,24.5483532,-1.1024892,4.7528133
10400,-12,-4.145681291150471,17.098555927536481,-12.9827375,-0.0029752,28.9256191,-0.4487890,-0.8510965,4.0000000,-0.5320024,1.0958740,24.1535492,-1.1701906,5.2262497
10401,-12,-4.138224651150471,17.098555927536481,-12.9823380,-0.0033884,27.2727280,-0.7071490,-0.8318665,4.0000000,-0.4291645,1.0922265,23.7216396,-1.2345685,5.6528559
10402,-12,-4.130768011150471,17.098555927536481,-12.9818878,-0.0038843,24.7933884,-1.0018125,-0.7989393,4.0000000,-0.3028403,1.0883522,23.2513084,-1.2950383,6.0515938
10403,-12,-4.123311371150471,17.098555927536481,-12.9813900,-0.0043802,22.3140488,-1.3099854,-0.7525400,4.0000000,-0.1564816,1.0842749,22.7427349,-1.3485984,6.3831234
10404,-12,-4.115854731150471,17.098555927536481,-12.9808531,-0.0047934,19.0082645,-1.6229780,-0.6919669,4.0000000,0.0084624,1.0800360,22.1985588,-1.3923962,6.6466098
10405,-12,-4.108398091150471,17.098555927536481,-12.9802828,-0.0052893,16.5289249,-1.9245411,-0.6172252,4.0000000,0.1874195,1.0756786,21.6194534,-1.4218699,6.8333244
10406,-12,-4.100941451150471,17.098555927536481,-12.9796896,0.0042149,47.9338837,-2.1971560,-0.5321127,4.0000000,0.3730875,1.0712333,21.0092373,-1.4373127,6.9548717
10407,-12,-4.093484811150471,17.098555927536481,-12.9790831,0.0037190,46.2809906,-2.4222784,-0.4456846,4.0000000,0.5473828,1.0667363,20.3673172,-1.4387521,7.0294719
10408,-12,-4.086028171150471,17.098555927536481,-12.9784727,0.0031405,43.8016510,-2.5764983,-0.3688630,4.0000000,0.6908313,1.0622413,19.7014904,-1.4285573,7.0345950
10409,-12,-4.078571531150471,17.098555927536481,-12.9778690,0.0025620,41.3223152,-2.6555388,-0.3095163,4.0000000,0.7919236,1.0578260,19.0209961,-1.4109561,6.9567537
10410,-12,-4.071114891150471,17.098555927536481,-12.9772758,0.0020661,38.8429756,-2.6636164,-0.2691337,4.0000000,0.8520092,1.0535613,18.3334560,-1.3902767,6.7808475
10411,-12,-4.063658251150471,17.098555927536481,-12.9766960,0.0014876,35.5371895,-2.6040659,-0.2539165,4.0000000,0.8647631,1.0494976,17.6496792,-1.3725960,6.5105143
10412,-12,-4.056201611150471,17.098555927536481,-12.9761314,0.0009091,33.0578499,-2.4909191,-0.2578991,4.0000000,0.8421278,1.0456790,16.9785862,-1.3579260,6.1630130
10413,-12,-4.048744971150471,17.098555927536481,-12.9755802,0.0003306,29.7520657,-2.3364618,-0.2821114,4.0000000,0.7876256,1.0421364,16.3281803,-1.3518484,5.7772293
10414,-12,-4.466316811150471,17.091099287536480,-12.9570160,0.0026446,42.1487617,-0.3310202,0.7539834,4.0000000,1.4634277,1.0864110,23.0070000,0.0445391,4.6276894
10415,-12,-4.458860171150471,17.091099287536480,-12.9575739,0.0032231,43.8016510,-0.3444843,0.7177720,4.0000000,1.4261848,1.0901166,23.4620800,0.0093592,4.4244199
