OID_,RegI,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1532,-12,-2.385914251150473,18.567514007536477,-12.9837208,-0.0014876,0.0000000,-0.2136638,-0.3133841,4.0000000,-0.2633430,1.0084693,7.4265800,-0.3634252,0.8472099
1533,-12,-2.378457611150472,18.567514007536477,-12.9842529,-0.0010744,0.8264463,-0.2620939,-0.3137442,4.0000000,-0.3101530,1.0084214,7.4064379,-0.3173355,0.9491642
1534,-12,-2.371000971150472,18.567514007536477,-12.9847984,-0.0005785,2.4793389,-0.2986286,-0.3237430,4.0000000,-0.3686911,1.0083576,7.3781238,-0.2787948,1.0519003
1535,-12,-2.363544331150472,18.567514007536477,-12.9853592,-0.0000826,4.9586778,-0.3221741,-0.3417161,4.0000000,-0.4347416,1.0082829,7.3448930,-0.2486907,1.1508684
1536,-12,-2.356087691150472,18.567514007536477,-12.9859343,0.0004959,8.2644625,-0.3307402,-0.3669683,4.0000000,-0.5051261,1.0081953,7.3060570,-0.2288105,1.2433819
1537,-12,-2.348631051150472,18.567514007536477,-12.9865236,0.0010744,12.3966942,-0.3235016,-0.3971159,4.0000000,-0.5753491,1.0080943,7.2597799,-0.2188827,1.3243741
1538,-12,-2.341174411150472,18.567514007536477,-12.9871254,0.0016529,17.3553715,-0.3034829,-0.4307256,4.0000000,-0.6430243,1.0079755,7.2059364,-0.2184268,1.3985879
1539,-12,-2.333717771150472,18.567514007536477,-12.9877367,0.0023140,23.1404953,-0.2664931,-0.4673333,4.0000000,-0.7053949,1.0078433,7.1461806,-0.2292717,1.4583856
1540,-12,-2.699093131150472,18.560057367536476,-12.9592924,0.0042149,44.6280975,-0.1554104,-0.3492142,4.0000000,-0.8022478,1.0186902,11.0066290,0.1038193,0.8859921
1541,-12,-2.691636491150472,18.560057367536476,-12.9602213,-0.0048760,0.0000000,-0.0789095,-0.4439992,4.0000000,-0.9102678,1.0179070,10.7731409,0.0222694,1.0483166
1542,-12,-2.684179851150472,18.560057367536476,-12.9611340,-0.0040496,0.0000000,0.0010112,-0.5239942,4.0000000,-0.9949035,1.0170304,10.5069885,-0.0530850,1.2093012
1543,-12,-2.676723211150472,18.560057367536476,-12.9620228,-0.0033058,0.0000000,0.0769903,-0.5883588,4.0000000,-1.0549119,1.0161085,10.2200108,-0.1218058,1.3500522
1544,-12,-2.669266571150472,18.560057367536476,-12.9628868,-0.0025620,0.8264463,0.1473400,-0.6406949,4.0000000,-1.0965337,1.0151808,9.9224377,-0.1848560,1.4690003
1545,-12,-2.661809931150472,18.560057367536476,-12.9637222,-0.0018182,2.4793389,0.2071975,-0.6811060,4.0000000,-1.1220056,1.0142572,9.6170053,-0.2402063,1.5617169
1546,-12,-2.654353291150472,18.560057367536476,-12.9645271,-0.0010744,4.9586778,0.2548948,-0.7113625,4.0000000,-1.1336157,1.0133640,9.3127050,-0.2891094,1.6310290
1547,-12,-2.646896651150472,18.560057367536476,-12.9653025,-0.0003306,8.2644625,0.2938042,-0.7349347,4.0000000,-1.1370938,1.0125149,9.0131941,-0.3327757,1.6843868
1548,-12,-2.639440011150472,18.560057367536476,-12.9660473,0.0004132,12.3966942,0.3366584,-0.7591953,4.0000000,-1.1405162,1.0117058,8.7187748,-0.3778745,1.7384801
1549,-12,-2.631983371150472,18.560057367536476,-12.9667616,0.0011570,16.5289249,0.3766571,-0.7801000,4.0000000,-1.1390332,1.0109293,8.4252195,-0.4211669,1.7812217
1550,-12,-2.624526731150472,18.560057367536476,-12.9674444,0.0019008,21.4876041,0.4073609,-0.7938006,4.0000000,-1.1267887,1.0101885,8.1338873,-0.4608125,1.7987357
1551,-12,-2.617070091150472,18.560057367536476,-12.9680958,0.0026446,27.2727280,0.4183975,-0.7956725,4.0000000,-1.0975918,1.0094917,7.8517399,-0.4937531,1.7797531
1552,-12,-2.609613451150472,18.560057367536476,-12.9687157,0.0033058,33.0578499,0.4185297,-0.7909109,4.0000000,-1.0597010,1.0088558,7.5842133,-0.5221208,1.7403654
1553,-12,-2.602156811150472,18.560057367536476,-12.9693069,0.0039669,39.6694221,0.4197710,-0.7840697,4.0000000,-1.0177779,1.0082805,7.3339210,-0.5503614,1.6862496
1554,-12,-2.594700171150472,18.560057367536476,-12.9698706,0.0046281,46.2809906,0.4286385,-0.7790083,4.0000000,-0.9790426,1.0077505,7.0959816,-0.5789739,1.6292220
1555,-12,-2.587243531150472,18.560057367536476,-12.9704065,-0.0047107,0.0000000,0.4279544,-0.7682987,4.0000000,-0.9316869,1.0072622,6.8681316,-0.6049105,1.5567911
1556,-12,-2.579786891150472,18.560057367536476,-12.9709139,-0.0041322,0.0000000,0.4144406,-0.7497433,4.0000000,-0.8721638,1.0068243,6.6566758,-0.6273229,1.4637247
1557,-12,-2.572330251150472,18.560057367536476,-12.9713964,-0.0035537,0.0000000,0.3830566,-0.7204173,4.0000000,-0.7983451,1.0064399,6.4640455,-0.6424894,1.3467629
1558,-12,-2.564873611150472,18.560057367536476,-12.9718542,-0.0030579,0.0000000,0.3321410,-0.6791210,4.0000000,-0.7031136,1.0061088,6.2964664,-0.6551284,1.2103368
1559,-12,-2.557416971150472,18.560057367536476,-12.9722900,-0.0025620,0.0000000,0.2580460,-0.6243593,4.0000000,-0.5879701,1.0058529,6.1632600,-0.6607484,1.0666529
1560,-12,-2.549960331150472,18.560057367536476,-12.9727106,-0.0020661,0.0000000,0.1794685,-0.5650845,4.0000000,-0.4654323,1.0056790,6.0691299,-0.6647366,0.9366784
1561,-12,-2.542503691150472,18.560057367536476,-12.9731197,-0.0016529,0.0000000,0.1037983,-0.5061666,4.0000000,-0.3430862,1.0055771,6.0146875,-0.6692470,0.8317757
1562,-12,-2.535047051150472,18.560057367536476,-12.9735222,-0.0013223,0.0000000,0.0416190,-0.4565946,4.0000000,-0.2335103,1.0055479,6.0008020,-0.6796789,0.7628130
1563,-12,-2.527590411150472,18.560057367536476,-12.9739227,-0.0009917,0.0000000,-0.0165878,-0.4108408,4.0000000,-0.1309741,1.0055829,6.0209389,-0.6907075,0.7190126
1564,-12,-2.520133771150472,18.560057367536476,-12.9743242,-0.0007438,0.0000000,-0.0738481,-0.3679667,4.0000000,-0.0342687,1.0056794,6.0715137,-0.7016646,0.6993597
1565,-12,-2.512677131150472,18.560057367536476,-12.9747295,-0.0004132,0.8264463,-0.1389272,-0.3238870,4.0000000,0.0629771,1.0058365,6.1563306,-0.7107510,0.7078907
1566,-12,-2.505220491150472,18.560057367536476,-12.9751415,-0.0000826,2.4793389,-0.1979299,-0.2853780,4.0000000,0.1487678,1.0060574,6.2727737,-0.7195238,0.7331084
1567,-12,-2.497763851150472,18.560057367536476,-12.9755659,0.0003306,4.9586778,-0.2415422,-0.2594455,4.0000000,0.2124122,1.0063403,6.4203229,-0.7313033,0.7652339
1568,-12,-2.490307211150472,18.560057367536476,-12.9760036,0.0006612,7.4380164,-0.2608311,-0.2501589,4.0000000,0.2454967,1.0066661,6.5839539,-0.7458144,0.7860010
1569,-12,-2.482850571150472,18.560057367536476,-12.9764547,0.0010744,10.7438021,-0.2591517,-0.2562803,4.0000000,0.2509272,1.0070171,6.7566118,-0.7634878,0.7957129
1570,-12,-2.475393931150472,18.560057367536476,-12.9769192,0.0014876,14.8760328,-0.2365741,-0.2734056,4.0000000,0.2313317,1.0073730,6.9284887,-0.7781428,0.7868636
1571,-12,-2.467937291150472,18.560057367536476,-12.9773932,0.0019008,19.0082645,-0.1995638,-0.2986303,4.0000000,0.1933101,1.0077133,7.0882969,-0.7905707,0.7701857
1572,-12,-2.460480651150472,18.560057367536476,-12.9778738,0.0023967,23.9669418,-0.1606516,-0.3213459,4.0000000,0.1505369,1.0080317,7.2340875,-0.7932286,0.7482864
1573,-12,-2.453024011150472,18.560057367536476,-12.9783602,0.0028926,28.9256191,-0.1259525,-0.3384390,4.0000000,0.1079984,1.0083255,7.3631501,-0.7848765,0.7237239
1574,-12,-2.445567371150472,18.560057367536476,-12.9788494,0.0034711,34.7107430,-0.0958157,-0.3506463,4.0000000,0.0653664,1.0085825,7.4765968,-0.7666590,0.6969664
1575,-12,-2.438110731150472,18.560057367536476,-12.9793406,0.0040496,40.4958687,-0.0706857,-0.3599023,4.0000000,0.0204300,1.0087996,7.5723877,-0.7402346,0.6731585
1576,-12,-2.430654091150472,18.560057367536476,-12.9798346,0.0046281,46.2809906,-0.0481464,-0.3703200,4.0000000,-0.0295331,1.0089762,7.6482940,-0.7111069,0.6590399
1577,-12,-2.423197451150472,18.560057367536476,-12.9803305,-0.0047934,0.0000000,-0.0380652,-0.3768861,4.0000000,-0.0761015,1.0091052,7.7012134,-0.6776706,0.6596406
1578,-12,-2.415740811150473,18.560057367536476,-12.9808283,-0.0042975,0.0000000,-0.0488182,-0.3755488,4.0000000,-0.1117102,1.0091901,7.7360759,-0.6393873,0.6789899
1579,-12,-2.408284171150473,18.560057367536476,-12.9813290,-0.0037190,0.0000000,-0.0866181,-0.3641610,4.0000000,-0.1325286,1.0092429,7.7587690,-0.5957935,0.7236846
1580,-12,-2.400827531150473,18.560057367536476,-12.9818354,-0.0032231,0.0000000,-0.1406752,-0.3491715,4.0000000,-0.1503088,1.0092764,7.7709570,-0.5480343,0.7926828
1581,-12,-2.393370891150473,18.560057367536476,-12.9823503,-0.0027273,0.0000000,-0.2010418,-0.3365773,4.0000000,-0.1721330,1.0092965,7.7785406,-0.5010217,0.8832375
1582,-12,-2.385914251150473,18.560057367536476,-12.9828787,-0.0022314,0.0000000,-0.2561754,-0.3323591,4.0000000,-0.2074112,1.0093031,7.7821403,-0.4573071,0.9870330
1583,-12,-2.378457611150472,18.560057367536476,-12.9834213,-0.0018182,0.0000000,-0.3001920,-0.3382149,4.0000000,-0.2567255,1.0092994,7.7791786,-0.4197043,1.0957260
1584,-12,-2.371000971150472,18.560057367536476,-12.9839811,-0.0013223,0.8264463,-0.3317863,-0.3524764,4.0000000,-0.3169108,1.0092773,7.7705264,-0.3880421,1.2032384
1585,-12,-2.363544331150472,18.560057367536476,-12.9845562,-0.0008264,2.4793389,-0.3465043,-0.3763807,4.0000000,-0.3863750,1.0092384,7.7539773,-0.3663865,1.3071380
1586,-12,-2.356087691150472,18.560057367536476,-12.9851484,-0.0002479,4.9586778,-0.3466921,-0.4061053,4.0000000,-0.4590327,1.0091828,7.7301283,-0.3531778,1.4050781
1587,-12,-2.348631051150472,18.560057367536476,-12.9857540,0.0003306,8.2644625,-0.3294497,-0.4414214,4.0000000,-0.5345570,1.0091063,7.6971197,-0.3482858,1.4944928
1588,-12,-2.341174411150472,18.560057367536476,-12.9863729,0.0009091,12.3966942,-0.3003496,-0.4792426,4.0000000,-0.6061500,1.0090059,7.6548681,-0.3523352,1.5793784
1589,-12,-2.333717771150472,18.560057367536476,-12.9870024,0.0015702,17.3553715,-0.2561440,-0.5193303,4.0000000,-0.6745552,1.0088823,7.6017203,-0.3641055,1.6542807
1590,-12,-2.699093131150472,18.552600727536479,-12.9581690,0.0030579,35.5371895,-0.1026732,-0.3020655,4.0000000,-0.6840944,1.0197182,11.3007374,0.0799634,0.6367245
1591,-12,-2.691636491150472,18.552600727536479,-12.9591255,0.0040496,42.9752083,-0.0341665,-0.4029936,4.0000000,-0.7996522,1.0190063,11.0975103,-0.0063351,0.8007851
1592,-12,-2.684179851150472,18.552600727536479,-12.9600658,-0.0050413,0.0000000,0.0455510,-0.4934375,4.0000000,-0.8964716,1.0181894,10.8560019,-0.0904034,0.9804078
1593,-12,-2.676723211150472,18.552600727536479,-12.9609833,-0.0042149,0.0000000,0.1218564,-0.5661801,4.0000000,-0.9680820,1.0173094,10.5916977,-0.1642782,1.1465508
1594,-12,-2.669266571150472,18.552600727536479,-12.9618740,-0.0034711,0.0000000,0.1926385,-0.6255615,4.0000000,-1.0196681,1.0164106,10.3143473,-0.2314548,1.2944133
1595,-12,-2.661809931150472,18.552600727536479,-12.9627361,-0.0027273,0.8264463,0.2559152,-0.6742858,4.0000000,-1.0561458,1.0155081,10.0279417,-0.2924259,1.4241545
1596,-12,-2.654353291150472,18.552600727536479,-12.9635677,-0.0019835,2.4793389,0.3065191,-0.7122362,4.0000000,-1.0779773,1.0146217,9.7388086,-0.3464952,1.5333750
1597,-12,-2.646896651150472,18.552600727536479,-12.9643679,-0.0012397,4.9586778,0.3480808,-0.7430952,4.0000000,-1.0907425,1.0137703,9.4531813,-0.3954479,1.6280123
1598,-12,-2.639440011150472,18.552600727536479,-12.9651375,-0.0004959,8.2644625,0.3910390,-0.7732416,4.0000000,-1.1027782,1.0129539,9.1708984,-0.4437050,1.7226331
1599,-12,-2.631983371150472,18.552600727536479,-12.9658756,0.0002479,11.5702477,0.4349251,-0.8015077,4.0000000,-1.1117306,1.0121657,8.8882465,-0.4912848,1.8096436
1600,-12,-2.624526731150472,18.552600727536479,-12.9665823,0.0009917,15.7024794,0.4695777,-0.8235638,4.0000000,-1.1130532,1.0114063,8.6064377,-0.5340743,1.8790835
1601,-12,-2.617070091150472,18.552600727536479,-12.9672556,0.0017355,20.6611576,0.4830448,-0.8329297,4.0000000,-1.0960693,1.0106840,8.3285007,-0.5697902,1.9071199
1602,-12,-2.609613451150472,18.552600727536479,-12.9678974,0.0023967,25.6198349,0.4848234,-0.8354837,4.0000000,-1.0685803,1.0100116,8.0636177,-0.6023870,1.9127970
1603,-12,-2.602156811150472,18.552600727536479,-12.9685087,0.0030579,31.4049587,0.4871409,-0.8352659,4.0000000,-1.0370845,1.0093957,7.8120694,-0.6334472,1.8987380
1604,-12,-2.594700171150472,18.552600727536479,-12.9690914,0.0037190,37.1900826,0.4993415,-0.8373371,4.0000000,-1.0079302,1.0088222,7.5699120,-0.6667442,1.8807915
1605,-12,-2.587243531150472,18.552600727536479,-12.9696436,0.0043802,43.8016510,0.5009204,-0.8328129,4.0000000,-0.9706532,1.0082861,7.3360534,-0.6949726,1.8397115
1606,-12,-2.579786891150472,18.552600727536479,-12.9701672,-0.0050413,0.0000000,0.4895329,-0.8204729,4.0000000,-0.9211992,1.0077970,7.1158299,-0.7197466,1.7729067
1607,-12,-2.572330251150472,18.552600727536479,-12.9706631,-0.0044628,0.0000000,0.4621401,-0.7981117,4.0000000,-0.8577628,1.0073591,6.9131174,-0.7384607,1.6747386
1608,-12,-2.564873611150472,18.552600727536479,-12.9711332,-0.0039669,0.0000000,0.4130611,-0.7635856,4.0000000,-0.7715206,1.0069791,6.7287221,-0.7556505,1.5488095
1609,-12,-2.557416971150472,18.552600727536479,-12.9715796,-0.0034711,0.0000000,0.3385932,-0.7151297,4.0000000,-0.6631141,1.0066681,6.5765653,-0.7671452,1.4031498
1610,-12,-2.549960331150472,18.552600727536479,-12.9720068,-0.0029752,0.0000000,0.2555787,-0.6604517,4.0000000,-0.5447240,1.0064368,6.4621658,-0.7761793,1.2615614
1611,-12,-2.542503691150472,18.552600727536479,-12.9724197,-0.0025620,0.0000000,0.1749978,-0.6058699,4.0000000,-0.4248329,1.0062819,6.3834381,-0.7869071,1.1409557
1612,-12,-2.535047051150472,18.552600727536479,-12.9728231,-0.0021488,0.0000000,0.1045333,-0.5557368,4.0000000,-0.3138918,1.0062027,6.3447795,-0.7975818,1.0451279
1613,-12,-2.527590411150472,18.552600727536479,-12.9732218,-0.0017355,0.0000000,0.0384315,-0.5091538,4.0000000,-0.2081261,1.0061928,6.3394361,-0.8101815,0.9762801
1614,-12,-2.520133771150472,18.552600727536479,-12.9736166,-0.0014050,0.0000000,-0.0270280,-0.4642024,4.0000000,-0.1074805,1.0062506,6.3685398,-0.8209243,0.9306030
1615,-12,-2.512677131150472,18.552600727536479,-12.9740133,-0.0010744,0.0000000,-0.1013160,-0.4165736,4.0000000,-0.0048916,1.0063740,6.4311223,-0.8282556,0.9108721
1616,-12,-2.505220491150472,18.552600727536479,-12.9744148,-0.0007438,0.8264463,-0.1704777,-0.3737691,4.0000000,0.0880131,1.0065635,6.5273075,-0.8355514,0.9143265
1617,-12,-2.497763851150472,18.552600727536479,-12.9748249,-0.0003306,2.4793389,-0.2255071,-0.3406145,4.0000000,0.1621092,1.0068194,6.6544676,-0.8433383,0.9307230
1618,-12,-2.490307211150472,18.552600727536479,-12.9752455,0.0000000,4.1322312,-0.2554598,-0.3243349,4.0000000,0.2069295,1.0071242,6.8047056,-0.8555993,0.9484685
1619,-12,-2.482850571150472,18.552600727536479,-12.9756784,0.0004132,6.6115704,-0.2633673,-0.3207873,4.0000000,0.2255780,1.0074666,6.9670763,-0.8671525,0.9559729
1620,-12,-2.475393931150472,18.552600727536479,-12.9761229,0.0008264,9.9173555,-0.2489215,-0.3294511,4.0000000,0.2183579,1.0078263,7.1335745,-0.8772601,0.9499468
1621,-12,-2.467937291150472,18.552600727536479,-12.9765778,0.0012397,13.2231407,-0.2198361,-0.3442825,4.0000000,0.1939938,1.0081805,7.2948351,-0.8825588,0.9316520
1622,-12,-2.460480651150472,18.552600727536479,-12.9770403,0.0017355,17.3553715,-0.1877734,-0.3585441,4.0000000,0.1627168,1.0085170,7.4446583,-0.8798050,0.9074317
1623,-12,-2.453024011150472,18.552600727536479,-12.9775076,0.0021488,21.4876041,-0.1601969,-0.3671932,4.0000000,0.1315207,1.0088354,7.5832872,-0.8659071,0.8772553
1624,-12,-2.445567371150472,18.552600727536479,-12.9779806,0.0026446,26.4462814,-0.1366008,-0.3726517,4.0000000,0.0986913,1.0091313,7.7087955,-0.8439947,0.8462186
1625,-12,-2.438110731150472,18.552600727536479,-12.9784594,0.0031405,31.4049587,-0.1172186,-0.3768544,4.0000000,0.0627762,1.0093927,7.8188229,-0.8164849,0.8203337
1626,-12,-2.430654091150472,18.552600727536479,-12.9789419,0.0037190,37.1900826,-0.0986329,-0.3838957,4.0000000,0.0201564,1.0096171,7.9126191,-0.7879477,0.8052423
1627,-12,-2.423197451150472,18.552600727536479,-12.9794302,0.0042975,42.9752083,-0.0910436,-0.3890120,4.0000000,-0.0205056,1.0097950,7.9855118,-0.7575185,0.8071986
1628,-12,-2.415740811150473,18.552600727536479,-12.9799223,0.0047934,47.9338837,-0.1042205,-0.3867131,4.0000000,-0.0508251,1.0099336,8.0406246,-0.7226009,0.8285694
1629,-12,-2.408284171150473,18.552600727536479,-12.9804220,-0.0046281,0.0000000,-0.1430829,-0.3760529,4.0000000,-0.0690553,1.0100411,8.0818672,-0.6830506,0.8770300
1630,-12,-2.400827531150473,18.552600727536479,-12.9809294,-0.0041322,0.0000000,-0.1950462,-0.3646734,4.0000000,-0.0872384,1.0101218,8.1145535,-0.6421084,0.9515176
1631,-12,-2.393370891150473,18.552600727536479,-12.9814501,-0.0036364,0.0000000,-0.2529385,-0.3559225,4.0000000,-0.1099131,1.0101885,8.1404419,-0.6019319,1.0471537
1632,-12,-2.385914251150473,18.552600727536479,-12.9819851,-0.0031405,0.0000000,-0.3048911,-0.3557748,4.0000000,-0.1454478,1.0102403,8.1615772,-0.5661018,1.1561960
1633,-12,-2.378457611150472,18.552600727536479,-12.9825373,-0.0026446,0.0000000,-0.3445790,-0.3659078,4.0000000,-0.1956356,1.0102830,8.1776667,-0.5361801,1.2705812
1634,-12,-2.371000971150472,18.552600727536479,-12.9831076,-0.0021488,0.0000000,-0.3690209,-0.3863466,4.0000000,-0.2581845,1.0103103,8.1874800,-0.5145086,1.3867891
1635,-12,-2.363544331150472,18.552600727536479,-12.9836960,-0.0016529,0.8264463,-0.3759245,-0.4142184,4.0000000,-0.3300362,1.0103141,8.1890831,-0.4984007,1.4954395
1636,-12,-2.356087691150472,18.552600727536479,-12.9843006,-0.0010744,2.4793389,-0.3684420,-0.4481346,4.0000000,-0.4057790,1.0102935,8.1804647,-0.4904902,1.6029671
1637,-12,-2.348631051150472,18.552600727536479,-12.9849215,-0.0004959,4.9586778,-0.3432115,-0.4873826,4.0000000,-0.4847103,1.0102471,8.1621513,-0.4900548,1.7046093
1638,-12,-2.341174411150472,18.552600727536479,-12.9855556,0.0000826,8.2644625,-0.3049987,-0.5286530,4.0000000,-0.5600266,1.0101724,8.1315041,-0.4972794,1.8006798
1639,-12,-2.333717771150472,18.552600727536479,-12.9862013,0.0007438,12.3966942,-0.2532349,-0.5709771,4.0000000,-0.6323479,1.0100672,8.0892706,-0.5096063,1.8874720
1640,-12,-2.699093131150472,18.545144087536478,-12.9570189,0.0019008,27.2727280,-0.0553374,-0.2532266,4.0000000,-0.5549735,1.0205832,11.5425596,0.0485203,0.4122741
1641,-12,-2.691636491150472,18.545144087536478,-12.9579983,0.0028926,33.8842964,0.0063987,-0.3612548,4.0000000,-0.6784651,1.0199738,11.3725557,-0.0440445,0.5713366
1642,-12,-2.684179851150472,18.545144087536478,-12.9589615,0.0038843,41.3223152,0.0822375,-0.4583102,4.0000000,-0.7838311,1.0192391,11.1631746,-0.1327893,0.7544825
1643,-12,-2.676723211150472,18.545144087536478,-12.9599018,0.0047934,48.7603302,0.1600168,-0.5396215,4.0000000,-0.8663407,1.0184265,10.9241543,-0.2129024,0.9371691
1644,-12,-2.669266571150472,18.545144087536478,-12.9608164,-0.0043802,0.0000000,0.2326079,-0.6057412,4.0000000,-0.9269954,1.0175781,10.6720219,-0.2844869,1.1046835
1645,-12,-2.661809931150472,18.545144087536478,-12.9617014,-0.0036364,0.0000000,0.2973917,-0.6600941,4.0000000,-0.9708980,1.0167177,10.4088640,-0.3492902,1.2566391
1646,-12,-2.654353291150472,18.545144087536478,-12.9625559,-0.0028926,0.8264463,0.3489805,-0.7034758,4.0000000,-1.0015020,1.0158666,10.1416197,-0.4054496,1.3936266
1647,-12,-2.646896651150472,18.545144087536478,-12.9633789,-0.0021488,2.4793389,0.3936681,-0.7410286,4.0000000,-1.0232683,1.0150404,9.8763933,-0.4587888,1.5229994
1648,-12,-2.639440011150472,18.545144087536478,-12.9641705,-0.0014050,4.9586778,0.4373382,-0.7767209,4.0000000,-1.0434307,1.0142425,9.6120243,-0.5100113,1.6533898
1649,-12,-2.631983371150472,18.545144087536478,-12.9649305,-0.0006612,7.4380164,0.4817493,-0.8105519,4.0000000,-1.0615466,1.0134634,9.3475990,-0.5595572,1.7794011
1650,-12,-2.624526731150472,18.545144087536478,-12.9656572,0.0000826,10.7438021,0.5175396,-0.8387074,4.0000000,-1.0728197,1.0127035,9.0815420,-0.6045952,1.8920414
1651,-12,-2.617070091150472,18.545144087536478,-12.9663515,0.0008264,14.8760328,0.5378038,-0.8575913,4.0000000,-1.0705755,1.0119759,8.8162613,-0.6446071,1.9757884
1652,-12,-2.609613451150472,18.545144087536478,-12.9670134,0.0014876,19.0082645,0.5416456,-0.8664051,4.0000000,-1.0523822,1.0112884,8.5610027,-0.6804280,2.0228379
1653,-12,-2.602156811150472,18.545144087536478,-12.9676437,0.0021488,23.9669418,0.5475665,-0.8736860,4.0000000,-1.0322123,1.0106491,8.3146229,-0.7151596,2.0552974
1654,-12,-2.594700171150472,18.545144087536478,-12.9682446,0.0028099,28.9256191,0.5585694,-0.8808709,4.0000000,-1.0117540,1.0100460,8.0772791,-0.7499878,2.0773211
1655,-12,-2.587243531150472,18.545144087536478,-12.9688139,0.0034711,34.7107430,0.5641388,-0.8831924,4.0000000,-0.9851494,1.0094737,7.8432870,-0.7812354,2.0754690
1656,-12,-2.579786891150472,18.545144087536478,-12.9693546,0.0040496,40.4958687,0.5554260,-0.8767720,4.0000000,-0.9464266,1.0089428,7.6196346,-0.8071175,2.0397353
1657,-12,-2.572330251150472,18.545144087536478,-12.9698658,0.0046281,46.2809906,0.5350192,-0.8625572,4.0000000,-0.8943586,1.0084554,7.4091434,-0.8307557,1.9731069
1658,-12,-2.564873611150472,18.545144087536478,-12.9703484,-0.0048760,0.0000000,0.4916678,-0.8359700,4.0000000,-0.8200346,1.0080224,7.2153416,-0.8519054,1.8699080
