OID_,RegJ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1539,-13,-2.945162251150472,19.760576407536480,-13.0052996,0.0000826,15.7024794,-0.0225285,-0.2356978,4.0000000,-0.1463719,1.0159447,10.1617222,-0.3250237,0.2819499
1540,-13,-2.937705611150472,19.760576407536480,-13.0049944,-0.0003306,13.2231407,-0.0091122,-0.2811842,4.0000000,-0.1909439,1.0156634,10.0708771,-0.3714245,0.3526512
1541,-13,-2.930248971150472,19.760576407536480,-13.0046701,-0.0007438,10.7438021,0.0149017,-0.3359601,4.0000000,-0.2460439,1.0153999,9.9852209,-0.4258764,0.4444187
1542,-13,-2.922792331150472,19.760576407536480,-13.0043230,-0.0012397,8.2644625,0.0463344,-0.3917818,4.0000000,-0.2982407,1.0151627,9.9097548,-0.4853228,0.5490851
1543,-13,-2.915335691150472,19.760576407536480,-13.0039473,-0.0016529,6.6115704,0.0808218,-0.4429573,4.0000000,-0.3400174,1.0149599,9.8440399,-0.5458972,0.6557459
1544,-13,-2.907879051150472,19.760576407536480,-13.0035410,-0.0021488,4.9586778,0.1133494,-0.4866487,4.0000000,-0.3656751,1.0148004,9.7910070,-0.6076223,0.7570678
1545,-13,-2.900422411150472,19.760576407536480,-13.0030985,-0.0025620,3.3057852,0.1418467,-0.5204342,4.0000000,-0.3742259,1.0146796,9.7513618,-0.6666425,0.8385205
1546,-13,-2.892965771150472,19.760576407536480,-13.0026197,-0.0030579,1.6528926,0.1575737,-0.5400488,4.0000000,-0.3596747,1.0145850,9.7219238,-0.7204230,0.8905250
1547,-13,-2.885509131150472,19.760576407536480,-13.0021029,-0.0034711,0.8264463,0.1627529,-0.5482482,4.0000000,-0.3319864,1.0145117,9.6977139,-0.7645100,0.9146005
1548,-13,-2.878052491150472,19.760576407536480,-13.0015497,-0.0039669,0.0000000,0.1642971,-0.5527865,4.0000000,-0.3056184,1.0144557,9.6794977,-0.7999545,0.9301724
1549,-13,-2.870595851150472,19.760576407536480,-13.0009594,-0.0044628,0.0000000,0.1611190,-0.5555913,4.0000000,-0.2806833,1.0144225,9.6689129,-0.8304994,0.9480518
1550,-13,-2.863139211150472,19.760576407536480,-13.0003319,-0.0049587,0.0000000,0.1541354,-0.5561718,4.0000000,-0.2575279,1.0144151,9.6677465,-0.8548158,0.9639590
1551,-12,-2.855682571150472,19.760576407536480,-12.9996681,0.0044628,44.6280975,0.1299970,-0.5442100,4.0000000,-0.2153681,1.0144300,9.6734695,-0.8730518,0.9578147
1552,-12,-2.848225931150472,19.760576407536480,-12.9989672,0.0038017,38.0165291,0.0926174,-0.5211020,4.0000000,-0.1593155,1.0144379,9.6780586,-0.8828885,0.9315744
1553,-12,-2.840769291150472,19.760576407536480,-12.9982328,0.0031405,32.2314034,0.0531910,-0.4941441,4.0000000,-0.1035687,1.0144238,9.6732616,-0.8847196,0.8985676
1554,-12,-2.833312651150472,19.760576407536480,-12.9974661,0.0023967,26.4462814,0.0214556,-0.4735342,4.0000000,-0.0598596,1.0144057,9.6663532,-0.8872088,0.8809112
1555,-12,-2.825856011150472,19.760576407536480,-12.9966688,0.0016529,21.4876041,-0.0010350,-0.4590067,4.0000000,-0.0294031,1.0143942,9.6617336,-0.8886102,0.8709769
1556,-12,-2.818399371150472,19.760576407536480,-12.9958410,0.0008264,16.5289249,-0.0136199,-0.4510371,4.0000000,-0.0122106,1.0144098,9.6660242,-0.8898636,0.8668453
1557,-12,-2.810942731150472,19.760576407536480,-12.9949818,0.0000000,12.3966942,-0.0180483,-0.4482147,5.0000000,-0.0051619,1.0144684,9.6853361,-0.8912675,0.8655002
1558,-12,-2.803486091150472,19.760576407536480,-12.9940901,-0.0009091,8.2644625,-0.0203606,-0.4359675,5.0000000,0.0031684,1.0145836,9.7242203,-0.8751034,0.8255786
1559,-12,-2.796029451150472,19.760576407536480,-12.9931650,-0.0019008,4.9586778,-0.0247991,-0.4069086,4.0000000,0.0182171,1.0147274,9.7736254,-0.8320343,0.7336298
1560,-12,-2.788572811150472,19.760576407536480,-12.9922094,-0.0028926,2.4793389,-0.0303244,-0.3600628,4.0000000,0.0373142,1.0148554,9.8171854,-0.7574398,0.5967875
1561,-12,-2.781116171150472,19.760576407536480,-12.9912281,-0.0039669,0.8264463,-0.0313396,-0.3065903,4.0000000,0.0472731,1.0149380,9.8453779,-0.6604537,0.4520295
1562,-12,-2.773659531150472,19.760576407536480,-12.9902277,-0.0049587,0.0000000,-0.0278437,-0.2541340,4.0000000,0.0430557,1.0149653,9.8529148,-0.5513237,0.3238685
1563,-12,-2.766202891150472,19.760576407536480,-12.9892130,0.0041322,41.3223152,-0.0225682,-0.2062856,4.0000000,0.0236139,1.0149449,9.8467321,-0.4361852,0.2226358
1564,-12,-2.758746251150472,19.760576407536480,-12.9881897,0.0032231,33.0578499,-0.0294511,-0.1497950,4.0000000,0.0070727,1.0148690,9.8257999,-0.3066626,0.1548044
1565,-12,-2.751289611150472,19.760576407536480,-12.9871645,0.0022314,25.6198349,-0.0536118,-0.0809000,4.0000000,0.0004548,1.0147040,9.7727213,-0.1622548,0.1406312
1566,-12,-2.743832971150472,19.760576407536480,-12.9861460,0.0012397,19.0082645,-0.0967605,-0.0006327,4.0000000,0.0102928,1.0144088,9.6772423,-0.0115582,0.2049401
1567,-12,-2.736376331150472,19.760576407536480,-12.9851437,0.0002479,13.2231407,-0.1531643,0.0819024,4.0000000,0.0353667,1.0139689,9.5318193,0.1284381,0.3517714
1568,-12,-2.728919691150472,19.760576407536480,-12.9841690,-0.0006612,8.2644625,-0.2174422,0.1654824,4.0000000,0.0819184,1.0133845,9.3340740,0.2490464,0.5727065
1569,-12,-2.721463051150472,19.760576407536480,-12.9832325,-0.0015702,4.1322312,-0.2757429,0.2359918,4.0000000,0.1445908,1.0126790,9.0855417,0.3273928,0.8121116
1570,-12,-2.714006411150472,19.760576407536480,-12.9823418,-0.0023967,1.6528926,-0.3204881,0.2888901,4.0000000,0.2211068,1.0118936,8.8009510,0.3566734,1.0202063
1571,-12,-2.706549771150472,19.760576407536480,-12.9815044,-0.0032231,0.0000000,-0.3439431,0.3201063,4.0000000,0.3062708,1.0110693,8.4955864,0.3339418,1.1469351
1572,-12,-2.699093131150472,19.760576407536480,-12.9807243,-0.0039669,0.0000000,-0.3469741,0.3364188,3.0000000,0.3970994,1.0102521,8.1788225,0.2757382,1.1963110
1573,-13,-3.213601291150472,19.753119767536479,-13.0007286,-0.0044628,0.0000000,0.0183820,-0.4813488,4.0000000,-0.0201086,1.0085772,7.4719272,-0.9425889,0.9053664
1574,-13,-3.206144651150472,19.753119767536479,-13.0011864,-0.0039669,0.0000000,0.0265593,-0.4677932,4.0000000,-0.0302568,1.0087940,7.5643497,-0.9053296,0.8367653
1575,-13,-3.198688011150472,19.753119767536479,-13.0016298,-0.0035537,0.0000000,0.0188708,-0.4407469,4.0000000,-0.0284927,1.0090101,7.6559243,-0.8530012,0.7528783
1576,-13,-3.191231371150472,19.753119767536479,-13.0020590,-0.0032231,0.0000000,0.0011259,-0.4038446,4.0000000,-0.0166950,1.0092397,7.7531276,-0.7909943,0.6626277
1577,-13,-3.183774731150472,19.753119767536479,-13.0024748,-0.0028099,0.0000000,-0.0175788,-0.3616370,4.0000000,-0.0032334,1.0094833,7.8530393,-0.7200406,0.5696757
1578,-13,-3.176318091150472,19.753119767536479,-13.0028782,-0.0024793,0.0000000,-0.0384662,-0.3141730,4.0000000,0.0162713,1.0097352,7.9562941,-0.6446174,0.4820913
1579,-13,-3.168861451150472,19.753119767536479,-13.0032701,-0.0020661,0.8264463,-0.0635333,-0.2581647,4.0000000,0.0516604,1.0100030,8.0648870,-0.5679898,0.4030775
1580,-13,-3.161404811150472,19.753119767536479,-13.0036526,-0.0017355,1.6528926,-0.0874901,-0.1977126,4.0000000,0.0984368,1.0102975,8.1813421,-0.4938620,0.3402434
1581,-13,-3.153948171150472,19.753119767536479,-13.0040293,-0.0012397,3.3057852,-0.1071814,-0.1371513,4.0000000,0.1517577,1.0106223,8.3083086,-0.4260603,0.2986468
1582,-13,-3.146491531150472,19.753119767536479,-13.0044041,-0.0008264,4.9586778,-0.1213662,-0.0791188,4.0000000,0.2075150,1.0109763,8.4449787,-0.3657527,0.2776845
1583,-13,-3.139034891150472,19.753119767536479,-13.0047798,-0.0003306,7.4380164,-0.1292684,-0.0283886,4.0000000,0.2583120,1.0113626,8.5933676,-0.3150891,0.2731275
1584,-13,-3.131578251150472,19.753119767536479,-13.0051594,0.0001653,9.9173555,-0.1325341,0.0053063,4.0000000,0.2880743,1.0117829,8.7497473,-0.2774616,0.2780863
1585,-13,-3.124121611150472,19.753119767536479,-13.0055456,0.0005785,12.3966942,-0.1340535,0.0137220,4.0000000,0.2819167,1.0122217,8.9106112,-0.2544726,0.2826608
1586,-13,-3.116664971150472,19.753119767536479,-13.0059366,0.0010744,15.7024794,-0.1379151,-0.0030378,4.0000000,0.2384427,1.0126615,9.0694160,-0.2445184,0.2900659
1587,-13,-3.109208331150472,19.753119767536479,-13.0063305,0.0015702,19.0082645,-0.1446123,-0.0425233,4.0000000,0.1618288,1.0130872,9.2208414,-0.2468754,0.3113674
1588,-13,-3.101751691150472,19.753119767536479,-13.0067196,0.0019835,22.3140488,-0.1494552,-0.0965871,4.0000000,0.0624323,1.0134917,9.3621817,-0.2556066,0.3530416
1589,-13,-3.094295051150472,19.753119767536479,-13.0070992,0.0023967,25.6198349,-0.1493863,-0.1568982,4.0000000,-0.0481181,1.0138745,9.4921913,-0.2656784,0.4178023
1590,-13,-3.086838411150472,19.753119767536479,-13.0074625,0.0028099,28.9256191,-0.1396674,-0.2224395,4.0000000,-0.1729860,1.0142273,9.6105652,-0.2718931,0.5037394
1591,-13,-3.079381771150472,19.753119767536479,-13.0078030,0.0032231,32.2314034,-0.1189955,-0.2955424,4.0000000,-0.3176378,1.0145462,9.7174606,-0.2734470,0.6232051
1592,-13,-3.071925131150472,19.753119767536479,-13.0081120,0.0034711,34.7107430,-0.0870812,-0.3738546,4.0000000,-0.4778007,1.0148300,9.8112688,-0.2699086,0.7827409
1593,-13,-3.064468491150472,19.753119767536479,-13.0083818,0.0037190,37.1900826,-0.0468336,-0.4462849,4.0000000,-0.6365073,1.0150917,9.8960590,-0.2560626,0.9564052
1594,-13,-3.057011851150472,19.753119767536479,-13.0086060,0.0038843,38.8429756,0.0002272,-0.5110429,4.0000000,-0.7850299,1.0153465,9.9764662,-0.2370559,1.1282988
1595,-13,-3.049555211150472,19.753119767536479,-13.0087767,0.0040496,40.4958687,0.0460525,-0.5554966,4.0000000,-0.8985093,1.0155969,10.0558043,-0.2124839,1.2407116
1596,-13,-3.042098571150472,19.753119767536479,-13.0088902,0.0042149,42.1487617,0.0861813,-0.5737105,4.0000000,-0.9574594,1.0158511,10.1377583,-0.1899615,1.2485706
1597,-13,-3.034641931150472,19.753119767536479,-13.0089436,0.0042149,42.1487617,0.1096205,-0.5627199,5.0000000,-0.9555054,1.0161159,10.2211504,-0.1699344,1.1472591
1598,-13,-3.027185291150472,19.753119767536479,-13.0089407,0.0042149,42.1487617,0.1189179,-0.5310643,4.0000000,-0.9060417,1.0163789,10.3040419,-0.1560868,0.9782307
1599,-13,-3.019728651150472,19.753119767536479,-13.0088835,0.0042149,42.1487617,0.1155516,-0.4853331,4.0000000,-0.8232785,1.0166239,10.3808174,-0.1473878,0.7831599
1600,-13,-3.012272011150472,19.753119767536479,-13.0087795,0.0042149,42.1487617,0.1047261,-0.4342198,4.0000000,-0.7235674,1.0168335,10.4446621,-0.1448721,0.6006688
1601,-13,-3.004815371150472,19.753119767536479,-13.0086327,0.0041322,41.3223152,0.0867189,-0.3790760,4.0000000,-0.6131401,1.0169818,10.4905891,-0.1450119,0.4423950
1602,-13,-2.997358731150472,19.753119767536479,-13.0084505,0.0039669,39.6694221,0.0659214,-0.3231954,4.0000000,-0.4957857,1.0170606,10.5157232,-0.1506052,0.3142797
1603,-13,-2.989902091150472,19.753119767536479,-13.0082378,0.0038017,38.0165291,0.0431551,-0.2685965,4.0000000,-0.3784535,1.0170717,10.5184221,-0.1587396,0.2208375
1604,-13,-2.982445451150472,19.753119767536479,-13.0080013,0.0035537,36.3636360,0.0199987,-0.2201366,4.0000000,-0.2706718,1.0170069,10.4984722,-0.1696015,0.1662606
1605,-13,-2.974988811150472,19.753119767536479,-13.0077467,0.0033058,34.7107430,-0.0019745,-0.1843361,4.0000000,-0.1839438,1.0168684,10.4542789,-0.1847284,0.1495844
1606,-13,-2.967532171150472,19.753119767536479,-13.0074778,0.0029752,32.2314034,-0.0191966,-0.1719579,4.0000000,-0.1363943,1.0166610,10.3898554,-0.2075215,0.1665539
1607,-13,-2.960075531150472,19.753119767536479,-13.0071974,0.0026446,29.7520657,-0.0330246,-0.1766900,4.0000000,-0.1175149,1.0164039,10.3097563,-0.2358651,0.2023571
1608,-13,-2.952618891150472,19.753119767536479,-13.0069046,0.0023140,27.2727280,-0.0413016,-0.1983818,4.0000000,-0.1234750,1.0161201,10.2190771,-0.2732886,0.2539010
1609,-13,-2.945162251150472,19.753119767536479,-13.0065975,0.0019008,24.7933884,-0.0432776,-0.2307315,4.0000000,-0.1432661,1.0158125,10.1207542,-0.3181970,0.3162607
1610,-13,-2.937705611150472,19.753119767536479,-13.0062752,0.0014050,21.4876041,-0.0354386,-0.2751682,4.0000000,-0.1791567,1.0154984,10.0214577,-0.3711797,0.3940834
1611,-13,-2.930248971150472,19.753119767536479,-13.0059328,0.0009091,18.1818180,-0.0184636,-0.3255304,4.0000000,-0.2250889,1.0152036,9.9242735,-0.4259719,0.4853750
1612,-13,-2.922792331150472,19.753119767536479,-13.0055666,0.0003306,14.8760328,0.0092697,-0.3809642,4.0000000,-0.2733062,1.0149420,9.8374672,-0.4886222,0.5912889
1613,-13,-2.915335691150472,19.753119767536479,-13.0051718,-0.0001653,12.3966942,0.0403594,-0.4310426,4.0000000,-0.3097930,1.0147115,9.7631369,-0.5522922,0.6959945
1614,-13,-2.907879051150472,19.753119767536479,-13.0047455,-0.0007438,9.9173555,0.0725308,-0.4740741,4.0000000,-0.3331919,1.0145222,9.7009163,-0.6149563,0.7906943
1615,-13,-2.900422411150472,19.753119767536479,-13.0042839,-0.0012397,7.4380164,0.1004221,-0.5064668,4.0000000,-0.3393808,1.0143850,9.6544971,-0.6735528,0.8636624
1616,-13,-2.892965771150472,19.753119767536479,-13.0037842,-0.0018182,4.9586778,0.1212233,-0.5270125,4.0000000,-0.3277410,1.0142827,9.6209173,-0.7262841,0.9068264
1617,-13,-2.885509131150472,19.753119767536479,-13.0032473,-0.0023140,3.3057852,0.1298361,-0.5334905,4.0000000,-0.3014125,1.0142086,9.5968914,-0.7655686,0.9152538
1618,-13,-2.878052491150472,19.753119767536479,-13.0026722,-0.0028926,1.6528926,0.1356979,-0.5372431,4.0000000,-0.2783528,1.0141585,9.5802898,-0.7961333,0.9179220
1619,-13,-2.870595851150472,19.753119767536479,-13.0020609,-0.0034711,0.8264463,0.1406799,-0.5415961,4.0000000,-0.2620179,1.0141401,9.5748596,-0.8211744,0.9257609
1620,-13,-2.863139211150472,19.753119767536479,-13.0014133,-0.0040496,0.0000000,0.1429967,-0.5461251,4.0000000,-0.2480989,1.0141630,9.5825424,-0.8441512,0.9404234
1621,-13,-2.855682571150472,19.753119767536479,-13.0007277,-0.0046281,0.0000000,0.1280069,-0.5366458,4.0000000,-0.2149221,1.0142164,9.6030493,-0.8583696,0.9276734
1622,-13,-2.848225931150472,19.753119767536479,-13.0000048,-0.0052893,0.0000000,0.0997347,-0.5157790,4.0000000,-0.1675415,1.0142781,9.6241789,-0.8640164,0.8938530
1623,-12,-2.840769291150472,19.753119767536479,-12.9992466,0.0040496,40.4958687,0.0666898,-0.4903843,4.0000000,-0.1172035,1.0143254,9.6395216,-0.8635650,0.8553051
1624,-12,-2.833312651150472,19.753119767536479,-12.9984560,0.0033058,33.8842964,0.0376577,-0.4699509,4.0000000,-0.0752031,1.0143625,9.6534796,-0.8646988,0.8334522
1625,-12,-2.825856011150472,19.753119767536479,-12.9976339,0.0025620,28.0991745,0.0141295,-0.4532478,4.0000000,-0.0429194,1.0144051,9.6666470,-0.8635762,0.8179780
1626,-12,-2.818399371150472,19.753119767536479,-12.9967813,0.0017355,22.3140488,0.0004555,-0.4443227,4.0000000,-0.0233995,1.0144746,9.6877222,-0.8652459,0.8129874
1627,-12,-2.810942731150472,19.753119767536479,-12.9958963,0.0009091,17.3553715,-0.0055835,-0.4395923,5.0000000,-0.0134587,1.0145754,9.7206383,-0.8657259,0.8081954
1628,-12,-2.803486091150472,19.753119767536479,-12.9949808,0.0000000,12.3966942,-0.0105841,-0.4266567,4.0000000,-0.0018281,1.0147198,9.7710438,-0.8514853,0.7722753
1629,-12,-2.796029451150472,19.753119767536479,-12.9940319,-0.0009917,8.2644625,-0.0184848,-0.3976476,4.0000000,0.0164900,1.0148822,9.8254528,-0.8117852,0.6898759
1630,-12,-2.788572811150472,19.753119767536479,-12.9930544,-0.0019835,4.9586778,-0.0281793,-0.3506064,4.0000000,0.0379210,1.0150138,9.8696041,-0.7391337,0.5647478
1631,-12,-2.781116171150472,19.753119767536479,-12.9920521,-0.0030579,2.4793389,-0.0350150,-0.2957407,4.0000000,0.0504733,1.0150805,9.8913403,-0.6419547,0.4329728
1632,-12,-2.773659531150472,19.753119767536479,-12.9910326,-0.0041322,0.8264463,-0.0377206,-0.2435597,4.0000000,0.0475515,1.0150679,9.8866186,-0.5346709,0.3231394
1633,-12,-2.766202891150472,19.753119767536479,-12.9900017,-0.0051240,0.0000000,-0.0389388,-0.1991069,4.0000000,0.0283502,1.0149922,9.8613005,-0.4265640,0.2453192
1634,-12,-2.758746251150472,19.753119767536479,-12.9889660,0.0039669,39.6694221,-0.0520438,-0.1478787,4.0000000,0.0078612,1.0148475,9.8177853,-0.3036186,0.2003636
1635,-12,-2.751289611150472,19.753119767536479,-12.9879313,0.0029752,31.4049587,-0.0850715,-0.0863845,4.0000000,-0.0048085,1.0146093,9.7408504,-0.1679605,0.2110980
1636,-12,-2.743832971150472,19.753119767536479,-12.9869061,0.0019835,23.9669418,-0.1402623,-0.0170329,4.0000000,-0.0083057,1.0142483,9.6217585,-0.0257601,0.2980913
1637,-12,-2.736376331150472,19.753119767536479,-12.9858999,0.0009917,17.3553715,-0.2142769,0.0533950,4.0000000,0.0014800,1.0137498,9.4548235,0.1053101,0.4643829
1638,-12,-2.728919691150472,19.753119767536479,-12.9849234,0.0000826,11.5702477,-0.2998967,0.1243773,4.0000000,0.0315618,1.0131166,9.2377272,0.2171927,0.6958871
1639,-12,-2.721463051150472,19.753119767536479,-12.9839859,-0.0008264,6.6115704,-0.3811242,0.1813093,4.0000000,0.0751530,1.0123757,8.9756241,0.2874656,0.9369255
1640,-12,-2.714006411150472,19.753119767536479,-12.9830961,-0.0016529,3.3057852,-0.4459664,0.2203297,4.0000000,0.1324985,1.0115767,8.6813240,0.3081609,1.1355093
1641,-12,-2.706549771150472,19.753119767536479,-12.9822578,-0.0024793,0.8264463,-0.4816169,0.2392994,4.0000000,0.1983329,1.0107590,8.3720264,0.2802659,1.2436475
1642,-12,-2.699093131150472,19.753119767536479,-12.9814758,-0.0032231,0.0000000,-0.4913397,0.2444881,4.0000000,0.2723366,1.0099602,8.0587444,0.2166396,1.2718407
1643,-13,-3.213601291150472,19.745663127536481,-13.0015688,-0.0035537,0.0000000,-0.0282199,-0.4700536,4.0000000,0.0280856,1.0081336,7.2764301,-0.9681929,0.9556310
1644,-13,-3.206144651150472,19.745663127536481,-13.0020485,-0.0030579,0.0000000,-0.0247263,-0.4585022,4.0000000,0.0251841,1.0083790,7.3836799,-0.9421886,0.9053573
1645,-13,-3.198688011150472,19.745663127536481,-13.0025148,-0.0026446,0.0000000,-0.0343002,-0.4338974,4.0000000,0.0298844,1.0086323,7.4943323,-0.8976792,0.8361828
1646,-13,-3.191231371150472,19.745663127536481,-13.0029659,-0.0023140,0.0000000,-0.0533982,-0.3984457,4.0000000,0.0428420,1.0089049,7.6105423,-0.8397333,0.7557768
1647,-13,-3.183774731150472,19.745663127536481,-13.0034046,-0.0018182,0.8264463,-0.0720196,-0.3588856,4.0000000,0.0556582,1.0091932,7.7327614,-0.7734295,0.6725954
1648,-13,-3.176318091150472,19.745663127536481,-13.0038300,-0.0014050,1.6528926,-0.0920811,-0.3133355,4.0000000,0.0738085,1.0094936,7.8579950,-0.7004796,0.5896484
1649,-13,-3.168861451150472,19.745663127536481,-13.0042429,-0.0009091,3.3057852,-0.1163013,-0.2585119,4.0000000,0.1076906,1.0098166,7.9897404,-0.6247144,0.5122050
1650,-13,-3.161404811150472,19.745663127536481,-13.0046473,-0.0004959,4.9586778,-0.1373134,-0.1987551,4.0000000,0.1518731,1.0101697,8.1318970,-0.5493834,0.4446906
1651,-13,-3.153948171150472,19.745663127536481,-13.0050459,0.0000000,7.4380164,-0.1518105,-0.1395961,4.0000000,0.1995425,1.0105529,8.2827654,-0.4787347,0.3938336
1652,-13,-3.146491531150472,19.745663127536481,-13.0054417,0.0004132,9.9173555,-0.1605020,-0.0834570,4.0000000,0.2494150,1.0109619,8.4414968,-0.4163290,0.3619303
1653,-13,-3.139034891150472,19.745663127536481,-13.0058384,0.0009091,13.2231407,-0.1623030,-0.0358200,4.0000000,0.2928461,1.0114013,8.6090374,-0.3644861,0.3439693
1654,-13,-3.131578251150472,19.745663127536481,-13.0062399,0.0014050,16.5289249,-0.1597753,-0.0047482,4.0000000,0.3167347,1.0118653,8.7819996,-0.3262312,0.3349892
1655,-13,-3.124121611150472,19.745663127536481,-13.0066471,0.0018182,19.8347111,-0.1542995,0.0024883,4.0000000,0.3064747,1.0123373,8.9547005,-0.3014981,0.3242764
1656,-13,-3.116664971150472,19.745663127536481,-13.0070601,0.0023140,23.9669418,-0.1484603,-0.0168612,4.0000000,0.2570302,1.0127996,9.1216574,-0.2907526,0.3131804
1657,-13,-3.109208331150472,19.745663127536481,-13.0074749,0.0028099,28.0991745,-0.1437060,-0.0596222,4.0000000,0.1731750,1.0132359,9.2764692,-0.2924193,0.3164412
1658,-13,-3.101751691150472,19.745663127536481,-13.0078869,0.0031405,31.4049587,-0.1368090,-0.1147949,4.0000000,0.0684687,1.0136408,9.4146833,-0.2980585,0.3421466
1659,-13,-3.094295051150472,19.745663127536481,-13.0082893,0.0034711,34.7107430,-0.1262578,-0.1769352,4.0000000,-0.0476203,1.0140010,9.5356760,-0.3062502,0.3967054
1660,-13,-3.086838411150472,19.745663127536481,-13.0086746,0.0038017,38.0165291,-0.1081512,-0.2452800,4.0000000,-0.1777418,1.0143150,9.6437387,-0.3128182,0.4817790
1661,-13,-3.079381771150472,19.745663127536481,-13.0090361,0.0041322,41.3223152,-0.0802512,-0.3216777,4.0000000,-0.3280033,1.0145918,9.7363472,-0.3153522,0.6090726
1662,-13,-3.071925131150472,19.745663127536481,-13.0093660,0.0043802,43.8016510,-0.0441725,-0.3997540,4.0000000,-0.4892292,1.0148327,9.8133545,-0.3102788,0.7763736
1663,-13,-3.064468491150472,19.745663127536481,-13.0096560,0.0046281,46.2809906,0.0000780,-0.4741186,4.0000000,-0.6507742,1.0150458,9.8817072,-0.2974629,0.9652630
1664,-13,-3.057011851150472,19.745663127536481,-13.0098991,0.0047934,47.9338837,0.0476996,-0.5405555,4.0000000,-0.8044760,1.0152444,9.9456129,-0.2766349,1.1591403
