OID_,RegH,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
150,-13,-3.198688011150471,19.089478807536480,-13.0115719,-0.0015702,0.0000000,-1.5613438,-0.7080355,4.0000000,-1.4639726,1.0008883,2.3376396,0.0479015,5.1486297
151,-13,-3.176318091150471,19.089478807536480,-13.0118952,-0.0001653,0.0000000,-1.0087329,-0.5613505,6.0000000,-0.4083326,1.0000424,0.2415106,-0.7143685,3.2780340
152,-13,-3.168861451150471,19.089478807536480,-13.0118465,-0.0001653,0.0000000,-0.8960396,-0.5081394,4.0000000,-0.2288854,1.0000936,0.6579705,-0.7873935,2.8255723
153,-13,-3.161404811150471,19.089478807536480,-13.0117302,-0.0004959,0.0000000,-0.8086191,-0.4491433,4.0000000,-0.5804912,1.0002527,1.2317775,-0.3177954,2.4265082
154,-13,-3.153948171150471,19.089478807536480,-13.0115538,-0.0009091,0.0000000,-0.7384688,-0.3856620,4.0000000,-0.6695883,1.0004921,1.7666479,-0.1017358,2.0762401
155,-13,-3.146491531150471,19.089478807536480,-13.0113239,-0.0014876,0.0000000,-0.6806799,-0.3226493,4.0000000,-0.6937592,1.0007871,2.2540419,0.0484606,1.7840271
156,-13,-3.139034891150471,19.089478807536480,-13.0110474,-0.0021488,0.0000000,-0.6340702,-0.2601416,4.0000000,-0.6956277,1.0011142,2.6933446,0.1753445,1.5466608
157,-13,-3.131578251150471,19.089478807536480,-13.0107317,-0.0028099,0.0000000,-0.5910516,-0.2018308,4.0000000,-0.6877704,1.0014622,3.0898621,0.2841087,1.3540466
158,-13,-3.124121611150471,19.089478807536480,-13.0103827,-0.0035537,0.0000000,-0.5494600,-0.1457708,4.0000000,-0.6744640,1.0018183,3.4482901,0.3829225,1.1936588
159,-13,-3.116664971150471,19.089478807536480,-13.0100060,-0.0043802,0.0000000,-0.5009747,-0.0929653,4.0000000,-0.6507084,1.0021667,3.7678342,0.4647778,1.0464413
160,-13,-3.109208331150471,19.089478807536480,-13.0096083,0.0047107,47.1074371,-0.4473321,-0.0468488,4.0000000,-0.6170898,1.0025030,4.0484881,0.5233921,0.9130651
161,-13,-3.101751691150471,19.089478807536480,-13.0091944,0.0038017,38.0165291,-0.3848854,-0.0137718,4.0000000,-0.5744342,1.0028175,4.2970848,0.5468907,0.7794406
162,-13,-3.094295051150471,19.089478807536480,-13.0087700,0.0028926,28.9256191,-0.3158715,0.0089476,3.0000000,-0.5195284,1.0031077,4.5147576,0.5374236,0.6398613
163,-13,-3.086838411150471,19.089478807536480,-13.0083380,0.0021488,21.4876041,-0.2445862,0.0184010,3.0000000,-0.4581298,1.0033746,4.7041235,0.4949318,0.4969628
164,-13,-3.079381771150471,19.089478807536480,-13.0078993,0.0015702,15.7024794,-0.1732763,0.0172786,3.0000000,-0.3887933,1.0036106,4.8665671,0.4233506,0.3526099
165,-13,-3.071925131150472,19.089478807536480,-13.0074568,0.0010744,10.7438021,-0.1100154,0.0031792,4.0000000,-0.3199343,1.0038158,5.0040088,0.3262926,0.2234330
166,-12,-3.452213771150471,19.082022167536479,-12.9642754,0.0004132,26.4462814,2.0844867,1.9792864,4.0000000,2.1480763,1.0461099,17.0956173,1.8104967,13.9636297
167,-12,-3.444757131150471,19.082022167536479,-12.9654093,0.0015702,31.4049587,2.1680765,1.9892455,4.0000000,1.9700385,1.0490165,17.6048126,2.0084524,13.9493351
168,-12,-3.437300491150471,19.082022167536479,-12.9665976,0.0027273,36.3636360,2.2081385,2.0035677,4.0000000,1.8119788,1.0515192,18.0286369,2.1951568,14.0986366
169,-12,-3.429843851150471,19.082022167536479,-12.9678364,0.0039669,42.1487617,2.1897140,2.0165598,4.0000000,1.6680568,1.0536162,18.3768234,2.3650630,14.3481989
170,-12,-3.422387211150471,19.082022167536479,-12.9691200,0.0052066,47.9338837,2.1745126,2.0358055,4.0000000,1.5479606,1.0553334,18.6532688,2.5236504,14.7052822
171,-12,-3.414930571150471,19.082022167536479,-12.9704456,-0.0033058,16.5289249,2.2239997,2.0662758,4.0000000,1.4584113,1.0567020,18.8680515,2.6741405,15.1296062
172,-12,-3.407473931150471,19.082022167536479,-12.9718113,-0.0019008,20.6611576,2.4056144,2.1155207,4.0000000,1.4102142,1.0577985,19.0395927,2.8208272,15.6302767
173,-12,-3.400017291150472,19.082022167536479,-12.9732208,-0.0004132,25.6198349,2.7152855,2.1811030,4.0000000,1.3974688,1.0587227,19.1808834,2.9647372,16.1930447
174,-12,-3.392560651150472,19.082022167536479,-12.9746790,0.0010744,31.4049587,3.1240132,2.2583838,4.0000000,1.4123563,1.0595551,19.3081932,3.1044111,16.8214512
175,-12,-3.385104011150472,19.082022167536479,-12.9761944,0.0024793,38.0165291,3.5139980,2.3304477,4.0000000,1.4297874,1.0603894,19.4367676,3.2311077,17.4437675
176,-12,-3.377647371150472,19.082022167536479,-12.9777775,0.0041322,46.2809906,3.7442470,2.3791635,4.0000000,1.4223237,1.0612429,19.5669689,3.3360031,17.9643917
177,-12,-3.370190731150472,19.082022167536479,-12.9794350,0.0057025,53.7190094,3.7054143,2.3888655,4.0000000,1.3727082,1.0620464,19.6918468,3.4050226,18.2497959
178,-12,-3.362734091150472,19.082022167536479,-12.9811697,-0.0025620,19.8347111,3.3307991,2.3484888,4.0000000,1.2715831,1.0627121,19.7974720,3.4253945,18.1995678
179,-12,-3.355277451150472,19.082022167536479,-12.9829817,-0.0007438,26.4462814,2.6782742,2.2632267,3.0000000,1.1326834,1.0630935,19.8568363,3.3937702,17.8525829
180,-12,-3.347820811150472,19.082022167536479,-12.9848614,0.0011570,34.7107430,1.8373034,2.1417508,3.0000000,0.9704506,1.0630832,19.8569393,3.3130510,17.2897243
181,-12,-3.340364171150472,19.082022167536479,-12.9868011,0.0030579,43.8016510,0.8517713,1.9852759,3.0000000,0.7911479,1.0626134,19.7907619,3.1794038,16.5640659
182,-12,-3.332907531150472,19.082022167536479,-12.9887877,0.0048760,52.0661163,-0.2644483,1.7895650,4.0000000,0.5960659,1.0615739,19.6380653,2.9830642,15.7324057
183,-12,-3.325450891150472,19.082022167536479,-12.9908047,-0.0033058,15.7024794,-1.4620640,1.5556086,4.0000000,0.3882989,1.0598742,19.3806725,2.7229183,14.9086943
184,-12,-3.317994251150472,19.082022167536479,-12.9928331,-0.0014876,22.3140488,-2.6906264,1.2831641,4.0000000,0.1696514,1.0574229,19.0009232,2.3966770,14.2159834
185,-12,-3.310537611150472,19.082022167536479,-12.9948492,0.0004959,31.4049587,-3.8973536,0.9743990,4.0000000,-0.0616997,1.0541339,18.4770584,2.0104978,13.8246088
186,-12,-3.303080971150472,19.082022167536479,-12.9968262,0.0023140,40.4958687,-4.9385710,0.6533357,4.0000000,-0.2956718,1.0499992,17.7854843,1.6023432,13.8109255
187,-12,-3.295624331150472,19.082022167536479,-12.9987354,0.0039669,49.5867767,-5.7079554,0.3427888,4.0000000,-0.5228712,1.0451715,16.9326954,1.2084489,14.0737534
188,-13,-3.288167691150472,19.082022167536479,-13.0005522,-0.0043802,4.9586778,-6.1502309,0.0606437,4.0000000,-0.7359812,1.0398800,15.9390097,0.8572686,14.3928957
189,-13,-3.280711051150472,19.082022167536479,-13.0022554,-0.0028099,8.2644625,-6.2828374,-0.1854989,4.0000000,-0.9324909,1.0343879,14.8244877,0.5614932,14.5914812
190,-13,-3.273254411150472,19.082022167536479,-13.0038300,-0.0014050,12.3966942,-6.1480274,-0.3894195,4.0000000,-1.1077873,1.0289617,13.6263542,0.3289483,14.5377226
191,-13,-3.265797771150472,19.082022167536479,-13.0052643,-0.0000826,17.3553715,-5.8294377,-0.5597297,4.0000000,-1.2665614,1.0238026,12.3729029,0.1471020,14.2684031
192,-13,-3.258341131150472,19.082022167536479,-13.0065517,0.0012397,23.9669418,-5.3791099,-0.6959538,4.0000000,-1.4127985,1.0190554,11.0828562,0.0208909,13.7711258
193,-13,-3.250884491150472,19.082022167536479,-13.0076885,0.0025620,32.2314034,-4.8573804,-0.7946971,4.0000000,-1.5411444,1.0148306,9.7821302,-0.0482498,13.0542574
194,-13,-3.243427851150471,19.082022167536479,-13.0086756,0.0038843,41.3223152,-4.2976284,-0.8602955,4.0000000,-1.6511894,1.0111843,8.4965229,-0.0694016,12.1407051
195,-13,-3.235971211150471,19.082022167536479,-13.0095139,0.0050413,50.4132233,-3.7402735,-0.8889809,4.0000000,-1.7416654,1.0081278,7.2376599,-0.0362965,11.0382214
196,-13,-3.228514571150471,19.082022167536479,-13.0102091,-0.0040496,0.0000000,-3.1982539,-0.8793235,4.0000000,-1.8009930,1.0056731,6.0364075,0.0423459,9.7398272
197,-13,-3.221057931150471,19.082022167536479,-13.0107708,-0.0032231,0.0000000,-2.7057762,-0.8396291,4.0000000,-1.8263465,1.0037822,4.9165564,0.1470883,8.3786192
198,-13,-3.213601291150471,19.082022167536479,-13.0112104,-0.0024793,0.0000000,-2.2788937,-0.7883263,4.0000000,-1.8352780,1.0023816,3.8840623,0.2586255,7.1240659
199,-13,-3.206144651150471,19.082022167536479,-13.0115385,-0.0018182,0.0000000,-1.9176919,-0.7324248,3.0000000,-1.8374038,1.0013868,2.9411273,0.3725542,6.0213771
200,-13,-3.198688011150471,19.082022167536479,-13.0117664,-0.0012397,0.0000000,-1.6212876,-0.6807191,4.0000000,-1.8604041,1.0007197,2.0844991,0.4989659,5.1138673
201,-13,-3.191231371150471,19.082022167536479,-13.0119028,-0.0007438,0.0000000,-1.3794762,-0.6307657,4.0000000,-1.9085666,1.0003127,1.3171973,0.6470351,4.3567219
202,-13,-3.183774731150471,19.082022167536479,-13.0119543,-0.0003306,0.0000000,-1.1859976,-0.5793297,5.0000000,-1.5984490,1.0001140,0.6976062,0.4397894,3.7159388
203,-13,-3.176318091150471,19.082022167536479,-13.0119295,-0.0000826,0.0000000,-1.0360087,-0.5273027,5.0000000,0.5778931,1.0000808,0.5624139,-1.6324984,3.1845989
204,-13,-3.168861451150471,19.082022167536479,-13.0118332,-0.0002479,0.0000000,-0.9185489,-0.4726035,4.0000000,0.1056423,1.0001775,0.9961442,-1.0508494,2.7318349
205,-13,-3.161404811150471,19.082022167536479,-13.0116720,-0.0006612,0.0000000,-0.8269808,-0.4143457,4.0000000,-0.2717071,1.0003717,1.5202322,-0.5569843,2.3438230
206,-13,-3.153948171150471,19.082022167536479,-13.0114536,-0.0011570,0.0000000,-0.7545421,-0.3516236,4.0000000,-0.4216097,1.0006379,2.0211310,-0.2816376,2.0087576
207,-13,-3.146491531150471,19.082022167536479,-13.0111828,-0.0018182,0.0000000,-0.6978823,-0.2886478,4.0000000,-0.4866807,1.0009521,2.4846718,-0.0906149,1.7359844
208,-13,-3.139034891150471,19.082022167536479,-13.0108671,-0.0025620,0.0000000,-0.6518379,-0.2269152,4.0000000,-0.5195748,1.0012934,2.9035058,0.0657444,1.5181016
209,-13,-3.131578251150471,19.082022167536479,-13.0105133,-0.0033058,0.0000000,-0.6121972,-0.1674184,4.0000000,-0.5362303,1.0016528,3.2858255,0.2013936,1.3461549
210,-13,-3.124121611150471,19.082022167536479,-13.0101252,-0.0041322,0.0000000,-0.5725288,-0.1087027,4.0000000,-0.5435412,1.0020150,3.6305325,0.3261358,1.2027113
211,-13,-3.116664971150471,19.082022167536479,-13.0097113,0.0049587,49.5867767,-0.5240400,-0.0505490,4.0000000,-0.5385833,1.0023657,3.9353492,0.4374853,1.0688170
212,-13,-3.109208331150471,19.082022167536479,-13.0092773,0.0040496,40.4958687,-0.4681471,0.0016531,4.0000000,-0.5217193,1.0026956,4.2029719,0.5250256,0.9464345
213,-13,-3.101751691150471,19.082022167536479,-13.0088291,0.0031405,31.4049587,-0.4035236,0.0434970,4.0000000,-0.4918836,1.0029985,4.4331932,0.5788776,0.8238829
214,-13,-3.094295051150471,19.082022167536479,-13.0083723,0.0022314,22.3140488,-0.3322383,0.0720562,4.0000000,-0.4492328,1.0032742,4.6318340,0.5933451,0.6932862
215,-13,-3.086838411150471,19.082022167536479,-13.0079098,0.0015702,15.7024794,-0.2586711,0.0888066,4.0000000,-0.3950357,1.0035181,4.8031301,0.5726488,0.5554526
216,-13,-3.079381771150471,19.082022167536479,-13.0074463,0.0010744,10.7438021,-0.1848151,0.0944839,3.0000000,-0.3288484,1.0037297,4.9469943,0.5178162,0.4102339
217,-13,-3.071925131150472,19.082022167536479,-13.0069818,0.0006612,6.6115704,-0.1191756,0.0837662,3.0000000,-0.2614692,1.0039076,5.0614743,0.4290015,0.2697042
218,-13,-3.064468491150472,19.082022167536479,-13.0065184,0.0004132,4.1322312,-0.0673955,0.0591265,4.0000000,-0.1970232,1.0040503,5.1547031,0.3152762,0.1507117
219,-13,-3.057011851150472,19.082022167536479,-13.0060539,0.0002479,2.4793389,-0.0327494,0.0227958,4.0000000,-0.1411247,1.0041695,5.2294507,0.1867163,0.0685895
220,-12,-3.467127051150471,19.074565527536478,-12.9641504,0.0000000,24.7933884,0.1714230,1.5929532,4.0000000,2.3730330,1.0456839,17.0259438,0.8128734,12.2966909
221,-12,-3.459670411150471,19.074565527536478,-12.9652338,0.0011570,29.7520657,0.5733333,1.6066329,4.0000000,2.1606491,1.0497437,17.7395363,1.0526170,11.6086559
222,-12,-3.452213771150471,19.074565527536478,-12.9663734,0.0023967,35.5371895,0.8539060,1.6189882,4.0000000,1.9475774,1.0533733,18.3501530,1.2903990,11.1249275
223,-12,-3.444757131150471,19.074565527536478,-12.9675627,0.0035537,40.4958687,1.0555335,1.6373929,4.0000000,1.7532899,1.0565405,18.8624554,1.5214957,10.8868799
224,-12,-3.437300491150471,19.074565527536478,-12.9687958,0.0047107,45.4545441,1.2021409,1.6621957,4.0000000,1.5822649,1.0592417,19.2874203,1.7421263,10.8640394
225,-12,-3.429843851150471,19.074565527536478,-12.9700670,-0.0039669,16.5289249,1.2827315,1.6867565,4.0000000,1.4269820,1.0614860,19.6300030,1.9465309,10.9864588
226,-12,-3.422387211150471,19.074565527536478,-12.9713745,-0.0026446,20.6611576,1.3439668,1.7168664,4.0000000,1.2953405,1.0632817,19.8983765,2.1383922,11.2476425
227,-12,-3.414930571150471,19.074565527536478,-12.9727144,-0.0011570,24.7933884,1.4465202,1.7586434,4.0000000,1.1963881,1.0646596,20.1005764,2.3208985,11.6155090
228,-12,-3.407473931150471,19.074565527536478,-12.9740849,0.0002479,29.7520657,1.6354945,1.8160343,4.0000000,1.1348605,1.0657130,20.2526855,2.4972081,12.0678663
229,-12,-3.400017291150472,19.074565527536478,-12.9754906,0.0016529,34.7107430,1.9183580,1.8888028,4.0000000,1.1084309,1.0665147,20.3660316,2.6691747,12.6094398
230,-12,-3.392560651150472,19.074565527536478,-12.9769363,0.0030579,40.4958687,2.2709241,1.9715009,4.0000000,1.1069764,1.0671415,20.4560947,2.8360252,13.2274542
231,-12,-3.385104011150472,19.074565527536478,-12.9784307,0.0044628,47.1074371,2.5950873,2.0483537,4.0000000,1.1065680,1.0676837,20.5326061,2.9901392,13.8665380
232,-12,-3.377647371150472,19.074565527536478,-12.9799843,0.0061157,54.5454559,2.7717943,2.1028955,4.0000000,1.0802690,1.0681340,20.5977573,3.1255224,14.4583006
233,-12,-3.370190731150472,19.074565527536478,-12.9816027,-0.0023140,22.3140488,2.6967719,2.1183598,4.0000000,1.0061227,1.0684316,20.6438751,3.2305968,14.8693953
234,-12,-3.362734091150472,19.074565527536478,-12.9832897,-0.0005785,28.0991745,2.3218725,2.0861511,4.0000000,0.8779702,1.0685070,20.6564102,3.2943323,15.0317850
235,-12,-3.355277451150472,19.074565527536478,-12.9850445,0.0012397,35.5371895,1.6969544,2.0116403,4.0000000,0.7083685,1.0682068,20.6145077,3.3149118,14.9870043
236,-12,-3.347820811150472,19.074565527536478,-12.9868593,0.0030579,43.8016510,0.9051481,1.9048519,4.0000000,0.5151914,1.0674449,20.5068245,3.2945123,14.8238678
237,-12,-3.340364171150472,19.074565527536478,-12.9887247,0.0047934,52.0661163,-0.0247467,1.7633684,3.0000000,0.3029735,1.0661864,20.3269196,3.2237632,14.5442009
238,-12,-3.332907531150472,19.074565527536478,-12.9906292,-0.0034711,16.5289249,-1.0702291,1.5852355,3.0000000,0.0747617,1.0643481,20.0578518,3.0957093,14.2127972
239,-12,-3.325450891150472,19.074565527536478,-12.9925585,-0.0017355,22.3140488,-2.1815381,1.3714463,3.0000000,-0.1641442,1.0618607,19.6858292,2.9070368,13.9084787
240,-12,-3.317994251150472,19.074565527536478,-12.9944925,0.0000826,29.7520657,-3.3197813,1.1193067,4.0000000,-0.4126092,1.0586623,19.1989174,2.6512225,13.7180195
241,-12,-3.310537611150472,19.074565527536478,-12.9964094,0.0019835,38.8429756,-4.4257526,0.8301187,4.0000000,-0.6706061,1.0547248,18.5724316,2.3308434,13.7571249
242,-12,-3.303080971150472,19.074565527536478,-12.9982843,0.0037190,47.9338837,-5.3752732,0.5271469,4.0000000,-0.9263987,1.0500499,17.7904568,1.9806926,14.0925550
243,-13,-3.295624331150472,19.074565527536478,-13.0000896,-0.0047107,5.7851238,-6.0591078,0.2340582,4.0000000,-1.1650463,1.0447848,16.8589725,1.6331626,14.5885296
244,-13,-3.288167691150472,19.074565527536478,-13.0018024,-0.0031405,9.0909090,-6.4343300,-0.0326795,4.0000000,-1.3811436,1.0391740,15.7957449,1.3157846,15.0441809
245,-13,-3.280711051150472,19.074565527536478,-13.0034018,-0.0016529,13.2231407,-6.5101428,-0.2631064,4.0000000,-1.5687164,1.0334703,14.6247616,1.0425035,15.2817850
246,-13,-3.273254411150472,19.074565527536478,-13.0048733,-0.0003306,18.1818180,-6.3359599,-0.4545344,4.0000000,-1.7281607,1.0279349,13.3829670,0.8190919,15.2183495
247,-13,-3.265797771150472,19.074565527536478,-13.0062075,0.0009091,23.9669418,-5.9852285,-0.6131757,4.0000000,-1.8652616,1.0227504,12.0941429,0.6389102,14.8952599
248,-13,-3.258341131150472,19.074565527536478,-13.0073977,0.0022314,31.4049587,-5.5118933,-0.7377049,4.0000000,-1.9827209,1.0180396,10.7777615,0.5073110,14.3179321
249,-13,-3.250884491150472,19.074565527536478,-13.0084410,0.0035537,40.4958687,-4.9709697,-0.8276631,4.0000000,-2.0816858,1.0138890,9.4610071,0.4263597,13.5181093
250,-13,-3.243427851150471,19.074565527536478,-13.0093374,0.0047934,49.5867767,-4.3979068,-0.8834381,4.0000000,-2.1595554,1.0103420,8.1641598,0.3926792,12.5100279
251,-13,-3.235971211150471,19.074565527536478,-13.0100889,-0.0042149,0.0000000,-3.8256426,-0.9017997,4.0000000,-2.2141140,1.0074143,6.9039483,0.4105145,11.2978268
252,-13,-3.228514571150471,19.074565527536478,-13.0107021,-0.0033884,0.0000000,-3.2736087,-0.8809332,4.0000000,-2.2342732,1.0050962,5.7112098,0.4724068,9.8941059
253,-13,-3.221057931150471,19.074565527536478,-13.0111856,-0.0026446,0.0000000,-2.7674150,-0.8317317,3.0000000,-2.2221003,1.0033398,4.6083016,0.5586368,8.4406242
254,-13,-3.213601291150471,19.074565527536478,-13.0115519,-0.0019835,0.0000000,-2.3272841,-0.7715899,4.0000000,-2.1907427,1.0020648,3.6042802,0.6475629,7.1094394
255,-13,-3.206144651150471,19.074565527536478,-13.0118122,-0.0014050,0.0000000,-1.9522796,-0.7086292,4.0000000,-2.1474440,1.0011811,2.6995811,0.7301857,5.9486132
256,-13,-3.198688011150471,19.074565527536478,-13.0119762,-0.0009091,0.0000000,-1.6396360,-0.6510069,4.0000000,-2.0773315,1.0006086,1.9005169,0.7753177,4.9895720
257,-13,-3.191231371150471,19.074565527536478,-13.0120535,-0.0004959,0.0000000,-1.3879837,-0.5975550,5.0000000,-1.7930547,1.0002812,1.2380311,0.5979447,4.2095194
258,-13,-3.183774731150471,19.074565527536478,-13.0120506,-0.0001653,0.0000000,-1.1871845,-0.5467939,5.0000000,-0.4536066,1.0001470,0.8441600,-0.6399812,3.5718093
259,-13,-3.176318091150471,19.074565527536478,-13.0119743,0.0000000,0.0000000,-1.0324914,-0.4944853,5.0000000,0.6352983,1.0001643,0.9363773,-1.6242689,3.0440748
260,-13,-3.168861451150471,19.074565527536478,-13.0118313,-0.0003306,0.0000000,-0.9128997,-0.4405100,3.0000000,0.2580199,1.0003000,1.3453434,-1.1390400,2.6041875
261,-13,-3.161404811150471,19.074565527536478,-13.0116262,-0.0008264,0.0000000,-0.8181888,-0.3830010,4.0000000,-0.0575245,1.0005234,1.8216072,-0.7084776,2.2271314
262,-13,-3.153948171150471,19.074565527536478,-13.0113659,-0.0014050,0.0000000,-0.7454163,-0.3232493,4.0000000,-0.2199743,1.0008104,2.2855434,-0.4265243,1.9146661
263,-13,-3.146491531150471,19.074565527536478,-13.0110550,-0.0021488,0.0000000,-0.6919150,-0.2625191,4.0000000,-0.3046098,1.0011387,2.7215016,-0.2204284,1.6671036
264,-13,-3.139034891150471,19.074565527536478,-13.0107012,-0.0029752,0.0000000,-0.6504883,-0.2020578,4.0000000,-0.3531803,1.0014919,3.1199877,-0.0509352,1.4733651
265,-13,-3.131578251150471,19.074565527536478,-13.0103083,-0.0038017,0.0000000,-0.6169300,-0.1421177,4.0000000,-0.3853930,1.0018582,3.4837906,0.1011575,1.3249291
266,-13,-3.124121611150471,19.074565527536478,-13.0098839,0.0052893,52.8925629,-0.5807162,-0.0800222,4.0000000,-0.4058612,1.0022219,3.8149385,0.2458167,1.1980954
267,-13,-3.116664971150471,19.074565527536478,-13.0094328,0.0043802,43.8016510,-0.5339190,-0.0150630,4.0000000,-0.4142943,1.0025731,4.1057854,0.3841684,1.0799171
268,-13,-3.109208331150471,19.074565527536478,-13.0089617,0.0034711,34.7107430,-0.4772436,0.0454136,4.0000000,-0.4109237,1.0028950,4.3550057,0.5017509,0.9734586
269,-13,-3.101751691150471,19.074565527536478,-13.0084791,0.0025620,25.6198349,-0.4129600,0.0953000,4.0000000,-0.3962650,1.0031831,4.5659060,0.5868650,0.8720852
270,-13,-3.094295051150471,19.074565527536478,-13.0079880,0.0016529,16.5289249,-0.3407615,0.1341006,4.0000000,-0.3662462,1.0034378,4.7464743,0.6344475,0.7620231
271,-13,-3.086838411150471,19.074565527536478,-13.0074959,0.0010744,10.7438021,-0.2637061,0.1610848,4.0000000,-0.3208175,1.0036550,4.8962674,0.6429871,0.6382138
272,-13,-3.079381771150471,19.074565527536478,-13.0070047,0.0006612,6.6115704,-0.1861378,0.1743108,4.0000000,-0.2614984,1.0038376,5.0154524,0.6101200,0.4990943
273,-13,-3.071925131150472,19.074565527536478,-13.0065174,0.0003306,3.3057852,-0.1181346,0.1687027,3.0000000,-0.1984816,1.0039799,5.1081686,0.5358871,0.3537361
274,-13,-3.064468491150472,19.074565527536478,-13.0060358,0.0001653,1.6528926,-0.0658501,0.1457642,3.0000000,-0.1382059,1.0040901,5.1791296,0.4297343,0.2188939
275,-13,-3.057011851150472,19.074565527536478,-13.0055590,0.0000826,0.8264463,-0.0319427,0.1082133,3.0000000,-0.0864029,1.0041792,5.2336888,0.3028296,0.1118795
276,-13,-3.049555211150472,19.074565527536478,-13.0050831,0.0000000,0.0000000,-0.0152273,0.0582690,4.0000000,-0.0467675,1.0042477,5.2749858,0.1633055,0.0445794
