OID_,RegC,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1384,-12,-3.310537611150472,18.403467927536479,-12.9770079,0.0016529,38.0165291,-0.2873790,-0.4472779,4.0000000,0.1759002,1.0428833,16.5058022,-1.0704560,1.5208217
1385,-12,-3.303080971150472,18.403467927536479,-12.9747829,-0.0001653,28.9256191,-0.3852918,-0.3237203,4.0000000,0.2934653,1.0453587,16.9620113,-0.9409060,1.3409749
1386,-12,-3.295624331150472,18.403467927536479,-12.9724989,-0.0023140,19.8347111,-0.4391217,-0.1709824,4.0000000,0.4170111,1.0475610,17.3572674,-0.7589758,1.1578267
1387,-12,-3.288167691150472,18.403467927536479,-12.9701643,-0.0048760,10.7438021,-0.4350272,0.0040878,4.0000000,0.5450853,1.0493537,17.6715164,-0.5369096,1.0600837
1388,-12,-3.280711051150472,18.403467927536479,-12.9677935,0.0024793,42.1487617,-0.3540480,0.2003482,4.0000000,0.6747870,1.0506282,17.8914452,-0.2740906,1.1083597
1389,-12,-3.273254411150472,18.403467927536479,-12.9653997,0.0004132,33.0578499,-0.1826588,0.4134997,4.0000000,0.8045602,1.0513279,18.0106010,0.0224391,1.3663888
1390,-12,-3.265797771150472,18.403467927536479,-12.9629993,-0.0014050,23.9669418,0.0840348,0.6366085,4.0000000,0.9308075,1.0513234,18.0083179,0.3424095,1.8745724
1391,-12,-3.258341131150472,18.403467927536479,-12.9606123,-0.0037190,14.8760328,0.4117887,0.8506585,4.0000000,1.0523049,1.0506151,17.8862648,0.6490123,2.6169138
1392,-12,-3.250884491150472,18.403467927536479,-12.9582558,0.0037190,43.8016510,0.7802373,1.0508691,4.0000000,1.1650362,1.0493309,17.6640396,0.9367021,3.5346060
1393,-12,-3.243427851150471,18.403467927536479,-12.9559422,0.0014876,34.7107430,1.1966859,1.2435342,4.0000000,1.2652016,1.0475405,17.3500004,1.2218668,4.5968390
1394,-12,-3.235971211150471,18.403467927536479,-12.9536877,-0.0004132,25.6198349,1.6488726,1.4260815,4.0000000,1.3487520,1.0452670,16.9403706,1.5034112,5.7486544
1395,-12,-3.228514571150471,18.403467927536479,-12.9515066,-0.0023140,16.5289249,2.1001871,1.5901597,4.0000000,1.4150929,1.0425978,16.4474907,1.7652264,6.9008636
1396,-12,-3.221057931150471,18.403467927536479,-12.9494123,0.0054545,52.0661163,2.5245554,1.7308787,4.0000000,1.4630798,1.0396777,15.8872099,1.9986776,7.9564838
1397,-12,-3.213601291150471,18.403467927536479,-12.9474134,0.0033884,42.9752083,2.8558877,1.8343353,4.0000000,1.4892591,1.0366145,15.2701645,2.1794116,8.7557535
1398,-12,-3.206144651150471,18.403467927536479,-12.9455204,0.0016529,33.8842964,3.0453465,1.8920497,4.0000000,1.4906373,1.0335755,14.6338463,2.2934620,9.1788044
1399,-13,-3.765392651150471,18.396011287536481,-13.0338764,-0.0010744,11.5702477,-1.2835424,-0.0070825,4.0000000,-0.8918080,1.0228587,12.1598711,0.8776430,2.8142262
1400,-13,-3.757936011150471,18.396011287536481,-13.0326376,-0.0022314,6.6115704,-1.1740892,0.0929379,4.0000000,-0.6304001,1.0223694,12.0390177,0.8162760,2.5924795
1401,-13,-3.750479371150471,18.396011287536481,-13.0314560,-0.0033884,2.4793389,-1.0522267,0.2076891,4.0000000,-0.3166209,1.0216541,11.8537683,0.7319992,2.4622016
1402,-13,-3.743022731150471,18.396011287536481,-13.0303392,-0.0044628,0.0000000,-0.9203371,0.3243105,3.0000000,0.0326468,1.0206866,11.5948496,0.6159741,2.4391918
1403,-13,-3.735566091150471,18.396011287536481,-13.0292988,0.0046281,46.2809906,-0.7950163,0.4311632,4.0000000,0.3981141,1.0194832,11.2585306,0.4642122,2.5201683
1404,-13,-3.728109451150471,18.396011287536481,-13.0283394,0.0037190,37.1900826,-0.6927971,0.5156247,4.0000000,0.7512429,1.0180767,10.8503790,0.2800064,2.6516218
1405,-13,-3.720652811150471,18.396011287536481,-13.0274696,0.0029752,29.7520657,-0.6376537,0.5730228,4.0000000,1.0688231,1.0165330,10.3841162,0.0772226,2.8062785
1406,-13,-3.713196171150471,18.396011287536481,-13.0266886,0.0023140,23.1404953,-0.6463035,0.5969439,4.0000000,1.3269283,1.0149229,9.8689528,-0.1330406,2.9409978
1407,-13,-3.705739531150471,18.396011287536481,-13.0259962,0.0017355,17.3553715,-0.7296527,0.5828200,4.0000000,1.5018897,1.0132965,9.3179092,-0.3362498,3.0327079
1408,-13,-3.698282891150471,18.396011287536481,-13.0253878,0.0012397,12.3966942,-0.8768817,0.5422193,4.0000000,1.5971943,1.0117080,8.7473698,-0.5127558,3.1270568
1409,-13,-3.690826251150471,18.396011287536481,-13.0248537,0.0008264,8.2644625,-1.0704067,0.4846368,4.0000000,1.6270623,1.0101806,8.1566124,-0.6577888,3.2557347
1410,-13,-3.683369611150471,18.396011287536481,-13.0243864,0.0004959,4.9586778,-1.2714715,0.4069911,4.0000000,1.5890096,1.0087322,7.5508637,-0.7750275,3.3543468
1411,-13,-3.675912971150471,18.396011287536481,-13.0239763,0.0001653,2.4793389,-1.4523385,0.3092438,4.0000000,1.4949176,1.0073917,6.9449167,-0.8764300,3.4080579
1412,-13,-3.668456331150471,18.396011287536481,-13.0236111,-0.0000826,0.8264463,-1.5847753,0.2011951,4.0000000,1.3709469,1.0061805,6.3469744,-0.9685567,3.4264970
1413,-13,-3.660999691150471,18.396011287536481,-13.0232801,-0.0002479,0.0000000,-1.6486819,0.0844080,4.0000000,1.2324952,1.0051109,5.7650537,-1.0636791,3.3981595
1414,-13,-3.653543051150471,18.396011287536481,-13.0229721,-0.0003306,0.0000000,-1.6408516,-0.0360627,4.0000000,1.1003904,1.0041947,5.2159262,-1.1725159,3.3406231
1415,-13,-3.646086411150471,18.396011287536481,-13.0226736,-0.0004959,0.0000000,-1.5548192,-0.1506065,4.0000000,0.9877777,1.0034316,4.7107420,-1.2889906,3.2393355
1416,-13,-3.638629771150471,18.396011287536481,-13.0223770,-0.0006612,0.0000000,-1.4037453,-0.2531823,4.0000000,0.8916845,1.0028218,4.2652473,-1.3980491,3.0916147
1417,-13,-3.631173131150471,18.396011287536481,-13.0220718,-0.0009917,0.0000000,-1.2044587,-0.3382225,4.0000000,0.7945186,1.0023621,3.8971391,-1.4709636,2.8860309
1418,-13,-3.623716491150471,18.396011287536481,-13.0217524,-0.0018182,0.0000000,-0.9841993,-0.3972466,5.0000000,0.6691644,1.0020342,3.6156027,-1.4636576,2.6136332
1419,-13,-3.616259851150471,18.396011287536481,-13.0214157,-0.0027273,0.0000000,-0.7696642,-0.4352694,5.0000000,0.4899539,1.0018153,3.4159784,-1.3604927,2.3078077
1420,-13,-3.608803211150471,18.396011287536481,-13.0210609,-0.0036364,0.0000000,-0.5646118,-0.4666731,4.0000000,0.2542009,1.0016847,3.2925146,-1.1875471,2.0091536
1421,-13,-3.601346571150471,18.396011287536481,-13.0206900,-0.0045455,0.0000000,-0.3692346,-0.4997758,4.0000000,-0.0098681,1.0016294,3.2408581,-0.9896834,1.7455823
1422,-13,-3.593889931150471,18.396011287536481,-13.0202999,-0.0053719,0.0000000,-0.1941622,-0.5306759,4.0000000,-0.2603350,1.0016401,3.2557693,-0.8010169,1.5227494
1423,-13,-3.586433291150471,18.396011287536481,-13.0198908,0.0038017,38.0165291,-0.0353310,-0.5642741,4.0000000,-0.4690912,1.0017039,3.3212154,-0.6594570,1.3526292
1424,-13,-3.578976651150471,18.396011287536481,-13.0194616,0.0029752,29.7520657,0.1041675,-0.5990897,4.0000000,-0.6277651,1.0018172,3.4333315,-0.5704142,1.2364030
1425,-13,-3.571520011150471,18.396011287536481,-13.0190096,0.0021488,21.4876041,0.2171078,-0.6304652,4.0000000,-0.7374898,1.0019758,3.5854671,-0.5234406,1.1658955
1426,-13,-3.564063371150471,18.396011287536481,-13.0185337,0.0014050,14.0495872,0.2979775,-0.6527849,4.0000000,-0.8076429,1.0021691,3.7594187,-0.4979268,1.1199164
1427,-13,-3.556606731150471,18.396011287536481,-13.0180330,0.0006612,6.6115704,0.3573873,-0.6711752,4.0000000,-0.8501887,1.0023944,3.9511456,-0.4921616,1.0998476
1428,-13,-3.549150091150471,18.396011287536481,-13.0175047,0.0000826,0.8264463,0.4107646,-0.6924789,5.0000000,-0.8758479,1.0026453,4.1518049,-0.5091100,1.1108776
1429,-13,-3.541693451150471,18.396011287536481,-13.0169497,0.0000000,0.0000000,0.4720035,-0.7215576,5.0000000,-0.8881988,1.0029303,4.3702321,-0.5549163,1.1547655
1430,-13,-3.534236811150471,18.396011287536481,-13.0163641,0.0000000,0.0000000,0.5472519,-0.7605563,5.0000000,-0.8926536,1.0032754,4.6190748,-0.6284591,1.2379243
1431,-13,-3.526780171150471,18.396011287536481,-13.0157433,0.0000000,0.0000000,0.6142029,-0.7967201,5.0000000,-0.8939324,1.0036964,4.9066534,-0.6995079,1.3323795
1432,-13,-3.519323531150471,18.396011287536481,-13.0150824,0.0000000,0.0000000,0.6589842,-0.8215192,5.0000000,-0.8903635,1.0041837,5.2247071,-0.7526749,1.4067718
1433,-13,-3.511866891150471,18.396011287536481,-13.0143795,-0.0003306,0.0000000,0.6868635,-0.8379306,5.0000000,-0.8826610,1.0047356,5.5560117,-0.7932003,1.4635684
1434,-13,-3.504410251150471,18.396011287536481,-13.0136309,-0.0012397,0.0000000,0.7063143,-0.8510363,4.0000000,-0.8755814,1.0053563,5.9078426,-0.8264912,1.5173752
1435,-13,-3.496953611150472,18.396011287536481,-13.0128355,-0.0021488,0.0000000,0.7075297,-0.8545265,4.0000000,-0.8676410,1.0060321,6.2734652,-0.8414118,1.5430773
1436,-13,-3.489496971150472,18.396011287536481,-13.0119934,-0.0030579,0.0000000,0.6978440,-0.8521228,4.0000000,-0.8579786,1.0067605,6.6382194,-0.8462670,1.5503229
1437,-13,-3.482040331150472,18.396011287536481,-13.0111017,-0.0039669,0.0000000,0.6916889,-0.8520641,4.0000000,-0.8492668,1.0075449,7.0096793,-0.8548614,1.5670234
1438,-13,-3.474583691150471,18.396011287536481,-13.0101614,-0.0048760,0.0000000,0.6808063,-0.8489841,4.0000000,-0.8411275,1.0083884,7.3911552,-0.8568406,1.5728661
1439,-13,-3.467127051150471,18.396011287536481,-13.0091715,0.0042149,42.1487617,0.6615117,-0.8402793,4.0000000,-0.8319598,1.0092758,7.7701225,-0.8485987,1.5573921
1440,-13,-3.459670411150471,18.396011287536481,-13.0081320,0.0033058,33.0578499,0.6369150,-0.8276700,4.0000000,-0.8216386,1.0102003,8.1465263,-0.8337014,1.5269030
1441,-13,-3.452213771150471,18.396011287536481,-13.0070438,0.0022314,23.9669418,0.6091642,-0.8116580,4.0000000,-0.8101733,1.0111648,8.5204449,-0.8131428,1.4813687
1442,-13,-3.444757131150471,18.396011287536481,-13.0059071,0.0004959,14.8760328,0.5763939,-0.7910850,4.0000000,-0.7974965,1.0121468,8.8842030,-0.7846735,1.4181719
1443,-13,-3.437300491150471,18.396011287536481,-13.0047235,-0.0013223,5.7851238,0.5478485,-0.7718195,4.0000000,-0.7810797,1.0131379,9.2362652,-0.7625592,1.3573101
1444,-13,-3.429843851150471,18.396011287536481,-13.0034952,-0.0028099,0.0000000,0.5195193,-0.7514372,4.0000000,-0.7604049,1.0141538,9.5831957,-0.7424697,1.2913880
1445,-13,-3.422387211150471,18.396011287536481,-13.0022211,-0.0037190,0.0000000,0.4966168,-0.7345394,4.0000000,-0.7372153,1.0151812,9.9207010,-0.7318634,1.2380933
1446,-13,-3.414930571150471,18.396011287536481,-13.0009041,-0.0046281,0.0000000,0.4799997,-0.7227790,4.0000000,-0.7124434,1.0162365,10.2536125,-0.7331146,1.2043296
1447,-12,-3.407473931150471,18.396011287536481,-12.9995422,0.0044628,44.6280975,0.4668932,-0.7149267,4.0000000,-0.6834626,1.0173470,10.5957422,-0.7463908,1.1871238
1448,-12,-3.400017291150471,18.396011287536481,-12.9981356,0.0032231,35.5371895,0.4542126,-0.7085621,4.0000000,-0.6527457,1.0185210,10.9413404,-0.7643787,1.1780407
1449,-12,-3.392560651150471,18.396011287536481,-12.9966822,0.0014050,26.4462814,0.4498485,-0.7106631,4.0000000,-0.6185398,1.0197690,11.2968464,-0.8027865,1.2014470
1450,-12,-3.385104011150471,18.396011287536481,-12.9951811,-0.0004132,17.3553715,0.4469775,-0.7173399,4.0000000,-0.5794870,1.0211328,11.6755943,-0.8551928,1.2489421
1451,-12,-3.377647371150471,18.396011287536481,-12.9936275,-0.0022314,8.2644625,0.4393579,-0.7257746,4.0000000,-0.5333952,1.0226419,12.0768003,-0.9181541,1.3171961
1452,-12,-3.370190731150471,18.396011287536481,-12.9920187,-0.0038843,0.8264463,0.4254758,-0.7339649,4.0000000,-0.4844987,1.0243055,12.5033798,-0.9834311,1.3980651
1453,-12,-3.362734091150471,18.396011287536481,-12.9903498,-0.0050413,0.0000000,0.3975448,-0.7389681,4.0000000,-0.4269556,1.0261310,12.9584560,-1.0509807,1.4893324
1454,-12,-3.355277451150471,18.396011287536481,-12.9886189,0.0033058,42.1487617,0.3555338,-0.7408302,4.0000000,-0.3632581,1.0281376,13.4346189,-1.1184024,1.5914338
1455,-12,-3.347820811150471,18.396011287536481,-12.9868193,0.0014876,33.0578499,0.2965157,-0.7388989,4.0000000,-0.2928542,1.0303434,13.9393253,-1.1849436,1.7070284
1456,-12,-3.340364171150471,18.396011287536481,-12.9849491,-0.0003306,23.9669418,0.2140517,-0.7188663,4.0000000,-0.2142272,1.0327355,14.4704437,-1.2235054,1.7616897
1457,-12,-3.332907531150472,18.396011287536481,-12.9830046,-0.0021488,14.8760328,0.1090221,-0.6757378,4.0000000,-0.1244181,1.0352496,15.0028419,-1.2270576,1.7331581
1458,-12,-3.325450891150472,18.396011287536481,-12.9809866,-0.0044628,5.7851238,-0.0050396,-0.6198319,4.0000000,-0.0281137,1.0378121,15.5232038,-1.2115501,1.6728215
1459,-12,-3.317994251150472,18.396011287536481,-12.9788961,0.0031405,45.4545441,-0.1271988,-0.5528293,4.0000000,0.0771078,1.0404159,16.0349884,-1.1827666,1.6064183
1460,-12,-3.310537611150472,18.396011287536481,-12.9767342,0.0013223,36.3636360,-0.2468195,-0.4605876,4.0000000,0.1908092,1.0430144,16.5303764,-1.1119844,1.4743569
1461,-12,-3.303080971150472,18.396011287536481,-12.9745045,-0.0004959,27.2727280,-0.3443829,-0.3423340,4.0000000,0.3106725,1.0454797,16.9822693,-0.9953406,1.2932628
1462,-12,-3.295624331150472,18.396011287536481,-12.9722137,-0.0027273,18.1818180,-0.3984191,-0.1973475,4.0000000,0.4342255,1.0476846,17.3769989,-0.8289204,1.0967214
1463,-12,-3.288167691150472,18.396011287536481,-12.9698715,0.0046281,49.5867767,-0.3975013,-0.0294027,4.0000000,0.5638068,1.0494998,17.6971874,-0.6226121,0.9651344
1464,-12,-3.280711051150472,18.396011287536481,-12.9674911,0.0020661,40.4958687,-0.3206953,0.1612143,4.0000000,0.6972512,1.0508398,17.9259663,-0.3748226,0.9553497
1465,-12,-3.273254411150472,18.396011287536481,-12.9650841,0.0000826,31.4049587,-0.1530398,0.3696256,4.0000000,0.8301396,1.0516049,18.0562172,-0.0908885,1.1320873
1466,-12,-3.265797771150472,18.396011287536481,-12.9626684,-0.0017355,22.3140488,0.1087744,0.5901254,4.0000000,0.9623083,1.0516487,18.0644302,0.2179426,1.5538381
1467,-12,-3.258341131150472,18.396011287536481,-12.9602623,-0.0041322,13.2231407,0.4333479,0.8049049,4.0000000,1.0924450,1.0509957,17.9511089,0.5173648,2.2277610
1468,-12,-3.250884491150472,18.396011287536481,-12.9578819,0.0032231,42.1487617,0.7950699,1.0049508,4.0000000,1.2138002,1.0497507,17.7352104,0.7961013,3.0879352
1469,-12,-3.243427851150471,18.396011287536481,-12.9555426,0.0009917,33.0578499,1.2005198,1.1968436,4.0000000,1.3219887,1.0479733,17.4254627,1.0716984,4.1003165
1470,-12,-3.235971211150471,18.396011287536481,-12.9532585,-0.0008264,23.9669418,1.6461114,1.3820878,4.0000000,1.4158326,1.0456932,17.0198345,1.3483431,5.2399173
1471,-12,-3.228514571150471,18.396011287536481,-12.9510450,-0.0028099,14.8760328,2.1010544,1.5530463,4.0000000,1.4935664,1.0429962,16.5229187,1.6125262,6.4297400
1472,-12,-3.221057931150471,18.396011287536481,-12.9489145,0.0048760,49.5867767,2.5253386,1.7006025,4.0000000,1.5494272,1.0400131,15.9509220,1.8517780,7.5523348
1473,-12,-3.213601291150471,18.396011287536481,-12.9468775,0.0028099,40.4958687,2.8546367,1.8112361,4.0000000,1.5805703,1.0368397,15.3163118,2.0419021,8.4471636
1474,-12,-3.206144651150471,18.396011287536481,-12.9449444,0.0010744,31.4049587,3.0538812,1.8801166,4.0000000,1.5870842,1.0336702,14.6548357,2.1731491,9.0191889
1475,-12,-3.198688011150471,18.396011287536481,-12.9431171,-0.0006612,22.3140488,3.0952697,1.9032328,4.0000000,1.5670340,1.0306866,13.9990168,2.2394316,9.2034159
1476,-12,-3.191231371150471,18.396011287536481,-12.9413958,-0.0024793,13.2231407,3.0011075,1.8874730,4.0000000,1.5190775,1.0279832,13.3752661,2.2558684,9.0486708
1477,-13,-3.772849291150471,18.388554647536481,-13.0360794,0.0009917,22.3140488,-1.5993028,-0.2517707,4.0000000,-1.3723693,1.0210373,11.6623745,0.8688278,3.8062627
1478,-13,-3.765392651150471,18.388554647536481,-13.0348377,-0.0002479,14.8760328,-1.5340061,-0.1927473,4.0000000,-1.1907914,1.0208584,11.6203203,0.8052967,3.5309770
1479,-13,-3.757936011150471,18.388554647536481,-13.0336399,-0.0014050,9.0909090,-1.4523938,-0.1168867,4.0000000,-0.9557651,1.0205714,11.5482740,0.7219917,3.2304311
1480,-13,-3.750479371150471,18.388554647536481,-13.0324917,-0.0025620,4.1322312,-1.3625880,-0.0262470,4.0000000,-0.6671224,1.0201050,11.4245949,0.6146284,2.9589157
1481,-13,-3.743022731150471,18.388554647536481,-13.0314016,-0.0036364,0.8264463,-1.2666003,0.0701037,4.0000000,-0.3372010,1.0194223,11.2383575,0.4774085,2.7539196
1482,-13,-3.735566091150471,18.388554647536481,-13.0303755,-0.0045455,0.0000000,-1.1724575,0.1629677,4.0000000,0.0191868,1.0185128,10.9792099,0.3067485,2.6354713
1483,-13,-3.728109451150471,18.388554647536481,-13.0294218,0.0045455,45.4545441,-1.0900621,0.2388103,4.0000000,0.3718105,1.0173986,10.6491442,0.1058102,2.5863795
1484,-13,-3.720652811150471,18.388554647536481,-13.0285444,0.0037190,37.1900826,-1.0399699,0.2899874,4.0000000,0.6964995,1.0161226,10.2568283,-0.1165248,2.5936222
1485,-13,-3.713196171150471,18.388554647536481,-13.0277452,0.0029752,29.7520657,-1.0362571,0.3121685,4.0000000,0.9705034,1.0147315,9.8097286,-0.3461663,2.6379166
1486,-13,-3.705739531150471,18.388554647536481,-13.0270243,0.0023140,23.1404953,-1.0860324,0.3055139,4.0000000,1.1762540,1.0132837,9.3175344,-0.5652263,2.7147503
1487,-13,-3.698282891150471,18.388554647536481,-13.0263748,0.0017355,17.3553715,-1.1963325,0.2772659,4.0000000,1.3152881,1.0118248,8.7925558,-0.7607563,2.8601313
1488,-13,-3.690826251150471,18.388554647536481,-13.0257912,0.0012397,12.3966942,-1.3523642,0.2365692,4.0000000,1.3986237,1.0103756,8.2385006,-0.9254853,3.0770760
1489,-13,-3.683369611150471,18.388554647536481,-13.0252666,0.0008264,8.2644625,-1.5181721,0.1797048,4.0000000,1.4236695,1.0089718,7.6579862,-1.0642598,3.2981467
1490,-13,-3.675912971150471,18.388554647536481,-13.0247917,0.0004959,4.9586778,-1.6657292,0.1079094,4.0000000,1.3992692,1.0076513,7.0679421,-1.1834503,3.4918668
1491,-13,-3.668456331150471,18.388554647536481,-13.0243578,0.0002479,2.4793389,-1.7707102,0.0244770,4.0000000,1.3394076,1.0064384,6.4778833,-1.2904537,3.6377659
1492,-13,-3.660999691150471,18.388554647536481,-13.0239553,0.0000826,0.8264463,-1.8120059,-0.0657007,4.0000000,1.2574427,1.0053564,5.9017286,-1.3888440,3.7159383
1493,-13,-3.653543051150471,18.388554647536481,-13.0235729,0.0000000,0.0000000,-1.7858602,-0.1593039,4.0000000,1.1652029,1.0044246,5.3568845,-1.4838107,3.7307291
1494,-13,-3.646086411150471,18.388554647536481,-13.0232019,-0.0000826,0.0000000,-1.6880528,-0.2475135,4.0000000,1.0669779,1.0036520,4.8582988,-1.5620049,3.6642585
1495,-13,-3.638629771150471,18.388554647536481,-13.0228329,-0.0001653,0.0000000,-1.5297509,-0.3260580,5.0000000,0.9529163,1.0030371,4.4238548,-1.6050322,3.5165854
1496,-13,-3.631173131150471,18.388554647536481,-13.0224590,-0.0004132,0.0000000,-1.3281729,-0.3877164,5.0000000,0.8046527,1.0025769,4.0707650,-1.5800855,3.2813280
1497,-13,-3.623716491150471,18.388554647536481,-13.0220747,-0.0012397,0.0000000,-1.1135800,-0.4267493,5.0000000,0.6061826,1.0022509,3.8039641,-1.4596813,2.9739883
1498,-13,-3.616259851150471,18.388554647536481,-13.0216789,-0.0021488,0.0000000,-0.9010690,-0.4521209,4.0000000,0.3502948,1.0020298,3.6132791,-1.2545366,2.6349185
1499,-13,-3.608803211150471,18.388554647536481,-13.0212717,-0.0030579,0.0000000,-0.6948537,-0.4743350,4.0000000,0.0582707,1.0018961,3.4933591,-1.0069407,2.3030000
1500,-13,-3.601346571150471,18.388554647536481,-13.0208521,-0.0039669,0.0000000,-0.4953907,-0.4990214,4.0000000,-0.2346575,1.0018353,3.4402897,-0.7633854,1.9993449
1501,-13,-3.593889931150471,18.388554647536481,-13.0204210,-0.0048760,0.0000000,-0.3103264,-0.5261962,4.0000000,-0.4890198,1.0018352,3.4438932,-0.5633726,1.7404417
1502,-13,-3.586433291150471,18.388554647536481,-13.0199766,0.0042149,42.1487617,-0.1349756,-0.5617226,4.0000000,-0.6889214,1.0018862,3.4934375,-0.4345237,1.5445966
1503,-13,-3.578976651150471,18.388554647536481,-13.0195179,0.0033058,33.0578499,0.0227631,-0.5997097,4.0000000,-0.8298964,1.0019855,3.5889575,-0.3695231,1.4062546
1504,-13,-3.571520011150471,18.388554647536481,-13.0190430,0.0023967,23.9669418,0.1538991,-0.6357386,5.0000000,-0.9220909,1.0021279,3.7194338,-0.3493862,1.3230475
1505,-13,-3.564063371150471,18.388554647536481,-13.0185490,0.0015702,15.7024794,0.2582574,-0.6678478,5.0000000,-0.9781998,1.0023056,3.8721650,-0.3574958,1.2830447
1506,-13,-3.556606731150471,18.388554647536481,-13.0180330,0.0007438,7.4380164,0.3427986,-0.6979681,4.0000000,-1.0116942,1.0025157,4.0465164,-0.3842419,1.2801448
1507,-13,-3.549150091150471,18.388554647536481,-13.0174942,0.0000826,0.8264463,0.4174837,-0.7280589,4.0000000,-1.0290041,1.0027527,4.2339306,-0.4271137,1.3043003
1508,-13,-3.541693451150471,18.388554647536481,-13.0169306,0.0000000,0.0000000,0.5056875,-0.7678593,4.0000000,-1.0379013,1.0030302,4.4397745,-0.4978172,1.3684170
1509,-13,-3.534236811150471,18.388554647536481,-13.0163383,0.0000000,0.0000000,0.6101457,-0.8168069,4.0000000,-1.0413278,1.0033723,4.6832490,-0.5922861,1.4729135
